period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,typeCode,descKey,duration,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,06:11,13:49,left,penalty,361,2,REG,83.0,4.0,D,MIN,high-sticking,2.0,,,13.0,11.0,,,0.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1571,FLA,0.0,8482113.0,8478133.0,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8477932.0,8480185.0,8478055.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Aaron Ekblad,Eetu Luostarinen,Gustav Forsling,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-83.0,-4.0
2,06:11,13:49,left,faceoff,365,2,REG,69.0,22.0,D,,,,,,13.0,11.0,,,0.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1571,FLA,0.0,8478831.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8477932.0,8480185.0,8478055.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Aaron Ekblad,Eetu Luostarinen,Gustav Forsling,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-69.0,-22.0
2,06:13,13:47,left,delayed-penalty,366,2,REG,,,,,,,,,13.0,11.0,,,0.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1573,MTL,1.0,,,,5,4,5v4,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8477932.0,8480185.0,8478055.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Aaron Ekblad,Eetu Luostarinen,Gustav Forsling,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,,
2,06:14,13:46,left,penalty,367,2,REG,86.0,15.0,O,MIN,tripping,2.0,,,13.0,11.0,,,0.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1574,MTL,1.0,8481540.0,8478055.0,,4,4,4v4,8476875.0,8480018.0,8481618.0,8482111.0,,8477932.0,8477933.0,8477493.0,8478055.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Justin Barron,,Aaron Ekblad,Sam Reinhart,Aleksander Barkov,Gustav Forsling,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,86.0,15.0
2,06:14,13:46,left,faceoff,371,2,REG,-69.0,-22.0,O,,,,,,13.0,11.0,,,0.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1574,FLA,0.0,8477493.0,8480018.0,,4,4,4v4,8476875.0,8480018.0,8481618.0,8482111.0,,8477932.0,8477933.0,8477493.0,8478055.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Justin Barron,,Aaron Ekblad,Sam Reinhart,Aleksander Barkov,Gustav Forsling,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,69.0,22.0
2,07:02,12:58,left,takeaway,373,2,REG,29.0,8.0,D,,,,,,13.0,11.0,,,0.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1622,FLA,0.0,8477493.0,,,4,4,4v4,8480018.0,8481618.0,8480184.0,8482111.0,,8477932.0,8477933.0,8477493.0,8478055.0,,Nick Suzuki,Alex Newhook,Gustav Lindström,Justin Barron,,Aaron Ekblad,Sam Reinhart,Aleksander Barkov,Gustav Forsling,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-29.0,-8.0
2,07:07,12:53,left,goal,374,2,REG,-70.0,-16.0,O,,,,snap,8480051.0,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1627,FLA,0.0,8477493.0,,,4,4,4v4,8476981.0,8482087.0,8480184.0,8477497.0,,8477935.0,8478542.0,8477986.0,8475171.0,,Josh Anderson,Kaiden Guhle,Gustav Lindström,Sean Monahan,,Sam Bennett,Evan Rodrigues,Brandon Montour,Oliver Ekman-Larsson,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,70.0,16.0
2,07:07,12:53,left,faceoff,377,2,REG,0.0,0.0,N,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1627,MTL,1.0,8477497.0,8477935.0,,4,4,4v4,8476981.0,8482087.0,8480184.0,8477497.0,,8477935.0,8478542.0,8477986.0,8475171.0,,Josh Anderson,Kaiden Guhle,Gustav Lindström,Sean Monahan,,Sam Bennett,Evan Rodrigues,Brandon Montour,Oliver Ekman-Larsson,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,0.0,0.0
2,07:20,12:40,left,blocked-shot,378,2,REG,-72.0,-1.0,D,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1640,MTL,1.0,8477935.0,8482087.0,,4,4,4v4,8476981.0,8482087.0,8480184.0,8477497.0,,8477935.0,8478542.0,8477986.0,8475171.0,,Josh Anderson,Kaiden Guhle,Gustav Lindström,Sean Monahan,,Sam Bennett,Evan Rodrigues,Brandon Montour,Oliver Ekman-Larsson,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-72.0,-1.0
2,08:01,11:59,left,blocked-shot,380,2,REG,74.0,5.0,D,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1681,FLA,0.0,8482087.0,8475171.0,,4,4,4v4,8476981.0,8482087.0,8482111.0,8477497.0,,8477935.0,8478542.0,8477986.0,8475171.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Sean Monahan,,Sam Bennett,Evan Rodrigues,Brandon Montour,Oliver Ekman-Larsson,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-74.0,-5.0
2,08:27,11:33,left,blocked-shot,388,2,REG,-74.0,4.0,O,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1707,FLA,0.0,8475179.0,8477409.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,8475179.0,8482113.0,8479314.0,8477409.0,8478859.0,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Dmitry Kulikov,Anton Lundell,Matthew Tkachuk,Carter Verhaeghe,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,74.0,-4.0
2,08:27,11:33,left,giveaway,389,2,REG,-32.0,15.0,D,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1707,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,8475179.0,8482113.0,8479314.0,8477409.0,8478859.0,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Dmitry Kulikov,Anton Lundell,Matthew Tkachuk,Carter Verhaeghe,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-32.0,15.0
2,08:44,11:16,left,giveaway,392,2,REG,60.0,-7.0,O,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1724,MTL,1.0,8477989.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,8475179.0,8482113.0,8479314.0,8477409.0,8478859.0,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,Dmitry Kulikov,Anton Lundell,Matthew Tkachuk,Carter Verhaeghe,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,60.0,-7.0
2,08:53,11:07,left,missed-shot,395,2,REG,-81.0,-1.0,O,,,,tip-in,8480051.0,13.0,11.0,wide-left,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1733,FLA,0.0,8477409.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,8477932.0,8482113.0,8479314.0,8477409.0,8478055.0,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,Aaron Ekblad,Anton Lundell,Matthew Tkachuk,Carter Verhaeghe,Gustav Forsling,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,81.0,1.0
2,09:16,10:44,left,hit,403,2,REG,-46.0,-40.0,D,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1756,MTL,1.0,8481058.0,8478831.0,,5,5,5v5,8480192.0,8481593.0,8481058.0,8476871.0,8478133.0,8477932.0,8479981.0,8478055.0,8478831.0,8479066.0,Johnathan Kovacevic,Jayden Struble,Jesse Ylönen,Tanner Pearson,Jake Evans,Aaron Ekblad,Jonah Gadjovich,Gustav Forsling,Kevin Stenlund,Ryan Lomberg,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-46.0,-40.0
2,09:46,10:14,left,hit,406,2,REG,-93.0,28.0,D,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1786,MTL,1.0,8481058.0,8479066.0,,5,5,5v5,8480192.0,8481593.0,8481058.0,8476871.0,8478133.0,8479981.0,8477986.0,8478859.0,8478831.0,8479066.0,Johnathan Kovacevic,Jayden Struble,Jesse Ylönen,Tanner Pearson,Jake Evans,Jonah Gadjovich,Brandon Montour,Niko Mikkola,Kevin Stenlund,Ryan Lomberg,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-93.0,28.0
2,09:51,10:09,left,takeaway,407,2,REG,-55.0,-10.0,D,,,,,,13.0,11.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1791,MTL,1.0,8481593.0,,,5,5,5v5,8480192.0,8481593.0,8481058.0,8476871.0,8478133.0,8479981.0,8477986.0,8478859.0,8478831.0,8479066.0,Johnathan Kovacevic,Jayden Struble,Jesse Ylönen,Tanner Pearson,Jake Evans,Jonah Gadjovich,Brandon Montour,Niko Mikkola,Kevin Stenlund,Ryan Lomberg,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-55.0,-10.0
2,09:57,10:03,left,shot-on-goal,408,2,REG,79.0,14.0,O,,,,wrist,8475683.0,13.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1797,MTL,1.0,8481058.0,,,5,5,5v5,8480192.0,8481593.0,8481058.0,8476871.0,8478133.0,8479981.0,8477986.0,8478859.0,8478831.0,8479066.0,Johnathan Kovacevic,Jayden Struble,Jesse Ylönen,Tanner Pearson,Jake Evans,Jonah Gadjovich,Brandon Montour,Niko Mikkola,Kevin Stenlund,Ryan Lomberg,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,79.0,14.0
2,10:47,09:13,left,shot-on-goal,419,2,REG,-57.0,26.0,O,,,,wrist,8480051.0,14.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1847,FLA,0.0,8478542.0,,,5,5,5v5,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,8475179.0,8477933.0,8477493.0,8478542.0,8477986.0,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Dmitry Kulikov,Sam Reinhart,Aleksander Barkov,Evan Rodrigues,Brandon Montour,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,57.0,-26.0
2,11:57,08:03,left,giveaway,430,2,REG,49.0,-13.0,O,,,,,,14.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1917,MTL,1.0,8477497.0,,,5,5,5v5,8476981.0,8480192.0,8476469.0,8482111.0,8477497.0,8477932.0,8482113.0,8479314.0,8477409.0,8478055.0,Josh Anderson,Johnathan Kovacevic,Joel Armia,Justin Barron,Sean Monahan,Aaron Ekblad,Anton Lundell,Matthew Tkachuk,Carter Verhaeghe,Gustav Forsling,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,49.0,-13.0
2,12:03,07:57,left,shot-on-goal,431,2,REG,-60.0,16.0,O,,,,wrist,8480051.0,15.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1923,FLA,0.0,8477409.0,,,5,5,5v5,8476981.0,8480192.0,8476469.0,8482111.0,8477497.0,8477932.0,8482113.0,8479314.0,8477409.0,8478055.0,Josh Anderson,Johnathan Kovacevic,Joel Armia,Justin Barron,Sean Monahan,Aaron Ekblad,Anton Lundell,Matthew Tkachuk,Carter Verhaeghe,Gustav Forsling,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,60.0,-16.0
2,12:15,07:45,left,giveaway,433,2,REG,-81.0,-35.0,D,,,,,,15.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1935,MTL,1.0,8476981.0,,,5,5,5v5,8476981.0,8480192.0,8476469.0,8482111.0,8477497.0,8477932.0,8477935.0,8479314.0,8477409.0,8478055.0,Josh Anderson,Johnathan Kovacevic,Joel Armia,Justin Barron,Sean Monahan,Aaron Ekblad,Sam Bennett,Matthew Tkachuk,Carter Verhaeghe,Gustav Forsling,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-81.0,-35.0
2,12:26,07:34,left,hit,435,2,REG,80.0,-16.0,D,,,,,,15.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1946,FLA,0.0,8477935.0,8476981.0,,5,5,5v5,8476981.0,8482087.0,8480192.0,8476469.0,8477497.0,8477932.0,8477935.0,8479314.0,8477409.0,8478055.0,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Sean Monahan,Aaron Ekblad,Sam Bennett,Matthew Tkachuk,Carter Verhaeghe,Gustav Forsling,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-80.0,16.0
2,12:59,07:01,left,blocked-shot,444,2,REG,-55.0,3.0,D,,,,,,15.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1979,MTL,1.0,8478831.0,8482087.0,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,8476393.0,8480185.0,8477986.0,8478831.0,8475171.0,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Nick Cousins,Eetu Luostarinen,Brandon Montour,Kevin Stenlund,Oliver Ekman-Larsson,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-55.0,3.0
2,13:01,06:59,left,shot-on-goal,445,2,REG,-75.0,26.0,O,,,,slap,8480051.0,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1981,FLA,0.0,8478831.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,8476393.0,8480185.0,8477986.0,8478831.0,8475171.0,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Nick Cousins,Eetu Luostarinen,Brandon Montour,Kevin Stenlund,Oliver Ekman-Larsson,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,75.0,-26.0
2,13:03,06:57,left,stoppage,446,2,REG,,,,,,,,,16.0,12.0,goalie-stopped-after-sog,tv-timeout,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1983,,,,,,5,5,5v5,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,8477933.0,8477493.0,8478542.0,8477986.0,8478859.0,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,Sam Reinhart,Aleksander Barkov,Evan Rodrigues,Brandon Montour,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,,
2,13:03,06:57,left,faceoff,449,2,REG,-69.0,22.0,D,,,,,,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1983,MTL,1.0,8480018.0,8477933.0,,5,5,5v5,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,8477933.0,8477493.0,8478542.0,8477986.0,8478859.0,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,Sam Reinhart,Aleksander Barkov,Evan Rodrigues,Brandon Montour,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-69.0,22.0
2,13:10,06:50,left,blocked-shot,450,2,REG,70.0,10.0,D,,,,,,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,1990,FLA,0.0,8482087.0,8477986.0,,5,5,5v5,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,8477933.0,8477493.0,8478542.0,8477986.0,8478859.0,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,Sam Reinhart,Aleksander Barkov,Evan Rodrigues,Brandon Montour,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-70.0,-10.0
2,13:21,06:39,left,delayed-penalty,451,2,REG,,,,,,,,,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2001,MTL,1.0,,,,5,5,5v5,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,8477933.0,8477493.0,8478542.0,8477986.0,8478859.0,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,Sam Reinhart,Aleksander Barkov,Evan Rodrigues,Brandon Montour,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,,
2,13:24,06:36,left,blocked-shot,452,2,REG,-81.0,3.0,D,,,,,,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2004,MTL,1.0,8477986.0,8482111.0,,5,5,5v5,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,8477933.0,8477493.0,8478542.0,8477986.0,8478859.0,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,Sam Reinhart,Aleksander Barkov,Evan Rodrigues,Brandon Montour,Niko Mikkola,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-81.0,3.0
2,13:27,06:33,left,penalty,453,2,REG,-83.0,-6.0,D,MIN,interference,2.0,,,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2007,MTL,1.0,8482087.0,8478542.0,,4,5,4v5,8476875.0,8480192.0,8476469.0,8478133.0,,8477935.0,8477933.0,8477493.0,8479314.0,8477986.0,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,Sam Bennett,Sam Reinhart,Aleksander Barkov,Matthew Tkachuk,Brandon Montour,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-83.0,-6.0
2,13:27,06:33,left,faceoff,457,2,REG,-69.0,-22.0,O,,,,,,16.0,12.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2007,FLA,0.0,8477493.0,8478133.0,,4,5,5v4,8476875.0,8480192.0,8476469.0,8478133.0,,8477935.0,8477933.0,8477493.0,8479314.0,8477986.0,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,Sam Bennett,Sam Reinhart,Aleksander Barkov,Matthew Tkachuk,Brandon Montour,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,69.0,22.0
2,14:44,05:16,left,shot-on-goal,461,2,REG,55.0,33.0,O,,,,snap,8475683.0,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2084,MTL,1.0,8476871.0,,,4,5,4v5,8480184.0,8477989.0,8482111.0,8476871.0,,8477935.0,8477933.0,8479314.0,8477409.0,8477986.0,Gustav Lindström,Christian Dvorak,Justin Barron,Tanner Pearson,,Sam Bennett,Sam Reinhart,Matthew Tkachuk,Carter Verhaeghe,Brandon Montour,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,55.0,33.0
2,15:29,04:31,left,hit,474,2,REG,-51.0,-39.0,D,,,,,,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2129,MTL,1.0,8480192.0,8477409.0,,5,5,5v5,8476981.0,8482087.0,8480192.0,8481593.0,8477497.0,8477932.0,8482113.0,8478542.0,8477409.0,8475171.0,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Jayden Struble,Sean Monahan,Aaron Ekblad,Anton Lundell,Evan Rodrigues,Carter Verhaeghe,Oliver Ekman-Larsson,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-51.0,-39.0
2,15:35,04:25,left,delayed-penalty,475,2,REG,,,,,,,,,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2135,FLA,0.0,,,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8480185.0,8478859.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Eetu Luostarinen,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,,
2,15:35,04:25,left,penalty,476,2,REG,-91.0,27.0,O,MIN,high-sticking,2.0,,,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2135,FLA,0.0,8477932.0,8481593.0,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8480185.0,8478859.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Eetu Luostarinen,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,91.0,-27.0
2,15:35,04:25,left,stoppage,478,2,REG,,,,,,,,,16.0,13.0,tv-timeout,tv-timeout,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2135,,,,,,5,4,5v4,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8480185.0,8478859.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Eetu Luostarinen,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,,
2,15:35,04:25,left,faceoff,481,2,REG,69.0,22.0,D,,,,,,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2135,FLA,0.0,8478831.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8480185.0,8478859.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Eetu Luostarinen,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-69.0,-22.0
2,15:56,04:04,left,blocked-shot,482,2,REG,50.0,4.0,D,,,,,,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2156,FLA,0.0,8476875.0,8480185.0,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8480185.0,8478859.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Eetu Luostarinen,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-50.0,-4.0
2,15:59,04:01,left,giveaway,483,2,REG,46.0,-22.0,D,,,,,,16.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2159,FLA,0.0,8480185.0,,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8480185.0,8478859.0,8478831.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Eetu Luostarinen,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-46.0,22.0
2,16:15,03:45,left,shot-on-goal,485,2,REG,-52.0,18.0,O,,,,wrist,8480051.0,17.0,13.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2175,FLA,0.0,8475179.0,,,5,4,4v5,8476875.0,8480018.0,8481618.0,8481540.0,8477497.0,8475179.0,8477933.0,8478055.0,8478859.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Sean Monahan,Dmitry Kulikov,Sam Reinhart,Gustav Forsling,Niko Mikkola,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,52.0,-18.0
2,17:25,02:35,left,missed-shot,496,2,REG,80.0,-9.0,O,,,,wrist,8475683.0,17.0,13.0,wide-left,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2245,MTL,1.0,8483515.0,,,5,4,5v4,8475848.0,8483515.0,8482111.0,8481058.0,8476871.0,8480185.0,8478055.0,8478859.0,8478831.0,,Brendan Gallagher,Juraj Slafkovsky,Justin Barron,Jesse Ylönen,Tanner Pearson,Eetu Luostarinen,Gustav Forsling,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,80.0,-9.0
2,17:27,02:33,left,hit,498,2,REG,82.0,-6.0,D,,,,,,17.0,14.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2247,FLA,0.0,8480185.0,8475848.0,,5,4,4v5,8475848.0,8483515.0,8482111.0,8481058.0,8476871.0,8480185.0,8478055.0,8478859.0,8478831.0,,Brendan Gallagher,Juraj Slafkovsky,Justin Barron,Jesse Ylönen,Tanner Pearson,Eetu Luostarinen,Gustav Forsling,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,-82.0,6.0
2,17:27,02:33,left,shot-on-goal,497,2,REG,71.0,-6.0,O,,,,wrist,8475683.0,17.0,14.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2247,MTL,1.0,8476871.0,,,5,4,5v4,8475848.0,8483515.0,8482111.0,8481058.0,8476871.0,8480185.0,8478055.0,8478859.0,8478831.0,,Brendan Gallagher,Juraj Slafkovsky,Justin Barron,Jesse Ylönen,Tanner Pearson,Eetu Luostarinen,Gustav Forsling,Niko Mikkola,Kevin Stenlund,,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,71.0,-6.0
2,17:41,02:19,left,shot-on-goal,500,2,REG,58.0,34.0,O,,,,slap,8475683.0,17.0,15.0,,,1.0,0.0,2023020343,20232024,2023-11-30,2,Centre Bell,2261,MTL,1.0,8481058.0,,,5,5,5v5,8475848.0,8483515.0,8482111.0,8481058.0,8476871.0,8477932.0,8480185.0,8478055.0,8478859.0,8478831.0,Brendan Gallagher,Juraj Slafkovsky,Justin Barron,Jesse Ylönen,Tanner Pearson,Aaron Ekblad,Eetu Luostarinen,Gustav Forsling,Niko Mikkola,Kevin Stenlund,8480051.0,8475683.0,Cayden Primeau,Sergei Bobrovsky,58.0,34.0
