period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awayScore,homeScore,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,00:00,20:00,left,faceoff,274,2,REG,0.0,0.0,N,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1200,MTL,1.0,8477989.0,8475745.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,8479365.0,8475745.0,8480070.0,8474037.0,8475762.0,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Trent Frederic,Charlie Coyle,Ian Mitchell,James van Riemsdyk,Derek Forbort,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,0.0,0.0
1,20:00,00:00,right,period-end,266,1,REG,,,,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1200,,,,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,8479365.0,8475745.0,8480070.0,8474037.0,8475762.0,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Trent Frederic,Charlie Coyle,Ian Mitchell,James van Riemsdyk,Derek Forbort,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,00:16,19:44,left,blocked-shot,275,2,REG,54.0,-18.0,D,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1216,BOS,0.0,8483515.0,8475762.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,8479365.0,8475745.0,8480070.0,8474037.0,8475762.0,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,Trent Frederic,Charlie Coyle,Ian Mitchell,James van Riemsdyk,Derek Forbort,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-54.0,18.0
2,01:03,18:57,left,blocked-shot,284,2,REG,-80.0,-2.0,D,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1263,MTL,1.0,8482511.0,8480192.0,,5,5,5v5,8481618.0,8476981.0,8482087.0,8480192.0,8477989.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-80.0,-2.0
2,01:27,18:33,left,stoppage,286,2,REG,,,,offside,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1287,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,01:27,18:33,left,faceoff,289,2,REG,-20.0,-22.0,N,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1287,MTL,1.0,8480018.0,8483505.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-20.0,-22.0
2,01:38,18:22,left,hit,290,2,REG,75.0,39.0,O,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1298,MTL,1.0,8481618.0,8478443.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,75.0,39.0
2,01:51,18:09,left,hit,291,2,REG,-91.0,30.0,D,,,,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1311,MTL,1.0,8482964.0,8478046.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-91.0,30.0
2,02:09,17:51,left,missed-shot,292,2,REG,-59.0,-26.0,O,wide-left,slap,8478470.0,1.0,0.0,5.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1329,BOS,0.0,8478443.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,59.0,26.0
2,02:32,17:28,left,shot-on-goal,299,2,REG,-29.0,19.0,O,,slap,8478470.0,1.0,0.0,6.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1352,BOS,0.0,8480070.0,,,5,5,5v5,8481618.0,8476981.0,8480887.0,8482964.0,8477497.0,8480070.0,8481556.0,8475762.0,8479546.0,8480880.0,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Sean Monahan,Ian Mitchell,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,29.0,-19.0
2,02:34,17:26,left,faceoff,303,2,REG,-69.0,22.0,O,,,,1.0,0.0,6.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1354,BOS,0.0,8475745.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8479365.0,8475745.0,8474037.0,8479325.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Trent Frederic,Charlie Coyle,James van Riemsdyk,Charlie McAvoy,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,69.0,-22.0
2,02:34,17:26,left,stoppage,300,2,REG,,,,goalie-stopped-after-sog,,,1.0,0.0,6.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1354,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8479365.0,8475745.0,8474037.0,8479325.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Trent Frederic,Charlie Coyle,James van Riemsdyk,Charlie McAvoy,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,02:35,17:25,left,missed-shot,304,2,REG,-44.0,19.0,O,wide-left,slap,8478470.0,1.0,0.0,6.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1355,BOS,0.0,8479325.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8479365.0,8475745.0,8474037.0,8479325.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Trent Frederic,Charlie Coyle,James van Riemsdyk,Charlie McAvoy,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,44.0,-19.0
2,02:53,17:07,left,giveaway,305,2,REG,34.0,0.0,D,,,,1.0,0.0,6.0,6.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1373,BOS,0.0,8479325.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8479365.0,8475745.0,8474037.0,8479325.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Trent Frederic,Charlie Coyle,James van Riemsdyk,Charlie McAvoy,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-34.0,-0.0
2,02:54,17:06,left,shot-on-goal,306,2,REG,47.0,15.0,O,,wrist,8480280.0,1.0,0.0,6.0,7.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1374,MTL,1.0,8475848.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8482511.0,8479365.0,8475745.0,8474037.0,8479325.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Mason Lohrei,Trent Frederic,Charlie Coyle,James van Riemsdyk,Charlie McAvoy,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,47.0,15.0
2,02:56,17:04,left,stoppage,307,2,REG,,,,goalie-stopped-after-sog,,,1.0,0.0,6.0,7.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1376,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8475745.0,8480070.0,8481556.0,8475762.0,8480880.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Charlie Coyle,Ian Mitchell,John Beecher,Derek Forbort,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,02:56,17:04,left,faceoff,309,2,REG,69.0,22.0,D,,,,1.0,0.0,6.0,7.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1376,BOS,0.0,8475745.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8475745.0,8480070.0,8481556.0,8475762.0,8480880.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Charlie Coyle,Ian Mitchell,John Beecher,Derek Forbort,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-69.0,-22.0
2,03:09,16:51,left,giveaway,310,2,REG,58.0,41.0,D,,,,1.0,0.0,6.0,7.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1389,BOS,0.0,8475745.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8475745.0,8480070.0,8481556.0,8475762.0,8480880.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Charlie Coyle,Ian Mitchell,John Beecher,Derek Forbort,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-58.0,-41.0
2,03:44,16:16,left,shot-on-goal,314,2,REG,84.0,18.0,O,,wrist,8480280.0,1.0,0.0,6.0,8.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1424,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8478133.0,8480070.0,8481556.0,8475762.0,8479546.0,8480880.0,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Jake Evans,Ian Mitchell,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,84.0,18.0
2,03:51,16:09,left,missed-shot,315,2,REG,28.0,29.0,O,wide-right,snap,8480280.0,1.0,0.0,6.0,8.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1431,MTL,1.0,8482087.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8478133.0,8480070.0,8481556.0,8475762.0,8479546.0,8480880.0,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Jake Evans,Ian Mitchell,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,28.0,29.0
2,04:00,16:00,left,blocked-shot,318,2,REG,50.0,-14.0,D,,,,1.0,0.0,6.0,8.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1440,BOS,0.0,8479543.0,8481556.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,8480070.0,8481556.0,8475762.0,8479546.0,8480880.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Ian Mitchell,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-50.0,14.0
2,04:19,15:41,left,hit,319,2,REG,64.0,39.0,O,,,,1.0,0.0,6.0,8.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1459,MTL,1.0,8479543.0,8480880.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,8480070.0,8481556.0,8475762.0,8479546.0,8480880.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Ian Mitchell,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,64.0,39.0
2,04:24,15:36,left,shot-on-goal,321,2,REG,7.0,-38.0,N,,wrist,8480280.0,1.0,0.0,6.0,9.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1464,MTL,1.0,8480192.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,8480070.0,8481556.0,8475762.0,8477956.0,8480880.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Ian Mitchell,John Beecher,Derek Forbort,David Pastrnak,Jakub Lauko,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,7.0,-38.0
2,04:37,15:23,left,giveaway,324,2,REG,-57.0,-32.0,O,,,,1.0,0.0,6.0,9.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1477,BOS,0.0,8481556.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,8482511.0,8481556.0,8475762.0,8473419.0,8477956.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Mason Lohrei,John Beecher,Derek Forbort,Brad Marchand,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,57.0,32.0
2,04:41,15:19,left,shot-on-goal,327,2,REG,56.0,-23.0,O,,wrist,8480280.0,1.0,0.0,6.0,10.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1481,MTL,1.0,8479543.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,56.0,-23.0
2,04:53,15:07,left,hit,332,2,REG,91.0,-28.0,O,,,,1.0,0.0,6.0,10.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1493,MTL,1.0,8479543.0,8482511.0,,5,5,5v5,8476875.0,8483515.0,8477989.0,8482111.0,8479543.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Juraj Slafkovsky,Christian Dvorak,Justin Barron,Michael Pezzetta,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,91.0,-28.0
2,04:59,15:01,left,shot-on-goal,333,2,REG,79.0,26.0,O,,snap,8480280.0,1.0,0.0,6.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1499,MTL,1.0,8479543.0,,,5,5,5v5,8476875.0,8483515.0,8477989.0,8482111.0,8479543.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Juraj Slafkovsky,Christian Dvorak,Justin Barron,Michael Pezzetta,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,79.0,26.0
2,05:01,14:59,left,stoppage,334,2,REG,,,,goalie-stopped-after-sog,,,1.0,0.0,6.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1501,,,,,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,05:01,14:59,left,faceoff,337,2,REG,69.0,22.0,D,,,,1.0,0.0,6.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1501,BOS,0.0,8483505.0,8477989.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-69.0,-22.0
2,05:05,14:55,left,hit,338,2,REG,73.0,35.0,O,,,,1.0,0.0,6.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1505,MTL,1.0,8483515.0,8478443.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,73.0,35.0
2,05:21,14:39,left,hit,339,2,REG,-87.0,35.0,D,,,,1.0,0.0,6.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1521,MTL,1.0,8482964.0,8478443.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-87.0,35.0
2,05:28,14:32,left,hit,340,2,REG,-88.0,16.0,O,,,,1.0,0.0,6.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1528,BOS,0.0,8478498.0,8477989.0,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,88.0,-16.0
2,05:52,14:08,left,shot-on-goal,343,2,REG,-67.0,21.0,O,,snap,8478470.0,1.0,0.0,7.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1552,BOS,0.0,8479325.0,,,5,5,5v5,8483515.0,8481540.0,8477989.0,8480887.0,8482964.0,8482511.0,8483505.0,8473419.0,8479325.0,8478498.0,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,Arber Xhekaj,Mason Lohrei,Matthew Poitras,Brad Marchand,Charlie McAvoy,Jake DeBrusk,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,67.0,-21.0
2,06:14,13:46,left,shot-on-goal,348,2,REG,-72.0,18.0,O,,snap,8478470.0,1.0,0.0,8.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1574,BOS,0.0,8473419.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,72.0,-18.0
2,06:21,13:39,left,giveaway,349,2,REG,-32.0,35.0,D,,,,1.0,0.0,8.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1581,MTL,1.0,8481618.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-32.0,35.0
2,06:25,13:35,left,blocked-shot,350,2,REG,-73.0,15.0,D,,,,1.0,0.0,8.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1585,MTL,1.0,8477956.0,8480887.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-73.0,15.0
2,06:28,13:32,left,giveaway,351,2,REG,-38.0,26.0,D,,,,1.0,0.0,8.0,11.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1588,MTL,1.0,8480018.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8480887.0,8482964.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,Arber Xhekaj,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-38.0,26.0
2,06:41,13:19,left,shot-on-goal,354,2,REG,77.0,6.0,O,,tip-in,8480280.0,1.0,0.0,8.0,12.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1601,MTL,1.0,8481618.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,77.0,6.0
2,06:49,13:11,left,missed-shot,355,2,REG,88.0,-8.0,O,wide-right,tip-in,8480280.0,1.0,0.0,8.0,12.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1609,MTL,1.0,8476981.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,88.0,-8.0
2,07:09,12:51,left,shot-on-goal,360,2,REG,-82.0,0.0,O,,wrist,8478470.0,1.0,0.0,9.0,12.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1629,BOS,0.0,8477956.0,,,5,5,5v5,8481618.0,8476981.0,8482087.0,8480192.0,8477497.0,8480070.0,8478401.0,8474037.0,8475762.0,8477956.0,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,Ian Mitchell,Pavel Zacha,James van Riemsdyk,Derek Forbort,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,82.0,-0.0
2,07:09,12:51,left,delayed-penalty,361,2,REG,,,,,,,1.0,0.0,9.0,12.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1629,MTL,1.0,,,,5,5,5v5,8481618.0,8476981.0,8482087.0,8480192.0,8477497.0,8480070.0,8478401.0,8474037.0,8475762.0,8477956.0,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,Ian Mitchell,Pavel Zacha,James van Riemsdyk,Derek Forbort,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,07:11,12:49,left,penalty,362,2,REG,-81.0,0.0,D,,,,1.0,0.0,9.0,12.0,,MIN,holding,2.0,2023020212,20232024,2023-11-11,2,Centre Bell,1631,MTL,1.0,8480192.0,8477956.0,,4,5,4v5,8476875.0,8482087.0,8481093.0,8478133.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Jake Evans,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-81.0,0.0
2,07:11,12:49,left,stoppage,364,2,REG,,,,tv-timeout,,,1.0,0.0,9.0,12.0,tv-timeout,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1631,,,,,,4,5,4v5,8476875.0,8482087.0,8481093.0,8478133.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Jake Evans,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,,
2,07:11,12:49,left,faceoff,367,2,REG,-69.0,-22.0,O,,,,1.0,0.0,9.0,12.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1631,BOS,0.0,8478401.0,8478133.0,,4,5,5v4,8476875.0,8482087.0,8481093.0,8478133.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Jake Evans,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,69.0,22.0
2,07:20,12:40,left,takeaway,368,2,REG,67.0,-25.0,D,,,,1.0,0.0,9.0,12.0,,,,,2023020212,20232024,2023-11-11,2,Centre Bell,1640,BOS,0.0,8473419.0,,,4,5,5v4,8476875.0,8482087.0,8481093.0,8478133.0,,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Jake Evans,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,8478470.0,8480280.0,Sam Montembeault,Jeremy Swayman,-67.0,25.0
