period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,awayScore,homeScore,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
3,08:35,11:25,right,blocked-shot,634,3,REG,-78.0,4.0,D,,,,21.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2915,VAN,0.0,8482087.0,8480012.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8478856.0,8479425.0,8480012.0,8478454.0,8478057.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Conor Garland,Filip Hronek,Elias Pettersson,Noah Juulsen,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-78.0,4.0
3,08:37,11:23,right,hit,635,3,REG,-64.0,-40.0,D,,,,21.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2917,VAN,0.0,8480012.0,8475848.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8478856.0,8479425.0,8480012.0,8478454.0,8478057.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Conor Garland,Filip Hronek,Elias Pettersson,Noah Juulsen,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-64.0,-40.0
3,08:54,11:06,right,delayed-penalty,643,3,REG,,,,,,,21.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2934,MTL,1.0,,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8480012.0,8474574.0,8481624.0,8474013.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Elias Pettersson,Tyler Myers,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,08:57,11:03,right,shot-on-goal,644,3,REG,82.0,2.0,O,,tip-in,8474596.0,22.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2937,VAN,0.0,8481624.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8480012.0,8474574.0,8481624.0,8474013.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Elias Pettersson,Tyler Myers,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,82.0,2.0
3,08:58,11:02,right,shot-on-goal,645,3,REG,83.0,7.0,O,,backhand,8474596.0,23.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2938,VAN,0.0,8481624.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8480012.0,8474574.0,8481624.0,8474013.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Elias Pettersson,Tyler Myers,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,83.0,7.0
3,09:01,10:59,right,penalty,647,3,REG,9.0,24.0,N,,,,23.0,24.0,,3.0,1.0,MIN,slashing,2.0,2023020224,20232024,2023-11-12,2,Centre Bell,2941,MTL,1.0,8476871.0,8480012.0,,4,5,4v5,8480192.0,8481093.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-9.0,-24.0
3,09:01,10:59,right,stoppage,649,3,REG,,,,tv-timeout,,,23.0,24.0,tv-timeout,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2941,,,,,,4,5,4v5,8480192.0,8481093.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,09:01,10:59,right,faceoff,652,3,REG,69.0,22.0,O,,,,23.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2941,VAN,0.0,8476468.0,8478133.0,,4,5,5v4,8480192.0,8481093.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,22.0
3,09:06,10:54,right,shot-on-goal,653,3,REG,41.0,-16.0,O,,wrist,8474596.0,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2946,VAN,0.0,8480800.0,,,4,5,5v4,8480192.0,8481093.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,41.0,-16.0
3,09:08,10:52,right,stoppage,654,3,REG,,,,goalie-stopped-after-sog,,,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2948,,,,,,4,5,4v5,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,09:08,10:52,right,faceoff,656,3,REG,69.0,-22.0,O,,,,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2948,VAN,0.0,8476468.0,8478133.0,,4,5,5v4,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,-22.0
3,09:25,10:35,right,giveaway,657,3,REG,40.0,-34.0,D,,,,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2965,MTL,1.0,8478133.0,,,4,5,4v5,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-40.0,34.0
3,09:36,10:24,right,blocked-shot,658,3,REG,57.0,6.0,D,,,,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2976,MTL,1.0,8480800.0,8478133.0,,4,5,4v5,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-57.0,-6.0
3,09:46,10:14,right,giveaway,659,3,REG,83.0,-37.0,D,,,,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,2986,MTL,1.0,8480192.0,,,4,5,4v5,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-83.0,37.0
3,10:07,09:53,right,blocked-shot,660,3,REG,85.0,-4.0,D,,,,24.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3007,MTL,1.0,8480012.0,8480192.0,,4,5,4v5,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-85.0,4.0
3,10:18,09:42,right,shot-on-goal,661,3,REG,81.0,-4.0,O,,wrist,8474596.0,25.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3018,VAN,0.0,8478444.0,,,4,5,5v4,8480192.0,8477989.0,8480887.0,8478133.0,,,8478444.0,8476468.0,8480012.0,8480800.0,8483808.0,,Johnathan Kovacevic,Christian Dvorak,Jordan Harris,Jake Evans,,,Brock Boeser,J.T. Miller,Elias Pettersson,Quinn Hughes,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,81.0,-4.0
3,10:20,09:40,right,stoppage,662,3,REG,,,,goalie-stopped-after-sog,,,25.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3020,,,,,,4,5,4v5,8476875.0,8482087.0,8481093.0,8477497.0,,,8478856.0,8479425.0,8480459.0,8481624.0,8478463.0,,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,,Conor Garland,Filip Hronek,Pius Suter,Ilya Mikheyev,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,10:20,09:40,right,faceoff,665,3,REG,69.0,-22.0,D,,,,25.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3020,MTL,1.0,8477497.0,8480459.0,,4,5,4v5,8476875.0,8482087.0,8481093.0,8477497.0,,,8478856.0,8479425.0,8480459.0,8481624.0,8478463.0,,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,,Conor Garland,Filip Hronek,Pius Suter,Ilya Mikheyev,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-69.0,22.0
3,10:39,09:21,right,hit,666,3,REG,61.0,41.0,O,,,,25.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3039,VAN,0.0,8478463.0,8482087.0,,4,5,5v4,8476875.0,8482087.0,8481093.0,8477497.0,,,8478856.0,8479425.0,8480459.0,8481624.0,8478463.0,,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,,Conor Garland,Filip Hronek,Pius Suter,Ilya Mikheyev,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,61.0,41.0
3,11:00,09:00,right,shot-on-goal,668,3,REG,41.0,-5.0,O,,slap,8474596.0,26.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3060,VAN,0.0,8479425.0,,,4,5,5v4,8476875.0,8482087.0,8481093.0,8477497.0,,,8478856.0,8479425.0,8480459.0,8478463.0,8474013.0,,Mike Matheson,Kaiden Guhle,Rafael Harvey-Pinard,Sean Monahan,,,Conor Garland,Filip Hronek,Pius Suter,Anthony Beauvillier,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,41.0,-5.0
3,11:02,08:58,right,faceoff,674,3,REG,69.0,-22.0,D,,,,26.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3062,MTL,1.0,8480018.0,8480459.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482111.0,8482964.0,,8478856.0,8480459.0,8474574.0,8478057.0,8474013.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,Arber Xhekaj,,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-69.0,22.0
3,11:02,08:58,right,stoppage,671,3,REG,,,,goalie-stopped-after-sog,,,26.0,24.0,tv-timeout,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3062,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482111.0,8482964.0,,8478856.0,8480459.0,8474574.0,8478057.0,8474013.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,Arber Xhekaj,,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,11:11,08:49,right,giveaway,675,3,REG,9.0,36.0,N,,,,26.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3071,MTL,1.0,8476981.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482111.0,8482964.0,,8478856.0,8480459.0,8474574.0,8478057.0,8474013.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,Arber Xhekaj,,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-9.0,-36.0
3,11:28,08:32,right,stoppage,677,3,REG,,,,puck-in-netting,,,26.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3088,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,11:28,08:32,right,faceoff,680,3,REG,-69.0,22.0,O,,,,26.0,24.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3088,MTL,1.0,8480018.0,8476468.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,-22.0
3,11:30,08:30,right,shot-on-goal,681,3,REG,-82.0,6.0,O,,tip-in,8479193.0,26.0,25.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3090,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,82.0,-6.0
3,11:31,08:29,right,shot-on-goal,682,3,REG,-83.0,8.0,O,,wrist,8479193.0,26.0,26.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3091,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,83.0,-8.0
3,11:33,08:27,right,faceoff,684,3,REG,-69.0,22.0,O,,,,26.0,26.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3093,MTL,1.0,8480018.0,8476468.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,-22.0
3,11:33,08:27,right,stoppage,683,3,REG,,,,goalie-stopped-after-sog,,,26.0,26.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3093,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,11:36,08:24,right,shot-on-goal,685,3,REG,-61.0,16.0,O,,backhand,8479193.0,26.0,27.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3096,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,61.0,-16.0
3,11:51,08:09,right,shot-on-goal,686,3,REG,-72.0,24.0,O,,wrist,8479193.0,26.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3111,MTL,1.0,8481618.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,72.0,-24.0
3,12:13,07:47,right,missed-shot,690,3,REG,74.0,-2.0,O,wide-left,tip-in,8474596.0,26.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3133,VAN,0.0,8476468.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8476468.0,8476858.0,8480800.0,8478454.0,8483808.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,J.T. Miller,Phillip Di Giuseppe,Quinn Hughes,Noah Juulsen,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,74.0,-2.0
3,12:57,07:03,right,stoppage,701,3,REG,,,,puck-in-crowd,,,26.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3177,,,,,,5,5,5v5,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,8478043.0,8476927.0,8474574.0,8478463.0,8474013.0,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,12:57,07:03,right,faceoff,704,3,REG,-20.0,-22.0,N,,,,26.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3177,MTL,1.0,8477497.0,8478043.0,,5,5,5v5,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,8478043.0,8476927.0,8474574.0,8478463.0,8474013.0,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,20.0,22.0
3,13:14,06:46,right,shot-on-goal,705,3,REG,87.0,18.0,O,,wrist,8474596.0,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3194,VAN,0.0,8478463.0,,,5,5,5v5,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,8478043.0,8476927.0,8474574.0,8478463.0,8474013.0,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,87.0,18.0
3,13:34,06:26,right,stoppage,706,3,REG,,,,offside,,,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3214,,,,,,5,5,5v5,8481540.0,8481093.0,8480887.0,8478133.0,8482964.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
3,13:34,06:26,right,faceoff,709,3,REG,-20.0,-22.0,N,,,,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3214,MTL,1.0,8478133.0,8480459.0,,5,5,5v5,8481540.0,8481093.0,8480887.0,8478133.0,8482964.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,20.0,22.0
3,14:00,06:00,right,blocked-shot,710,3,REG,-57.0,4.0,D,,,,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3240,VAN,0.0,8481540.0,8480800.0,,5,5,5v5,8481540.0,8481093.0,8480887.0,8478133.0,8482964.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-57.0,4.0
3,14:06,05:54,right,blocked-shot,711,3,REG,-78.0,-9.0,D,,,,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3246,VAN,0.0,8482964.0,8479425.0,,5,5,5v5,8481540.0,8481093.0,8480887.0,8478133.0,8482964.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-78.0,-9.0
3,14:21,05:39,right,blocked-shot,712,3,REG,-40.0,-27.0,D,,,,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3261,VAN,0.0,8482964.0,8478856.0,,5,5,5v5,8481540.0,8481093.0,8480887.0,8478133.0,8482964.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-40.0,-27.0
3,14:48,05:12,right,missed-shot,721,3,REG,46.0,17.0,O,wide-right,wrist,8474596.0,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3288,VAN,0.0,8478444.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,46.0,17.0
3,14:56,05:04,right,giveaway,722,3,REG,46.0,-19.0,D,,,,27.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3296,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-46.0,19.0
3,14:58,05:02,right,shot-on-goal,723,3,REG,76.0,-3.0,O,,backhand,8474596.0,28.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3298,VAN,0.0,8478444.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,76.0,-3.0
3,14:59,05:01,right,shot-on-goal,724,3,REG,82.0,-1.0,O,,wrist,8474596.0,29.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3299,VAN,0.0,8478444.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,82.0,-1.0
3,15:00,05:00,right,shot-on-goal,725,3,REG,80.0,-1.0,O,,wrist,8474596.0,30.0,28.0,,3.0,1.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,3300,VAN,0.0,8476858.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,8478444.0,8476468.0,8476858.0,8474574.0,8474013.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Tyler Myers,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,80.0,-1.0
