period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,19:54,00:06,right,blocked-shot,239,1,REG,49.0,23.0,D,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1194,51.0,WPG,1.0,8481593.0,8476392.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477940.0,8477504.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Nikolaj Ehlers,Josh Morrissey,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
1,19:55,00:05,right,giveaway,240,1,REG,37.0,33.0,D,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1195,63.0,WPG,1.0,8477940.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477940.0,8477504.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Nikolaj Ehlers,Josh Morrissey,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
1,19:57,00:03,right,blocked-shot,241,1,REG,65.0,-31.0,D,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1197,35.0,WPG,1.0,8477989.0,8476331.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477940.0,8477504.0,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Nikolaj Ehlers,Josh Morrissey,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,00:00,20:00,left,faceoff,250,2,REG,0.0,0.0,N,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1200,0.0,MTL,0.0,8478133.0,8476460.0,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
1,20:00,00:00,right,period-end,242,1,REG,,,,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1200,,,,,,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,00:00,20:00,left,period-start,247,2,REG,,,,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1200,,,,,,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,00:28,19:32,left,stoppage,251,2,REG,,,,icing,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1228,,,,,,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,00:28,19:32,left,faceoff,253,2,REG,-69.0,22.0,D,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1228,-69.0,WPG,1.0,8476460.0,8480018.0,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:12,18:48,left,blocked-shot,258,2,REG,74.0,1.0,D,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1272,74.0,MTL,0.0,8478891.0,8475233.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:17,18:43,left,delayed-penalty,259,2,REG,,,,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1277,,MTL,0.0,,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:19,18:41,left,faceoff,264,2,REG,69.0,-22.0,O,,,,5.0,6.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1279,69.0,WPG,1.0,8476460.0,8477989.0,,5,4,5v4,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8476875.0,8477989.0,8476469.0,8475233.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Mike Matheson,Christian Dvorak,Joel Armia,David Savard,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:19,18:41,left,penalty,260,2,REG,-3.0,40.0,N,,,,5.0,6.0,,MIN,roughing,2.0,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1279,-3.0,MTL,0.0,8483515.0,8478891.0,,5,4,4v5,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8476875.0,8477989.0,8476469.0,8475233.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Mike Matheson,Christian Dvorak,Joel Armia,David Savard,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:33,18:27,left,shot-on-goal,265,2,REG,65.0,22.0,O,,wrist,8474596.0,5.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1293,65.0,WPG,1.0,8476460.0,,,5,4,5v4,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8476875.0,8477989.0,8476469.0,8475233.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Mike Matheson,Christian Dvorak,Joel Armia,David Savard,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:36,18:24,left,faceoff,268,2,REG,69.0,22.0,D,,,,5.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1296,69.0,MTL,0.0,8478133.0,8476460.0,,5,4,4v5,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8476875.0,8476469.0,8475233.0,8478133.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:36,18:24,left,stoppage,266,2,REG,,,,goalie-stopped-after-sog,,,5.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1296,,,,,,,5,4,5v4,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8476875.0,8476469.0,8475233.0,8478133.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,01:43,18:17,left,giveaway,269,2,REG,39.0,-37.0,D,,,,5.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1303,39.0,MTL,0.0,8476875.0,,,5,4,4v5,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8476875.0,8476469.0,8475233.0,8478133.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,02:46,17:14,left,blocked-shot,274,2,REG,57.0,10.0,D,,,,5.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1366,57.0,MTL,0.0,8477504.0,8477989.0,,5,4,4v5,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8480018.0,8482087.0,8480192.0,8477989.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,02:54,17:06,left,shot-on-goal,275,2,REG,-56.0,-29.0,O,,wrist,8476945.0,6.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1374,-56.0,MTL,0.0,8477989.0,,,5,4,4v5,8480014.0,8477940.0,8477504.0,8476460.0,8482149.0,8480018.0,8482087.0,8480192.0,8477989.0,,Gabriel Vilardi,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Cole Perfetti,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,02:56,17:04,left,stoppage,276,2,REG,,,,goalie-stopped-after-sog,,,6.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1376,,,,,,,5,4,5v4,8480145.0,8476480.0,8480113.0,8475799.0,8477220.0,8482087.0,8480192.0,8476469.0,8478133.0,,Neal Pionk,Vladislav Namestnikov,Alex Iafallo,Nino Niederreiter,Nate Schmidt,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,02:56,17:04,left,faceoff,279,2,REG,-69.0,-22.0,D,,,,6.0,7.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1376,-69.0,WPG,1.0,8475799.0,8478133.0,,5,4,5v4,8480145.0,8476480.0,8480113.0,8475799.0,8477220.0,8482087.0,8480192.0,8476469.0,8478133.0,,Neal Pionk,Vladislav Namestnikov,Alex Iafallo,Nino Niederreiter,Nate Schmidt,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:14,16:46,left,shot-on-goal,280,2,REG,60.0,-31.0,O,,wrist,8474596.0,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1394,60.0,WPG,1.0,8480113.0,,,5,4,5v4,8480145.0,8476480.0,8480113.0,8475799.0,8477220.0,8482087.0,8480192.0,8476469.0,8478133.0,,Neal Pionk,Vladislav Namestnikov,Alex Iafallo,Nino Niederreiter,Nate Schmidt,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:15,16:45,left,faceoff,284,2,REG,69.0,-22.0,O,,,,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1395,69.0,WPG,1.0,8476480.0,8476469.0,,5,4,5v4,8476480.0,8480113.0,8480049.0,8475799.0,8477220.0,8482087.0,8480192.0,8477989.0,8476469.0,,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nino Niederreiter,Nate Schmidt,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:15,16:45,left,stoppage,281,2,REG,,,,goalie-stopped-after-sog,,,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1395,,,,,,,5,4,5v4,8476480.0,8480113.0,8480049.0,8475799.0,8477220.0,8482087.0,8480192.0,8477989.0,8476469.0,,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nino Niederreiter,Nate Schmidt,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Joel Armia,,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:19,16:41,left,missed-shot,286,2,REG,34.0,-16.0,O,wide-right,wrist,8474596.0,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1399,34.0,WPG,1.0,8477220.0,,,5,5,5v5,8476480.0,8480113.0,8480049.0,8475799.0,8477220.0,8483515.0,8482087.0,8480192.0,8477989.0,8476469.0,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nino Niederreiter,Nate Schmidt,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Joel Armia,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:21,16:39,left,stoppage,287,2,REG,,,,goalie-stopped-after-sog,,,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1401,,,,,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8480018.0,8483515.0,8477989.0,8481593.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Nick Suzuki,Juraj Slafkovsky,Christian Dvorak,Jayden Struble,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:21,16:39,left,faceoff,290,2,REG,69.0,-22.0,O,,,,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1401,69.0,WPG,1.0,8476392.0,8477989.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8480018.0,8483515.0,8477989.0,8481593.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Nick Suzuki,Juraj Slafkovsky,Christian Dvorak,Jayden Struble,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:25,16:35,left,missed-shot,291,2,REG,48.0,24.0,O,wide-right,snap,8474596.0,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1405,48.0,WPG,1.0,8477504.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8480018.0,8483515.0,8477989.0,8481593.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Nick Suzuki,Juraj Slafkovsky,Christian Dvorak,Jayden Struble,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,03:56,16:04,left,giveaway,293,2,REG,-98.0,12.0,D,,,,6.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1436,-98.0,WPG,1.0,8477504.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8480018.0,8483515.0,8481540.0,8481593.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:02,15:58,left,shot-on-goal,294,2,REG,-38.0,26.0,O,,wrist,8476945.0,7.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1442,-38.0,MTL,0.0,8482111.0,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8480018.0,8483515.0,8481540.0,8481593.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:03,15:57,left,hit,295,2,REG,-91.0,33.0,O,,,,7.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1443,-91.0,MTL,0.0,8483515.0,8477504.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8480018.0,8483515.0,8481540.0,8481593.0,8482111.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Justin Barron,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:17,15:43,left,stoppage,296,2,REG,,,,icing,,,7.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1457,,,,,,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:17,15:43,left,faceoff,298,2,REG,-69.0,-22.0,D,,,,7.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1457,-69.0,WPG,1.0,8476392.0,8477497.0,,5,5,5v5,8476331.0,8476392.0,8478891.0,8480289.0,8477504.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Adam Lowry,Mason Appleton,Morgan Barron,Josh Morrissey,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:36,15:24,left,blocked-shot,300,2,REG,-71.0,22.0,D,,,,7.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1476,-71.0,WPG,1.0,8476981.0,8477504.0,,5,5,5v5,8476331.0,8478891.0,8480289.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Mason Appleton,Morgan Barron,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:46,15:14,left,shot-on-goal,301,2,REG,-35.0,-24.0,O,,slap,8476945.0,8.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1486,-35.0,MTL,0.0,8476875.0,,,5,5,5v5,8476331.0,8478891.0,8480289.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Mason Appleton,Morgan Barron,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:55,15:05,left,shot-on-goal,302,2,REG,-70.0,-18.0,O,,wrist,8476945.0,9.0,8.0,,,,,0.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1495,-70.0,MTL,0.0,8476875.0,,,5,5,5v5,8476331.0,8478891.0,8480289.0,8477504.0,8476460.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Dylan DeMelo,Mason Appleton,Morgan Barron,Josh Morrissey,Mark Scheifele,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:57,15:03,left,goal,303,2,REG,-81.0,3.0,O,,deflected,8476945.0,9.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1497,-81.0,MTL,0.0,8476981.0,8476875.0,8478133.0,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,04:57,15:03,left,faceoff,306,2,REG,0.0,0.0,N,,,,9.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1497,0.0,MTL,0.0,8477989.0,8476460.0,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,05:09,14:51,left,stoppage,307,2,REG,,,,icing,,,9.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1509,,,,,,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,05:09,14:51,left,faceoff,308,2,REG,-69.0,-22.0,D,,,,9.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1509,-69.0,WPG,1.0,8476460.0,8475848.0,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,05:34,14:26,left,shot-on-goal,309,2,REG,-71.0,-2.0,O,,deflected,8476945.0,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1534,-71.0,MTL,0.0,8475848.0,,,5,5,5v5,8480145.0,8475455.0,8480014.0,8477940.0,8476460.0,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,Neal Pionk,Brenden Dillon,Gabriel Vilardi,Nikolaj Ehlers,Mark Scheifele,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,06:22,13:38,left,hit,320,2,REG,-14.0,-40.0,N,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1582,-14.0,WPG,1.0,8477220.0,8479543.0,,5,5,5v5,8476480.0,8480113.0,8480049.0,8477220.0,8482149.0,8478477.0,8482087.0,8482111.0,8479543.0,8481058.0,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nate Schmidt,Cole Perfetti,Mitchell Stephens,Kaiden Guhle,Justin Barron,Michael Pezzetta,Jesse Ylönen,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,06:26,13:34,left,hit,321,2,REG,-93.0,-27.0,O,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1586,-93.0,MTL,0.0,8478477.0,8480049.0,,5,5,5v5,8476480.0,8480113.0,8480049.0,8477220.0,8482149.0,8478477.0,8482087.0,8482111.0,8479543.0,8481058.0,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nate Schmidt,Cole Perfetti,Mitchell Stephens,Kaiden Guhle,Justin Barron,Michael Pezzetta,Jesse Ylönen,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,06:35,13:25,left,hit,322,2,REG,61.0,-39.0,D,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1595,61.0,MTL,0.0,8479543.0,8476480.0,,5,5,5v5,8476480.0,8480113.0,8480049.0,8477220.0,8482149.0,8478477.0,8482087.0,8482111.0,8479543.0,8481058.0,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nate Schmidt,Cole Perfetti,Mitchell Stephens,Kaiden Guhle,Justin Barron,Michael Pezzetta,Jesse Ylönen,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,06:43,13:17,left,takeaway,325,2,REG,-38.0,28.0,D,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1603,-38.0,WPG,1.0,8480113.0,,,5,5,5v5,8476480.0,8480113.0,8480049.0,8477220.0,8482149.0,8480018.0,8482087.0,8481593.0,8479543.0,8481058.0,Vladislav Namestnikov,Alex Iafallo,Dylan Samberg,Nate Schmidt,Cole Perfetti,Nick Suzuki,Kaiden Guhle,Jayden Struble,Michael Pezzetta,Jesse Ylönen,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
2,06:58,13:02,left,hit,329,2,REG,72.0,26.0,D,,,,10.0,8.0,,,,,1.0,0.0,,2023020481,20232024,2023-12-18,2,Canada Life Centre,1618,72.0,MTL,0.0,8483515.0,8477504.0,,5,5,5v5,8476331.0,8476480.0,8480113.0,8477504.0,8482149.0,8480018.0,8483515.0,8482087.0,8481593.0,8479543.0,Dylan DeMelo,Vladislav Namestnikov,Alex Iafallo,Josh Morrissey,Cole Perfetti,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Jayden Struble,Michael Pezzetta,8476945.0,8474596.0,Connor Hellebuyck,Jake Allen
