period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awayScore,homeScore,reason,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,18:08,01:52,left,hit,490,2,REG,87.0,37.0,D,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2288,87.0,TBL,0.0,8477353.0,8477989.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8480192.0,8477989.0,8474567.0,8475177.0,8477353.0,8478519.0,8474564.0,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,Zach Bogosian,Calvin de Haan,Tyler Motte,Anthony Cirelli,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,18:18,01:42,left,blocked-shot,494,2,REG,-68.0,-8.0,D,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2298,-68.0,MTL,1.0,8477353.0,8476875.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,8477426.0,8474567.0,8475177.0,8477353.0,8474564.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Nicholas Paul,Zach Bogosian,Calvin de Haan,Tyler Motte,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,18:21,01:39,left,stoppage,496,2,REG,,,,,,4.0,0.0,puck-in-netting,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2301,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,8479718.0,8477426.0,8475167.0,8478416.0,8474564.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Alex Barré-Boulet,Nicholas Paul,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,18:21,01:39,left,faceoff,498,2,REG,-69.0,-22.0,D,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2301,-69.0,MTL,1.0,8480018.0,8477426.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,8479718.0,8477426.0,8475167.0,8478416.0,8474564.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Alex Barré-Boulet,Nicholas Paul,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,18:35,01:25,left,blocked-shot,499,2,REG,-72.0,1.0,D,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2315,-72.0,MTL,1.0,8474564.0,8483515.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,8479718.0,8477426.0,8475167.0,8478416.0,8474564.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Alex Barré-Boulet,Nicholas Paul,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,18:56,01:04,left,missed-shot,500,2,REG,-74.0,-24.0,O,slap,8478470.0,4.0,0.0,hit-crossbar,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2336,-74.0,TBL,0.0,8474564.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,8479718.0,8477426.0,8475167.0,8478416.0,8474564.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Alex Barré-Boulet,Nicholas Paul,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,19:00,01:00,left,takeaway,501,2,REG,-32.0,30.0,D,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2340,-32.0,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8480192.0,8479718.0,8477426.0,8475167.0,8478416.0,8474564.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Alex Barré-Boulet,Nicholas Paul,Victor Hedman,Erik Cernak,Steven Stamkos,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,19:49,00:11,left,giveaway,512,2,REG,98.0,-19.0,D,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2389,98.0,TBL,0.0,8478178.0,,,5,5,5v5,8475848.0,8482087.0,8480887.0,8476871.0,8477497.0,8479591.0,8479542.0,8478178.0,8478519.0,8479410.0,Brendan Gallagher,Kaiden Guhle,Jordan Harris,Tanner Pearson,Sean Monahan,Michael Eyssimont,Brandon Hagel,Darren Raddysh,Anthony Cirelli,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,19:57,00:03,left,missed-shot,513,2,REG,73.0,-10.0,O,snap,8477035.0,4.0,0.0,wide-left,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2397,73.0,MTL,1.0,8476871.0,,,5,5,5v5,8475848.0,8482087.0,8480887.0,8476871.0,8477497.0,8479591.0,8479542.0,8478178.0,8478519.0,8479410.0,Brendan Gallagher,Kaiden Guhle,Jordan Harris,Tanner Pearson,Sean Monahan,Michael Eyssimont,Brandon Hagel,Darren Raddysh,Anthony Cirelli,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
2,20:00,00:00,left,period-end,514,2,REG,,,,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2400,,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,8478010.0,8479542.0,8475167.0,8478416.0,8476453.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,Brayden Point,Brandon Hagel,Victor Hedman,Erik Cernak,Nikita Kucherov,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:00,20:00,right,period-start,521,3,REG,,,,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2400,,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,8478010.0,8479542.0,8475167.0,8478416.0,8476453.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,Brayden Point,Brandon Hagel,Victor Hedman,Erik Cernak,Nikita Kucherov,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:00,20:00,right,faceoff,524,3,REG,0.0,0.0,N,,,4.0,0.0,,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2400,100.0,TBL,0.0,8478010.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,8478010.0,8479542.0,8475167.0,8478416.0,8476453.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,Brayden Point,Brandon Hagel,Victor Hedman,Erik Cernak,Nikita Kucherov,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:11,19:49,right,missed-shot,525,3,REG,64.0,-11.0,O,backhand,8478470.0,4.0,0.0,wide-left,13.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2411,36.0,TBL,0.0,8475167.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,8478010.0,8479542.0,8475167.0,8478416.0,8476453.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,Brayden Point,Brandon Hagel,Victor Hedman,Erik Cernak,Nikita Kucherov,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:37,19:23,right,shot-on-goal,528,3,REG,47.0,13.0,O,backhand,8478470.0,4.0,0.0,,14.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2437,53.0,TBL,0.0,8479542.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,8478010.0,8479542.0,8478178.0,8476453.0,8479410.0,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,Brayden Point,Brandon Hagel,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:40,19:20,right,stoppage,529,3,REG,,,,,,4.0,0.0,goalie-stopped-after-sog,14.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2440,,,,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,8479591.0,8478178.0,8478519.0,8479661.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,Michael Eyssimont,Darren Raddysh,Anthony Cirelli,Tanner Jeannot,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:40,19:20,right,faceoff,532,3,REG,69.0,-22.0,D,,,4.0,0.0,,14.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2440,31.0,MTL,1.0,8477989.0,8478519.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,8479591.0,8478178.0,8478519.0,8479661.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,Michael Eyssimont,Darren Raddysh,Anthony Cirelli,Tanner Jeannot,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:46,19:14,right,stoppage,533,3,REG,,,,,,4.0,0.0,icing,14.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2446,,,,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,8479591.0,8478178.0,8478519.0,8479661.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,Michael Eyssimont,Darren Raddysh,Anthony Cirelli,Tanner Jeannot,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,00:46,19:14,right,faceoff,534,3,REG,69.0,22.0,D,,,4.0,0.0,,14.0,13.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2446,31.0,MTL,1.0,8477989.0,8478519.0,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,8479591.0,8478178.0,8478519.0,8479661.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,Michael Eyssimont,Darren Raddysh,Anthony Cirelli,Tanner Jeannot,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:00,19:00,right,shot-on-goal,535,3,REG,-79.0,-5.0,O,backhand,8477035.0,4.0,0.0,,14.0,14.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2460,179.0,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,8479591.0,8478178.0,8478519.0,8479661.0,8479410.0,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,Michael Eyssimont,Darren Raddysh,Anthony Cirelli,Tanner Jeannot,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:02,18:58,right,stoppage,536,3,REG,,,,,,4.0,0.0,goalie-stopped-after-sog,14.0,14.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2462,,,,,,,4,4,4v4,8476875.0,8476981.0,8480887.0,8477497.0,,8477426.0,8478178.0,8474564.0,8479410.0,,Mike Matheson,Josh Anderson,Jordan Harris,Sean Monahan,,Nicholas Paul,Darren Raddysh,Steven Stamkos,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:02,18:58,right,penalty,537,3,REG,-94.0,16.0,D,,,4.0,0.0,,14.0,14.0,MIN,cross-checking,2.0,,,2023020181,20232024,2023-11-07,2,Centre Bell,2462,194.0,TBL,0.0,8478519.0,8481618.0,,4,4,4v4,8476875.0,8476981.0,8480887.0,8477497.0,,8477426.0,8478178.0,8474564.0,8479410.0,,Mike Matheson,Josh Anderson,Jordan Harris,Sean Monahan,,Nicholas Paul,Darren Raddysh,Steven Stamkos,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:02,18:58,right,penalty,539,3,REG,-98.0,16.0,O,,,4.0,0.0,,14.0,14.0,MIN,roughing,2.0,,,2023020181,20232024,2023-11-07,2,Centre Bell,2462,198.0,MTL,1.0,8481618.0,8478519.0,,4,4,4v4,8476875.0,8476981.0,8480887.0,8477497.0,,8477426.0,8478178.0,8474564.0,8479410.0,,Mike Matheson,Josh Anderson,Jordan Harris,Sean Monahan,,Nicholas Paul,Darren Raddysh,Steven Stamkos,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:02,18:58,right,faceoff,543,3,REG,-20.0,22.0,N,,,4.0,0.0,,14.0,14.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2462,120.0,MTL,1.0,8477497.0,8477426.0,,4,4,4v4,8476875.0,8476981.0,8480887.0,8477497.0,,8477426.0,8478178.0,8474564.0,8479410.0,,Mike Matheson,Josh Anderson,Jordan Harris,Sean Monahan,,Nicholas Paul,Darren Raddysh,Steven Stamkos,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:15,18:45,right,blocked-shot,544,3,REG,-79.0,-1.0,D,,,4.0,0.0,,14.0,14.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2475,179.0,TBL,0.0,8476875.0,8479410.0,,4,4,4v4,8476875.0,8476981.0,8480887.0,8477497.0,,8477426.0,8478178.0,8474564.0,8479410.0,,Mike Matheson,Josh Anderson,Jordan Harris,Sean Monahan,,Nicholas Paul,Darren Raddysh,Steven Stamkos,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,01:59,18:01,right,takeaway,547,3,REG,80.0,-20.0,D,,,4.0,0.0,,14.0,14.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2519,20.0,MTL,1.0,8476981.0,,,4,4,4v4,8476875.0,8476981.0,8480887.0,8477497.0,,8477426.0,8475167.0,8478416.0,8474564.0,,Mike Matheson,Josh Anderson,Jordan Harris,Sean Monahan,,Nicholas Paul,Victor Hedman,Erik Cernak,Steven Stamkos,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,02:26,17:34,right,shot-on-goal,555,3,REG,-68.0,19.0,O,wrist,8477035.0,4.0,0.0,,14.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2546,168.0,MTL,1.0,8482111.0,,,4,4,4v4,8480018.0,8482087.0,8481540.0,8482111.0,,8478010.0,8478178.0,8476453.0,8479410.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,Brayden Point,Darren Raddysh,Nikita Kucherov,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,02:28,17:32,right,stoppage,556,3,REG,,,,,,4.0,0.0,goalie-stopped-after-sog,14.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2548,,,,,,,4,4,4v4,8480018.0,8482087.0,8481540.0,8482111.0,,8476822.0,8477426.0,8478178.0,8479410.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,Luke Glendening,Nicholas Paul,Darren Raddysh,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,02:28,17:32,right,faceoff,558,3,REG,-69.0,22.0,O,,,4.0,0.0,,14.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2548,169.0,MTL,1.0,8480018.0,8477426.0,,4,4,4v4,8480018.0,8482087.0,8481540.0,8482111.0,,8476822.0,8477426.0,8478178.0,8479410.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,Luke Glendening,Nicholas Paul,Darren Raddysh,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,02:39,17:21,right,shot-on-goal,560,3,REG,63.0,10.0,O,wrist,8478470.0,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2559,37.0,TBL,0.0,8479410.0,,,4,4,4v4,8480018.0,8482087.0,8481540.0,8482111.0,,8476822.0,8478178.0,8477353.0,8479410.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,Luke Glendening,Darren Raddysh,Tyler Motte,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,03:00,17:00,right,missed-shot,561,3,REG,-76.0,4.0,O,tip-in,8477035.0,4.0,0.0,high-and-wide-right,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2580,176.0,MTL,1.0,8480018.0,,,4,4,4v4,8480018.0,8482087.0,8481540.0,8482111.0,,8476822.0,8478178.0,8477353.0,8479410.0,,Nick Suzuki,Kaiden Guhle,Cole Caufield,Justin Barron,,Luke Glendening,Darren Raddysh,Tyler Motte,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,03:10,16:50,right,delayed-penalty,565,3,REG,,,,,,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2590,,TBL,0.0,,,,5,5,5v5,8475848.0,8480018.0,8481618.0,8481540.0,8482111.0,8476822.0,8478178.0,8477353.0,8478519.0,8479410.0,Brendan Gallagher,Nick Suzuki,Alex Newhook,Cole Caufield,Justin Barron,Luke Glendening,Darren Raddysh,Tyler Motte,Anthony Cirelli,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,03:13,16:47,right,faceoff,570,3,REG,-69.0,-22.0,O,,,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2593,169.0,MTL,1.0,8481618.0,8478519.0,,5,4,5v4,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8479542.0,8478519.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Brandon Hagel,Anthony Cirelli,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,03:13,16:47,right,penalty,566,3,REG,-62.0,31.0,D,,,4.0,0.0,,15.0,15.0,MIN,tripping,2.0,,,2023020181,20232024,2023-11-07,2,Centre Bell,2593,162.0,TBL,0.0,8476822.0,8481540.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8479542.0,8478519.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Brandon Hagel,Anthony Cirelli,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,03:18,16:42,right,giveaway,571,3,REG,-66.0,-17.0,O,,,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2598,166.0,MTL,1.0,8481618.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8479542.0,8478519.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Brandon Hagel,Anthony Cirelli,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,03:35,16:25,right,takeaway,572,3,REG,72.0,-1.0,D,,,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2615,28.0,MTL,1.0,8481618.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8479542.0,8478519.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Brandon Hagel,Anthony Cirelli,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,05:11,14:49,right,delayed-penalty,586,3,REG,,,,,,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2711,,TBL,0.0,,,,5,4,4v5,8476875.0,8480018.0,8481540.0,8476469.0,8480887.0,8479542.0,8478519.0,8475167.0,8478416.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Joel Armia,Jordan Harris,Brandon Hagel,Anthony Cirelli,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,05:14,14:46,right,penalty,589,3,REG,-61.0,11.0,D,,,4.0,0.0,,15.0,15.0,MIN,tripping,2.0,,,2023020181,20232024,2023-11-07,2,Centre Bell,2714,161.0,TBL,0.0,8479542.0,8480887.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8476822.0,8477353.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,05:14,14:46,right,faceoff,593,3,REG,-69.0,-22.0,D,,,4.0,0.0,,15.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2714,169.0,TBL,0.0,8476822.0,8481618.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8476822.0,8477353.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,05:18,14:42,right,shot-on-goal,594,3,REG,-86.0,32.0,D,wrist,8478470.0,4.0,0.0,,16.0,15.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2718,186.0,TBL,0.0,8477353.0,,,5,4,4v5,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8476822.0,8477353.0,8475167.0,8478416.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:01,13:59,right,shot-on-goal,598,3,REG,-82.0,-3.0,O,wrist,8477035.0,4.0,0.0,,16.0,16.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2761,182.0,MTL,1.0,8483515.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8477426.0,8475177.0,8478519.0,8479410.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Nicholas Paul,Calvin de Haan,Anthony Cirelli,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:05,13:55,right,shot-on-goal,599,3,REG,-62.0,13.0,O,snap,8477035.0,4.0,0.0,,16.0,17.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2765,162.0,MTL,1.0,8475848.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8477426.0,8475177.0,8478519.0,8479410.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Nicholas Paul,Calvin de Haan,Anthony Cirelli,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:07,13:53,right,shot-on-goal,600,3,REG,-79.0,-8.0,O,wrist,8477035.0,4.0,0.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2767,179.0,MTL,1.0,8476871.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,8477426.0,8475177.0,8478519.0,8479410.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,Nicholas Paul,Calvin de Haan,Anthony Cirelli,Mikhail Sergachev,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:09,13:51,right,faceoff,604,3,REG,-69.0,-22.0,D,,,4.0,0.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2769,169.0,TBL,0.0,8476822.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:09,13:51,right,stoppage,601,3,REG,,,,,,4.0,0.0,goalie-stopped-after-sog,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2769,,,,,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:14,13:46,right,stoppage,605,3,REG,,,,,,4.0,0.0,puck-in-benches,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2774,,,,,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:14,13:46,right,faceoff,606,3,REG,-69.0,22.0,O,,,4.0,0.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2774,169.0,MTL,1.0,8480018.0,8476822.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476822.0,8477353.0,8475167.0,8478416.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Luke Glendening,Tyler Motte,Victor Hedman,Erik Cernak,,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
3,06:50,13:10,right,goal,610,3,REG,-54.0,-14.0,O,slap,8477035.0,4.0,1.0,,16.0,18.0,,,,,,2023020181,20232024,2023-11-07,2,Centre Bell,2810,154.0,MTL,1.0,8480018.0,8481540.0,8477497.0,5,5,5v5,8482087.0,8476469.0,8480887.0,8479543.0,8478133.0,8478010.0,8478178.0,8476453.0,8474564.0,8479410.0,Kaiden Guhle,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Brayden Point,Darren Raddysh,Nikita Kucherov,Steven Stamkos,Mikhail Sergachev,8478470.0,8477035.0,Sam Montembeault,Matt Tomkins
