period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,servedByPlayerId,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,11:07,08:53,left,stoppage,614,3,REG,,,,,,25.0,35.0,offside,tv-timeout,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3067,,,,,,,5,5,5v5,8480807.0,8482671.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,Mattias Samuelsson,Owen Power,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,11:30,08:30,left,shot-on-goal,618,3,REG,41.0,34.0,O,slap,8480051.0,25.0,36.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3090,41.0,BUF,1.0,8480807.0,,,5,5,5v5,8480807.0,8482671.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480018.0,8483515.0,8481540.0,8480184.0,,Mattias Samuelsson,Owen Power,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,11:51,08:09,left,shot-on-goal,621,3,REG,-90.0,15.0,O,wrist,8482221.0,26.0,36.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3111,-90.0,MTL,0.0,8481540.0,,,5,5,5v5,8480807.0,8482671.0,8479999.0,8475784.0,8479420.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Mattias Samuelsson,Owen Power,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,12:06,07:54,left,giveaway,627,3,REG,47.0,1.0,O,,,26.0,36.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3126,47.0,BUF,1.0,8473449.0,,,5,5,5v5,8480035.0,8481522.0,8473449.0,8480839.0,8478109.0,,8480018.0,8476981.0,8482087.0,8482111.0,8477497.0,,Henri Jokiharju,Peyton Krebs,Kyle Okposo,Rasmus Dahlin,Victor Olofsson,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Justin Barron,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,12:16,07:44,left,shot-on-goal,628,3,REG,79.0,-4.0,O,tip-in,8480051.0,26.0,37.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3136,79.0,BUF,1.0,8478109.0,,,5,5,5v5,8480035.0,8481522.0,8473449.0,8480839.0,8478109.0,,8480018.0,8476981.0,8482087.0,8482111.0,8477497.0,,Henri Jokiharju,Peyton Krebs,Kyle Okposo,Rasmus Dahlin,Victor Olofsson,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Justin Barron,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,12:29,07:31,left,hit,631,3,REG,21.0,-37.0,N,,,26.0,37.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3149,21.0,BUF,1.0,8481522.0,8480018.0,,5,5,5v5,8480035.0,8481522.0,8478109.0,8477365.0,8482175.0,,8480018.0,8476981.0,8482087.0,8482111.0,8477497.0,,Henri Jokiharju,Peyton Krebs,Victor Olofsson,Connor Clifton,JJ Peterka,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Justin Barron,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,12:54,07:06,left,hit,638,3,REG,-95.0,6.0,O,,,26.0,37.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3174,-95.0,MTL,0.0,8476981.0,8473446.0,,5,5,5v5,8473446.0,8484145.0,8481528.0,8477365.0,8482175.0,,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,Erik Johnson,Zach Benson,Dylan Cozens,Connor Clifton,JJ Peterka,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,12:59,07:01,left,shot-on-goal,639,3,REG,73.0,39.0,O,wrist,8480051.0,26.0,38.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3179,73.0,BUF,1.0,8482175.0,,,5,5,5v5,8473446.0,8484145.0,8481528.0,8477365.0,8482175.0,,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,Erik Johnson,Zach Benson,Dylan Cozens,Connor Clifton,JJ Peterka,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:07,06:53,left,blocked-shot,640,3,REG,66.0,-4.0,D,,,26.0,38.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3187,66.0,MTL,0.0,8477365.0,8478133.0,,5,5,5v5,8473446.0,8484145.0,8481528.0,8477365.0,8482175.0,,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,Erik Johnson,Zach Benson,Dylan Cozens,Connor Clifton,JJ Peterka,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:13,06:47,left,shot-on-goal,641,3,REG,80.0,3.0,O,wrist,8480051.0,26.0,39.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3193,80.0,BUF,1.0,8473446.0,,,5,5,5v5,8473446.0,8484145.0,8481528.0,8477365.0,8482175.0,,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,Erik Johnson,Zach Benson,Dylan Cozens,Connor Clifton,JJ Peterka,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:14,06:46,left,stoppage,642,3,REG,,,,,,26.0,39.0,goalie-stopped-after-sog,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3194,,,,,,,5,5,5v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8478477.0,8480184.0,8476469.0,8481058.0,,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Mitchell Stephens,Gustav Lindström,Joel Armia,Jesse Ylönen,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:14,06:46,left,faceoff,645,3,REG,69.0,22.0,O,,,26.0,39.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3194,69.0,BUF,1.0,8479999.0,8478477.0,,5,5,5v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8478477.0,8480184.0,8476469.0,8481058.0,,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Mitchell Stephens,Gustav Lindström,Joel Armia,Jesse Ylönen,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:22,06:38,left,shot-on-goal,646,3,REG,69.0,-18.0,O,wrist,8480051.0,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3202,69.0,BUF,1.0,8475784.0,,,5,5,5v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8478477.0,8480184.0,8476469.0,8481058.0,,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Mitchell Stephens,Gustav Lindström,Joel Armia,Jesse Ylönen,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:24,06:36,left,stoppage,647,3,REG,,,,,,26.0,40.0,goalie-stopped-after-sog,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3204,,,,,,,5,5,5v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8475848.0,8480184.0,8477989.0,8478133.0,,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:24,06:36,left,faceoff,649,3,REG,69.0,-22.0,O,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3204,69.0,BUF,1.0,8479999.0,8477989.0,,5,5,5v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8475848.0,8480184.0,8477989.0,8478133.0,,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:38,06:22,left,delayed-penalty,651,3,REG,,,,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3218,,BUF,1.0,,,,5,6,5v6,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8475848.0,8481540.0,8480184.0,8477989.0,8478133.0,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Brendan Gallagher,Cole Caufield,Gustav Lindström,Christian Dvorak,Jake Evans,8482221.0,,Devon Levi,
3,13:41,06:19,left,missed-shot,652,3,REG,-66.0,-12.0,O,wrist,8482221.0,26.0,40.0,wide-left,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3221,-66.0,MTL,0.0,8481540.0,,,5,6,6v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8475848.0,8481540.0,8480184.0,8477989.0,8478133.0,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Brendan Gallagher,Cole Caufield,Gustav Lindström,Christian Dvorak,Jake Evans,8482221.0,,Devon Levi,
3,13:58,06:02,left,penalty,653,3,REG,36.0,-18.0,O,,,26.0,40.0,,,MIN,interference,2.0,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3238,36.0,BUF,1.0,8479420.0,8477989.0,,4,5,4v5,8473446.0,8479370.0,8481522.0,8480807.0,,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,Erik Johnson,Tyson Jost,Peyton Krebs,Mattias Samuelsson,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,13:58,06:02,left,faceoff,657,3,REG,-69.0,-22.0,O,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3238,-69.0,MTL,0.0,8477497.0,8481522.0,,4,5,5v4,8473446.0,8479370.0,8481522.0,8480807.0,,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,Erik Johnson,Tyson Jost,Peyton Krebs,Mattias Samuelsson,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,15:20,04:40,left,missed-shot,660,3,REG,-80.0,12.0,O,wrist,8482221.0,26.0,40.0,hit-right-post,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3320,-80.0,MTL,0.0,8483515.0,,,4,5,5v4,8484145.0,8473449.0,8480839.0,8477365.0,,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,Zach Benson,Kyle Okposo,Rasmus Dahlin,Connor Clifton,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,15:26,04:34,left,missed-shot,661,3,REG,-67.0,0.0,O,wrist,8482221.0,26.0,40.0,wide-right,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3326,-67.0,MTL,0.0,8481540.0,,,4,5,5v4,8484145.0,8473449.0,8480839.0,8477365.0,,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,Zach Benson,Kyle Okposo,Rasmus Dahlin,Connor Clifton,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,15:44,04:16,left,penalty,666,3,REG,-43.0,42.0,O,,,26.0,40.0,,,MAJ,fighting,5.0,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3344,-43.0,MTL,0.0,8483515.0,8477365.0,,4,5,5v4,8473446.0,8479370.0,8481522.0,8480807.0,,,8475848.0,8476981.0,8482087.0,8477989.0,8482111.0,,Erik Johnson,Tyson Jost,Peyton Krebs,Mattias Samuelsson,,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,15:44,04:16,left,penalty,668,3,REG,-51.0,41.0,D,,,26.0,40.0,,,MAJ,fighting,5.0,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3344,-51.0,BUF,1.0,8477365.0,8483515.0,,4,5,4v5,8473446.0,8479370.0,8481522.0,8480807.0,,,8475848.0,8476981.0,8482087.0,8477989.0,8482111.0,,Erik Johnson,Tyson Jost,Peyton Krebs,Mattias Samuelsson,,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,15:44,04:16,left,faceoff,672,3,REG,69.0,-22.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3344,69.0,MTL,0.0,8477989.0,8481522.0,,4,5,5v4,8473446.0,8479370.0,8481522.0,8480807.0,,,8475848.0,8476981.0,8482087.0,8477989.0,8482111.0,,Erik Johnson,Tyson Jost,Peyton Krebs,Mattias Samuelsson,,,Brendan Gallagher,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,16:47,03:13,left,hit,685,3,REG,-90.0,-30.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3407,-90.0,BUF,1.0,8480839.0,8478133.0,,5,5,5v5,8484145.0,8480807.0,8480839.0,8479999.0,8482175.0,,8476875.0,8480192.0,8481058.0,8478133.0,8477497.0,,Zach Benson,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,JJ Peterka,,Mike Matheson,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:01,02:59,left,hit,687,3,REG,-27.0,-30.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3421,-27.0,BUF,1.0,8480839.0,8481058.0,,5,5,5v5,8484145.0,8480807.0,8481528.0,8480839.0,8482175.0,,8476875.0,8480192.0,8481058.0,8478133.0,8477497.0,,Zach Benson,Mattias Samuelsson,Dylan Cozens,Rasmus Dahlin,JJ Peterka,,Mike Matheson,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:05,02:55,left,hit,688,3,REG,-77.0,-37.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3425,-77.0,BUF,1.0,8481528.0,8477497.0,,5,5,5v5,8484145.0,8480807.0,8481528.0,8480839.0,8482175.0,,8476875.0,8480192.0,8481058.0,8478133.0,8477497.0,,Zach Benson,Mattias Samuelsson,Dylan Cozens,Rasmus Dahlin,JJ Peterka,,Mike Matheson,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,Sean Monahan,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:39,02:21,left,faceoff,696,3,REG,69.0,22.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3459,69.0,MTL,0.0,8480018.0,8481522.0,,5,5,5v5,8480035.0,8481522.0,8473449.0,8482671.0,8478109.0,,8476875.0,8480018.0,8481540.0,8480192.0,8476469.0,,Henri Jokiharju,Peyton Krebs,Kyle Okposo,Owen Power,Victor Olofsson,,Mike Matheson,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Joel Armia,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:39,02:21,left,stoppage,694,3,REG,,,,,,26.0,40.0,icing,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3459,,,,,,,5,5,5v5,8480035.0,8481522.0,8473449.0,8482671.0,8478109.0,,8476875.0,8480018.0,8481540.0,8480192.0,8476469.0,,Henri Jokiharju,Peyton Krebs,Kyle Okposo,Owen Power,Victor Olofsson,,Mike Matheson,Nick Suzuki,Cole Caufield,Johnathan Kovacevic,Joel Armia,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:54,02:06,left,stoppage,698,3,REG,,,,,,26.0,40.0,puck-in-benches,tv-timeout,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3474,,,,,,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476981.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:54,02:06,left,faceoff,701,3,REG,69.0,22.0,O,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3474,69.0,BUF,1.0,8479999.0,8478133.0,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476981.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,17:57,02:03,left,blocked-shot,702,3,REG,67.0,15.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3477,67.0,MTL,0.0,8475784.0,8482111.0,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476981.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:01,01:59,left,missed-shot,703,3,REG,79.0,-8.0,O,wrist,8480051.0,26.0,40.0,wide-left,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3481,79.0,BUF,1.0,8475784.0,,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476981.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:07,01:53,left,stoppage,704,3,REG,,,,,,26.0,40.0,puck-in-netting,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3487,,,,,,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8480018.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Nick Suzuki,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:07,01:53,left,faceoff,706,3,REG,69.0,22.0,D,,,26.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3487,69.0,MTL,0.0,8480018.0,8479999.0,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8480018.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Nick Suzuki,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:26,01:34,left,shot-on-goal,708,3,REG,-62.0,-14.0,O,wrist,8482221.0,27.0,40.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3506,-62.0,MTL,0.0,8477989.0,,,5,5,5v5,8480807.0,8480839.0,8479999.0,8475784.0,8479420.0,,8475848.0,8482087.0,8477989.0,8482111.0,8478133.0,,Mattias Samuelsson,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Justin Barron,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:43,01:17,left,shot-on-goal,711,3,REG,69.0,-10.0,O,wrist,8480051.0,27.0,41.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3523,69.0,BUF,1.0,8479999.0,,,5,5,5v5,8480035.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8475848.0,8482087.0,8477989.0,8478133.0,,Henri Jokiharju,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Jake Evans,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:54,01:06,left,faceoff,717,3,REG,69.0,22.0,D,,,27.0,41.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3534,69.0,MTL,0.0,8478133.0,8479999.0,,5,4,4v5,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:54,01:06,left,stoppage,714,3,REG,,,,,,27.0,41.0,referee-or-linesman,home-timeout,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3534,,,,,,,5,4,5v4,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,18:54,01:06,left,penalty,712,3,REG,58.0,-3.0,D,,,27.0,41.0,,,MIN,tripping,2.0,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3534,58.0,MTL,0.0,8477989.0,8475784.0,,5,4,4v5,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,19:02,00:58,left,shot-on-goal,718,3,REG,81.0,-8.0,O,wrist,8480051.0,27.0,42.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3542,81.0,BUF,1.0,8475784.0,,,5,4,5v4,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,19:03,00:57,left,stoppage,719,3,REG,,,,,,27.0,42.0,goalie-stopped-after-sog,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3543,,,,,,,5,4,5v4,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8478133.0,8477497.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,19:03,00:57,left,faceoff,721,3,REG,69.0,-22.0,O,,,27.0,42.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3543,69.0,BUF,1.0,8481528.0,8477497.0,,5,4,5v4,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8478133.0,8477497.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,19:05,00:55,left,shot-on-goal,722,3,REG,72.0,-37.0,D,wrist,8482221.0,28.0,42.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3545,72.0,MTL,0.0,8476875.0,,,5,4,4v5,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8478133.0,8477497.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Jake Evans,Sean Monahan,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
3,19:53,00:07,left,shot-on-goal,724,3,REG,60.0,18.0,O,wrist,8480051.0,28.0,43.0,,,,,,,2.0,2.0,2023020411,20232024,2023-12-09,2,KeyBank Center,3593,60.0,BUF,1.0,8479999.0,,,5,4,5v4,8481528.0,8480839.0,8479999.0,8475784.0,8479420.0,,8476875.0,8480192.0,8476469.0,8478133.0,,,Dylan Cozens,Rasmus Dahlin,Casey Mittelstadt,Jeff Skinner,Tage Thompson,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8482221.0,8480051.0,Devon Levi,Cayden Primeau
