period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,19:49,00:11,left,shot-on-goal,504,2,REG,-62.0,23.0,O,slap,8480051.0,20.0,16.0,,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2389,-62.0,NJD,0.0,8479407.0,,,4,5,5v4,8476875.0,8481093.0,8476871.0,8482964.0,,,8480002.0,8482684.0,8479407.0,8481559.0,8482110.0,,Mike Matheson,Rafael Harvey-Pinard,Tanner Pearson,Arber Xhekaj,,,Nico Hischier,Luke Hughes,Jesper Bratt,Jack Hughes,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
2,20:00,00:00,left,period-end,506,2,REG,,,,,,20.0,16.0,,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2400,,,,,,,4,5,4v5,8480192.0,8480887.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:00,20:00,right,period-start,511,3,REG,,,,,,20.0,16.0,,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2400,,,,,,,4,5,4v5,8480192.0,8480887.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:00,20:00,right,faceoff,514,3,REG,0.0,0.0,N,,,20.0,16.0,,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2400,100.0,NJD,0.0,8480002.0,8478133.0,,4,5,5v4,8480192.0,8480887.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:10,19:50,right,stoppage,515,3,REG,,,,,,20.0,16.0,icing,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2410,,,,,,,4,5,4v5,8480192.0,8480887.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:10,19:50,right,faceoff,516,3,REG,-69.0,-22.0,D,,,20.0,16.0,,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2410,169.0,NJD,0.0,8480002.0,8478133.0,,4,5,5v4,8480192.0,8480887.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:31,19:29,right,shot-on-goal,517,3,REG,91.0,-6.0,O,wrist,8480051.0,21.0,16.0,,2.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2431,9.0,NJD,0.0,8481559.0,,,4,5,5v4,8480192.0,8480887.0,8481058.0,8478133.0,,,8480002.0,8482684.0,8479407.0,8475726.0,8481559.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Nico Hischier,Luke Hughes,Jesper Bratt,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:34,19:26,right,faceoff,522,3,REG,0.0,0.0,N,,,21.0,16.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2434,100.0,MTL,1.0,8480018.0,8475287.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8476292.0,8475287.0,8478399.0,8482110.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Ondrej Palat,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:34,19:26,right,goal,518,3,REG,78.0,-13.0,O,wrist,8480051.0,21.0,16.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2434,22.0,NJD,0.0,8480002.0,8481559.0,8479407.0,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8476292.0,8475287.0,8478399.0,8482110.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Ondrej Palat,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,00:46,19:14,right,shot-on-goal,523,3,REG,-81.0,-12.0,O,wrist,8477970.0,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2446,181.0,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8476462.0,8476292.0,8475287.0,8478399.0,8482110.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,Dougie Hamilton,Ondrej Palat,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:03,18:57,right,stoppage,525,3,REG,,,,,,21.0,17.0,icing,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2463,,,,,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:03,18:57,right,faceoff,527,3,REG,69.0,-22.0,O,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2463,31.0,NJD,0.0,8479415.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:06,18:54,right,blocked-shot,528,3,REG,74.0,-13.0,O,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2466,26.0,NJD,0.0,8478507.0,8479414.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:23,18:37,right,hit,529,3,REG,93.0,-30.0,D,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2483,7.0,MTL,1.0,8482111.0,8479415.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:28,18:32,right,missed-shot,530,3,REG,41.0,-41.0,O,wrist,8480051.0,21.0,17.0,wide-right,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2488,59.0,NJD,0.0,8478507.0,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:39,18:21,right,takeaway,531,3,REG,67.0,38.0,O,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2499,33.0,NJD,0.0,8477508.0,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:42,18:18,right,giveaway,532,3,REG,74.0,40.0,D,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2502,26.0,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,01:46,18:14,right,hit,533,3,REG,97.0,14.0,D,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2506,3.0,MTL,1.0,8482111.0,8479414.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8481540.0,8482111.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Justin Barron,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,02:10,17:50,right,missed-shot,543,3,REG,88.0,-14.0,O,backhand,8480051.0,21.0,17.0,high-and-wide-right,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2530,12.0,NJD,0.0,8481559.0,,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8474090.0,8478414.0,8482684.0,8475726.0,8481559.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,Brendan Smith,Timo Meier,Luke Hughes,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,02:14,17:46,right,missed-shot,544,3,REG,77.0,-38.0,O,wrist,8480051.0,21.0,17.0,wide-right,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2534,23.0,NJD,0.0,8478414.0,,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8474090.0,8478414.0,8482684.0,8475726.0,8481559.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,Brendan Smith,Timo Meier,Luke Hughes,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,02:44,17:16,right,stoppage,545,3,REG,,,,,,21.0,17.0,icing,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2564,,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8478414.0,8482684.0,8475726.0,8481559.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Timo Meier,Luke Hughes,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,02:44,17:16,right,faceoff,547,3,REG,-69.0,-22.0,O,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2564,169.0,MTL,1.0,8477497.0,8481559.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8478414.0,8482684.0,8475726.0,8481559.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Timo Meier,Luke Hughes,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,02:47,17:13,right,blocked-shot,548,3,REG,-68.0,-1.0,D,,,21.0,17.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2567,168.0,NJD,0.0,8475848.0,8474090.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8478414.0,8482684.0,8475726.0,8481559.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Timo Meier,Luke Hughes,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,02:55,17:05,right,shot-on-goal,549,3,REG,-72.0,9.0,O,tip-in,8477970.0,21.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2575,172.0,MTL,1.0,8476871.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8478414.0,8482684.0,8475726.0,8481559.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Timo Meier,Luke Hughes,Tyler Toffoli,Jack Hughes,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:27,16:33,right,blocked-shot,553,3,REG,82.0,-10.0,D,,,21.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2607,18.0,MTL,1.0,8476462.0,8482111.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8476462.0,8480002.0,8476292.0,8479407.0,8478399.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Dougie Hamilton,Nico Hischier,Ondrej Palat,Jesper Bratt,Jonas Siegenthaler,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:29,16:31,right,stoppage,554,3,REG,,,,,,21.0,18.0,puck-in-netting,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2609,,,,,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8478399.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:29,16:31,right,faceoff,557,3,REG,69.0,-22.0,O,,,21.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2609,31.0,NJD,0.0,8475287.0,8478133.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8478399.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:32,16:28,right,blocked-shot,558,3,REG,76.0,-13.0,D,,,21.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2612,24.0,MTL,1.0,8476462.0,8478133.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8478399.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:35,16:25,right,shot-on-goal,559,3,REG,79.0,-5.0,O,wrist,8480051.0,22.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2615,21.0,NJD,0.0,8475287.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8478399.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:40,16:20,right,missed-shot,560,3,REG,83.0,4.0,O,tip-in,8480051.0,22.0,18.0,wide-left,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2620,17.0,NJD,0.0,8475287.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,,8476462.0,8482125.0,8475287.0,8478399.0,8482110.0,,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Dougie Hamilton,Alexander Holtz,Erik Haula,Jonas Siegenthaler,Dawson Mercer,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:51,16:09,right,stoppage,561,3,REG,,,,,,22.0,18.0,puck-frozen,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2631,,,,,,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:51,16:09,right,faceoff,564,3,REG,69.0,-22.0,O,,,22.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2631,31.0,NJD,0.0,8479415.0,8481618.0,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:54,16:06,right,blocked-shot,565,3,REG,70.0,0.0,D,,,22.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2634,30.0,MTL,1.0,8479414.0,8480184.0,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:56,16:04,right,hit,566,3,REG,99.0,20.0,O,,,22.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2636,1.0,NJD,0.0,8479414.0,8480184.0,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,03:58,16:02,right,hit,567,3,REG,62.0,41.0,D,,,22.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2638,38.0,MTL,1.0,8481618.0,8479415.0,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:14,15:46,right,shot-on-goal,568,3,REG,74.0,21.0,O,wrist,8480051.0,23.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2654,26.0,NJD,0.0,8479415.0,,,5,5,5v5,8481618.0,8483515.0,8480184.0,8481093.0,8482964.0,,8478507.0,8479414.0,8479415.0,8477508.0,8480860.0,,Alex Newhook,Juraj Slafkovsky,Gustav Lindström,Rafael Harvey-Pinard,Arber Xhekaj,,John Marino,Nathan Bastian,Michael McLeod,Curtis Lazar,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:17,15:43,right,stoppage,569,3,REG,,,,,,23.0,18.0,puck-in-netting,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2657,,,,,,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480192.0,8480887.0,,8478507.0,8478414.0,8475726.0,8481559.0,8480860.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,Jordan Harris,,John Marino,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:17,15:43,right,faceoff,572,3,REG,69.0,22.0,D,,,23.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2657,31.0,MTL,1.0,8480018.0,8481559.0,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480192.0,8480887.0,,8478507.0,8478414.0,8475726.0,8481559.0,8480860.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,Jordan Harris,,John Marino,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:34,15:26,right,giveaway,573,3,REG,50.0,-39.0,D,,,23.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2674,50.0,MTL,1.0,8480192.0,,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480192.0,8480887.0,,8478507.0,8478414.0,8475726.0,8481559.0,8480860.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,Jordan Harris,,John Marino,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:47,15:13,right,shot-on-goal,574,3,REG,32.0,39.0,O,tip-in,8480051.0,24.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2687,68.0,NJD,0.0,8475726.0,,,5,5,5v5,8480018.0,8476981.0,8481540.0,8480192.0,8480887.0,,8478507.0,8478414.0,8475726.0,8481559.0,8480860.0,,Nick Suzuki,Josh Anderson,Cole Caufield,Johnathan Kovacevic,Jordan Harris,,John Marino,Timo Meier,Tyler Toffoli,Jack Hughes,Kevin Bahl,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:49,15:11,right,stoppage,575,3,REG,,,,,,24.0,18.0,high-stick,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2689,,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,04:49,15:11,right,faceoff,578,3,REG,20.0,22.0,N,,,24.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2689,80.0,NJD,0.0,8480002.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,05:10,14:50,right,stoppage,579,3,REG,,,,,,24.0,18.0,icing,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2710,,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,05:10,14:50,right,faceoff,580,3,REG,69.0,22.0,D,,,24.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2710,31.0,MTL,1.0,8477497.0,8476292.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
3,05:20,14:40,right,giveaway,581,3,REG,-33.0,41.0,D,,,24.0,18.0,,3.0,1.0,,,,,2023020087,20232024,2023-10-24,2,Centre Bell,2720,133.0,NJD,0.0,8480002.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,,8474090.0,8480002.0,8476292.0,8482684.0,8479407.0,,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,,Brendan Smith,Nico Hischier,Ondrej Palat,Luke Hughes,Jesper Bratt,,8480051.0,8477970.0,Cayden Primeau,Vitek Vanecek
