period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,00:00,20:00,left,period-start,8,1,REG,,,,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,0,,,,,,5,5,5v5,8481556.0,8478443.0,8476854.0,8479546.0,8480880.0,8476875.0,8480018.0,8481618.0,8481540.0,8482111.0,John Beecher,Brandon Carlo,Hampus Lindholm,Oskar Steen,Jakub Lauko,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Justin Barron,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,,
1,00:00,20:00,left,faceoff,11,1,REG,0.0,0.0,N,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,0,MTL,0.0,8480018.0,8481556.0,,5,5,5v5,8481556.0,8478443.0,8476854.0,8479546.0,8480880.0,8476875.0,8480018.0,8481618.0,8481540.0,8482111.0,John Beecher,Brandon Carlo,Hampus Lindholm,Oskar Steen,Jakub Lauko,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Justin Barron,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-0.0,0.0
1,00:53,19:07,left,stoppage,20,1,REG,,,,icing,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,53,,,,,,5,5,5v5,8479365.0,8474031.0,8475745.0,8474037.0,8475762.0,8483515.0,8482087.0,8482111.0,8481058.0,8477497.0,Trent Frederic,Kevin Shattenkirk,Charlie Coyle,James van Riemsdyk,Derek Forbort,Juraj Slafkovsky,Kaiden Guhle,Justin Barron,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,,
1,00:53,19:07,left,faceoff,21,1,REG,69.0,-22.0,D,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,53,MTL,0.0,8477497.0,8475745.0,,5,5,5v5,8479365.0,8474031.0,8475745.0,8474037.0,8475762.0,8483515.0,8482087.0,8482111.0,8481058.0,8477497.0,Trent Frederic,Kevin Shattenkirk,Charlie Coyle,James van Riemsdyk,Derek Forbort,Juraj Slafkovsky,Kaiden Guhle,Justin Barron,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-69.0,22.0
1,01:07,18:53,left,hit,23,1,REG,34.0,-39.0,D,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,67,MTL,0.0,8477497.0,8479365.0,,5,5,5v5,8479365.0,8474031.0,8475745.0,8474037.0,8475762.0,8483515.0,8482087.0,8480192.0,8481058.0,8477497.0,Trent Frederic,Kevin Shattenkirk,Charlie Coyle,James van Riemsdyk,Derek Forbort,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-34.0,39.0
1,01:11,18:49,left,blocked-shot,24,1,REG,59.0,-28.0,D,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,71,MTL,0.0,8474031.0,8481058.0,,5,5,5v5,8479365.0,8474031.0,8475745.0,8474037.0,8475762.0,8483515.0,8482087.0,8480192.0,8481058.0,8477497.0,Trent Frederic,Kevin Shattenkirk,Charlie Coyle,James van Riemsdyk,Derek Forbort,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-59.0,28.0
1,01:16,18:44,left,missed-shot,25,1,REG,28.0,9.0,O,wide-left,wrist,8474596.0,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,76,BOS,1.0,8475762.0,,,5,5,5v5,8479365.0,8474031.0,8475745.0,8474037.0,8475762.0,8483515.0,8482087.0,8480192.0,8481058.0,8477497.0,Trent Frederic,Kevin Shattenkirk,Charlie Coyle,James van Riemsdyk,Derek Forbort,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,28.0,9.0
1,01:20,18:40,left,hit,26,1,REG,97.0,5.0,D,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,80,MTL,0.0,8482087.0,8475745.0,,5,5,5v5,8479365.0,8474031.0,8475745.0,8474037.0,8475762.0,8483515.0,8482087.0,8480192.0,8481058.0,8477497.0,Trent Frederic,Kevin Shattenkirk,Charlie Coyle,James van Riemsdyk,Derek Forbort,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-97.0,-5.0
1,01:42,18:18,left,faceoff,36,1,REG,69.0,22.0,O,,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,102,BOS,1.0,8478401.0,8477989.0,,5,5,5v5,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8475848.0,8476981.0,8480192.0,8477989.0,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Brendan Gallagher,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,69.0,22.0
1,01:42,18:18,left,stoppage,35,1,REG,,,,icing,,,0.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,102,,,,,,5,5,5v5,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8475848.0,8476981.0,8480192.0,8477989.0,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Brendan Gallagher,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,,
1,02:00,18:00,left,shot-on-goal,38,1,REG,-89.0,-5.0,O,,wrist,8480280.0,1.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,120,MTL,0.0,8475848.0,,,5,5,5v5,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8475848.0,8476981.0,8477989.0,8482111.0,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,89.0,5.0
1,02:05,17:55,left,giveaway,39,1,REG,-63.0,-22.0,D,,,,1.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,125,BOS,1.0,8482511.0,,,5,5,5v5,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8475848.0,8476981.0,8477989.0,8482111.0,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-63.0,-22.0
1,02:10,17:50,left,blocked-shot,40,1,REG,-79.0,-8.0,D,,,,1.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,130,BOS,1.0,8475848.0,8482511.0,,5,5,5v5,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8475848.0,8476981.0,8477989.0,8482111.0,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-79.0,-8.0
1,02:23,17:37,left,hit,41,1,REG,-66.0,-41.0,O,,,,1.0,0.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,143,MTL,0.0,8476981.0,8479325.0,,5,5,5v5,8482511.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8476981.0,8477989.0,8482111.0,8479543.0,Mason Lohrei,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Josh Anderson,Christian Dvorak,Justin Barron,Michael Pezzetta,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,66.0,41.0
1,02:30,17:30,left,shot-on-goal,45,1,REG,67.0,26.0,O,,wrist,8474596.0,1.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,150,BOS,1.0,8477956.0,,,5,5,5v5,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,8480018.0,8481618.0,8481540.0,8480184.0,8480887.0,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,67.0,26.0
1,02:30,17:30,left,stoppage,46,1,REG,,,,goalie-stopped-after-sog,,,1.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,150,,,,,,5,5,5v5,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,8480018.0,8481618.0,8481540.0,8480184.0,8480887.0,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,,
1,02:30,17:30,left,faceoff,49,1,REG,69.0,22.0,D,,,,1.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,150,MTL,0.0,8480018.0,8478498.0,,5,5,5v5,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,8480018.0,8481618.0,8481540.0,8480184.0,8480887.0,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-69.0,-22.0
1,02:46,17:14,left,hit,50,1,REG,-95.0,8.0,D,,,,1.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,166,BOS,1.0,8476854.0,8481618.0,,5,5,5v5,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,8480018.0,8481618.0,8481540.0,8480184.0,8480887.0,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-95.0,8.0
1,02:57,17:03,left,blocked-shot,51,1,REG,77.0,2.0,D,,,,1.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,177,MTL,0.0,8478443.0,8480184.0,,5,5,5v5,8478443.0,8476854.0,8478046.0,8483505.0,8478498.0,8480018.0,8481618.0,8481540.0,8480184.0,8480887.0,Brandon Carlo,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-77.0,-2.0
1,03:29,16:31,left,penalty,59,1,REG,-37.0,-37.0,D,,,,1.0,1.0,MIN,holding,2.0,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,209,BOS,1.0,8476854.0,8480018.0,,4,5,4v5,8475745.0,8475762.0,8473419.0,8479325.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-37.0,-37.0
1,03:29,16:31,left,faceoff,63,1,REG,-69.0,-22.0,O,,,,1.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,209,MTL,0.0,8477497.0,8475745.0,,4,5,5v4,8475745.0,8475762.0,8473419.0,8479325.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,69.0,22.0
1,03:36,16:24,left,shot-on-goal,64,1,REG,-61.0,-28.0,O,,slap,8480280.0,2.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,216,MTL,0.0,8481540.0,,,4,5,5v4,8475745.0,8475762.0,8473419.0,8479325.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,61.0,28.0
1,03:45,16:15,left,missed-shot,65,1,REG,-74.0,0.0,O,wide-right,wrist,8480280.0,2.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,225,MTL,0.0,8477497.0,,,4,5,5v4,8475745.0,8475762.0,8473419.0,8479325.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,74.0,-0.0
1,03:49,16:11,left,shot-on-goal,66,1,REG,-64.0,14.0,O,,wrist,8480280.0,3.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,229,MTL,0.0,8476981.0,,,4,5,5v4,8475745.0,8475762.0,8473419.0,8479325.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,64.0,-14.0
1,03:50,16:10,left,takeaway,67,1,REG,-35.0,18.0,O,,,,3.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,230,MTL,0.0,8476981.0,,,4,5,5v4,8475745.0,8475762.0,8473419.0,8479325.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Charlie Coyle,Derek Forbort,Brad Marchand,Charlie McAvoy,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,35.0,-18.0
1,04:10,15:50,left,takeaway,69,1,REG,-34.0,28.0,D,,,,3.0,1.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,250,BOS,1.0,8478401.0,,,4,5,4v5,8478401.0,8478443.0,8475762.0,8473419.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Pavel Zacha,Brandon Carlo,Derek Forbort,Brad Marchand,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-34.0,28.0
1,04:17,15:43,left,shot-on-goal,75,1,REG,53.0,-6.0,O,,wrist,8474596.0,3.0,2.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,257,BOS,1.0,8478401.0,,,4,5,4v5,8482511.0,8478401.0,8478443.0,8478498.0,,8476875.0,8475848.0,8480018.0,8481618.0,8476871.0,Mason Lohrei,Pavel Zacha,Brandon Carlo,Jake DeBrusk,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Tanner Pearson,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,53.0,-6.0
1,04:37,15:23,left,shot-on-goal,80,1,REG,-49.0,39.0,O,,wrist,8480280.0,4.0,2.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,277,MTL,0.0,8475848.0,,,4,5,5v4,8482511.0,8481556.0,8478443.0,8478046.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Mason Lohrei,John Beecher,Brandon Carlo,Danton Heinen,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,49.0,-39.0
1,04:56,15:04,left,takeaway,83,1,REG,-54.0,23.0,D,,,,4.0,2.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,296,BOS,1.0,8481556.0,,,4,5,4v5,8474031.0,8481556.0,8475762.0,8478046.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Kevin Shattenkirk,John Beecher,Derek Forbort,Danton Heinen,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-54.0,23.0
1,06:06,13:54,left,shot-on-goal,97,1,REG,44.0,39.0,O,,wrist,8474596.0,4.0,3.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,366,BOS,1.0,8482511.0,,,5,5,5v5,8482511.0,8474037.0,8483505.0,8479325.0,8477956.0,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,Mason Lohrei,James van Riemsdyk,Matthew Poitras,Charlie McAvoy,David Pastrnak,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,44.0,39.0
1,06:11,13:49,left,penalty,98,1,REG,79.0,-14.0,D,,,,4.0,3.0,MIN,hooking,2.0,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,371,MTL,0.0,8481058.0,8477956.0,,5,4,4v5,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,8482087.0,8480192.0,8477989.0,8478133.0,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-79.0,14.0
1,06:11,13:49,left,stoppage,100,1,REG,,,,tv-timeout,,,4.0,3.0,,,,tv-timeout,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,371,,,,,,5,4,5v4,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,8482087.0,8480192.0,8477989.0,8478133.0,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,,
1,06:11,13:49,left,faceoff,103,1,REG,69.0,22.0,O,,,,4.0,3.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,371,BOS,1.0,8478401.0,8478133.0,,5,4,5v4,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,8482087.0,8480192.0,8477989.0,8478133.0,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,69.0,22.0
1,06:24,13:36,left,penalty,104,1,REG,86.0,27.0,D,,,,4.0,3.0,MIN,tripping,2.0,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,384,MTL,0.0,8480192.0,8473419.0,,5,3,3v5,8475745.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8482087.0,8477989.0,,,Charlie Coyle,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Kaiden Guhle,Christian Dvorak,,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-86.0,-27.0
1,06:24,13:36,left,faceoff,108,1,REG,69.0,-22.0,O,,,,4.0,3.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,384,BOS,1.0,8475745.0,8477989.0,,5,3,5v3,8475745.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8482087.0,8477989.0,,,Charlie Coyle,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Kaiden Guhle,Christian Dvorak,,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,69.0,-22.0
1,06:52,13:08,left,missed-shot,109,1,REG,62.0,17.0,O,wide-right,snap,8474596.0,4.0,3.0,,,,,0.0,0.0,,2023020258,20232024,2023-11-18,2,TD Garden,412,BOS,1.0,8477956.0,,,5,3,5v3,8475745.0,8478401.0,8473419.0,8479325.0,8477956.0,8476875.0,8482087.0,8477989.0,,,Charlie Coyle,Pavel Zacha,Brad Marchand,Charlie McAvoy,David Pastrnak,Mike Matheson,Kaiden Guhle,Christian Dvorak,,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,62.0,17.0
1,07:11,12:49,left,faceoff,114,1,REG,0.0,0.0,N,,,,4.0,3.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,431,MTL,0.0,8478133.0,8478401.0,,5,4,4v5,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,8482111.0,8480887.0,8476871.0,8478133.0,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,Justin Barron,Jordan Harris,Tanner Pearson,Jake Evans,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-0.0,0.0
1,07:11,12:49,left,goal,110,1,REG,43.0,-10.0,O,,slap,8474596.0,4.0,3.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,431,BOS,1.0,8479325.0,8473419.0,8477956.0,5,4,5v4,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,8482111.0,8480887.0,8476871.0,8478133.0,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,Justin Barron,Jordan Harris,Tanner Pearson,Jake Evans,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,43.0,-10.0
1,07:57,12:03,left,shot-on-goal,115,1,REG,47.0,17.0,O,,wrist,8474596.0,4.0,4.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,477,BOS,1.0,8477956.0,,,5,4,5v4,8478401.0,8474037.0,8473419.0,8479325.0,8477956.0,8482111.0,8480887.0,8476871.0,8478133.0,,Pavel Zacha,James van Riemsdyk,Brad Marchand,Charlie McAvoy,David Pastrnak,Justin Barron,Jordan Harris,Tanner Pearson,Jake Evans,,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,47.0,17.0
1,08:31,11:29,left,giveaway,124,1,REG,65.0,27.0,O,,,,4.0,4.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,511,BOS,1.0,8474031.0,,,5,5,5v5,8474031.0,8476854.0,8478046.0,8483505.0,8478498.0,8476875.0,8482087.0,8480192.0,8477989.0,8479543.0,Kevin Shattenkirk,Hampus Lindholm,Danton Heinen,Matthew Poitras,Jake DeBrusk,Mike Matheson,Kaiden Guhle,Johnathan Kovacevic,Christian Dvorak,Michael Pezzetta,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,65.0,27.0
1,08:49,11:11,left,takeaway,130,1,REG,-12.0,-33.0,N,,,,4.0,4.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,529,MTL,0.0,8476875.0,,,5,5,5v5,8478443.0,8475762.0,8478046.0,8483505.0,8478498.0,8476875.0,8480018.0,8481618.0,8481540.0,8480887.0,Brandon Carlo,Derek Forbort,Danton Heinen,Matthew Poitras,Jake DeBrusk,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,12.0,33.0
1,08:58,11:02,left,shot-on-goal,133,1,REG,60.0,34.0,O,,wrist,8474596.0,4.0,5.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,538,BOS,1.0,8478046.0,,,5,5,5v5,8474037.0,8478443.0,8475762.0,8478046.0,8483505.0,8480018.0,8481618.0,8481540.0,8480184.0,8480887.0,James van Riemsdyk,Brandon Carlo,Derek Forbort,Danton Heinen,Matthew Poitras,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Jordan Harris,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,60.0,34.0
1,09:47,10:13,left,missed-shot,139,1,REG,45.0,9.0,O,wide-right,wrist,8474596.0,4.0,5.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,587,BOS,1.0,8479365.0,,,5,5,5v5,8482511.0,8479365.0,8475745.0,8474037.0,8479325.0,8483515.0,8480184.0,8480887.0,8481058.0,8477497.0,Mason Lohrei,Trent Frederic,Charlie Coyle,James van Riemsdyk,Charlie McAvoy,Juraj Slafkovsky,Gustav Lindström,Jordan Harris,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,45.0,9.0
1,10:07,09:53,left,giveaway,142,1,REG,51.0,13.0,D,,,,4.0,5.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,607,MTL,0.0,8480184.0,,,5,5,5v5,8482511.0,8479365.0,8481556.0,8479325.0,8480880.0,8483515.0,8482087.0,8480887.0,8481058.0,8477497.0,Mason Lohrei,Trent Frederic,John Beecher,Charlie McAvoy,Jakub Lauko,Juraj Slafkovsky,Kaiden Guhle,Jordan Harris,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-51.0,-13.0
1,10:23,09:37,left,hit,146,1,REG,90.0,29.0,O,,,,4.0,5.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,623,BOS,1.0,8480880.0,8482087.0,,5,5,5v5,8474031.0,8481556.0,8475762.0,8479546.0,8480880.0,8483515.0,8482087.0,8480887.0,8481058.0,8477497.0,Kevin Shattenkirk,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,Juraj Slafkovsky,Kaiden Guhle,Jordan Harris,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,90.0,29.0
1,10:31,09:29,left,hit,148,1,REG,-34.0,-31.0,D,,,,4.0,5.0,,,,,0.0,1.0,,2023020258,20232024,2023-11-18,2,TD Garden,631,BOS,1.0,8481556.0,8481058.0,,5,5,5v5,8474031.0,8481556.0,8475762.0,8479546.0,8480880.0,8483515.0,8482087.0,8480192.0,8481058.0,8477497.0,Kevin Shattenkirk,John Beecher,Derek Forbort,Oskar Steen,Jakub Lauko,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Sean Monahan,8480280.0,8474596.0,Jeremy Swayman,Jake Allen,-34.0,-31.0
