period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,02:23,17:37,right,shot-on-goal,299,2,REG,84.0,9.0,O,wrist,8476434.0,14.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1343,MTL,0.0,8483515.0,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,84.0,9.0
2,02:25,17:35,right,stoppage,300,2,REG,,,,,,14.0,15.0,goalie-stopped-after-sog,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1345,,,,,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,02:25,17:35,right,faceoff,302,2,REG,69.0,22.0,D,,,14.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1345,ANA,1.0,8474641.0,8477989.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,02:40,17:20,right,hit,303,2,REG,98.0,-12.0,D,,,14.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1360,ANA,1.0,8474641.0,8483515.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-98.0,12.0
2,03:04,16:56,right,hit,305,2,REG,98.0,17.0,O,,,14.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1384,MTL,0.0,8481540.0,8483482.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8483515.0,8481540.0,8480192.0,8480184.0,8477989.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,98.0,17.0
2,03:05,16:55,right,hit,306,2,REG,36.0,-22.0,D,,,14.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1385,ANA,1.0,8475764.0,8483515.0,,5,5,5v5,8475764.0,8474641.0,8475164.0,8479368.0,8483482.0,,8483515.0,8481540.0,8480192.0,8480184.0,8477989.0,,Cam Fowler,Adam Henrique,Jakob Silfverberg,Max Jones,Tristan Luneau,,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Gustav Lindström,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-36.0,22.0
2,03:22,16:38,right,stoppage,311,2,REG,,,,,,14.0,15.0,icing,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1402,,,,,,5,5,5v5,8475764.0,8481517.0,8475842.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Brett Leason,Sam Carrick,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,03:22,16:38,right,faceoff,313,2,REG,69.0,-22.0,O,,,14.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1402,MTL,0.0,8480018.0,8475842.0,,5,5,5v5,8475764.0,8481517.0,8475842.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Brett Leason,Sam Carrick,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,69.0,-22.0
2,03:24,16:36,right,shot-on-goal,314,2,REG,37.0,-15.0,O,wrist,8476434.0,15.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1404,MTL,0.0,8475848.0,,,5,5,5v5,8475764.0,8481517.0,8475842.0,8479368.0,8483482.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Cam Fowler,Brett Leason,Sam Carrick,Max Jones,Tristan Luneau,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,37.0,-15.0
2,03:41,16:19,right,missed-shot,318,2,REG,-85.0,12.0,O,wrist,8478470.0,15.0,15.0,wide-right,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1421,ANA,1.0,8475842.0,,,5,5,5v5,8480001.0,8475462.0,8481517.0,8475842.0,8477527.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Ross Johnston,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,85.0,-12.0
2,03:48,16:12,right,blocked-shot,319,2,REG,-80.0,4.0,D,,,15.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1428,MTL,0.0,8475842.0,8480184.0,,5,5,5v5,8480001.0,8475462.0,8481517.0,8475842.0,8477527.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Ross Johnston,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-80.0,4.0
2,04:01,15:59,right,blocked-shot,320,2,REG,-41.0,4.0,D,,,15.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1441,MTL,0.0,8481517.0,8480018.0,,5,5,5v5,8480001.0,8475462.0,8481517.0,8475842.0,8477527.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Ross Johnston,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-41.0,4.0
2,04:04,15:56,right,missed-shot,321,2,REG,-31.0,28.0,O,snap,8478470.0,15.0,15.0,wide-left,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1444,ANA,1.0,8475462.0,,,5,5,5v5,8480001.0,8475462.0,8481517.0,8475842.0,8477527.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Ross Johnston,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,31.0,-28.0
2,04:28,15:32,right,stoppage,326,2,REG,,,,,,15.0,15.0,icing,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1468,,,,,,5,5,5v5,8480001.0,8475462.0,8478873.0,8475842.0,8477527.0,,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Troy Terry,Sam Carrick,Ross Johnston,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,04:28,15:32,right,faceoff,328,2,REG,69.0,-22.0,O,,,15.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1468,MTL,0.0,8481058.0,8475842.0,,5,5,5v5,8480001.0,8475462.0,8478873.0,8475842.0,8477527.0,,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Troy Terry,Sam Carrick,Ross Johnston,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,69.0,-22.0
2,04:33,15:27,right,shot-on-goal,329,2,REG,30.0,31.0,O,wrist,8476434.0,16.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1473,MTL,0.0,8476875.0,,,5,5,5v5,8480001.0,8475462.0,8478873.0,8475842.0,8477527.0,,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,Urho Vaakanainen,Radko Gudas,Troy Terry,Sam Carrick,Ross Johnston,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,30.0,31.0
2,04:35,15:25,right,stoppage,330,2,REG,,,,,,16.0,15.0,goalie-stopped-after-sog,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1475,,,,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8476875.0,8476981.0,8482111.0,8476871.0,8477497.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Mike Matheson,Josh Anderson,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,04:35,15:25,right,faceoff,333,2,REG,69.0,22.0,D,,,16.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1475,ANA,1.0,8473986.0,8476871.0,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8476875.0,8476981.0,8482111.0,8476871.0,8477497.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Mike Matheson,Josh Anderson,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,05:14,14:46,right,takeaway,335,2,REG,44.0,39.0,D,,,16.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1514,ANA,1.0,8480950.0,,,5,5,5v5,8473986.0,8478873.0,8483490.0,8480950.0,8484153.0,,8476875.0,8476981.0,8480192.0,8476871.0,8477497.0,,Alex Killorn,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Mike Matheson,Josh Anderson,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-44.0,-39.0
2,05:36,14:24,right,hit,341,2,REG,88.0,34.0,O,,,16.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1536,MTL,0.0,8479543.0,8480950.0,,5,5,5v5,8476458.0,8482745.0,8483490.0,8480950.0,8478366.0,,8482087.0,8480192.0,8479543.0,8481058.0,8477497.0,,Ryan Strome,Mason McTavish,Pavel Mintyukov,Ilya Lyubushkin,Frank Vatrano,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,88.0,34.0
2,05:40,14:20,right,missed-shot,344,2,REG,-69.0,16.0,O,snap,8478470.0,16.0,15.0,wide-left,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1540,ANA,1.0,8482745.0,,,5,5,5v5,8475764.0,8476458.0,8482745.0,8483482.0,8478366.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Cam Fowler,Ryan Strome,Mason McTavish,Tristan Luneau,Frank Vatrano,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,69.0,-16.0
2,05:42,14:18,right,hit,345,2,REG,-92.0,-33.0,O,,,16.0,15.0,,,,,3.0,1.0,,2023020290,20232024,2023-11-22,2,Honda Center,1542,ANA,1.0,8476458.0,8481058.0,,5,5,5v5,8475764.0,8476458.0,8482745.0,8483482.0,8478366.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Cam Fowler,Ryan Strome,Mason McTavish,Tristan Luneau,Frank Vatrano,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,92.0,33.0
2,06:00,14:00,right,goal,346,2,REG,-78.0,-4.0,O,wrist,8478470.0,16.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1560,ANA,1.0,8482745.0,8478366.0,8483482.0,5,5,5v5,8480001.0,8475462.0,8474641.0,8475164.0,8479368.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Jakob Silfverberg,Max Jones,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,78.0,4.0
2,06:00,14:00,right,faceoff,349,2,REG,0.0,0.0,N,,,16.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1560,ANA,1.0,8474641.0,8477989.0,,5,5,5v5,8480001.0,8475462.0,8474641.0,8475164.0,8479368.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Jakob Silfverberg,Max Jones,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-0.0,0.0
2,06:16,13:44,right,faceoff,353,2,REG,20.0,22.0,N,,,16.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1576,ANA,1.0,8474641.0,8481618.0,,5,5,5v5,8480001.0,8475462.0,8474641.0,8475164.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Jakob Silfverberg,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-20.0,-22.0
2,06:16,13:44,right,stoppage,350,2,REG,,,,,,16.0,15.0,puck-in-crowd,,,,3.0,2.0,tv-timeout,2023020290,20232024,2023-11-22,2,Honda Center,1576,,,,,,5,5,5v5,8480001.0,8475462.0,8474641.0,8475164.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Jakob Silfverberg,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,06:41,13:19,right,delayed-penalty,354,2,REG,,,,,,16.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1601,ANA,1.0,,,,5,5,5v5,8480001.0,8475462.0,8474641.0,8475164.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Jakob Silfverberg,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,06:43,13:17,right,hit,355,2,REG,-32.0,23.0,O,,,16.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1603,ANA,1.0,8475462.0,8480018.0,,5,5,5v5,8480001.0,8475462.0,8474641.0,8475164.0,8479368.0,,8475848.0,8480018.0,8481618.0,8480184.0,8481593.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Jakob Silfverberg,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,Jayden Struble,,8476434.0,8478470.0,John Gibson,Sam Montembeault,32.0,-23.0
2,07:31,12:29,right,shot-on-goal,360,2,REG,53.0,1.0,O,snap,8476434.0,17.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1651,MTL,0.0,8481540.0,,,5,6,6v5,8480001.0,8475462.0,8481517.0,8475842.0,8479368.0,,8475848.0,8480018.0,8481618.0,8481540.0,8480184.0,8482111.0,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Justin Barron,8476434.0,,John Gibson,,53.0,1.0
2,07:32,12:28,right,missed-shot,361,2,REG,81.0,5.0,O,tip-in,8476434.0,17.0,15.0,wide-right,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1652,MTL,0.0,8475848.0,,,5,6,6v5,8480001.0,8475462.0,8481517.0,8475842.0,8479368.0,,8475848.0,8480018.0,8481618.0,8481540.0,8480184.0,8482111.0,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,Max Jones,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Cole Caufield,Gustav Lindström,Justin Barron,8476434.0,,John Gibson,,81.0,5.0
2,07:34,12:26,right,penalty,362,2,REG,-68.0,-23.0,O,,,17.0,15.0,,MIN,elbowing,2.0,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1654,ANA,1.0,8479368.0,8480184.0,,4,5,4v5,8475764.0,8474641.0,8480950.0,8478366.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Cam Fowler,Adam Henrique,Ilya Lyubushkin,Frank Vatrano,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8476434.0,8478470.0,John Gibson,Sam Montembeault,68.0,23.0
2,07:34,12:26,right,faceoff,366,2,REG,69.0,22.0,D,,,17.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1654,ANA,1.0,8474641.0,8481618.0,,4,5,4v5,8475764.0,8474641.0,8480950.0,8478366.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Cam Fowler,Adam Henrique,Ilya Lyubushkin,Frank Vatrano,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-69.0,-22.0
2,08:12,11:48,right,hit,370,2,REG,-96.0,4.0,O,,,17.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1692,ANA,1.0,8478366.0,8482111.0,,4,5,4v5,8480001.0,8475462.0,8475842.0,8478366.0,,,8483515.0,8481540.0,8482111.0,8476871.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Sam Carrick,Frank Vatrano,,,Juraj Slafkovsky,Cole Caufield,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,96.0,-4.0
2,08:43,11:17,right,missed-shot,375,2,REG,87.0,-9.0,O,wrist,8476434.0,17.0,15.0,wide-right,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1723,MTL,0.0,8481540.0,,,4,5,5v4,8480001.0,8475462.0,8481517.0,8475842.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,87.0,-9.0
2,08:58,11:02,right,shot-on-goal,376,2,REG,68.0,23.0,O,wrist,8476434.0,18.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1738,MTL,0.0,8481540.0,,,4,5,5v4,8480001.0,8475462.0,8481517.0,8475842.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Brett Leason,Sam Carrick,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,68.0,23.0
2,09:28,10:32,right,missed-shot,379,2,REG,37.0,16.0,O,wrist,8476434.0,18.0,15.0,high-and-wide-left,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1768,MTL,0.0,8476875.0,,,4,5,5v4,8480001.0,8475462.0,8474641.0,8473986.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Urho Vaakanainen,Radko Gudas,Adam Henrique,Alex Killorn,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,37.0,16.0
2,10:12,09:48,right,stoppage,390,2,REG,,,,,,18.0,15.0,icing,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1812,,,,,,5,5,5v5,8476458.0,8478873.0,8483490.0,8480950.0,8484153.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Ryan Strome,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,,
2,10:12,09:48,right,faceoff,391,2,REG,69.0,-22.0,O,,,18.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1812,MTL,0.0,8478133.0,8484153.0,,5,5,5v5,8476458.0,8478873.0,8483490.0,8480950.0,8484153.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Ryan Strome,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,69.0,-22.0
2,10:16,09:44,right,shot-on-goal,392,2,REG,48.0,-38.0,O,wrist,8476434.0,19.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1816,MTL,0.0,8481058.0,,,5,5,5v5,8476458.0,8478873.0,8483490.0,8480950.0,8484153.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Ryan Strome,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,48.0,-38.0
2,10:33,09:27,right,blocked-shot,393,2,REG,84.0,8.0,D,,,19.0,15.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1833,ANA,1.0,8479543.0,8483490.0,,5,5,5v5,8476458.0,8478873.0,8483490.0,8480950.0,8484153.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Ryan Strome,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-84.0,-8.0
2,10:42,09:18,right,shot-on-goal,394,2,REG,-80.0,22.0,O,wrist,8478470.0,19.0,16.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1842,ANA,1.0,8476458.0,,,5,5,5v5,8476458.0,8478873.0,8483490.0,8480950.0,8484153.0,,8482087.0,8480192.0,8479543.0,8481058.0,8478133.0,,Ryan Strome,Troy Terry,Pavel Mintyukov,Ilya Lyubushkin,Leo Carlsson,,Kaiden Guhle,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,,8476434.0,8478470.0,John Gibson,Sam Montembeault,80.0,-22.0
2,11:05,08:55,right,blocked-shot,402,2,REG,-68.0,-9.0,D,,,19.0,16.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1865,MTL,0.0,8478366.0,8480192.0,,5,5,5v5,8475764.0,8476458.0,8482745.0,8483482.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Cam Fowler,Ryan Strome,Mason McTavish,Tristan Luneau,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-68.0,-9.0
2,11:05,08:55,right,takeaway,403,2,REG,-35.0,-1.0,O,,,19.0,16.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1865,ANA,1.0,8476458.0,,,5,5,5v5,8475764.0,8476458.0,8482745.0,8483482.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Cam Fowler,Ryan Strome,Mason McTavish,Tristan Luneau,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,35.0,1.0
2,11:27,08:33,right,blocked-shot,405,2,REG,-77.0,0.0,D,,,19.0,16.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1887,MTL,0.0,8473986.0,8480192.0,,5,5,5v5,8475764.0,8473986.0,8482745.0,8483482.0,8478366.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Cam Fowler,Alex Killorn,Mason McTavish,Tristan Luneau,Frank Vatrano,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8476434.0,8478470.0,John Gibson,Sam Montembeault,-77.0,0.0
2,11:49,08:11,right,hit,409,2,REG,-90.0,-31.0,O,,,19.0,16.0,,,,,3.0,2.0,,2023020290,20232024,2023-11-22,2,Honda Center,1909,ANA,1.0,8478366.0,8480192.0,,5,5,5v5,8475764.0,8473986.0,8482745.0,8483482.0,8478366.0,,8483515.0,8480192.0,8482111.0,8476871.0,8477497.0,,Cam Fowler,Alex Killorn,Mason McTavish,Tristan Luneau,Frank Vatrano,,Juraj Slafkovsky,Johnathan Kovacevic,Justin Barron,Tanner Pearson,Sean Monahan,,8476434.0,8478470.0,John Gibson,Sam Montembeault,90.0,31.0
