period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,10:14,09:46,right,stoppage,627,3,REG,,,,,,33.0,19.0,goalie-stopped-after-sog,,,,3.0,3.0,tv-timeout,,2023020121,20232024,2023-10-28,2,Centre Bell,3014,,,,,,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,10:14,09:46,right,faceoff,630,3,REG,69.0,22.0,D,,,33.0,19.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3014,31.0,MTL,1.0,8478133.0,8476392.0,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,10:21,09:39,right,shot-on-goal,631,3,REG,-57.0,20.0,O,wrist,8476316.0,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3021,157.0,MTL,1.0,8476469.0,,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,10:23,09:37,right,stoppage,632,3,REG,,,,,,33.0,20.0,goalie-stopped-after-sog,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3023,,,,,,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,10:23,09:37,right,faceoff,633,3,REG,-69.0,22.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3023,169.0,WPG,0.0,8476392.0,8478133.0,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,10:37,09:23,right,missed-shot,634,3,REG,74.0,33.0,O,wrist,8474596.0,33.0,20.0,wide-right,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3037,26.0,WPG,0.0,8476392.0,,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,10:50,09:10,right,blocked-shot,635,3,REG,73.0,13.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3050,27.0,MTL,1.0,8477504.0,8480887.0,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,11:03,08:57,right,giveaway,636,3,REG,30.0,39.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3063,70.0,MTL,1.0,8479543.0,,,5,5,5v5,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,11:25,08:35,right,hit,647,3,REG,99.0,-15.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3085,1.0,MTL,1.0,8476981.0,8476460.0,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,11:55,08:05,right,giveaway,648,3,REG,28.0,40.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3115,72.0,MTL,1.0,8482111.0,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,13:13,06:47,right,giveaway,656,3,REG,-35.0,-20.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3193,135.0,WPG,0.0,8477940.0,,,5,5,5v5,8481618.0,8483515.0,8480192.0,8481093.0,8480887.0,8476480.0,8477940.0,8480049.0,8477220.0,8482149.0,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Vladislav Namestnikov,Nikolaj Ehlers,Dylan Samberg,Nate Schmidt,Cole Perfetti,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,13:47,06:13,right,stoppage,665,3,REG,,,,,,33.0,20.0,puck-in-crowd,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3227,,,,,,,5,5,5v5,8475848.0,8482111.0,8476871.0,8482964.0,8477497.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Brendan Gallagher,Justin Barron,Tanner Pearson,Arber Xhekaj,Sean Monahan,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,13:47,06:13,right,faceoff,667,3,REG,0.0,0.0,N,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3227,100.0,MTL,1.0,8477497.0,8476392.0,,5,5,5v5,8475848.0,8482111.0,8476871.0,8482964.0,8477497.0,8476331.0,8476392.0,8478891.0,8477504.0,8475799.0,Brendan Gallagher,Justin Barron,Tanner Pearson,Arber Xhekaj,Sean Monahan,Dylan DeMelo,Adam Lowry,Mason Appleton,Josh Morrissey,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,14:27,05:33,right,blocked-shot,673,3,REG,-74.0,-24.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3267,174.0,WPG,0.0,8482964.0,8480145.0,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8482964.0,8480145.0,8475455.0,8480113.0,8476460.0,8475799.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Arber Xhekaj,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Nino Niederreiter,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,14:28,05:32,right,faceoff,677,3,REG,-69.0,-22.0,D,,,33.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3268,169.0,WPG,0.0,8476460.0,8480018.0,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,14:28,05:32,right,stoppage,674,3,REG,,,,,,33.0,20.0,puck-in-netting,,,,3.0,3.0,tv-timeout,,2023020121,20232024,2023-10-28,2,Centre Bell,3268,,,,,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,14:40,05:20,right,shot-on-goal,678,3,REG,70.0,-15.0,O,snap,8474596.0,34.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3280,30.0,WPG,0.0,8476460.0,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,15:43,04:17,right,shot-on-goal,686,3,REG,48.0,-21.0,O,slap,8474596.0,35.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3343,52.0,WPG,0.0,8477940.0,,,5,5,5v5,8482087.0,8480192.0,8476469.0,8481093.0,8478133.0,8476480.0,8477940.0,8477504.0,8477220.0,8482149.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Rafael Harvey-Pinard,Jake Evans,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,Nate Schmidt,Cole Perfetti,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,15:50,04:10,right,takeaway,687,3,REG,20.0,31.0,N,,,35.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3350,80.0,MTL,1.0,8476469.0,,,5,5,5v5,8482087.0,8480192.0,8476469.0,8481093.0,8478133.0,8476480.0,8477940.0,8477504.0,8477220.0,8482149.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Rafael Harvey-Pinard,Jake Evans,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,Nate Schmidt,Cole Perfetti,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,16:03,03:57,right,shot-on-goal,693,3,REG,-17.0,19.0,N,wrist,8474596.0,36.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3363,117.0,WPG,0.0,8480049.0,,,5,5,5v5,8475848.0,8482111.0,8480887.0,8476871.0,8478133.0,8476392.0,8478891.0,8480049.0,8475799.0,8477220.0,Brendan Gallagher,Justin Barron,Jordan Harris,Tanner Pearson,Jake Evans,Adam Lowry,Mason Appleton,Dylan Samberg,Nino Niederreiter,Nate Schmidt,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,16:32,03:28,right,missed-shot,695,3,REG,73.0,27.0,O,slap,8474596.0,36.0,20.0,wide-left,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3392,27.0,WPG,0.0,8478891.0,,,5,5,5v5,8475848.0,8482111.0,8480887.0,8476871.0,8477497.0,8476392.0,8478891.0,8480049.0,8475799.0,8477220.0,Brendan Gallagher,Justin Barron,Jordan Harris,Tanner Pearson,Sean Monahan,Adam Lowry,Mason Appleton,Dylan Samberg,Nino Niederreiter,Nate Schmidt,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,16:42,03:18,right,stoppage,697,3,REG,,,,,,36.0,20.0,offside,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3402,,,,,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,16:42,03:18,right,faceoff,700,3,REG,-20.0,-22.0,N,,,36.0,20.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3402,120.0,WPG,0.0,8476460.0,8480018.0,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,17:08,02:52,right,missed-shot,701,3,REG,-54.0,16.0,O,backhand,8476316.0,36.0,20.0,wide-left,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3428,154.0,MTL,1.0,8476981.0,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,17:19,02:41,right,shot-on-goal,702,3,REG,-92.0,-11.0,O,backhand,8476316.0,36.0,21.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3439,192.0,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,17:26,02:34,right,blocked-shot,703,3,REG,-72.0,6.0,O,,,36.0,21.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3446,172.0,MTL,1.0,8481540.0,8476981.0,,5,5,5v5,8480018.0,8476981.0,8482087.0,8481540.0,8480192.0,8480145.0,8475455.0,8480113.0,8476460.0,8478398.0,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Neal Pionk,Brenden Dillon,Alex Iafallo,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,17:36,02:24,right,shot-on-goal,706,3,REG,65.0,15.0,O,wrist,8474596.0,37.0,21.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3456,35.0,WPG,0.0,8476460.0,,,5,5,5v5,8480018.0,8482087.0,8481540.0,8480192.0,8476469.0,8480113.0,8477504.0,8476460.0,8478398.0,8477220.0,Nick Suzuki,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Joel Armia,Alex Iafallo,Josh Morrissey,Mark Scheifele,Kyle Connor,Nate Schmidt,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,17:56,02:04,right,hit,712,3,REG,22.0,-35.0,N,,,37.0,21.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3476,78.0,MTL,1.0,8482964.0,8476460.0,,5,5,5v5,8476469.0,8481093.0,8482111.0,8478133.0,8482964.0,8477940.0,8477504.0,8476460.0,8477220.0,8482149.0,Joel Armia,Rafael Harvey-Pinard,Justin Barron,Jake Evans,Arber Xhekaj,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Nate Schmidt,Cole Perfetti,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,17:57,02:03,right,hit,713,3,REG,41.0,-24.0,D,,,37.0,21.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3477,59.0,MTL,1.0,8482111.0,8476460.0,,5,5,5v5,8476469.0,8481093.0,8482111.0,8478133.0,8482964.0,8477940.0,8477504.0,8476460.0,8477220.0,8482149.0,Joel Armia,Rafael Harvey-Pinard,Justin Barron,Jake Evans,Arber Xhekaj,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Nate Schmidt,Cole Perfetti,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:04,01:56,right,shot-on-goal,715,3,REG,-75.0,-30.0,O,wrist,8476316.0,37.0,22.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3484,175.0,MTL,1.0,8476469.0,,,5,5,5v5,8476469.0,8481093.0,8482111.0,8478133.0,8482964.0,8476480.0,8477940.0,8477504.0,8477220.0,8482149.0,Joel Armia,Rafael Harvey-Pinard,Justin Barron,Jake Evans,Arber Xhekaj,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,Nate Schmidt,Cole Perfetti,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:16,01:44,right,delayed-penalty,718,3,REG,,,,,,37.0,22.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3496,,MTL,1.0,,,,5,5,5v5,8476469.0,8481093.0,8482111.0,8478133.0,8482964.0,8480145.0,8475455.0,8476480.0,8477940.0,8477504.0,Joel Armia,Rafael Harvey-Pinard,Justin Barron,Jake Evans,Arber Xhekaj,Neal Pionk,Brenden Dillon,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:18,01:42,right,penalty,719,3,REG,70.0,-41.0,D,,,37.0,22.0,,MIN,high-sticking,2.0,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3498,30.0,MTL,1.0,8482964.0,8477940.0,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,8480113.0,8477940.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,Alex Iafallo,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:18,01:42,right,stoppage,721,3,REG,,,,,,37.0,22.0,visitor-timeout,,,,3.0,3.0,visitor-timeout,,2023020121,20232024,2023-10-28,2,Centre Bell,3498,,,,,,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,8480113.0,8477940.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,Alex Iafallo,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:18,01:42,right,faceoff,724,3,REG,69.0,-22.0,O,,,37.0,22.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3498,31.0,WPG,0.0,8476460.0,8477497.0,,4,5,5v4,8482087.0,8480192.0,8481093.0,8477497.0,,8480113.0,8477940.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,Alex Iafallo,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:29,01:31,right,blocked-shot,725,3,REG,67.0,-13.0,D,,,37.0,22.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3509,33.0,MTL,1.0,8478398.0,8482087.0,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,8480113.0,8477940.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,Alex Iafallo,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:35,01:25,right,shot-on-goal,726,3,REG,59.0,-21.0,O,slap,8474596.0,38.0,22.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3515,41.0,WPG,0.0,8478398.0,,,4,5,5v4,8482087.0,8480192.0,8481093.0,8477497.0,,8480113.0,8477940.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,Alex Iafallo,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:45,01:15,right,shot-on-goal,727,3,REG,-46.0,-2.0,O,wrist,8476316.0,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3525,146.0,MTL,1.0,8477497.0,,,4,5,4v5,8482087.0,8480192.0,8481093.0,8477497.0,,8480113.0,8477940.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Sean Monahan,,Alex Iafallo,Nikolaj Ehlers,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:47,01:13,right,stoppage,728,3,REG,,,,,,38.0,23.0,goalie-stopped-after-sog,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3527,,,,,,,4,5,4v5,8482087.0,8480192.0,8476469.0,8478133.0,,8480113.0,8476392.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Alex Iafallo,Adam Lowry,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,18:47,01:13,right,faceoff,731,3,REG,-69.0,-22.0,D,,,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3527,169.0,WPG,0.0,8476460.0,8478133.0,,4,5,5v4,8482087.0,8480192.0,8476469.0,8478133.0,,8480113.0,8476392.0,8477504.0,8476460.0,8478398.0,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,Alex Iafallo,Adam Lowry,Josh Morrissey,Mark Scheifele,Kyle Connor,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,19:55,00:05,right,blocked-shot,739,3,REG,71.0,21.0,D,,,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3595,29.0,MTL,1.0,8477504.0,8477497.0,,4,5,4v5,8480192.0,8481093.0,8480887.0,8477497.0,,8476480.0,8477940.0,8477504.0,8475799.0,8477220.0,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Sean Monahan,,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,Nino Niederreiter,Nate Schmidt,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,19:59,00:01,right,blocked-shot,740,3,REG,68.0,-11.0,D,,,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3599,32.0,MTL,1.0,8477940.0,8480887.0,,4,5,4v5,8480192.0,8481093.0,8480887.0,8477497.0,,8476480.0,8477940.0,8477504.0,8475799.0,8477220.0,Johnathan Kovacevic,Rafael Harvey-Pinard,Jordan Harris,Sean Monahan,,Vladislav Namestnikov,Nikolaj Ehlers,Josh Morrissey,Nino Niederreiter,Nate Schmidt,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
3,20:00,00:00,right,period-end,741,3,REG,,,,,,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3600,,,,,,,3,4,3v4,8482087.0,8480192.0,8477497.0,,,8480145.0,8477504.0,8476460.0,8478398.0,,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,,,Neal Pionk,Josh Morrissey,Mark Scheifele,Kyle Connor,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,00:00,05:00,left,period-start,746,4,OT,,,,,,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3600,,,,,,,3,4,3v4,8482087.0,8480192.0,8477497.0,,,8480145.0,8477504.0,8476460.0,8478398.0,,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,,,Neal Pionk,Josh Morrissey,Mark Scheifele,Kyle Connor,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,00:00,05:00,left,faceoff,749,4,OT,0.0,0.0,N,,,38.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3600,0.0,MTL,1.0,8477497.0,8476460.0,,3,4,3v4,8482087.0,8480192.0,8477497.0,,,8480145.0,8477504.0,8476460.0,8478398.0,,Kaiden Guhle,Johnathan Kovacevic,Sean Monahan,,,Neal Pionk,Josh Morrissey,Mark Scheifele,Kyle Connor,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,00:24,04:36,left,shot-on-goal,751,4,OT,-81.0,17.0,O,snap,8474596.0,39.0,23.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3624,-81.0,WPG,0.0,8480145.0,,,4,4,4v4,8482087.0,8480192.0,8482964.0,8477497.0,,8480145.0,8477504.0,8476460.0,8478398.0,,Kaiden Guhle,Johnathan Kovacevic,Arber Xhekaj,Sean Monahan,,Neal Pionk,Josh Morrissey,Mark Scheifele,Kyle Connor,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
4,00:31,04:29,left,shot-on-goal,752,4,OT,31.0,-7.0,O,wrist,8476316.0,39.0,24.0,,,,,3.0,3.0,,,2023020121,20232024,2023-10-28,2,Centre Bell,3631,31.0,MTL,1.0,8482964.0,,,4,4,4v4,8482087.0,8480192.0,8482964.0,8477497.0,,8480145.0,8477504.0,8476460.0,8478398.0,,Kaiden Guhle,Johnathan Kovacevic,Arber Xhekaj,Sean Monahan,,Neal Pionk,Josh Morrissey,Mark Scheifele,Kyle Connor,,8474596.0,8476316.0,Jake Allen,Laurent Brossoit
