period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,typeCode,descKey,duration,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,10:41,09:19,right,blocked-shot,625,3,REG,-41.0,-34.0,D,,,,,,31.0,21.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3041,141.0,LAK,0.0,8482111.0,8476479.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8474563.0,8479675.0,8477942.0,8476479.0,8479998.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew Doughty,Trevor Moore,Kevin Fiala,Phillip Danault,Mikey Anderson,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,10:45,09:15,right,giveaway,626,3,REG,-42.0,-2.0,D,,,,,,31.0,21.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3045,142.0,LAK,0.0,8477942.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8474563.0,8479675.0,8477942.0,8476479.0,8479998.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew Doughty,Trevor Moore,Kevin Fiala,Phillip Danault,Mikey Anderson,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,10:46,09:14,right,blocked-shot,627,3,REG,-74.0,6.0,D,,,,,,31.0,21.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3046,174.0,LAK,0.0,8480018.0,8474563.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8474563.0,8479675.0,8477942.0,8476479.0,8479998.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew Doughty,Trevor Moore,Kevin Fiala,Phillip Danault,Mikey Anderson,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,10:48,09:12,right,faceoff,631,3,REG,-69.0,22.0,O,,,,,,31.0,21.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3048,169.0,MTL,1.0,8478133.0,8471685.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8477971.0,8477960.0,8471685.0,8481606.0,8482124.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Andreas Englund,Adrian Kempe,Anze Kopitar,Jordan Spence,Quinton Byfield,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,10:48,09:12,right,stoppage,628,3,REG,,,,,,,,,31.0,21.0,puck-in-netting,4.0,0.0,tv-timeout,2023020394,20232024,2023-12-07,2,Centre Bell,3048,,,,,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8477971.0,8477960.0,8471685.0,8481606.0,8482124.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Andreas Englund,Adrian Kempe,Anze Kopitar,Jordan Spence,Quinton Byfield,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,10:52,09:08,right,missed-shot,632,3,REG,-58.0,13.0,O,,,,wrist,8475660.0,31.0,21.0,above-crossbar,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3052,158.0,MTL,1.0,8476981.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8477971.0,8477960.0,8471685.0,8481606.0,8482124.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Andreas Englund,Adrian Kempe,Anze Kopitar,Jordan Spence,Quinton Byfield,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,10:55,09:05,right,hit,633,3,REG,-75.0,-38.0,D,,,,,,31.0,21.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3055,175.0,LAK,0.0,8477960.0,8482111.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8477971.0,8477960.0,8471685.0,8481606.0,8482124.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Andreas Englund,Adrian Kempe,Anze Kopitar,Jordan Spence,Quinton Byfield,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,11:17,08:43,right,shot-on-goal,634,3,REG,-36.0,16.0,O,,,,wrist,8475660.0,31.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3077,136.0,MTL,1.0,8476981.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8477971.0,8477960.0,8471685.0,8481606.0,8482124.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Andreas Englund,Adrian Kempe,Anze Kopitar,Jordan Spence,Quinton Byfield,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,11:19,08:41,right,stoppage,635,3,REG,,,,,,,,,31.0,22.0,goalie-stopped-after-sog,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3079,,,,,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8478911.0,8482155.0,8479400.0,8478882.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Matt Roy,Alex Laferriere,Pierre-Luc Dubois,Vladislav Gavrikov,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,11:19,08:41,right,faceoff,638,3,REG,-69.0,22.0,O,,,,,,31.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3079,169.0,MTL,1.0,8478477.0,8479400.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8478911.0,8482155.0,8479400.0,8478882.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Matt Roy,Alex Laferriere,Pierre-Luc Dubois,Vladislav Gavrikov,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,11:21,08:39,right,blocked-shot,639,3,REG,-68.0,13.0,O,,,,,,31.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3081,168.0,MTL,1.0,8480192.0,8479543.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8478911.0,8482155.0,8479400.0,8478882.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Matt Roy,Alex Laferriere,Pierre-Luc Dubois,Vladislav Gavrikov,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,11:34,08:26,right,hit,640,3,REG,-98.0,0.0,O,,,,,,31.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3094,198.0,MTL,1.0,8479543.0,8479336.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8478911.0,8482155.0,8479400.0,8478882.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Matt Roy,Alex Laferriere,Pierre-Luc Dubois,Vladislav Gavrikov,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,12:15,07:45,right,shot-on-goal,650,3,REG,56.0,19.0,O,,,,snap,8478470.0,32.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3135,44.0,LAK,0.0,8481481.0,,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8477971.0,8481606.0,8481560.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Andreas Englund,Jordan Spence,Arthur Kaliyev,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,12:22,07:38,right,blocked-shot,651,3,REG,74.0,-5.0,D,,,,,,32.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3142,26.0,MTL,1.0,8481560.0,8476871.0,,5,5,5v5,8476875.0,8475848.0,8480192.0,8477989.0,8476871.0,,8477971.0,8481606.0,8481560.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Tanner Pearson,,Andreas Englund,Jordan Spence,Arthur Kaliyev,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,12:25,07:35,right,stoppage,652,3,REG,,,,,,,,,32.0,22.0,goalie-stopped-after-sog,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3145,,,,,,,5,5,5v5,8476875.0,8475848.0,8480184.0,8477989.0,8476871.0,,8477971.0,8481606.0,8481560.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Andreas Englund,Jordan Spence,Arthur Kaliyev,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,12:25,07:35,right,faceoff,654,3,REG,69.0,-22.0,D,,,,,,32.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3145,31.0,MTL,1.0,8477989.0,8473453.0,,5,5,5v5,8476875.0,8475848.0,8480184.0,8477989.0,8476871.0,,8477971.0,8481606.0,8481560.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Andreas Englund,Jordan Spence,Arthur Kaliyev,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,12:47,07:13,right,shot-on-goal,655,3,REG,31.0,-30.0,O,,,,wrist,8478470.0,33.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3167,69.0,LAK,0.0,8481606.0,,,5,5,5v5,8476875.0,8475848.0,8480184.0,8477989.0,8476871.0,,8477971.0,8481606.0,8481560.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Andreas Englund,Jordan Spence,Arthur Kaliyev,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,13:23,06:37,right,stoppage,663,3,REG,,,,,,,,,33.0,22.0,high-stick,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3203,,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8474563.0,8479675.0,8477942.0,8476479.0,8479998.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew Doughty,Trevor Moore,Kevin Fiala,Phillip Danault,Mikey Anderson,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,13:23,06:37,right,faceoff,665,3,REG,-20.0,-22.0,N,,,,,,33.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3203,120.0,MTL,1.0,8480018.0,8476479.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8474563.0,8479675.0,8477942.0,8476479.0,8479998.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew Doughty,Trevor Moore,Kevin Fiala,Phillip Danault,Mikey Anderson,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,13:54,06:06,right,shot-on-goal,666,3,REG,58.0,27.0,O,,,,snap,8478470.0,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3234,42.0,LAK,0.0,8476479.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8474563.0,8479675.0,8477942.0,8476479.0,8479998.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew Doughty,Trevor Moore,Kevin Fiala,Phillip Danault,Mikey Anderson,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,13:55,06:05,right,stoppage,667,3,REG,,,,,,,,,34.0,22.0,goalie-stopped-after-sog,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3235,,,,,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,13:55,06:05,right,faceoff,670,3,REG,69.0,22.0,D,,,,,,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3235,31.0,MTL,1.0,8478133.0,8471685.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,14:03,05:57,right,faceoff,673,3,REG,0.0,0.0,N,,,,,,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3243,100.0,LAK,0.0,8471685.0,8478133.0,,5,5,5v5,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,14:03,05:57,right,stoppage,671,3,REG,,,,,,,,,34.0,22.0,puck-in-crowd,4.0,0.0,tv-timeout,2023020394,20232024,2023-12-07,2,Centre Bell,3243,,,,,,,5,5,5v5,8476981.0,8480192.0,8481593.0,8478133.0,8477497.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Josh Anderson,Johnathan Kovacevic,Jayden Struble,Jake Evans,Sean Monahan,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,14:24,05:36,right,stoppage,675,3,REG,,,,,,,,,34.0,22.0,hand-pass,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3264,,,,,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,14:24,05:36,right,faceoff,678,3,REG,-20.0,22.0,N,,,,,,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3264,120.0,MTL,1.0,8478477.0,8479400.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,14:56,05:04,right,hit,679,3,REG,-15.0,39.0,N,,,,,,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3296,115.0,MTL,1.0,8479543.0,8479336.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:14,04:46,right,stoppage,689,3,REG,,,,,,,,,34.0,22.0,puck-in-netting,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3314,,,,,,,5,5,5v5,8476875.0,8475848.0,8480184.0,8477989.0,8476871.0,,8474563.0,8481560.0,8479998.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Drew Doughty,Arthur Kaliyev,Mikey Anderson,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:14,04:46,right,faceoff,690,3,REG,-20.0,22.0,N,,,,,,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3314,120.0,MTL,1.0,8477989.0,8481481.0,,5,5,5v5,8476875.0,8475848.0,8480184.0,8477989.0,8476871.0,,8474563.0,8481560.0,8479998.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Drew Doughty,Arthur Kaliyev,Mikey Anderson,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:41,04:19,right,giveaway,691,3,REG,-55.0,-38.0,D,,,,,,34.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3341,155.0,LAK,0.0,8474563.0,,,5,5,5v5,8476875.0,8475848.0,8480184.0,8477989.0,8476871.0,,8474563.0,8481560.0,8479998.0,8481481.0,8473453.0,,Mike Matheson,Brendan Gallagher,Gustav Lindström,Christian Dvorak,Tanner Pearson,,Drew Doughty,Arthur Kaliyev,Mikey Anderson,Blake Lizotte,Trevor Lewis,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:55,04:05,right,shot-on-goal,702,3,REG,17.0,-7.0,N,,,,wrist,8478470.0,35.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3355,83.0,LAK,0.0,8477942.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:58,04:02,right,faceoff,704,3,REG,69.0,-22.0,O,,,,,,35.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3358,31.0,LAK,0.0,8476479.0,8477497.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:58,04:02,right,stoppage,703,3,REG,,,,,,,,,35.0,22.0,goalie-stopped-after-sog,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3358,,,,,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,15:59,04:01,right,missed-shot,705,3,REG,36.0,-27.0,O,,,,slap,8478470.0,35.0,22.0,above-crossbar,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3359,64.0,LAK,0.0,8478911.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:06,03:54,right,takeaway,706,3,REG,80.0,37.0,O,,,,,,35.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3366,20.0,LAK,0.0,8479675.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:11,03:49,right,missed-shot,707,3,REG,89.0,-9.0,O,,,,deflected,8478470.0,35.0,22.0,wide-left,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3371,11.0,LAK,0.0,8476479.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:12,03:48,right,shot-on-goal,708,3,REG,81.0,1.0,O,,,,backhand,8478470.0,36.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3372,19.0,LAK,0.0,8479675.0,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8478911.0,8479675.0,8477942.0,8476479.0,8478882.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Matt Roy,Trevor Moore,Kevin Fiala,Phillip Danault,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:14,03:46,right,stoppage,709,3,REG,,,,,,,,,36.0,22.0,goalie-stopped-after-sog,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3374,,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:14,03:46,right,faceoff,712,3,REG,69.0,22.0,O,,,,,,36.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3374,31.0,LAK,0.0,8471685.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:29,03:31,right,shot-on-goal,713,3,REG,54.0,13.0,O,,,,slap,8478470.0,37.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3389,46.0,LAK,0.0,8477960.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8478911.0,8477960.0,8471685.0,8482124.0,8478882.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Matt Roy,Adrian Kempe,Anze Kopitar,Quinton Byfield,Vladislav Gavrikov,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:31,03:29,right,stoppage,714,3,REG,,,,,,,,,37.0,22.0,goalie-stopped-after-sog,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3391,,,,,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:31,03:29,right,faceoff,717,3,REG,69.0,22.0,O,,,,,,37.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3391,31.0,LAK,0.0,8479400.0,8478477.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:32,03:28,right,shot-on-goal,718,3,REG,67.0,23.0,O,,,,wrist,8478470.0,38.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3392,33.0,LAK,0.0,8479400.0,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:33,03:27,right,missed-shot,719,3,REG,85.0,5.0,O,,,,wrist,8478470.0,38.0,22.0,wide-left,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3393,15.0,LAK,0.0,8479400.0,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
3,16:38,03:22,right,hit,720,3,REG,80.0,-38.0,D,,,,,,38.0,22.0,,4.0,0.0,,2023020394,20232024,2023-12-07,2,Centre Bell,3398,20.0,MTL,1.0,8479543.0,8481606.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8477971.0,8481606.0,8482155.0,8479400.0,8479336.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Andreas Englund,Jordan Spence,Alex Laferriere,Pierre-Luc Dubois,Carl Grundstrom,,8478470.0,8475660.0,Sam Montembeault,Cam Talbot
