period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,awayScore,homeScore,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,18:26,01:34,right,blocked-shot,257,1,REG,-38.0,-36.0,D,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1106,138.0,VGK,0.0,8478133.0,8474565.0,,5,5,5v5,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,8474565.0,8478462.0,8474166.0,8477478.0,8478434.0,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Pietrangelo,Nicolas Roy,Alec Martinez,William Carrier,Keegan Kolesar,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,18:49,01:11,right,delayed-penalty,258,1,REG,,,,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1129,,VGK,0.0,,,,5,5,5v5,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,8474565.0,8478462.0,8474166.0,8477478.0,8478434.0,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Alex Pietrangelo,Nicolas Roy,Alec Martinez,William Carrier,Keegan Kolesar,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,19:11,00:49,right,faceoff,272,1,REG,-69.0,-22.0,D,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1151,169.0,VGK,0.0,8478403.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,19:11,00:49,right,penalty,268,1,REG,-11.0,41.0,N,,,18.0,4.0,,MIN,boarding,2.0,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1151,111.0,VGK,0.0,8478434.0,8478133.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,19:19,00:41,right,blocked-shot,273,1,REG,-64.0,9.0,D,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1159,164.0,VGK,0.0,8477497.0,8476448.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,19:40,00:20,right,missed-shot,274,1,REG,-85.0,12.0,O,snap,8478499.0,18.0,4.0,wide-left,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1180,185.0,MTL,1.0,8481540.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,19:47,00:13,right,blocked-shot,275,1,REG,-68.0,1.0,O,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1187,168.0,MTL,1.0,8476875.0,8476981.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
1,20:00,00:00,right,period-end,276,1,REG,,,,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1200,,,,,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,00:00,20:00,left,period-start,281,2,REG,,,,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1200,,,,,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,00:00,20:00,left,faceoff,284,2,REG,0.0,0.0,N,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1200,0.0,VGK,0.0,8478403.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478403.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Jack Eichel,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,00:54,19:06,left,delayed-penalty,287,2,REG,,,,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1254,,VGK,0.0,,,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8480727.0,8479353.0,8474166.0,8475913.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Zach Whitecloud,Brett Howden,Alec Martinez,Mark Stone,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,00:56,19:04,left,faceoff,291,2,REG,69.0,22.0,O,,,18.0,4.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1256,69.0,MTL,1.0,8480018.0,8476448.0,,5,3,5v3,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8476448.0,,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,William Karlsson,,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,00:56,19:04,left,penalty,288,2,REG,31.0,13.0,D,,,18.0,4.0,,MIN,tripping,2.0,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1256,31.0,VGK,0.0,8475913.0,8480018.0,,5,3,3v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8476448.0,,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,William Karlsson,,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,01:14,18:46,left,shot-on-goal,293,2,REG,67.0,-6.0,O,wrist,8478499.0,18.0,5.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1274,67.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8478434.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Keegan Kolesar,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:04,17:56,left,missed-shot,302,2,REG,-64.0,-23.0,O,wrist,8480051.0,18.0,5.0,hit-crossbar,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1324,-64.0,VGK,0.0,8478462.0,,,5,4,4v5,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,8480727.0,8478403.0,8478462.0,8474166.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,Zach Whitecloud,Jack Eichel,Nicolas Roy,Alec Martinez,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:06,17:54,left,stoppage,303,2,REG,,,,,,18.0,5.0,puck-in-netting,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1326,,,,,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8479353.0,8478434.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Brett Howden,Keegan Kolesar,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:06,17:54,left,faceoff,306,2,REG,-69.0,-22.0,D,,,18.0,5.0,,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1326,-69.0,MTL,1.0,8480018.0,8478434.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8479353.0,8478434.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Brett Howden,Keegan Kolesar,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:24,17:36,left,missed-shot,307,2,REG,59.0,24.0,O,wrist,8478499.0,18.0,5.0,above-crossbar,,,,0.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1344,59.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475188.0,8474565.0,8479353.0,8478434.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Brayden McNabb,Alex Pietrangelo,Brett Howden,Keegan Kolesar,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:33,17:27,left,goal,308,2,REG,-68.0,-16.0,O,wrist,8480051.0,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1353,-68.0,VGK,0.0,8479353.0,8478434.0,,5,4,4v5,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478403.0,8474166.0,8476448.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Jack Eichel,Alec Martinez,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:33,17:27,left,faceoff,311,2,REG,0.0,0.0,N,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1353,0.0,MTL,1.0,8477989.0,8478403.0,,5,4,5v4,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478403.0,8474166.0,8476448.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Jack Eichel,Alec Martinez,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:45,17:15,left,blocked-shot,312,2,REG,64.0,-5.0,D,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1365,64.0,VGK,0.0,8483515.0,8474166.0,,5,4,4v5,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478403.0,8474166.0,8476448.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Jack Eichel,Alec Martinez,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:53,17:07,left,stoppage,313,2,REG,,,,,,18.0,5.0,puck-in-netting,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1373,,,,,,,5,4,5v4,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478462.0,8479353.0,8474166.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Nicolas Roy,Brett Howden,Alec Martinez,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:53,17:07,left,faceoff,315,2,REG,69.0,22.0,O,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1373,69.0,MTL,1.0,8477989.0,8478462.0,,5,4,5v4,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478462.0,8479353.0,8474166.0,,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Nicolas Roy,Brett Howden,Alec Martinez,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,02:56,17:04,left,missed-shot,316,2,REG,56.0,4.0,O,wrist,8478499.0,18.0,5.0,wide-right,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1376,56.0,MTL,1.0,8482111.0,,,5,5,5v5,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478462.0,8479353.0,8474166.0,8475913.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Nicolas Roy,Brett Howden,Alec Martinez,Mark Stone,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:08,16:52,left,blocked-shot,318,2,REG,-69.0,-11.0,D,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1388,-69.0,MTL,1.0,8479353.0,8482087.0,,5,5,5v5,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478462.0,8479353.0,8474166.0,8475913.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Nicolas Roy,Brett Howden,Alec Martinez,Mark Stone,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:09,16:51,left,delayed-penalty,319,2,REG,,,,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1389,,MTL,1.0,,,,5,5,5v5,8481618.0,8483515.0,8482087.0,8477989.0,8482111.0,,8480727.0,8478462.0,8479353.0,8474166.0,8475913.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Christian Dvorak,Justin Barron,,Zach Whitecloud,Nicolas Roy,Brett Howden,Alec Martinez,Mark Stone,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:11,16:49,left,penalty,320,2,REG,-80.0,-29.0,D,,,18.0,5.0,,MIN,high-sticking,2.0,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1391,-80.0,MTL,1.0,8482087.0,8479353.0,,4,5,4v5,8476875.0,8480192.0,8477989.0,8478133.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:11,16:49,left,faceoff,324,2,REG,-69.0,-22.0,D,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1391,-69.0,MTL,1.0,8478133.0,8476448.0,,4,5,4v5,8476875.0,8480192.0,8477989.0,8478133.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:20,16:40,left,blocked-shot,325,2,REG,-70.0,-14.0,D,,,18.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1400,-70.0,MTL,1.0,8476539.0,8476875.0,,4,5,4v5,8476875.0,8480192.0,8477989.0,8478133.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:55,16:05,left,shot-on-goal,326,2,REG,-63.0,-10.0,O,wrist,8480051.0,19.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1435,-63.0,VGK,0.0,8475913.0,,,4,5,5v4,8476875.0,8480192.0,8477989.0,8478133.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Johnathan Kovacevic,Christian Dvorak,Jake Evans,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:56,16:04,left,stoppage,327,2,REG,,,,,,19.0,5.0,goalie-stopped-after-sog,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1436,,,,,,,4,5,4v5,8476875.0,8480018.0,8480192.0,8476871.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Tanner Pearson,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,03:56,16:04,left,faceoff,329,2,REG,-69.0,-22.0,D,,,19.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1436,-69.0,MTL,1.0,8480018.0,8476448.0,,4,5,4v5,8476875.0,8480018.0,8480192.0,8476871.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Tanner Pearson,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,04:26,15:34,left,blocked-shot,330,2,REG,-65.0,14.0,D,,,19.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1466,-65.0,MTL,1.0,8477447.0,8476871.0,,4,5,4v5,8476875.0,8480018.0,8480192.0,8476871.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Tanner Pearson,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,04:59,15:01,left,shot-on-goal,331,2,REG,-81.0,12.0,O,wrist,8480051.0,20.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1499,-81.0,VGK,0.0,8476448.0,,,4,5,5v4,8476875.0,8480018.0,8480192.0,8476871.0,,,8478403.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Nick Suzuki,Johnathan Kovacevic,Tanner Pearson,,,Jack Eichel,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,05:26,14:34,left,delayed-penalty,334,2,REG,,,,,,20.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1526,,VGK,0.0,,,,5,5,5v5,8476875.0,8480018.0,8482087.0,8480192.0,8476871.0,,8474565.0,8477447.0,8475913.0,8476448.0,8476539.0,,Mike Matheson,Nick Suzuki,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,,Alex Pietrangelo,Shea Theodore,Mark Stone,William Karlsson,Jonathan Marchessault,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,05:27,14:33,left,penalty,335,2,REG,12.0,-39.0,N,,,20.0,5.0,,MIN,tripping,2.0,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1527,12.0,VGK,0.0,8475913.0,8480018.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8477989.0,8482111.0,,8475188.0,8474565.0,8478462.0,8479353.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Christian Dvorak,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Nicolas Roy,Brett Howden,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,05:27,14:33,left,faceoff,339,2,REG,69.0,22.0,D,,,20.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1527,69.0,VGK,0.0,8478462.0,8481618.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8477989.0,8482111.0,,8475188.0,8474565.0,8478462.0,8479353.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Christian Dvorak,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Nicolas Roy,Brett Howden,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,05:58,14:02,left,blocked-shot,340,2,REG,73.0,-18.0,D,,,20.0,5.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1558,73.0,VGK,0.0,8475848.0,8474565.0,,5,4,4v5,8475848.0,8481618.0,8483515.0,8477989.0,8482111.0,,8475188.0,8474565.0,8478462.0,8479353.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Christian Dvorak,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Nicolas Roy,Brett Howden,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,05:59,14:01,left,shot-on-goal,341,2,REG,89.0,-9.0,O,wrist,8478499.0,20.0,6.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1559,89.0,MTL,1.0,8475848.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8477989.0,8482111.0,,8475188.0,8474565.0,8478462.0,8479353.0,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Christian Dvorak,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Nicolas Roy,Brett Howden,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:01,12:59,left,shot-on-goal,350,2,REG,48.0,-9.0,O,wrist,8478499.0,20.0,7.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1621,48.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8480727.0,8478403.0,8474166.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Zach Whitecloud,Jack Eichel,Alec Martinez,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:13,12:47,left,shot-on-goal,351,2,REG,48.0,-12.0,O,wrist,8478499.0,20.0,8.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1633,48.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8480727.0,8478403.0,8474166.0,8476448.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Zach Whitecloud,Jack Eichel,Alec Martinez,William Karlsson,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:15,12:45,left,stoppage,352,2,REG,,,,,,20.0,8.0,goalie-stopped-after-sog,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1635,,,,,,,5,4,5v4,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,,8475188.0,8474565.0,8479353.0,8478434.0,,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Brett Howden,Keegan Kolesar,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:15,12:45,left,faceoff,355,2,REG,69.0,-22.0,O,,,20.0,8.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1635,69.0,MTL,1.0,8480018.0,8479353.0,,5,4,5v4,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,,8475188.0,8474565.0,8479353.0,8478434.0,,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Brett Howden,Keegan Kolesar,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:17,12:43,left,blocked-shot,356,2,REG,69.0,-3.0,D,,,20.0,8.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1637,69.0,VGK,0.0,8482087.0,8474565.0,,5,4,4v5,8480018.0,8476981.0,8482087.0,8481540.0,8482111.0,,8475188.0,8474565.0,8479353.0,8478434.0,,,Nick Suzuki,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,,Brayden McNabb,Alex Pietrangelo,Brett Howden,Keegan Kolesar,,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:34,12:26,left,stoppage,360,2,REG,,,,,,20.0,8.0,offside,,,,1.0,2.0,tv-timeout,2023020244,20232024,2023-11-16,2,Centre Bell,1654,,,,,,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8480727.0,8478462.0,8477018.0,8477478.0,8478434.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Zach Whitecloud,Nicolas Roy,Ben Hutton,William Carrier,Keegan Kolesar,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:34,12:26,left,faceoff,363,2,REG,0.0,0.0,N,,,20.0,8.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1654,0.0,VGK,0.0,8478462.0,8478133.0,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8480727.0,8478462.0,8477018.0,8477478.0,8478434.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Zach Whitecloud,Nicolas Roy,Ben Hutton,William Carrier,Keegan Kolesar,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
2,07:46,12:14,left,hit,364,2,REG,-60.0,39.0,O,,,20.0,8.0,,,,,1.0,2.0,,2023020244,20232024,2023-11-16,2,Centre Bell,1666,-60.0,VGK,0.0,8478434.0,8478133.0,,5,5,5v5,8480184.0,8479543.0,8481058.0,8478133.0,8482964.0,,8480727.0,8478462.0,8477018.0,8477478.0,8478434.0,,Gustav Lindström,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Zach Whitecloud,Nicolas Roy,Ben Hutton,William Carrier,Keegan Kolesar,,8480051.0,8478499.0,Cayden Primeau,Adin Hill
