period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,18:28,01:32,right,penalty,237,1,REG,-51.0,-3.0,D,,,,10.0,3.0,MIN,slashing,2.0,,0.0,0.0,2023020069,20232024,2023-10-21,2,Centre Bell,1108,151.0,WSH,0.0,8471214.0,8476981.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475324.0,8476880.0,8477845.0,8475744.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Nick Jensen,Tom Wilson,Trevor van Riemsdyk,Evgeny Kuznetsov,,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,18:28,01:32,right,faceoff,241,1,REG,-69.0,-22.0,O,,,,10.0,3.0,,,,,0.0,0.0,2023020069,20232024,2023-10-21,2,Centre Bell,1108,169.0,MTL,1.0,8477497.0,8475744.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475324.0,8476880.0,8477845.0,8475744.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Nick Jensen,Tom Wilson,Trevor van Riemsdyk,Evgeny Kuznetsov,,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,18:41,01:19,right,shot-on-goal,242,1,REG,-79.0,7.0,O,,tip-in,8475311.0,10.0,4.0,,,,,0.0,0.0,2023020069,20232024,2023-10-21,2,Centre Bell,1121,179.0,MTL,1.0,8476981.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475324.0,8476880.0,8477845.0,8475744.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Nick Jensen,Tom Wilson,Trevor van Riemsdyk,Evgeny Kuznetsov,,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,18:45,01:15,right,shot-on-goal,243,1,REG,-37.0,-3.0,O,,slap,8475311.0,10.0,5.0,,,,,0.0,0.0,2023020069,20232024,2023-10-21,2,Centre Bell,1125,137.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,8475324.0,8476880.0,8477845.0,8475744.0,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,Nick Jensen,Tom Wilson,Trevor van Riemsdyk,Evgeny Kuznetsov,,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,18:55,01:05,right,goal,244,1,REG,-82.0,0.0,O,,tip-in,8475311.0,10.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1135,182.0,MTL,1.0,8477497.0,8480018.0,8481540.0,5,5,5v5,8482111.0,8479543.0,8481058.0,8478133.0,8482964.0,,8477947.0,8473563.0,8480873.0,8474590.0,8471698.0,,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Sonny Milano,Nicklas Backstrom,Rasmus Sandin,John Carlson,T.J. Oshie,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,18:55,01:05,right,faceoff,248,1,REG,0.0,0.0,N,,,,10.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1135,100.0,WSH,0.0,8473563.0,8478133.0,,5,5,5v5,8482111.0,8479543.0,8481058.0,8478133.0,8482964.0,,8477947.0,8473563.0,8480873.0,8474590.0,8471698.0,,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Sonny Milano,Nicklas Backstrom,Rasmus Sandin,John Carlson,T.J. Oshie,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,19:13,00:47,right,shot-on-goal,249,1,REG,69.0,-16.0,O,,slap,8474596.0,11.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1153,31.0,WSH,0.0,8474590.0,,,5,5,5v5,8482111.0,8479543.0,8481058.0,8478133.0,8482964.0,,8477947.0,8473563.0,8480873.0,8474590.0,8471698.0,,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Sonny Milano,Nicklas Backstrom,Rasmus Sandin,John Carlson,T.J. Oshie,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,19:36,00:24,right,giveaway,250,1,REG,70.0,19.0,O,,,,11.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1176,30.0,WSH,0.0,8473563.0,,,5,5,5v5,8482111.0,8479543.0,8481058.0,8478133.0,8482964.0,,8477947.0,8473563.0,8480873.0,8474590.0,8471698.0,,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Sonny Milano,Nicklas Backstrom,Rasmus Sandin,John Carlson,T.J. Oshie,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,19:41,00:19,right,takeaway,251,1,REG,-50.0,11.0,D,,,,11.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1181,150.0,WSH,0.0,8480873.0,,,5,5,5v5,8482111.0,8479543.0,8481058.0,8478133.0,8482964.0,,8477947.0,8473563.0,8480873.0,8474590.0,8471698.0,,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Sonny Milano,Nicklas Backstrom,Rasmus Sandin,John Carlson,T.J. Oshie,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,19:48,00:12,right,shot-on-goal,255,1,REG,56.0,-16.0,O,,wrist,8474596.0,12.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1188,44.0,WSH,0.0,8473563.0,,,5,5,5v5,8482111.0,8479543.0,8481058.0,8478133.0,8482964.0,,8475324.0,8477947.0,8473563.0,8480796.0,8479547.0,,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,,Nick Jensen,Sonny Milano,Nicklas Backstrom,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
1,20:00,00:00,right,period-end,258,1,REG,,,,,,,12.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1200,,,,,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,00:00,20:00,left,period-start,263,2,REG,,,,,,,12.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1200,,,,,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,00:00,20:00,left,faceoff,266,2,REG,0.0,0.0,N,,,,12.0,5.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1200,0.0,WSH,0.0,8475744.0,8481618.0,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,00:20,19:40,left,shot-on-goal,267,2,REG,70.0,-17.0,O,,snap,8475311.0,12.0,6.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1220,70.0,MTL,1.0,8476981.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,00:35,19:25,left,takeaway,268,2,REG,74.0,39.0,D,,,,12.0,6.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1235,74.0,WSH,0.0,8480873.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,00:38,19:22,left,takeaway,269,2,REG,31.0,9.0,O,,,,12.0,6.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1238,31.0,MTL,1.0,8481618.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,00:45,19:15,left,missed-shot,270,2,REG,70.0,3.0,O,high-and-wide-left,tip-in,8475311.0,12.0,6.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1245,70.0,MTL,1.0,8481618.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8481580.0,8480873.0,8474590.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Connor McMichael,Rasmus Sandin,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,01:29,18:31,left,faceoff,283,2,REG,-69.0,22.0,O,,,,12.0,6.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1289,-69.0,WSH,0.0,8478440.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,01:29,18:31,left,stoppage,281,2,REG,,,,icing,,,12.0,6.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1289,,,,,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8482111.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,01:55,18:05,left,shot-on-goal,284,2,REG,58.0,24.0,O,,wrist,8475311.0,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1315,58.0,MTL,1.0,8480018.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,01:55,18:05,left,missed-shot,286,2,REG,73.0,-1.0,O,wide-right,snap,8475311.0,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1315,73.0,MTL,1.0,8481093.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,01:59,18:01,left,giveaway,287,2,REG,52.0,-39.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1319,52.0,WSH,0.0,8478440.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:06,17:54,left,blocked-shot,288,2,REG,79.0,-5.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1326,79.0,WSH,0.0,8481093.0,8480796.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:07,17:53,left,missed-shot,289,2,REG,79.0,-8.0,O,wide-left,backhand,8475311.0,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1327,79.0,MTL,1.0,8481093.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:10,17:50,left,blocked-shot,290,2,REG,84.0,8.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1330,84.0,WSH,0.0,8481540.0,8475324.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:14,17:46,left,blocked-shot,291,2,REG,44.0,8.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1334,44.0,WSH,0.0,8482964.0,8471214.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8475233.0,8482964.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,Arber Xhekaj,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:16,17:44,left,faceoff,295,2,REG,69.0,22.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1336,69.0,WSH,0.0,8473563.0,8476871.0,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8477947.0,8473563.0,8476880.0,8477845.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Sonny Milano,Nicklas Backstrom,Tom Wilson,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:16,17:44,left,stoppage,292,2,REG,,,,puck-in-netting,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1336,,,,,,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8477947.0,8473563.0,8476880.0,8477845.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Sonny Milano,Nicklas Backstrom,Tom Wilson,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,02:40,17:20,left,hit,296,2,REG,47.0,41.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1360,47.0,WSH,0.0,8479522.0,8475848.0,,5,5,5v5,8476875.0,8475848.0,8475233.0,8476871.0,8477497.0,,8479522.0,8477947.0,8473563.0,8476880.0,8477845.0,,Mike Matheson,Brendan Gallagher,David Savard,Tanner Pearson,Sean Monahan,,Hardy Haman Aktell,Sonny Milano,Nicklas Backstrom,Tom Wilson,Trevor van Riemsdyk,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,03:19,16:41,left,hit,306,2,REG,-86.0,36.0,O,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1399,-86.0,WSH,0.0,8479359.0,8476875.0,,5,5,5v5,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,03:25,16:35,left,takeaway,307,2,REG,-74.0,-38.0,D,,,,12.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1405,-74.0,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8482111.0,8479543.0,8481058.0,8478133.0,,8481656.0,8480873.0,8477511.0,8479359.0,8474590.0,,Mike Matheson,Justin Barron,Michael Pezzetta,Jesse Ylönen,Jake Evans,,Aliaksei Protas,Rasmus Sandin,Anthony Mantha,Beck Malenstyn,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:09,15:51,left,shot-on-goal,318,2,REG,-81.0,-16.0,O,,wrist,8474596.0,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1449,-81.0,WSH,0.0,8481580.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:21,15:39,left,blocked-shot,319,2,REG,-77.0,1.0,D,,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1461,-77.0,MTL,1.0,8471698.0,8480887.0,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:33,15:27,left,hit,320,2,REG,-74.0,42.0,D,,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1473,-74.0,MTL,1.0,8483515.0,8475324.0,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:34,15:26,left,blocked-shot,321,2,REG,-79.0,5.0,D,,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1474,-79.0,MTL,1.0,8475324.0,8480192.0,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:37,15:23,left,missed-shot,322,2,REG,-86.0,-7.0,O,above-crossbar,backhand,8474596.0,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1477,-86.0,WSH,0.0,8471698.0,,,5,5,5v5,8481618.0,8476981.0,8483515.0,8480192.0,8480887.0,,8475324.0,8481580.0,8480796.0,8471698.0,8475744.0,,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Johnathan Kovacevic,Jordan Harris,,Nick Jensen,Connor McMichael,Martin Fehervary,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:39,15:21,left,stoppage,323,2,REG,,,,puck-in-netting,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1479,,,,,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:39,15:21,left,faceoff,326,2,REG,-69.0,-22.0,D,,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1479,-69.0,MTL,1.0,8480018.0,8478440.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:49,15:11,left,delayed-penalty,327,2,REG,,,,,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1489,,MTL,1.0,,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8475324.0,8471214.0,8478440.0,8480796.0,8479547.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Nick Jensen,Alex Ovechkin,Dylan Strome,Martin Fehervary,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:51,15:09,left,penalty,328,2,REG,67.0,39.0,O,,,,13.0,7.0,MIN,tripping,2.0,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1491,67.0,MTL,1.0,8481093.0,8479547.0,,4,5,4v5,8476875.0,8475233.0,8476871.0,8477497.0,,,8471214.0,8473563.0,8474590.0,8471698.0,8475744.0,,Mike Matheson,David Savard,Tanner Pearson,Sean Monahan,,,Alex Ovechkin,Nicklas Backstrom,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:51,15:09,left,faceoff,332,2,REG,-69.0,22.0,O,,,,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1491,-69.0,WSH,0.0,8475744.0,8477497.0,,4,5,5v4,8476875.0,8475233.0,8476871.0,8477497.0,,,8471214.0,8473563.0,8474590.0,8471698.0,8475744.0,,Mike Matheson,David Savard,Tanner Pearson,Sean Monahan,,,Alex Ovechkin,Nicklas Backstrom,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,04:58,15:02,left,missed-shot,333,2,REG,-82.0,-6.0,O,wide-left,snap,8474596.0,13.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1498,-82.0,WSH,0.0,8471214.0,,,4,5,5v4,8476875.0,8475233.0,8476871.0,8477497.0,,,8471214.0,8473563.0,8474590.0,8471698.0,8475744.0,,Mike Matheson,David Savard,Tanner Pearson,Sean Monahan,,,Alex Ovechkin,Nicklas Backstrom,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,05:26,14:34,left,shot-on-goal,334,2,REG,-75.0,1.0,O,,tip-in,8474596.0,14.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1526,-75.0,WSH,0.0,8471698.0,,,4,5,5v4,8476875.0,8475233.0,8476871.0,8477497.0,,,8471214.0,8473563.0,8474590.0,8471698.0,8475744.0,,Mike Matheson,David Savard,Tanner Pearson,Sean Monahan,,,Alex Ovechkin,Nicklas Backstrom,John Carlson,T.J. Oshie,Evgeny Kuznetsov,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,05:54,14:06,left,blocked-shot,341,2,REG,-81.0,3.0,O,,,,14.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1554,-81.0,WSH,0.0,8476880.0,8473563.0,,4,5,5v4,8480192.0,8480887.0,8481058.0,8478133.0,,,8471214.0,8478440.0,8473563.0,8476880.0,8474590.0,,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,,Alex Ovechkin,Dylan Strome,Nicklas Backstrom,Tom Wilson,John Carlson,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
2,06:49,13:11,left,hit,344,2,REG,-6.0,42.0,N,,,,14.0,7.0,,,,,0.0,1.0,2023020069,20232024,2023-10-21,2,Centre Bell,1609,-6.0,WSH,0.0,8476880.0,8481058.0,,4,5,5v4,8480018.0,8480192.0,8480887.0,8481058.0,,,8471214.0,8478440.0,8480873.0,8476880.0,8479547.0,,Nick Suzuki,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,,,Alex Ovechkin,Dylan Strome,Rasmus Sandin,Tom Wilson,Matthew Phillips,,8474596.0,8475311.0,Jake Allen,Darcy Kuemper
