period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,17:08,02:52,right,missed-shot,220,1,REG,-32.0,-25.0,O,wide-left,wrist,8470594.0,8.0,2.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1028,132.0,MTL,1.0,8482964.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8482122.0,8478493.0,8475220.0,8476463.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Jonas Brodin,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,17:43,02:17,right,shot-on-goal,227,1,REG,68.0,15.0,O,,wrist,8478470.0,9.0,2.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1063,32.0,MIN,0.0,8479520.0,,,5,5,5v5,8481618.0,8483515.0,8482087.0,8480887.0,8476871.0,,8480884.0,8475750.0,8478493.0,8475220.0,8479520.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Jordan Harris,Tanner Pearson,,Calen Addison,Jon Merrill,Joel Eriksson Ek,Marcus Foligno,Brandon Duhaime,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,17:48,02:12,right,hit,229,1,REG,53.0,41.0,O,,,,9.0,2.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1068,47.0,MIN,0.0,8478493.0,8482087.0,,5,5,5v5,8481618.0,8483515.0,8482087.0,8480887.0,8476871.0,,8480884.0,8475750.0,8478493.0,8479520.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Jordan Harris,Tanner Pearson,,Calen Addison,Jon Merrill,Joel Eriksson Ek,Brandon Duhaime,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,17:56,02:04,right,shot-on-goal,231,1,REG,-60.0,-25.0,O,,wrist,8470594.0,9.0,3.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1076,160.0,MTL,1.0,8476871.0,,,5,5,5v5,8481618.0,8483515.0,8482087.0,8480887.0,8476871.0,,8480884.0,8475750.0,8479520.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Jordan Harris,Tanner Pearson,,Calen Addison,Jon Merrill,Brandon Duhaime,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:01,01:59,right,stoppage,232,1,REG,,,,puck-in-netting,,,9.0,3.0,,,,tv-timeout,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1081,,,,,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8475750.0,8477541.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jon Merrill,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:01,01:59,right,faceoff,235,1,REG,-69.0,-22.0,D,,,,9.0,3.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1081,169.0,MIN,0.0,8477451.0,8481618.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8475750.0,8477541.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jon Merrill,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:17,01:43,right,stoppage,236,1,REG,,,,offside,,,9.0,3.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1097,,,,,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8475750.0,8477541.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jon Merrill,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:17,01:43,right,faceoff,237,1,REG,-20.0,-22.0,N,,,,9.0,3.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1097,120.0,MTL,1.0,8481618.0,8477451.0,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8475750.0,8477541.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jon Merrill,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:46,01:14,right,shot-on-goal,238,1,REG,-68.0,24.0,O,,snap,8470594.0,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1126,168.0,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8481618.0,8483515.0,8475233.0,8476871.0,,8475750.0,8477541.0,8475692.0,8477451.0,8478864.0,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,David Savard,Tanner Pearson,,Jon Merrill,Dakota Mermis,Mats Zuccarello,Ryan Hartman,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:48,01:12,right,stoppage,239,1,REG,,,,goalie-stopped-after-sog,,,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1128,,,,,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,18:48,01:12,right,faceoff,242,1,REG,-69.0,22.0,D,,,,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1128,169.0,MIN,0.0,8478493.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:01,00:59,right,faceoff,245,1,REG,-20.0,22.0,N,,,,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1141,120.0,MIN,0.0,8478493.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:01,00:59,right,stoppage,243,1,REG,,,,offside,,,9.0,4.0,,,,tv-timeout,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1141,,,,,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:11,00:49,right,stoppage,246,1,REG,,,,icing,,,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1151,,,,,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:11,00:49,right,faceoff,247,1,REG,-69.0,22.0,D,,,,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1151,169.0,MIN,0.0,8478493.0,8480018.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:33,00:27,right,blocked-shot,248,1,REG,-66.0,32.0,D,,,,9.0,4.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1173,166.0,MIN,0.0,8481540.0,8478136.0,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:41,00:19,right,shot-on-goal,249,1,REG,-51.0,-10.0,O,,slap,8470594.0,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1181,151.0,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8481540.0,8481093.0,8480887.0,8482964.0,,8478136.0,8482122.0,8478493.0,8475220.0,8475149.0,,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Jordan Harris,Arber Xhekaj,,Jake Middleton,Brock Faber,Joel Eriksson Ek,Marcus Foligno,Marcus Johansson,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:43,00:17,right,stoppage,250,1,REG,,,,goalie-stopped-after-sog,,,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1183,,,,,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8482122.0,8479520.0,8476463.0,8480980.0,8477919.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Brock Faber,Brandon Duhaime,Jonas Brodin,Connor Dewar,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:43,00:17,right,faceoff,253,1,REG,-69.0,-22.0,D,,,,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1183,169.0,MIN,0.0,8477919.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8482122.0,8479520.0,8476463.0,8480980.0,8477919.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Brock Faber,Brandon Duhaime,Jonas Brodin,Connor Dewar,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,19:46,00:14,right,hit,254,1,REG,-94.0,-28.0,O,,,,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1186,194.0,MTL,1.0,8476981.0,8476463.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8482122.0,8479520.0,8476463.0,8480980.0,8477919.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Brock Faber,Brandon Duhaime,Jonas Brodin,Connor Dewar,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:00,20:00,left,faceoff,263,2,REG,0.0,0.0,N,,,,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1200,0.0,MIN,0.0,8478493.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:00,20:00,left,period-start,260,2,REG,,,,,,,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1200,,,,,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
1,20:00,00:00,right,period-end,255,1,REG,,,,,,,9.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1200,,,,,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:20,19:40,left,shot-on-goal,264,2,REG,-90.0,-19.0,O,,wrist,8478470.0,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1220,-90.0,MIN,0.0,8478864.0,,,5,5,5v5,8476875.0,8475848.0,8476981.0,8475233.0,8477497.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Brendan Gallagher,Josh Anderson,David Savard,Sean Monahan,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:24,19:36,left,stoppage,265,2,REG,,,,goalie-stopped-after-sog,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1224,,,,,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:24,19:36,left,faceoff,267,2,REG,-69.0,-22.0,O,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1224,-69.0,MIN,0.0,8478493.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:30,19:30,left,blocked-shot,268,2,REG,-79.0,11.0,D,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1230,-79.0,MTL,1.0,8478493.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8475233.0,,8480884.0,8478493.0,8476463.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,David Savard,,Calen Addison,Joel Eriksson Ek,Jonas Brodin,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:53,19:07,left,stoppage,272,2,REG,,,,puck-in-netting,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1253,,,,,,,5,5,5v5,8481618.0,8483515.0,8480887.0,8476871.0,8482964.0,,8478136.0,8482122.0,8475220.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,00:53,19:07,left,faceoff,275,2,REG,-20.0,-22.0,N,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1253,-20.0,MIN,0.0,8482079.0,8481618.0,,5,5,5v5,8481618.0,8483515.0,8480887.0,8476871.0,8482964.0,,8478136.0,8482122.0,8475220.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:15,18:45,left,stoppage,276,2,REG,,,,puck-in-crowd,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1275,,,,,,,5,5,5v5,8481618.0,8483515.0,8480887.0,8476871.0,8482964.0,,8478136.0,8482122.0,8475220.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:15,18:45,left,faceoff,277,2,REG,69.0,22.0,D,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1275,69.0,MIN,0.0,8477919.0,8481618.0,,5,5,5v5,8481618.0,8483515.0,8480887.0,8476871.0,8482964.0,,8478136.0,8482122.0,8475220.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:18,18:42,left,delayed-penalty,278,2,REG,,,,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1278,,MTL,1.0,,,,5,5,5v5,8481618.0,8483515.0,8480887.0,8476871.0,8482964.0,,8478136.0,8482122.0,8475220.0,8482079.0,8477919.0,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,,Jake Middleton,Brock Faber,Marcus Foligno,Marco Rossi,Frederick Gaudreau,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:25,18:35,left,penalty,280,2,REG,52.0,23.0,O,,,,10.0,5.0,MIN,tripping,2.0,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1285,52.0,MTL,1.0,8483515.0,8482079.0,,4,5,4v5,8482087.0,8480192.0,8481058.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:25,18:35,left,faceoff,284,2,REG,-69.0,-22.0,D,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1285,-69.0,MTL,1.0,8478133.0,8475149.0,,4,5,4v5,8482087.0,8480192.0,8481058.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:44,18:16,left,takeaway,285,2,REG,-31.0,37.0,D,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1304,-31.0,MTL,1.0,8478133.0,,,4,5,4v5,8482087.0,8480192.0,8481058.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:54,18:06,left,blocked-shot,286,2,REG,-36.0,33.0,O,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1314,-36.0,MIN,0.0,8478493.0,8480884.0,,4,5,5v4,8482087.0,8480192.0,8481058.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:56,18:04,left,blocked-shot,287,2,REG,-79.0,2.0,O,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1316,-79.0,MIN,0.0,8478864.0,8478493.0,,4,5,5v4,8482087.0,8480192.0,8481058.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,01:59,18:01,left,delayed-penalty,288,2,REG,,,,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1319,,MTL,1.0,,,,4,5,4v5,8482087.0,8480192.0,8481058.0,8478133.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Kaiden Guhle,Johnathan Kovacevic,Jesse Ylönen,Jake Evans,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:01,17:59,left,penalty,289,2,REG,-93.0,25.0,D,,,,10.0,5.0,MIN,slashing,2.0,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1321,-93.0,MTL,1.0,8482087.0,8475149.0,,3,5,3v5,8476875.0,8475233.0,8478133.0,,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,David Savard,Jake Evans,,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:01,17:59,left,faceoff,292,2,REG,-69.0,-22.0,O,,,,10.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1321,-69.0,MIN,0.0,8478493.0,8478133.0,,3,5,5v3,8476875.0,8475233.0,8478133.0,,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,David Savard,Jake Evans,,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:03,17:57,left,shot-on-goal,293,2,REG,-49.0,11.0,O,,slap,8478470.0,11.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1323,-49.0,MIN,0.0,8480884.0,,,3,5,5v3,8476875.0,8475233.0,8478133.0,,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,David Savard,Jake Evans,,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:15,17:45,left,shot-on-goal,294,2,REG,-79.0,0.0,O,,snap,8478470.0,12.0,5.0,,,,,2.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1335,-79.0,MIN,0.0,8478493.0,,,3,5,5v3,8476875.0,8475233.0,8478133.0,,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,David Savard,Jake Evans,,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:17,17:43,left,goal,295,2,REG,-78.0,0.0,O,,snap,8478470.0,12.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1337,-78.0,MIN,0.0,8478493.0,8475692.0,8478864.0,4,5,5v4,8476875.0,8480018.0,8481093.0,8475233.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:17,17:43,left,faceoff,298,2,REG,0.0,0.0,N,,,,12.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1337,0.0,MTL,1.0,8480018.0,8478493.0,,4,5,4v5,8476875.0,8480018.0,8481093.0,8475233.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
2,02:30,17:30,left,giveaway,299,2,REG,-43.0,41.0,D,,,,12.0,5.0,,,,,3.0,0.0,,2023020041,20232024,2023-10-17,2,Centre Bell,1350,-43.0,MTL,1.0,8476875.0,,,4,5,4v5,8476875.0,8480018.0,8481093.0,8475233.0,,,8480884.0,8478493.0,8475692.0,8475149.0,8478864.0,,Mike Matheson,Nick Suzuki,Rafael Harvey-Pinard,David Savard,,,Calen Addison,Joel Eriksson Ek,Mats Zuccarello,Marcus Johansson,Kirill Kaprizov,,8478470.0,8470594.0,Sam Montembeault,Marc-Andre Fleury
