period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,16:53,03:07,left,shot-on-goal,464,2,REG,40.0,37.0,O,,slap,8477424.0,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2213,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476887.0,8474679.0,8475197.0,8474151.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Filip Forsberg,Gustav Nyquist,Tyson Barrie,Ryan McDonagh,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,40.0,37.0
2,16:55,03:05,left,stoppage,465,2,REG,,,,goalie-stopped-after-sog,,,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2215,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
2,16:55,03:05,left,faceoff,468,2,REG,69.0,22.0,D,,,,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2215,NSH,0.0,8476925.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-69.0,-22.0
2,17:01,02:59,left,stoppage,469,2,REG,,,,puck-in-benches,,,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2221,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
2,17:01,02:59,left,faceoff,470,2,REG,20.0,22.0,N,,,,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2221,MTL,1.0,8480018.0,8476925.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,20.0,22.0
2,17:18,02:42,left,missed-shot,471,2,REG,69.0,34.0,O,wide-left,slap,8477424.0,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2238,MTL,1.0,8481540.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,69.0,34.0
2,17:27,02:33,left,giveaway,472,2,REG,32.0,-40.0,D,,,,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2247,NSH,0.0,8478508.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-32.0,40.0
2,17:33,02:27,left,hit,473,2,REG,78.0,41.0,D,,,,24.0,19.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2253,NSH,0.0,8478851.0,8481540.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-78.0,-41.0
2,17:36,02:24,left,shot-on-goal,474,2,REG,78.0,7.0,O,,tip-in,8477424.0,24.0,20.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2256,MTL,1.0,8483515.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,78.0,7.0
2,18:03,01:57,left,takeaway,479,2,REG,-23.0,25.0,N,,,,24.0,20.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2283,NSH,0.0,8482146.0,,,5,5,5v5,8478477.0,8483515.0,8482087.0,8481540.0,8482111.0,,8480748.0,8479371.0,8474600.0,8482146.0,8478438.0,,Mitchell Stephens,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Kiefer Sherwood,Dante Fabbro,Roman Josi,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,23.0,-25.0
2,18:15,01:45,left,hit,482,2,REG,-99.0,17.0,O,,,,24.0,20.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2295,NSH,0.0,8480748.0,8481058.0,,5,5,5v5,8478477.0,8482087.0,8476469.0,8482111.0,8481058.0,,8480748.0,8479371.0,8474600.0,8482146.0,8478438.0,,Mitchell Stephens,Kaiden Guhle,Joel Armia,Justin Barron,Jesse Ylönen,,Kiefer Sherwood,Dante Fabbro,Roman Josi,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,99.0,-17.0
2,18:24,01:36,left,stoppage,483,2,REG,,,,icing,,,24.0,20.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2304,,,,,,5,5,5v5,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,,8480748.0,8479371.0,8474600.0,8482146.0,8478438.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,,Kiefer Sherwood,Dante Fabbro,Roman Josi,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
2,18:24,01:36,left,faceoff,485,2,REG,69.0,22.0,O,,,,24.0,20.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2304,MTL,1.0,8477989.0,8478438.0,,5,5,5v5,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,,8480748.0,8479371.0,8474600.0,8482146.0,8478438.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,,Kiefer Sherwood,Dante Fabbro,Roman Josi,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,69.0,22.0
2,18:30,01:30,left,shot-on-goal,486,2,REG,63.0,-29.0,O,,wrist,8477424.0,24.0,21.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2310,MTL,1.0,8476469.0,,,5,5,5v5,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,,8480748.0,8479371.0,8474600.0,8482146.0,8478438.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,,Kiefer Sherwood,Dante Fabbro,Roman Josi,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,63.0,-29.0
2,18:59,01:01,left,shot-on-goal,489,2,REG,85.0,6.0,O,,wrap-around,8477424.0,24.0,22.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2339,MTL,1.0,8476469.0,,,5,5,5v5,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,,8476887.0,8474679.0,8479371.0,8474600.0,8475158.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,,Filip Forsberg,Gustav Nyquist,Dante Fabbro,Roman Josi,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,85.0,6.0
2,19:00,01:00,left,faceoff,493,2,REG,20.0,22.0,N,,,,24.0,22.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2340,NSH,0.0,8475158.0,8477497.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8478468.0,8476887.0,8474679.0,8474151.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Jeremy Lauzon,Filip Forsberg,Gustav Nyquist,Ryan McDonagh,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-20.0,-22.0
2,19:00,01:00,left,stoppage,490,2,REG,,,,referee-or-linesman,,,24.0,22.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2340,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8478468.0,8476887.0,8474679.0,8474151.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Jeremy Lauzon,Filip Forsberg,Gustav Nyquist,Ryan McDonagh,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
2,19:06,00:54,left,hit,494,2,REG,16.0,-38.0,N,,,,24.0,22.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2346,MTL,1.0,8476981.0,8474151.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8478468.0,8476887.0,8474679.0,8474151.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Jeremy Lauzon,Filip Forsberg,Gustav Nyquist,Ryan McDonagh,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,16.0,-38.0
2,19:17,00:43,left,hit,495,2,REG,-92.0,-30.0,D,,,,24.0,22.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2357,MTL,1.0,8475233.0,8476887.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8478468.0,8476887.0,8474679.0,8474151.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Jeremy Lauzon,Filip Forsberg,Gustav Nyquist,Ryan McDonagh,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-92.0,-30.0
2,19:23,00:37,left,giveaway,496,2,REG,63.0,0.0,D,,,,24.0,22.0,,,,,2.0,0.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2363,NSH,0.0,8474679.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8478468.0,8476887.0,8474679.0,8474151.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Jeremy Lauzon,Filip Forsberg,Gustav Nyquist,Ryan McDonagh,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-63.0,-0.0
2,19:25,00:35,left,goal,497,2,REG,70.0,13.0,O,,backhand,8477424.0,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2365,MTL,1.0,8478133.0,,,5,5,5v5,8476981.0,8482087.0,8480192.0,8478133.0,8477497.0,,8476925.0,8478508.0,8479371.0,8474600.0,8481704.0,,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Jake Evans,Sean Monahan,,Colton Sissons,Yakov Trenin,Dante Fabbro,Roman Josi,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,70.0,13.0
2,19:25,00:35,left,faceoff,500,2,REG,0.0,0.0,N,,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2365,MTL,1.0,8477497.0,8476925.0,,5,5,5v5,8476981.0,8482087.0,8480192.0,8478133.0,8477497.0,,8476925.0,8478508.0,8479371.0,8474600.0,8481704.0,,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Jake Evans,Sean Monahan,,Colton Sissons,Yakov Trenin,Dante Fabbro,Roman Josi,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,0.0,0.0
2,19:38,00:22,left,stoppage,501,2,REG,,,,icing,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2378,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8482111.0,,8476925.0,8478508.0,8479371.0,8474600.0,8481704.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Dante Fabbro,Roman Josi,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
2,19:38,00:22,left,faceoff,503,2,REG,69.0,-22.0,D,,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2378,NSH,0.0,8476925.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8482111.0,,8476925.0,8478508.0,8479371.0,8474600.0,8481704.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Justin Barron,,Colton Sissons,Yakov Trenin,Dante Fabbro,Roman Josi,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-69.0,22.0
2,19:58,00:02,left,faceoff,508,2,REG,-69.0,-22.0,D,,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2398,MTL,1.0,8478133.0,8476925.0,,5,6,5v6,8476875.0,8480018.0,8483515.0,8475233.0,8478133.0,,8476887.0,8476925.0,8478508.0,8479371.0,8474600.0,8481704.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,David Savard,Jake Evans,,Filip Forsberg,Colton Sissons,Yakov Trenin,Dante Fabbro,Roman Josi,Juuso Parssinen,8474596.0,,Jake Allen,,-69.0,-22.0
2,19:58,00:02,left,stoppage,504,2,REG,,,,offside,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2398,,,,,,5,6,5v6,8476875.0,8480018.0,8483515.0,8475233.0,8478133.0,,8476887.0,8476925.0,8478508.0,8479371.0,8474600.0,8481704.0,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,David Savard,Jake Evans,,Filip Forsberg,Colton Sissons,Yakov Trenin,Dante Fabbro,Roman Josi,Juuso Parssinen,8474596.0,,Jake Allen,,,
3,00:00,20:00,right,faceoff,517,3,REG,0.0,0.0,N,,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2400,NSH,0.0,8481704.0,8477989.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,0.0,0.0
3,00:00,20:00,right,period-start,514,3,REG,,,,,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2400,,,,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
2,20:00,00:00,left,period-end,509,2,REG,,,,,,,24.0,22.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2400,,,,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
3,00:12,19:48,right,shot-on-goal,518,3,REG,-62.0,38.0,O,,slap,8477424.0,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2412,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,62.0,-38.0
3,00:21,19:39,right,blocked-shot,519,3,REG,81.0,32.0,D,,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2421,MTL,1.0,8478508.0,8482111.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8476925.0,8478508.0,8474151.0,8478851.0,8481704.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Colton Sissons,Yakov Trenin,Ryan McDonagh,Alexandre Carrier,Juuso Parssinen,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-81.0,-32.0
3,00:23,19:37,right,stoppage,520,3,REG,,,,puck-in-netting,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2423,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476887.0,8474679.0,8479371.0,8474600.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Filip Forsberg,Gustav Nyquist,Dante Fabbro,Roman Josi,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
3,00:23,19:37,right,faceoff,523,3,REG,69.0,22.0,O,,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2423,NSH,0.0,8475158.0,8478133.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476887.0,8474679.0,8479371.0,8474600.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Filip Forsberg,Gustav Nyquist,Dante Fabbro,Roman Josi,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,69.0,22.0
3,01:02,18:58,right,takeaway,524,3,REG,-9.0,-4.0,N,,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2462,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476887.0,8474679.0,8479371.0,8474600.0,8475158.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Filip Forsberg,Gustav Nyquist,Dante Fabbro,Roman Josi,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,9.0,4.0
3,01:36,18:24,right,stoppage,534,3,REG,,,,offside,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2496,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,,
3,01:36,18:24,right,faceoff,537,3,REG,-69.0,-22.0,O,,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2496,MTL,1.0,8480018.0,8477446.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,69.0,22.0
3,01:39,18:21,right,blocked-shot,538,3,REG,-55.0,-25.0,D,,,,24.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2499,NSH,0.0,8482111.0,8481577.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-55.0,-25.0
3,01:50,18:10,right,shot-on-goal,539,3,REG,77.0,-21.0,O,,backhand,8474596.0,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2510,NSH,0.0,8482062.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,77.0,-21.0
3,01:56,18:04,right,blocked-shot,540,3,REG,72.0,12.0,D,,,,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2516,MTL,1.0,8474151.0,8482087.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-72.0,-12.0
3,01:59,18:01,right,hit,541,3,REG,63.0,42.0,D,,,,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2519,MTL,1.0,8483515.0,8477446.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-63.0,-42.0
3,02:16,17:44,right,blocked-shot,542,3,REG,46.0,-28.0,D,,,,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2536,MTL,1.0,8478851.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481577.0,8474151.0,8482062.0,8478851.0,8477446.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Philip Tomasino,Ryan McDonagh,Cole Smith,Alexandre Carrier,Michael McCarron,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-46.0,28.0
3,02:28,17:32,right,hit,546,3,REG,31.0,18.0,O,,,,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2548,NSH,0.0,8480748.0,8483515.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481593.0,8482111.0,,8474151.0,8480748.0,8478851.0,8477446.0,8482146.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Jayden Struble,Justin Barron,,Ryan McDonagh,Kiefer Sherwood,Alexandre Carrier,Michael McCarron,Luke Evangelista,,8474596.0,8477424.0,Jake Allen,Juuse Saros,31.0,18.0
3,02:43,17:17,right,hit,552,3,REG,94.0,-29.0,D,,,,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2563,MTL,1.0,8481593.0,8482146.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8478468.0,8475197.0,8480748.0,8482146.0,8478438.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Jeremy Lauzon,Tyson Barrie,Kiefer Sherwood,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,-94.0,29.0
3,03:07,16:53,right,missed-shot,554,3,REG,-83.0,-24.0,O,wide-left,backhand,8477424.0,25.0,23.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2587,MTL,1.0,8478477.0,,,5,5,5v5,8478477.0,8480192.0,8476469.0,8481593.0,8479543.0,,8478468.0,8475197.0,8480748.0,8482146.0,8478438.0,,Mitchell Stephens,Johnathan Kovacevic,Joel Armia,Jayden Struble,Michael Pezzetta,,Jeremy Lauzon,Tyson Barrie,Kiefer Sherwood,Luke Evangelista,Tommy Novak,,8474596.0,8477424.0,Jake Allen,Juuse Saros,83.0,24.0
3,03:34,16:26,right,shot-on-goal,562,3,REG,-28.0,42.0,O,,wrist,8477424.0,25.0,24.0,,,,,2.0,1.0,,2023020423,20232024,2023-12-10,2,Centre Bell,2614,MTL,1.0,8475848.0,,,5,5,5v5,8476875.0,8475848.0,8477989.0,8476469.0,8475233.0,,8476887.0,8474679.0,8479371.0,8474600.0,8475158.0,,Mike Matheson,Brendan Gallagher,Christian Dvorak,Joel Armia,David Savard,,Filip Forsberg,Gustav Nyquist,Dante Fabbro,Roman Josi,Ryan O'Reilly,,8474596.0,8477424.0,Jake Allen,Juuse Saros,28.0,-42.0
