period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,16:14,03:46,right,penalty,227,1,REG,-64.0,41.0,D,,,,4.0,9.0,1.0,2.0,,MIN,interference,2.0,2023020542,20232024,2023-12-28,2,PNC Arena,974,MTL,0.0,8481593.0,8482093.0,,5,4,4v5,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-64.0,41.0
1,16:14,03:46,right,faceoff,231,1,REG,-69.0,-22.0,O,,,,4.0,9.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,974,CAR,1.0,8478427.0,8478133.0,,5,4,5v4,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,22.0
1,16:22,03:38,right,shot-on-goal,232,1,REG,-87.0,-8.0,O,,snap,8480051.0,4.0,10.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,982,CAR,1.0,8482093.0,,,5,4,5v4,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,87.0,8.0
1,16:32,03:28,right,shot-on-goal,233,1,REG,-84.0,-5.0,O,,snap,8480051.0,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,992,CAR,1.0,8482093.0,,,5,4,5v4,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,84.0,5.0
1,16:35,03:25,right,stoppage,234,1,REG,,,,goalie-stopped-after-sog,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,995,,,,,,5,4,5v4,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
1,16:35,03:25,right,faceoff,235,1,REG,-69.0,-22.0,D,,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,995,MTL,0.0,8478133.0,8478427.0,,5,4,4v5,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-69.0,-22.0
1,16:38,03:22,right,giveaway,236,1,REG,-95.0,-26.0,D,,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,998,MTL,0.0,8476875.0,,,5,4,4v5,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-95.0,-26.0
1,16:46,03:14,right,missed-shot,237,1,REG,-41.0,4.0,O,wide-right,wrist,8480051.0,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1006,CAR,1.0,8478427.0,,,5,4,5v4,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8476469.0,8475233.0,8478133.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Joel Armia,David Savard,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,41.0,-4.0
1,16:49,03:11,right,stoppage,238,1,REG,,,,goalie-stopped-after-sog,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1009,,,,,,5,4,5v4,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
1,16:49,03:11,right,faceoff,240,1,REG,-69.0,22.0,D,,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1009,MTL,0.0,8477989.0,8482093.0,,5,4,4v5,8470613.0,8478427.0,8482093.0,8480830.0,8478047.0,8476875.0,8480018.0,8477989.0,8475233.0,,Brent Burns,Sebastian Aho,Seth Jarvis,Andrei Svechnikov,Michael Bunting,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-69.0,22.0
1,17:07,02:53,right,stoppage,241,1,REG,,,,puck-in-netting,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1027,,,,,,5,4,5v4,8480835.0,8476474.0,8476869.0,8476882.0,8480039.0,8482087.0,8476469.0,8481593.0,8478133.0,,Jack Drury,Stefan Noesen,Brady Skjei,Teuvo Teravainen,Martin Necas,Kaiden Guhle,Joel Armia,Jayden Struble,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
1,17:07,02:53,right,faceoff,244,1,REG,-69.0,-22.0,O,,,,4.0,11.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1027,CAR,1.0,8480835.0,8478133.0,,5,4,5v4,8480835.0,8476474.0,8476869.0,8476882.0,8480039.0,8482087.0,8476469.0,8481593.0,8478133.0,,Jack Drury,Stefan Noesen,Brady Skjei,Teuvo Teravainen,Martin Necas,Kaiden Guhle,Joel Armia,Jayden Struble,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,22.0
1,18:02,01:58,right,shot-on-goal,245,1,REG,-34.0,18.0,O,,wrist,8480051.0,4.0,12.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1082,CAR,1.0,8476869.0,,,5,4,5v4,8480835.0,8476474.0,8476869.0,8476882.0,8480039.0,8482087.0,8476469.0,8481593.0,8478133.0,,Jack Drury,Stefan Noesen,Brady Skjei,Teuvo Teravainen,Martin Necas,Kaiden Guhle,Joel Armia,Jayden Struble,Jake Evans,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,34.0,-18.0
1,18:05,01:55,right,stoppage,246,1,REG,,,,goalie-stopped-after-sog,,,4.0,12.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1085,,,,,,5,4,5v4,8473533.0,8477488.0,8476921.0,8475855.0,8476958.0,8476875.0,8480018.0,8477989.0,8475233.0,,Jordan Staal,Brett Pesce,Jordan Martinook,Jesper Fast,Jaccob Slavin,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
1,18:05,01:55,right,faceoff,249,1,REG,-69.0,22.0,D,,,,4.0,12.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1085,MTL,0.0,8477989.0,8473533.0,,5,4,4v5,8473533.0,8477488.0,8476921.0,8475855.0,8476958.0,8476875.0,8480018.0,8477989.0,8475233.0,,Jordan Staal,Brett Pesce,Jordan Martinook,Jesper Fast,Jaccob Slavin,Mike Matheson,Nick Suzuki,Christian Dvorak,David Savard,,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-69.0,22.0
1,18:42,01:18,right,hit,253,1,REG,19.0,23.0,N,,,,4.0,12.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1122,CAR,1.0,8476921.0,8476875.0,,5,5,5v5,8473533.0,8477488.0,8476921.0,8475855.0,8476958.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jordan Staal,Brett Pesce,Jordan Martinook,Jesper Fast,Jaccob Slavin,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-19.0,-23.0
1,19:00,01:00,right,shot-on-goal,255,1,REG,-83.0,-2.0,O,,wrist,8480051.0,4.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1140,CAR,1.0,8473533.0,,,5,5,5v5,8478970.0,8475200.0,8473533.0,8480830.0,8475855.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jordan Staal,Andrei Svechnikov,Jesper Fast,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,83.0,2.0
1,19:01,00:59,right,blocked-shot,256,1,REG,-80.0,-7.0,D,,,,4.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1141,MTL,0.0,8473533.0,8475233.0,,5,5,5v5,8478970.0,8475200.0,8473533.0,8480830.0,8475855.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jordan Staal,Andrei Svechnikov,Jesper Fast,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-80.0,-7.0
1,19:07,00:53,right,blocked-shot,257,1,REG,-79.0,-13.0,D,,,,4.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1147,MTL,0.0,8473533.0,8475233.0,,5,5,5v5,8478970.0,8475200.0,8473533.0,8480830.0,8476882.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jordan Staal,Andrei Svechnikov,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-79.0,-13.0
1,19:11,00:49,right,hit,259,1,REG,-95.0,-24.0,O,,,,4.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1151,CAR,1.0,8473533.0,8476875.0,,5,5,5v5,8478970.0,8475200.0,8473533.0,8480830.0,8476882.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jordan Staal,Andrei Svechnikov,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,95.0,24.0
1,19:23,00:37,right,delayed-penalty,261,1,REG,,,,,,,4.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1163,CAR,1.0,,,,5,5,5v5,8478970.0,8475200.0,8478427.0,8480830.0,8476882.0,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Sebastian Aho,Andrei Svechnikov,Teuvo Teravainen,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
1,19:25,00:35,right,penalty,262,1,REG,-66.0,34.0,O,,,,4.0,13.0,1.0,2.0,,MIN,tripping,2.0,2023020542,20232024,2023-12-28,2,PNC Arena,1165,CAR,1.0,8480830.0,8481540.0,,4,5,4v5,8470613.0,8473533.0,8482093.0,8476958.0,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,Brent Burns,Jordan Staal,Seth Jarvis,Jaccob Slavin,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,66.0,-34.0
1,19:25,00:35,right,faceoff,266,1,REG,69.0,22.0,O,,,,4.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1165,MTL,0.0,8477497.0,8473533.0,,4,5,5v4,8470613.0,8473533.0,8482093.0,8476958.0,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,Brent Burns,Jordan Staal,Seth Jarvis,Jaccob Slavin,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,22.0
1,19:40,00:20,right,shot-on-goal,267,1,REG,62.0,8.0,O,,wrist,8477293.0,5.0,13.0,1.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1180,MTL,0.0,8477497.0,,,4,5,5v4,8470613.0,8473533.0,8482093.0,8476958.0,,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,Brent Burns,Jordan Staal,Seth Jarvis,Jaccob Slavin,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,62.0,8.0
1,19:56,00:04,right,goal,270,1,REG,90.0,-5.0,O,,wrap-around,8477293.0,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1196,MTL,0.0,8476875.0,8477497.0,8480051.0,5,5,5v5,8475200.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Dmitry Orlov,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,90.0,-5.0
1,19:56,00:04,right,faceoff,275,1,REG,0.0,0.0,N,,,,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1196,CAR,1.0,8480835.0,8477989.0,,5,5,5v5,8475200.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Dmitry Orlov,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-0.0,0.0
1,20:00,00:00,right,period-end,276,1,REG,,,,,,,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1200,,,,,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,00:00,20:00,left,period-start,281,2,REG,,,,,,,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1200,,,,,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,00:00,20:00,left,faceoff,284,2,REG,0.0,0.0,N,,,,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1200,MTL,0.0,8478133.0,8473533.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-0.0,0.0
2,00:20,19:40,left,hit,285,2,REG,-19.0,-39.0,N,,,,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1220,CAR,1.0,8473533.0,8476981.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-19.0,-39.0
2,00:35,19:25,left,blocked-shot,286,2,REG,70.0,15.0,D,,,,5.0,13.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1235,MTL,0.0,8482093.0,8475233.0,,5,5,5v5,8473533.0,8477488.0,8482093.0,8476921.0,8476869.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Brady Skjei,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-70.0,-15.0
2,00:44,19:16,left,shot-on-goal,287,2,REG,30.0,-41.0,O,,wrist,8480051.0,5.0,14.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1244,CAR,1.0,8482093.0,,,5,5,5v5,8470613.0,8473533.0,8477488.0,8482093.0,8476921.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Brent Burns,Jordan Staal,Brett Pesce,Seth Jarvis,Jordan Martinook,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,30.0,-41.0
2,00:47,19:13,left,faceoff,292,2,REG,69.0,-22.0,O,,,,5.0,14.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1247,CAR,1.0,8480835.0,8477989.0,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,-22.0
2,00:47,19:13,left,stoppage,289,2,REG,,,,goalie-stopped-after-sog,,,5.0,14.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1247,,,,,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,01:23,18:37,left,hit,293,2,REG,91.0,35.0,O,,,,5.0,14.0,2.0,2.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1283,CAR,1.0,8476474.0,8476469.0,,5,5,5v5,8470613.0,8480835.0,8476474.0,8475855.0,8476958.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,Brent Burns,Jack Drury,Stefan Noesen,Jesper Fast,Jaccob Slavin,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,91.0,35.0
2,01:29,18:31,left,goal,294,2,REG,69.0,-15.0,O,,slap,8480051.0,5.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1289,CAR,1.0,8475855.0,8476474.0,8480835.0,5,5,5v5,8478970.0,8475200.0,8478427.0,8480830.0,8476882.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Jalen Chatfield,Dmitry Orlov,Sebastian Aho,Andrei Svechnikov,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,-15.0
2,01:29,18:31,left,faceoff,297,2,REG,0.0,0.0,N,,,,5.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1289,MTL,0.0,8480018.0,8478427.0,,5,5,5v5,8478970.0,8475200.0,8478427.0,8480830.0,8476882.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Jalen Chatfield,Dmitry Orlov,Sebastian Aho,Andrei Svechnikov,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-0.0,0.0
2,01:33,18:27,left,shot-on-goal,298,2,REG,32.0,-36.0,D,,wrist,8477293.0,6.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1293,MTL,0.0,8481593.0,,,5,5,5v5,8478970.0,8475200.0,8478427.0,8480830.0,8476882.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Jalen Chatfield,Dmitry Orlov,Sebastian Aho,Andrei Svechnikov,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-32.0,36.0
2,02:04,17:56,left,giveaway,299,2,REG,-90.0,8.0,D,,,,6.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1324,CAR,1.0,8475200.0,,,5,5,5v5,8478970.0,8475200.0,8478427.0,8480830.0,8476882.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Jalen Chatfield,Dmitry Orlov,Sebastian Aho,Andrei Svechnikov,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-90.0,8.0
2,02:10,17:50,left,missed-shot,300,2,REG,-63.0,28.0,O,wide-right,wrist,8477293.0,6.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1330,MTL,0.0,8481540.0,,,5,5,5v5,8478970.0,8475200.0,8478427.0,8480830.0,8476882.0,8480018.0,8483515.0,8481540.0,8481593.0,8480887.0,Jalen Chatfield,Dmitry Orlov,Sebastian Aho,Andrei Svechnikov,Teuvo Teravainen,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Jayden Struble,Jordan Harris,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,63.0,-28.0
2,02:44,17:16,left,stoppage,309,2,REG,,,,icing,,,6.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1364,,,,,,5,5,5v5,8477488.0,8478047.0,8476869.0,8480829.0,8480039.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Brett Pesce,Michael Bunting,Brady Skjei,Jesperi Kotkaniemi,Martin Necas,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,02:44,17:16,left,faceoff,311,2,REG,-69.0,-22.0,O,,,,6.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1364,MTL,0.0,8477497.0,8480829.0,,5,5,5v5,8477488.0,8478047.0,8476869.0,8480829.0,8480039.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Brett Pesce,Michael Bunting,Brady Skjei,Jesperi Kotkaniemi,Martin Necas,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,22.0
2,03:03,16:57,left,hit,312,2,REG,-98.0,-5.0,D,,,,6.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1383,CAR,1.0,8476869.0,8478133.0,,5,5,5v5,8477488.0,8478047.0,8476869.0,8480829.0,8480039.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Brett Pesce,Michael Bunting,Brady Skjei,Jesperi Kotkaniemi,Martin Necas,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,-98.0,-5.0
2,03:10,16:50,left,shot-on-goal,313,2,REG,-38.0,37.0,O,,wrist,8477293.0,7.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1390,MTL,0.0,8475233.0,,,5,5,5v5,8477488.0,8478047.0,8476869.0,8480829.0,8480039.0,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,Brett Pesce,Michael Bunting,Brady Skjei,Jesperi Kotkaniemi,Martin Necas,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,38.0,-37.0
2,03:12,16:48,left,stoppage,314,2,REG,,,,goalie-stopped-after-sog,,,7.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1392,,,,,,5,5,5v5,8478970.0,8475200.0,8480835.0,8476474.0,8475855.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jack Drury,Stefan Noesen,Jesper Fast,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,,
2,03:12,16:48,left,faceoff,317,2,REG,-69.0,22.0,O,,,,7.0,14.0,2.0,3.0,,,,,2023020542,20232024,2023-12-28,2,PNC Arena,1392,MTL,0.0,8478477.0,8480835.0,,5,5,5v5,8478970.0,8475200.0,8480835.0,8476474.0,8475855.0,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,Jalen Chatfield,Dmitry Orlov,Jack Drury,Stefan Noesen,Jesper Fast,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,8477293.0,8480051.0,Antti Raanta,Cayden Primeau,69.0,-22.0
