period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,awayScore,homeScore,secondaryReason,typeCode,descKey,duration,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,04:34,15:26,left,shot-on-goal,322,2,REG,-37.0,-2.0,O,,slap,8478470.0,16.0,12.0,1.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1474,PIT,0.0,8474578.0,,,4,5,5v4,8480192.0,8477989.0,8475233.0,8478133.0,,,8481703.0,8477404.0,8474578.0,8471215.0,8471675.0,,Johnathan Kovacevic,Christian Dvorak,David Savard,Jake Evans,,,Valtteri Puustinen,Jake Guentzel,Erik Karlsson,Evgeni Malkin,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,37.0,2.0
2,05:32,14:28,left,blocked-shot,326,2,REG,-71.0,9.0,D,,,,16.0,12.0,1.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1532,MTL,1.0,8477404.0,8476469.0,,4,5,4v5,8476875.0,8478477.0,8476469.0,8475233.0,,,8481703.0,8477404.0,8474578.0,8471215.0,8471675.0,,Mike Matheson,Mitchell Stephens,Joel Armia,David Savard,,,Valtteri Puustinen,Jake Guentzel,Erik Karlsson,Evgeni Malkin,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-71.0,9.0
2,05:36,14:24,left,faceoff,331,2,REG,0.0,0.0,N,,,,16.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1536,PIT,0.0,8474189.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-0.0,0.0
2,05:36,14:24,left,goal,327,2,REG,-56.0,-2.0,O,,slap,8478470.0,16.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1536,PIT,0.0,8477404.0,8471675.0,8474578.0,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,56.0,2.0
2,05:46,14:14,left,giveaway,332,2,REG,-48.0,-41.0,D,,,,16.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1546,MTL,1.0,8480018.0,,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-48.0,-41.0
2,05:59,14:01,left,shot-on-goal,333,2,REG,-39.0,-5.0,O,,slap,8478470.0,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1559,PIT,0.0,8471724.0,,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,39.0,5.0
2,06:05,13:55,left,hit,334,2,REG,-98.0,-13.0,D,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1565,MTL,1.0,8481593.0,8482055.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-98.0,-13.0
2,06:14,13:46,left,hit,335,2,REG,89.0,37.0,D,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1574,PIT,0.0,8477969.0,8481540.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-89.0,-37.0
2,06:16,13:44,left,hit,336,2,REG,89.0,37.0,D,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1576,PIT,0.0,8477969.0,8481540.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-89.0,-37.0
2,06:20,13:40,left,blocked-shot,337,2,REG,47.0,-22.0,D,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1580,PIT,0.0,8480192.0,8482241.0,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-47.0,22.0
2,06:51,13:09,left,hit,347,2,REG,-3.0,-40.0,N,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1611,PIT,0.0,8480836.0,8480192.0,,5,5,5v5,8478477.0,8480192.0,8482111.0,8479543.0,8481058.0,,8481206.0,8478424.0,8480836.0,8480058.0,8470604.0,,Mitchell Stephens,Johnathan Kovacevic,Justin Barron,Michael Pezzetta,Jesse Ylönen,,John Ludvig,Jansen Harkins,Jonathan Gruden,Pierre-Olivier Joseph,Jeff Carter,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,3.0,40.0
2,07:04,12:56,left,giveaway,349,2,REG,71.0,-41.0,D,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1624,PIT,0.0,8480058.0,,,5,5,5v5,8478477.0,8482087.0,8482111.0,8479543.0,8481058.0,,8481206.0,8478424.0,8480836.0,8480058.0,8470604.0,,Mitchell Stephens,Kaiden Guhle,Justin Barron,Michael Pezzetta,Jesse Ylönen,,John Ludvig,Jansen Harkins,Jonathan Gruden,Pierre-Olivier Joseph,Jeff Carter,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-71.0,41.0
2,07:16,12:44,left,stoppage,350,2,REG,,,,offside,,,17.0,12.0,2.0,3.0,tv-timeout,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1636,,,,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,07:16,12:44,left,faceoff,353,2,REG,0.0,0.0,N,,,,17.0,12.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1636,PIT,0.0,8471675.0,8477497.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-0.0,0.0
2,07:46,12:14,left,shot-on-goal,354,2,REG,82.0,-4.0,O,,wrist,8477968.0,17.0,13.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1666,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,82.0,-4.0
2,07:47,12:13,left,shot-on-goal,355,2,REG,81.0,0.0,O,,wrist,8477968.0,17.0,14.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1667,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,81.0,0.0
2,07:48,12:12,left,shot-on-goal,356,2,REG,80.0,1.0,O,,backhand,8477968.0,17.0,15.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1668,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,80.0,1.0
2,07:50,12:10,left,missed-shot,357,2,REG,76.0,17.0,O,wide-right,wrist,8477968.0,17.0,15.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1670,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,76.0,17.0
2,08:00,12:00,left,shot-on-goal,358,2,REG,69.0,24.0,O,,snap,8477968.0,17.0,16.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1680,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,69.0,24.0
2,08:15,11:45,left,blocked-shot,359,2,REG,52.0,13.0,D,,,,17.0,16.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1695,PIT,0.0,8476875.0,8471675.0,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-52.0,-13.0
2,08:24,11:36,left,missed-shot,360,2,REG,77.0,-11.0,O,above-crossbar,tip-in,8477968.0,17.0,16.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1704,MTL,1.0,8478133.0,,,5,5,5v5,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,77.0,-11.0
2,08:42,11:18,left,shot-on-goal,362,2,REG,86.0,-8.0,O,,wrist,8477968.0,17.0,17.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1722,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8476981.0,8482111.0,8478133.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,Justin Barron,Jake Evans,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,86.0,-8.0
2,08:47,11:13,left,giveaway,364,2,REG,31.0,-39.0,D,,,,17.0,17.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1727,PIT,0.0,8471675.0,,,5,5,5v5,8476875.0,8476981.0,8477989.0,8482111.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,Christian Dvorak,Justin Barron,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-31.0,39.0
2,08:49,11:11,left,takeaway,365,2,REG,40.0,-30.0,D,,,,17.0,17.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1729,PIT,0.0,8476994.0,,,5,5,5v5,8476875.0,8476981.0,8477989.0,8482111.0,8477497.0,,8476994.0,8477435.0,8471724.0,8477404.0,8471675.0,,Mike Matheson,Josh Anderson,Christian Dvorak,Justin Barron,Sean Monahan,,Vinnie Hinostroza,Ryan Graves,Kris Letang,Jake Guentzel,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-40.0,30.0
2,09:07,10:53,left,shot-on-goal,372,2,REG,36.0,-35.0,O,,slap,8477968.0,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1747,MTL,1.0,8482111.0,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8475191.0,8477969.0,8481703.0,8474578.0,8471215.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Reilly Smith,Marcus Pettersson,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,36.0,-35.0
2,09:10,10:50,left,faceoff,375,2,REG,69.0,-22.0,D,,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1750,PIT,0.0,8471215.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8475191.0,8477969.0,8481703.0,8474578.0,8471215.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Reilly Smith,Marcus Pettersson,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-69.0,22.0
2,09:10,10:50,left,stoppage,373,2,REG,,,,goalie-stopped-after-sog,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1750,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8475191.0,8477969.0,8481703.0,8474578.0,8471215.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Reilly Smith,Marcus Pettersson,Valtteri Puustinen,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,09:51,10:09,left,takeaway,377,2,REG,-13.0,-3.0,N,,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1791,PIT,0.0,8482055.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8482055.0,8475191.0,8477969.0,8474578.0,8471215.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew O'Connor,Reilly Smith,Marcus Pettersson,Erik Karlsson,Evgeni Malkin,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,13.0,3.0
2,09:59,10:01,left,blocked-shot,381,2,REG,-58.0,-5.0,D,,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1799,MTL,1.0,8480058.0,8482111.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8481206.0,8482055.0,8482241.0,8471215.0,8480058.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,John Ludvig,Drew O'Connor,Radim Zohorna,Evgeni Malkin,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-58.0,-5.0
2,10:11,09:49,left,delayed-penalty,384,2,REG,,,,,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1811,MTL,1.0,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8476469.0,8482111.0,,8481206.0,8482055.0,8474189.0,8482241.0,8480058.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Joel Armia,Justin Barron,,John Ludvig,Drew O'Connor,Lars Eller,Radim Zohorna,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,10:12,09:48,left,hit,385,2,REG,-98.0,-7.0,D,,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1812,MTL,1.0,8482087.0,8482241.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8476469.0,8482111.0,,8481206.0,8482055.0,8474189.0,8482241.0,8480058.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Joel Armia,Justin Barron,,John Ludvig,Drew O'Connor,Lars Eller,Radim Zohorna,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-98.0,-7.0
2,10:15,09:45,left,penalty,386,2,REG,-74.0,-20.0,D,,,,17.0,18.0,2.0,3.0,,MIN,hooking,2.0,,2023020442,20232024,2023-12-13,2,Centre Bell,1815,MTL,1.0,8483515.0,8482241.0,,4,5,4v5,8476875.0,8476469.0,8475233.0,8478133.0,,,8481703.0,8477404.0,8474578.0,8471215.0,8471675.0,,Mike Matheson,Joel Armia,David Savard,Jake Evans,,,Valtteri Puustinen,Jake Guentzel,Erik Karlsson,Evgeni Malkin,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-74.0,-20.0
2,10:15,09:45,left,stoppage,388,2,REG,,,,tv-timeout,,,17.0,18.0,2.0,3.0,tv-timeout,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1815,,,,,,4,5,4v5,8476875.0,8476469.0,8475233.0,8478133.0,,,8481703.0,8477404.0,8474578.0,8471215.0,8471675.0,,Mike Matheson,Joel Armia,David Savard,Jake Evans,,,Valtteri Puustinen,Jake Guentzel,Erik Karlsson,Evgeni Malkin,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,10:15,09:45,left,faceoff,391,2,REG,-69.0,-22.0,O,,,,17.0,18.0,2.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1815,PIT,0.0,8471675.0,8478133.0,,4,5,5v4,8476875.0,8476469.0,8475233.0,8478133.0,,,8481703.0,8477404.0,8474578.0,8471215.0,8471675.0,,Mike Matheson,Joel Armia,David Savard,Jake Evans,,,Valtteri Puustinen,Jake Guentzel,Erik Karlsson,Evgeni Malkin,Sidney Crosby,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,69.0,22.0
2,11:02,08:58,left,goal,392,2,REG,-77.0,0.0,O,,wrist,8478470.0,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1862,PIT,0.0,8471675.0,8474578.0,8471215.0,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,77.0,-0.0
2,11:02,08:58,left,faceoff,396,2,REG,0.0,0.0,N,,,,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1862,MTL,1.0,8478477.0,8474189.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,0.0,0.0
2,11:28,08:32,left,faceoff,399,2,REG,69.0,-22.0,D,,,,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1888,PIT,0.0,8474189.0,8480018.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-69.0,22.0
2,11:28,08:32,left,stoppage,397,2,REG,,,,icing,,,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1888,,,,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,,
2,11:40,08:20,left,hit,400,2,REG,-39.0,41.0,D,,,,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1900,MTL,1.0,8482087.0,8474189.0,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8482055.0,8474189.0,8477969.0,8471724.0,8482241.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Drew O'Connor,Lars Eller,Marcus Pettersson,Kris Letang,Radim Zohorna,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-39.0,41.0
2,11:51,08:09,left,missed-shot,404,2,REG,58.0,-14.0,O,short,slap,8477968.0,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1911,MTL,1.0,8480018.0,,,5,5,5v5,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,8475191.0,8477969.0,8480836.0,8471724.0,8470604.0,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,Reilly Smith,Marcus Pettersson,Jonathan Gruden,Kris Letang,Jeff Carter,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,58.0,-14.0
2,12:38,07:22,left,missed-shot,411,2,REG,29.0,-40.0,O,wide-left,wrist,8477968.0,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1958,MTL,1.0,8475233.0,,,5,5,5v5,8480018.0,8476981.0,8481593.0,8475233.0,8477497.0,,8481206.0,8476994.0,8475191.0,8480836.0,8480058.0,,Nick Suzuki,Josh Anderson,Jayden Struble,David Savard,Sean Monahan,,John Ludvig,Vinnie Hinostroza,Reilly Smith,Jonathan Gruden,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,29.0,-40.0
2,12:38,07:22,left,giveaway,412,2,REG,32.0,-41.0,D,,,,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1958,PIT,0.0,8475191.0,,,5,5,5v5,8480018.0,8476981.0,8481593.0,8475233.0,8477497.0,,8481206.0,8476994.0,8475191.0,8480836.0,8480058.0,,Nick Suzuki,Josh Anderson,Jayden Struble,David Savard,Sean Monahan,,John Ludvig,Vinnie Hinostroza,Reilly Smith,Jonathan Gruden,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-32.0,41.0
2,12:53,07:07,left,blocked-shot,414,2,REG,68.0,-3.0,D,,,,17.0,18.0,3.0,3.0,,,,,,2023020442,20232024,2023-12-13,2,Centre Bell,1973,PIT,0.0,8475233.0,8481206.0,,5,5,5v5,8476981.0,8481593.0,8475233.0,8478133.0,8477497.0,,8481206.0,8476994.0,8475191.0,8480836.0,8480058.0,,Josh Anderson,Jayden Struble,David Savard,Jake Evans,Sean Monahan,,John Ludvig,Vinnie Hinostroza,Reilly Smith,Jonathan Gruden,Pierre-Olivier Joseph,,8478470.0,8477968.0,Sam Montembeault,Alex Nedeljkovic,-68.0,3.0
