shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
13,3,00:50,8,1,0:00,0:50,50,2400,2450,2023020513,2023-12-22,8477987,C
14,3,00:57,8,1,3:12,4:09,57,2592,2649,2023020513,2023-12-22,8477987,C
15,3,01:00,8,1,5:30,6:30,60,2730,2790,2023020513,2023-12-22,8477987,C
16,3,01:19,8,1,9:26,10:45,79,2966,3045,2023020513,2023-12-22,8477987,C
17,3,00:54,8,1,13:11,14:05,54,3191,3245,2023020513,2023-12-22,8477987,C
18,3,00:42,8,1,14:56,15:38,42,3296,3338,2023020513,2023-12-22,8477987,C
19,3,01:33,8,1,16:31,18:04,93,3391,3484,2023020513,2023-12-22,8477987,C
20,3,00:40,8,1,18:41,19:21,40,3521,3561,2023020513,2023-12-22,8477987,C
1,1,00:56,11,1,0:40,1:36,56,40,96,2023020513,2023-12-22,8479390,R
2,1,00:38,11,1,3:27,4:05,38,207,245,2023020513,2023-12-22,8479390,R
3,1,00:49,11,1,7:01,7:50,49,421,470,2023020513,2023-12-22,8479390,R
4,1,00:31,11,1,11:12,11:43,31,672,703,2023020513,2023-12-22,8479390,R
5,1,00:48,11,1,12:47,13:35,48,767,815,2023020513,2023-12-22,8479390,R
6,1,00:40,11,1,16:56,17:36,40,1016,1056,2023020513,2023-12-22,8479390,R
7,2,01:06,11,1,1:02,2:08,66,1262,1328,2023020513,2023-12-22,8479390,R
8,2,00:33,11,1,3:43,4:16,33,1423,1456,2023020513,2023-12-22,8479390,R
9,2,00:50,11,1,7:16,8:06,50,1636,1686,2023020513,2023-12-22,8479390,R
10,2,01:15,11,1,10:52,12:07,75,1852,1927,2023020513,2023-12-22,8479390,R
11,2,00:41,11,1,13:25,14:06,41,2005,2046,2023020513,2023-12-22,8479390,R
12,2,00:15,11,1,14:47,15:02,15,2087,2102,2023020513,2023-12-22,8479390,R
13,2,01:28,11,1,18:12,19:40,88,2292,2380,2023020513,2023-12-22,8479390,R
14,3,00:52,11,1,1:36,2:28,52,2496,2548,2023020513,2023-12-22,8479390,R
15,3,00:42,11,1,4:48,5:30,42,2688,2730,2023020513,2023-12-22,8479390,R
16,3,00:55,11,1,10:45,11:40,55,3045,3100,2023020513,2023-12-22,8479390,R
17,3,00:50,11,1,14:05,14:55,50,3245,3295,2023020513,2023-12-22,8479390,R
18,3,00:13,11,1,17:51,18:04,13,3471,3484,2023020513,2023-12-22,8479390,R
1,1,00:43,16,1,0:00,0:43,43,0,43,2023020513,2023-12-22,8477450,C
2,1,01:02,16,1,5:10,6:12,62,310,372,2023020513,2023-12-22,8477450,C
3,1,01:03,16,1,9:28,10:31,63,568,631,2023020513,2023-12-22,8477450,C
4,1,00:08,16,1,12:39,12:47,8,759,767,2023020513,2023-12-22,8477450,C
5,1,01:10,16,1,13:30,14:40,70,810,880,2023020513,2023-12-22,8477450,C
6,1,01:10,16,1,17:38,18:48,70,1058,1128,2023020513,2023-12-22,8477450,C
7,2,01:02,16,1,0:00,1:02,62,1200,1262,2023020513,2023-12-22,8477450,C
8,2,00:55,16,1,2:48,3:43,55,1368,1423,2023020513,2023-12-22,8477450,C
9,2,00:45,16,1,6:30,7:15,45,1590,1635,2023020513,2023-12-22,8477450,C
10,2,00:39,16,1,8:06,8:45,39,1686,1725,2023020513,2023-12-22,8477450,C
11,2,00:25,16,1,12:25,12:50,25,1945,1970,2023020513,2023-12-22,8477450,C
12,2,00:43,16,1,14:04,14:47,43,2044,2087,2023020513,2023-12-22,8477450,C
13,2,00:48,16,1,15:02,15:50,48,2102,2150,2023020513,2023-12-22,8477450,C
14,2,00:54,16,1,17:33,18:27,54,2253,2307,2023020513,2023-12-22,8477450,C
15,3,00:52,16,1,0:44,1:36,52,2444,2496,2023020513,2023-12-22,8477450,C
16,3,00:41,16,1,4:03,4:44,41,2643,2684,2023020513,2023-12-22,8477450,C
17,3,01:39,16,1,7:53,9:32,99,2873,2972,2023020513,2023-12-22,8477450,C
18,3,00:24,16,1,12:47,13:11,24,3167,3191,2023020513,2023-12-22,8477450,C
19,3,01:09,16,1,15:22,16:31,69,3322,3391,2023020513,2023-12-22,8477450,C
20,3,00:36,16,1,18:04,18:40,36,3484,3520,2023020513,2023-12-22,8477450,C
1,1,00:38,17,1,0:00,0:38,38,0,38,2023020513,2023-12-22,8473422,L
2,1,00:48,17,1,5:23,6:11,48,323,371,2023020513,2023-12-22,8473422,L
3,1,01:02,17,1,9:28,10:30,62,568,630,2023020513,2023-12-22,8473422,L
4,1,00:09,17,1,12:38,12:47,9,758,767,2023020513,2023-12-22,8473422,L
5,1,00:59,17,1,13:41,14:40,59,821,880,2023020513,2023-12-22,8473422,L
6,1,01:11,17,1,17:37,18:48,71,1057,1128,2023020513,2023-12-22,8473422,L
7,2,02:08,17,1,0:00,2:08,128,1200,1328,2023020513,2023-12-22,8473422,L
8,2,00:38,17,1,3:05,3:43,38,1385,1423,2023020513,2023-12-22,8473422,L
9,2,01:00,17,1,6:16,7:16,60,1576,1636,2023020513,2023-12-22,8473422,L
10,2,00:42,17,1,8:06,8:48,42,1686,1728,2023020513,2023-12-22,8473422,L
11,2,00:26,17,1,12:25,12:51,26,1945,1971,2023020513,2023-12-22,8473422,L
12,2,00:41,17,1,14:06,14:47,41,2046,2087,2023020513,2023-12-22,8473422,L
13,2,00:52,17,1,15:02,15:54,52,2102,2154,2023020513,2023-12-22,8473422,L
14,2,00:39,17,1,17:33,18:12,39,2253,2292,2023020513,2023-12-22,8473422,L
15,3,00:46,17,1,0:50,1:36,46,2450,2496,2023020513,2023-12-22,8473422,L
16,3,00:39,17,1,4:09,4:48,39,2649,2688,2023020513,2023-12-22,8473422,L
17,3,01:36,17,1,7:50,9:26,96,2870,2966,2023020513,2023-12-22,8473422,L
18,3,00:25,17,1,12:46,13:11,25,3166,3191,2023020513,2023-12-22,8473422,L
19,3,01:33,17,1,16:31,18:04,93,3391,3484,2023020513,2023-12-22,8473422,L
1,1,00:40,22,1,0:00,0:40,40,0,40,2023020513,2023-12-22,8479458,D
2,1,00:48,22,1,2:19,3:07,48,139,187,2023020513,2023-12-22,8479458,D
3,1,00:25,22,1,4:06,4:31,25,246,271,2023020513,2023-12-22,8479458,D
4,1,00:48,22,1,5:29,6:17,48,329,377,2023020513,2023-12-22,8479458,D
5,1,00:17,22,1,7:05,7:22,17,425,442,2023020513,2023-12-22,8479458,D
6,1,00:38,22,1,8:50,9:28,38,530,568,2023020513,2023-12-22,8479458,D
7,1,00:41,22,1,10:31,11:12,41,631,672,2023020513,2023-12-22,8479458,D
8,1,00:48,22,1,11:33,12:21,48,693,741,2023020513,2023-12-22,8479458,D
9,1,00:41,22,1,12:47,13:28,41,767,808,2023020513,2023-12-22,8479458,D
10,1,00:27,22,1,14:40,15:07,27,880,907,2023020513,2023-12-22,8479458,D
11,1,01:38,22,1,16:11,17:49,98,971,1069,2023020513,2023-12-22,8479458,D
12,2,01:09,22,1,4:59,6:08,69,1499,1568,2023020513,2023-12-22,8479458,D
13,2,00:47,22,1,9:05,9:52,47,1745,1792,2023020513,2023-12-22,8479458,D
14,2,00:04,22,1,12:21,12:25,4,1941,1945,2023020513,2023-12-22,8479458,D
15,2,00:46,22,1,14:16,15:02,46,2056,2102,2023020513,2023-12-22,8479458,D
16,2,00:39,22,1,15:54,16:33,39,2154,2193,2023020513,2023-12-22,8479458,D
17,2,00:45,22,1,18:27,19:12,45,2307,2352,2023020513,2023-12-22,8479458,D
18,3,00:20,22,1,0:00,0:20,20,2400,2420,2023020513,2023-12-22,8479458,D
19,3,01:01,22,1,1:52,2:53,61,2512,2573,2023020513,2023-12-22,8479458,D
20,3,01:36,22,1,4:54,6:30,96,2694,2790,2023020513,2023-12-22,8479458,D
21,3,01:24,22,1,9:27,10:51,84,2967,3051,2023020513,2023-12-22,8479458,D
22,3,00:39,22,1,11:36,12:15,39,3096,3135,2023020513,2023-12-22,8479458,D
23,3,00:47,22,1,13:11,13:58,47,3191,3238,2023020513,2023-12-22,8479458,D
24,3,00:57,22,1,14:05,15:02,57,3245,3302,2023020513,2023-12-22,8479458,D
25,3,01:10,22,1,15:38,16:48,70,3338,3408,2023020513,2023-12-22,8479458,D
1,1,00:49,23,1,0:40,1:29,49,40,89,2023020513,2023-12-22,8480798,C
2,1,01:05,23,1,3:26,4:31,65,206,271,2023020513,2023-12-22,8480798,C
3,1,01:17,23,1,6:56,8:13,77,416,493,2023020513,2023-12-22,8480798,C
4,1,00:54,23,1,12:47,13:41,54,767,821,2023020513,2023-12-22,8480798,C
5,1,00:41,23,1,16:56,17:37,41,1016,1057,2023020513,2023-12-22,8480798,C
6,2,01:17,23,1,1:02,2:19,77,1262,1339,2023020513,2023-12-22,8480798,C
7,2,00:33,23,1,3:43,4:16,33,1423,1456,2023020513,2023-12-22,8480798,C
8,2,01:04,23,1,7:02,8:06,64,1622,1686,2023020513,2023-12-22,8480798,C
9,2,01:47,23,1,10:29,12:16,107,1829,1936,2023020513,2023-12-22,8480798,C
10,2,00:15,23,1,14:47,15:02,15,2087,2102,2023020513,2023-12-22,8480798,C
11,2,00:30,23,1,17:03,17:33,30,2223,2253,2023020513,2023-12-22,8480798,C
12,2,01:36,23,1,18:12,19:48,96,2292,2388,2023020513,2023-12-22,8480798,C
13,3,01:00,23,1,1:36,2:36,60,2496,2556,2023020513,2023-12-22,8480798,C
14,3,00:43,23,1,4:43,5:26,43,2683,2726,2023020513,2023-12-22,8480798,C
15,3,01:06,23,1,10:40,11:46,66,3040,3106,2023020513,2023-12-22,8480798,C
16,3,00:51,23,1,14:05,14:56,51,3245,3296,2023020513,2023-12-22,8480798,C
17,3,01:33,23,1,16:31,18:04,93,3391,3484,2023020513,2023-12-22,8480798,C
18,3,00:11,23,1,19:21,19:32,11,3561,3572,2023020513,2023-12-22,8480798,C
1,1,01:03,25,1,1:16,2:19,63,76,139,2023020513,2023-12-22,8475797,D
2,1,01:01,25,1,3:07,4:08,61,187,248,2023020513,2023-12-22,8475797,D
3,1,00:33,25,1,5:21,5:54,33,321,354,2023020513,2023-12-22,8475797,D
4,1,01:14,25,1,7:01,8:15,74,421,495,2023020513,2023-12-22,8475797,D
5,1,00:48,25,1,9:42,10:30,48,582,630,2023020513,2023-12-22,8475797,D
6,1,01:08,25,1,11:14,12:22,68,674,742,2023020513,2023-12-22,8475797,D
7,1,01:02,25,1,15:07,16:09,62,907,969,2023020513,2023-12-22,8475797,D
8,1,01:08,25,1,18:52,20:00,68,1132,1200,2023020513,2023-12-22,8475797,D
9,2,00:40,25,1,3:03,3:43,40,1383,1423,2023020513,2023-12-22,8475797,D
10,2,00:44,25,1,4:16,5:00,44,1456,1500,2023020513,2023-12-22,8475797,D
11,2,00:52,25,1,7:05,7:57,52,1625,1677,2023020513,2023-12-22,8475797,D
12,2,01:16,25,1,9:53,11:09,76,1793,1869,2023020513,2023-12-22,8475797,D
13,2,01:00,25,1,12:25,13:25,60,1945,2005,2023020513,2023-12-22,8475797,D
14,2,00:37,25,1,15:08,15:45,37,2108,2145,2023020513,2023-12-22,8475797,D
15,2,00:30,25,1,16:33,17:03,30,2193,2223,2023020513,2023-12-22,8475797,D
16,2,00:55,25,1,17:33,18:28,55,2253,2308,2023020513,2023-12-22,8475797,D
17,3,00:49,25,1,1:01,1:50,49,2461,2510,2023020513,2023-12-22,8475797,D
18,3,00:57,25,1,3:46,4:43,57,2626,2683,2023020513,2023-12-22,8475797,D
19,3,00:38,25,1,8:13,8:51,38,2893,2931,2023020513,2023-12-22,8475797,D
20,3,00:43,25,1,10:52,11:35,43,3052,3095,2023020513,2023-12-22,8475797,D
21,3,00:20,25,1,12:51,13:11,20,3171,3191,2023020513,2023-12-22,8475797,D
22,3,00:37,25,1,18:04,18:41,37,3484,3521,2023020513,2023-12-22,8475797,D
23,3,00:28,25,1,19:32,20:00,28,3572,3600,2023020513,2023-12-22,8475797,D
1,1,00:49,27,1,1:29,2:18,49,89,138,2023020513,2023-12-22,8482117,L
2,1,00:50,27,1,4:31,5:21,50,271,321,2023020513,2023-12-22,8482117,L
3,1,01:13,27,1,8:15,9:28,73,495,568,2023020513,2023-12-22,8482117,L
4,1,00:55,27,1,11:43,12:38,55,703,758,2023020513,2023-12-22,8482117,L
5,1,00:27,27,1,14:40,15:07,27,880,907,2023020513,2023-12-22,8482117,L
6,1,00:45,27,1,16:11,16:56,45,971,1016,2023020513,2023-12-22,8482117,L
7,2,00:42,27,1,2:08,2:50,42,1328,1370,2023020513,2023-12-22,8482117,L
8,2,01:04,27,1,5:10,6:14,64,1510,1574,2023020513,2023-12-22,8482117,L
9,2,00:48,27,1,9:41,10:29,48,1781,1829,2023020513,2023-12-22,8482117,L
10,2,00:22,27,1,14:25,14:47,22,2065,2087,2023020513,2023-12-22,8482117,L
11,2,01:09,27,1,15:54,17:03,69,2154,2223,2023020513,2023-12-22,8482117,L
12,2,00:12,27,1,19:48,20:00,12,2388,2400,2023020513,2023-12-22,8482117,L
13,3,00:44,27,1,0:00,0:44,44,2400,2444,2023020513,2023-12-22,8482117,L
14,3,00:48,27,1,3:13,4:01,48,2593,2641,2023020513,2023-12-22,8482117,L
15,3,00:40,27,1,5:26,6:06,40,2726,2766,2023020513,2023-12-22,8482117,L
16,3,01:14,27,1,9:29,10:43,74,2969,3043,2023020513,2023-12-22,8482117,L
17,3,00:54,27,1,13:11,14:05,54,3191,3245,2023020513,2023-12-22,8482117,L
18,3,00:43,27,1,14:55,15:38,43,3295,3338,2023020513,2023-12-22,8482117,L
19,3,00:35,27,1,18:04,18:39,35,3484,3519,2023020513,2023-12-22,8482117,L
20,3,00:11,27,1,19:21,19:32,11,3561,3572,2023020513,2023-12-22,8482117,L
1,1,20:00,34,1,0:00,20:00,1200,0,1200,2023020513,2023-12-22,8475852,G
2,2,00:34,34,1,0:00,0:34,34,1200,1234,2023020513,2023-12-22,8475852,G
3,2,18:58,34,1,1:02,20:00,1138,1262,2400,2023020513,2023-12-22,8475852,G
4,3,16:31,34,1,0:00,16:31,991,2400,3391,2023020513,2023-12-22,8475852,G
5,3,01:56,34,1,18:04,20:00,116,3484,3600,2023020513,2023-12-22,8475852,G
1,1,00:31,41,1,0:45,1:16,31,45,76,2023020513,2023-12-22,8482192,D
2,1,00:51,41,1,4:32,5:23,51,272,323,2023020513,2023-12-22,8482192,D
3,1,00:26,41,1,6:35,7:01,26,395,421,2023020513,2023-12-22,8482192,D
4,1,00:36,41,1,8:14,8:50,36,494,530,2023020513,2023-12-22,8482192,D
5,1,00:14,41,1,9:28,9:42,14,568,582,2023020513,2023-12-22,8482192,D
6,1,00:44,41,1,10:30,11:14,44,630,674,2023020513,2023-12-22,8482192,D
7,1,01:11,41,1,13:29,14:40,71,809,880,2023020513,2023-12-22,8482192,D
8,1,00:47,41,1,16:09,16:56,47,969,1016,2023020513,2023-12-22,8482192,D
9,1,01:03,41,1,17:49,18:52,63,1069,1132,2023020513,2023-12-22,8482192,D
10,2,01:02,41,1,0:00,1:02,62,1200,1262,2023020513,2023-12-22,8482192,D
11,2,00:33,41,1,3:43,4:16,33,1423,1456,2023020513,2023-12-22,8482192,D
12,2,00:56,41,1,6:08,7:04,56,1568,1624,2023020513,2023-12-22,8482192,D
13,2,00:59,41,1,8:06,9:05,59,1686,1745,2023020513,2023-12-22,8482192,D
14,2,01:09,41,1,11:10,12:19,69,1870,1939,2023020513,2023-12-22,8482192,D
15,2,00:50,41,1,13:26,14:16,50,2006,2056,2023020513,2023-12-22,8482192,D
16,2,00:06,41,1,15:02,15:08,6,2102,2108,2023020513,2023-12-22,8482192,D
17,2,00:30,41,1,17:03,17:33,30,2223,2253,2023020513,2023-12-22,8482192,D
18,3,00:41,41,1,0:20,1:01,41,2420,2461,2023020513,2023-12-22,8482192,D
19,3,00:53,41,1,2:53,3:46,53,2573,2626,2023020513,2023-12-22,8482192,D
20,3,01:43,41,1,6:30,8:13,103,2790,2893,2023020513,2023-12-22,8482192,D
21,3,00:36,41,1,8:51,9:27,36,2931,2967,2023020513,2023-12-22,8482192,D
22,3,00:36,41,1,12:15,12:51,36,3135,3171,2023020513,2023-12-22,8482192,D
23,3,00:06,41,1,13:59,14:05,6,3239,3245,2023020513,2023-12-22,8482192,D
24,3,00:59,41,1,15:02,16:01,59,3302,3361,2023020513,2023-12-22,8482192,D
25,3,00:53,41,1,18:39,19:32,53,3519,3572,2023020513,2023-12-22,8482192,D
1,1,00:40,43,1,0:00,0:40,40,0,40,2023020513,2023-12-22,8476278,C
2,1,00:50,43,1,5:03,5:53,50,303,353,2023020513,2023-12-22,8476278,C
3,1,00:14,43,1,9:28,9:42,14,568,582,2023020513,2023-12-22,8476278,C
4,1,00:42,43,1,10:30,11:12,42,630,672,2023020513,2023-12-22,8476278,C
5,1,01:05,43,1,13:35,14:40,65,815,880,2023020513,2023-12-22,8476278,C
6,1,00:51,43,1,17:36,18:27,51,1056,1107,2023020513,2023-12-22,8476278,C
7,2,01:02,43,1,0:00,1:02,62,1200,1262,2023020513,2023-12-22,8476278,C
8,2,00:48,43,1,2:55,3:43,48,1375,1423,2023020513,2023-12-22,8476278,C
9,2,00:48,43,1,6:14,7:02,48,1574,1622,2023020513,2023-12-22,8476278,C
10,2,00:34,43,1,8:06,8:40,34,1686,1720,2023020513,2023-12-22,8476278,C
11,2,00:35,43,1,12:51,13:26,35,1971,2006,2023020513,2023-12-22,8476278,C
12,2,00:52,43,1,15:02,15:54,52,2102,2154,2023020513,2023-12-22,8476278,C
13,2,00:39,43,1,17:33,18:12,39,2253,2292,2023020513,2023-12-22,8476278,C
14,3,00:50,43,1,0:46,1:36,50,2446,2496,2023020513,2023-12-22,8476278,C
15,3,00:42,43,1,4:01,4:43,42,2641,2683,2023020513,2023-12-22,8476278,C
16,3,01:28,43,1,7:59,9:27,88,2879,2967,2023020513,2023-12-22,8476278,C
17,3,00:22,43,1,12:49,13:11,22,3169,3191,2023020513,2023-12-22,8476278,C
18,3,00:18,43,1,15:38,15:56,18,3338,3356,2023020513,2023-12-22,8476278,C
1,1,01:04,46,1,1:15,2:19,64,75,139,2023020513,2023-12-22,8481806,D
2,1,01:00,46,1,3:06,4:06,60,186,246,2023020513,2023-12-22,8481806,D
3,1,00:25,46,1,5:04,5:29,25,304,329,2023020513,2023-12-22,8481806,D
4,1,00:29,46,1,6:36,7:05,29,396,425,2023020513,2023-12-22,8481806,D
5,1,00:51,46,1,7:22,8:13,51,442,493,2023020513,2023-12-22,8481806,D
6,1,00:48,46,1,9:42,10:30,48,582,630,2023020513,2023-12-22,8481806,D
7,1,00:21,46,1,11:12,11:33,21,672,693,2023020513,2023-12-22,8481806,D
8,1,00:40,46,1,15:07,15:47,40,907,947,2023020513,2023-12-22,8481806,D
9,1,01:12,46,1,18:48,20:00,72,1128,1200,2023020513,2023-12-22,8481806,D
10,2,00:53,46,1,2:50,3:43,53,1370,1423,2023020513,2023-12-22,8481806,D
11,2,00:43,46,1,4:16,4:59,43,1456,1499,2023020513,2023-12-22,8481806,D
12,2,01:02,46,1,7:04,8:06,62,1624,1686,2023020513,2023-12-22,8481806,D
13,2,01:18,46,1,9:52,11:10,78,1792,1870,2023020513,2023-12-22,8481806,D
14,2,00:49,46,1,13:27,14:16,49,2007,2056,2023020513,2023-12-22,8481806,D
15,2,00:30,46,1,16:33,17:03,30,2193,2223,2023020513,2023-12-22,8481806,D
16,2,00:54,46,1,17:33,18:27,54,2253,2307,2023020513,2023-12-22,8481806,D
17,3,00:51,46,1,1:01,1:52,51,2461,2512,2023020513,2023-12-22,8481806,D
18,3,00:52,46,1,4:02,4:54,52,2642,2694,2023020513,2023-12-22,8481806,D
19,3,00:38,46,1,8:13,8:51,38,2893,2931,2023020513,2023-12-22,8481806,D
20,3,00:45,46,1,10:51,11:36,45,3051,3096,2023020513,2023-12-22,8481806,D
21,3,00:32,46,1,12:39,13:11,32,3159,3191,2023020513,2023-12-22,8481806,D
22,3,00:40,46,1,18:04,18:44,40,3484,3524,2023020513,2023-12-22,8481806,D
23,3,00:28,46,1,19:32,20:00,28,3572,3600,2023020513,2023-12-22,8481806,D
1,1,01:03,52,1,2:24,3:27,63,144,207,2023020513,2023-12-22,8481147,C
2,1,01:08,52,1,5:53,7:01,68,353,421,2023020513,2023-12-22,8481147,C
3,1,00:57,52,1,10:30,11:27,57,630,687,2023020513,2023-12-22,8481147,C
4,1,00:57,52,1,15:07,16:04,57,907,964,2023020513,2023-12-22,8481147,C
5,1,01:10,52,1,18:50,20:00,70,1130,1200,2023020513,2023-12-22,8481147,C
6,2,00:51,52,1,4:16,5:07,51,1456,1507,2023020513,2023-12-22,8481147,C
7,2,00:58,52,1,8:48,9:46,58,1728,1786,2023020513,2023-12-22,8481147,C
8,2,00:18,52,1,12:07,12:25,18,1927,1945,2023020513,2023-12-22,8481147,C
9,2,00:41,52,1,12:50,13:31,41,1970,2011,2023020513,2023-12-22,8481147,C
10,2,00:30,52,1,17:03,17:33,30,2223,2253,2023020513,2023-12-22,8481147,C
11,3,00:44,52,1,2:28,3:12,44,2548,2592,2023020513,2023-12-22,8481147,C
12,3,01:22,52,1,6:31,7:53,82,2791,2873,2023020513,2023-12-22,8481147,C
13,3,01:06,52,1,11:40,12:46,66,3100,3166,2023020513,2023-12-22,8481147,C
14,3,00:39,52,1,18:42,19:21,39,3522,3561,2023020513,2023-12-22,8481147,C
15,3,00:28,52,1,19:32,20:00,28,3572,3600,2023020513,2023-12-22,8481147,C
1,1,00:45,55,1,0:00,0:45,45,0,45,2023020513,2023-12-22,8483466,D
2,1,00:47,55,1,2:19,3:06,47,139,186,2023020513,2023-12-22,8483466,D
3,1,00:26,55,1,4:06,4:32,26,246,272,2023020513,2023-12-22,8483466,D
4,1,00:42,55,1,5:54,6:36,42,354,396,2023020513,2023-12-22,8483466,D
5,1,00:38,55,1,8:50,9:28,38,530,568,2023020513,2023-12-22,8483466,D
6,1,01:08,55,1,12:21,13:29,68,741,809,2023020513,2023-12-22,8483466,D
7,1,00:27,55,1,14:40,15:07,27,880,907,2023020513,2023-12-22,8483466,D
8,1,00:52,55,1,16:56,17:48,52,1016,1068,2023020513,2023-12-22,8483466,D
9,2,00:46,55,1,2:19,3:05,46,1339,1385,2023020513,2023-12-22,8483466,D
10,2,01:08,55,1,5:00,6:08,68,1500,1568,2023020513,2023-12-22,8483466,D
11,2,00:09,55,1,7:57,8:06,9,1677,1686,2023020513,2023-12-22,8483466,D
12,2,00:47,55,1,9:06,9:53,47,1746,1793,2023020513,2023-12-22,8483466,D
13,2,00:06,55,1,12:19,12:25,6,1939,1945,2023020513,2023-12-22,8483466,D
14,2,00:46,55,1,14:16,15:02,46,2056,2102,2023020513,2023-12-22,8483466,D
15,2,00:48,55,1,15:45,16:33,48,2145,2193,2023020513,2023-12-22,8483466,D
16,2,01:33,55,1,18:27,20:00,93,2307,2400,2023020513,2023-12-22,8483466,D
17,3,00:20,55,1,0:00,0:20,20,2400,2420,2023020513,2023-12-22,8483466,D
18,3,01:03,55,1,1:50,2:53,63,2510,2573,2023020513,2023-12-22,8483466,D
19,3,01:47,55,1,4:44,6:31,107,2684,2791,2023020513,2023-12-22,8483466,D
20,3,01:25,55,1,9:27,10:52,85,2967,3052,2023020513,2023-12-22,8483466,D
21,3,00:41,55,1,11:35,12:16,41,3095,3136,2023020513,2023-12-22,8483466,D
22,3,00:48,55,1,13:11,13:59,48,3191,3239,2023020513,2023-12-22,8483466,D
23,3,00:58,55,1,14:05,15:03,58,3245,3303,2023020513,2023-12-22,8483466,D
24,3,00:30,55,1,16:01,16:31,30,3361,3391,2023020513,2023-12-22,8483466,D
25,3,01:16,55,1,16:48,18:04,76,3408,3484,2023020513,2023-12-22,8483466,D
1,1,00:49,58,1,2:23,3:12,49,143,192,2023020513,2023-12-22,8480025,R
2,1,00:53,58,1,6:11,7:04,53,371,424,2023020513,2023-12-22,8480025,R
3,1,00:32,58,1,11:27,11:59,32,687,719,2023020513,2023-12-22,8480025,R
4,1,00:57,58,1,15:07,16:04,57,907,964,2023020513,2023-12-22,8480025,R
