shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
9,2,00:46,11,1,12:52,13:38,46,1972,2018,2023020231,2023-11-14,8475848,R
10,2,00:24,11,1,16:14,16:38,24,2174,2198,2023020231,2023-11-14,8475848,R
11,2,01:19,11,1,17:51,19:10,79,2271,2350,2023020231,2023-11-14,8475848,R
12,3,00:50,11,1,1:21,2:11,50,2481,2531,2023020231,2023-11-14,8475848,R
13,3,00:50,11,1,4:44,5:34,50,2684,2734,2023020231,2023-11-14,8475848,R
14,3,00:07,11,1,6:45,6:52,7,2805,2812,2023020231,2023-11-14,8475848,R
15,3,01:02,11,1,7:21,8:23,62,2841,2903,2023020231,2023-11-14,8475848,R
16,3,00:43,11,1,12:11,12:54,43,3131,3174,2023020231,2023-11-14,8475848,R
17,3,00:11,11,1,16:37,16:48,11,3397,3408,2023020231,2023-11-14,8475848,R
18,3,01:12,11,1,18:48,20:00,72,3528,3600,2023020231,2023-11-14,8475848,R
1,1,00:35,14,1,0:00,0:35,35,0,35,2023020231,2023-11-14,8480018,C
2,1,01:13,14,1,3:30,4:43,73,210,283,2023020231,2023-11-14,8480018,C
3,1,01:29,14,1,7:16,8:45,89,436,525,2023020231,2023-11-14,8480018,C
4,1,00:50,14,1,11:31,12:21,50,691,741,2023020231,2023-11-14,8480018,C
5,1,00:50,14,1,14:04,14:54,50,844,894,2023020231,2023-11-14,8480018,C
6,1,00:56,14,1,18:28,19:24,56,1108,1164,2023020231,2023-11-14,8480018,C
7,2,01:23,14,1,1:00,2:23,83,1260,1343,2023020231,2023-11-14,8480018,C
8,2,00:57,14,1,4:50,5:47,57,1490,1547,2023020231,2023-11-14,8480018,C
9,2,01:15,14,1,7:06,8:21,75,1626,1701,2023020231,2023-11-14,8480018,C
10,2,01:19,14,1,11:39,12:58,79,1899,1978,2023020231,2023-11-14,8480018,C
11,2,00:58,14,1,15:16,16:14,58,2116,2174,2023020231,2023-11-14,8480018,C
12,2,01:22,14,1,16:38,18:00,82,2198,2280,2023020231,2023-11-14,8480018,C
13,3,00:36,14,1,0:00,0:36,36,2400,2436,2023020231,2023-11-14,8480018,C
14,3,00:54,14,1,2:05,2:59,54,2525,2579,2023020231,2023-11-14,8480018,C
15,3,00:48,14,1,5:27,6:15,48,2727,2775,2023020231,2023-11-14,8480018,C
16,3,00:29,14,1,6:52,7:21,29,2812,2841,2023020231,2023-11-14,8480018,C
17,3,01:23,14,1,10:38,12:01,83,3038,3121,2023020231,2023-11-14,8480018,C
18,3,00:14,14,1,13:56,14:10,14,3236,3250,2023020231,2023-11-14,8480018,C
19,3,01:20,14,1,15:28,16:48,80,3328,3408,2023020231,2023-11-14,8480018,C
20,3,01:51,14,1,18:09,20:00,111,3489,3600,2023020231,2023-11-14,8480018,C
1,1,00:51,15,1,0:00,0:51,51,0,51,2023020231,2023-11-14,8481618,C
2,1,01:10,15,1,3:31,4:41,70,211,281,2023020231,2023-11-14,8481618,C
3,1,01:05,15,1,8:45,9:50,65,525,590,2023020231,2023-11-14,8481618,C
4,1,00:51,15,1,14:04,14:55,51,844,895,2023020231,2023-11-14,8481618,C
5,1,01:15,15,1,18:28,19:43,75,1108,1183,2023020231,2023-11-14,8481618,C
6,2,01:13,15,1,1:12,2:25,73,1272,1345,2023020231,2023-11-14,8481618,C
7,2,01:20,15,1,7:01,8:21,80,1621,1701,2023020231,2023-11-14,8481618,C
8,2,01:29,15,1,11:25,12:54,89,1885,1974,2023020231,2023-11-14,8481618,C
9,2,00:28,15,1,15:46,16:14,28,2146,2174,2023020231,2023-11-14,8481618,C
10,2,01:25,15,1,17:56,19:21,85,2276,2361,2023020231,2023-11-14,8481618,C
11,3,00:36,15,1,0:00,0:36,36,2400,2436,2023020231,2023-11-14,8481618,C
12,3,00:54,15,1,2:06,3:00,54,2526,2580,2023020231,2023-11-14,8481618,C
13,3,00:45,15,1,5:30,6:15,45,2730,2775,2023020231,2023-11-14,8481618,C
14,3,00:29,15,1,6:52,7:21,29,2812,2841,2023020231,2023-11-14,8481618,C
15,3,00:11,15,1,10:40,10:51,11,3040,3051,2023020231,2023-11-14,8481618,C
16,3,00:38,15,1,12:10,12:48,38,3130,3168,2023020231,2023-11-14,8481618,C
17,3,00:17,15,1,13:53,14:10,17,3233,3250,2023020231,2023-11-14,8481618,C
18,3,00:40,15,1,15:28,16:08,40,3328,3368,2023020231,2023-11-14,8481618,C
1,1,00:37,17,1,0:00,0:37,37,0,37,2023020231,2023-11-14,8476981,R
2,1,01:38,17,1,3:00,4:38,98,180,278,2023020231,2023-11-14,8476981,R
3,1,01:30,17,1,7:16,8:46,90,436,526,2023020231,2023-11-14,8476981,R
4,1,00:51,17,1,14:04,14:55,51,844,895,2023020231,2023-11-14,8476981,R
5,1,01:08,17,1,18:28,19:36,68,1108,1176,2023020231,2023-11-14,8476981,R
6,2,01:15,17,1,1:10,2:25,75,1270,1345,2023020231,2023-11-14,8476981,R
7,2,01:18,17,1,7:03,8:21,78,1623,1701,2023020231,2023-11-14,8476981,R
8,2,01:10,17,1,11:42,12:52,70,1902,1972,2023020231,2023-11-14,8476981,R
9,2,00:45,17,1,15:29,16:14,45,2129,2174,2023020231,2023-11-14,8476981,R
10,2,01:13,17,1,16:38,17:51,73,2198,2271,2023020231,2023-11-14,8476981,R
11,3,00:36,17,1,0:00,0:36,36,2400,2436,2023020231,2023-11-14,8476981,R
12,3,00:56,17,1,2:11,3:07,56,2531,2587,2023020231,2023-11-14,8476981,R
13,3,00:41,17,1,5:34,6:15,41,2734,2775,2023020231,2023-11-14,8476981,R
14,3,01:00,17,1,9:38,10:38,60,2978,3038,2023020231,2023-11-14,8476981,R
15,3,01:03,17,1,10:51,11:54,63,3051,3114,2023020231,2023-11-14,8476981,R
16,3,01:18,17,1,14:10,15:28,78,3250,3328,2023020231,2023-11-14,8476981,R
17,3,01:25,17,1,18:35,20:00,85,3515,3600,2023020231,2023-11-14,8476981,R
1,1,00:48,20,1,0:37,1:25,48,37,85,2023020231,2023-11-14,8483515,L
2,1,01:50,20,1,4:38,6:28,110,278,388,2023020231,2023-11-14,8483515,L
3,1,00:27,20,1,8:46,9:13,27,526,553,2023020231,2023-11-14,8483515,L
4,1,00:54,20,1,13:10,14:04,54,790,844,2023020231,2023-11-14,8483515,L
5,1,00:41,20,1,17:47,18:28,41,1067,1108,2023020231,2023-11-14,8483515,L
6,2,00:27,20,1,2:25,2:52,27,1345,1372,2023020231,2023-11-14,8483515,L
7,2,01:16,20,1,5:47,7:03,76,1547,1623,2023020231,2023-11-14,8483515,L
8,2,01:10,20,1,9:26,10:36,70,1766,1836,2023020231,2023-11-14,8483515,L
9,2,00:52,20,1,13:38,14:30,52,2018,2070,2023020231,2023-11-14,8483515,L
10,2,01:12,20,1,18:00,19:12,72,2280,2352,2023020231,2023-11-14,8483515,L
11,3,00:45,20,1,0:36,1:21,45,2436,2481,2023020231,2023-11-14,8483515,L
12,3,00:36,20,1,4:08,4:44,36,2648,2684,2023020231,2023-11-14,8483515,L
13,3,00:30,20,1,6:15,6:45,30,2775,2805,2023020231,2023-11-14,8483515,L
14,3,00:54,20,1,9:49,10:43,54,2989,3043,2023020231,2023-11-14,8483515,L
15,3,00:42,20,1,12:01,12:43,42,3121,3163,2023020231,2023-11-14,8483515,L
16,3,01:19,20,1,14:10,15:29,79,3250,3329,2023020231,2023-11-14,8483515,L
1,1,00:34,21,1,0:51,1:25,34,51,85,2023020231,2023-11-14,8482087,D
2,1,00:57,21,1,2:52,3:49,57,172,229,2023020231,2023-11-14,8482087,D
3,1,00:43,21,1,6:26,7:09,43,386,429,2023020231,2023-11-14,8482087,D
4,1,00:55,21,1,9:13,10:08,55,553,608,2023020231,2023-11-14,8482087,D
5,1,01:09,21,1,12:08,13:17,69,728,797,2023020231,2023-11-14,8482087,D
6,1,01:01,21,1,15:20,16:21,61,920,981,2023020231,2023-11-14,8482087,D
7,1,00:57,21,1,18:28,19:25,57,1108,1165,2023020231,2023-11-14,8482087,D
8,2,01:13,21,1,0:48,2:01,73,1248,1321,2023020231,2023-11-14,8482087,D
9,2,00:54,21,1,3:53,4:47,54,1433,1487,2023020231,2023-11-14,8482087,D
10,2,00:19,21,1,7:01,7:20,19,1621,1640,2023020231,2023-11-14,8482087,D
11,2,00:36,21,1,8:21,8:57,36,1701,1737,2023020231,2023-11-14,8482087,D
12,2,01:23,21,1,10:30,11:53,83,1830,1913,2023020231,2023-11-14,8482087,D
13,2,01:29,21,1,14:45,16:14,89,2085,2174,2023020231,2023-11-14,8482087,D
14,2,01:34,21,1,18:26,20:00,94,2306,2400,2023020231,2023-11-14,8482087,D
15,3,00:59,21,1,1:03,2:02,59,2463,2522,2023020231,2023-11-14,8482087,D
16,3,00:52,21,1,3:44,4:36,52,2624,2676,2023020231,2023-11-14,8482087,D
17,3,00:11,21,1,6:41,6:52,11,2801,2812,2023020231,2023-11-14,8482087,D
18,3,00:57,21,1,7:28,8:25,57,2848,2905,2023020231,2023-11-14,8482087,D
19,3,00:21,21,1,10:30,10:51,21,3030,3051,2023020231,2023-11-14,8482087,D
20,3,01:23,21,1,12:43,14:06,83,3163,3246,2023020231,2023-11-14,8482087,D
21,3,00:55,21,1,14:34,15:29,55,3274,3329,2023020231,2023-11-14,8482087,D
22,3,00:44,21,1,16:48,17:32,44,3408,3452,2023020231,2023-11-14,8482087,D
1,1,00:33,22,1,0:52,1:25,33,52,85,2023020231,2023-11-14,8481540,R
2,1,01:45,22,1,4:41,6:26,105,281,386,2023020231,2023-11-14,8481540,R
3,1,01:29,22,1,7:16,8:45,89,436,525,2023020231,2023-11-14,8481540,R
4,1,01:05,22,1,12:59,14:04,65,779,844,2023020231,2023-11-14,8481540,R
5,1,01:20,22,1,17:08,18:28,80,1028,1108,2023020231,2023-11-14,8481540,R
6,2,00:27,22,1,2:25,2:52,27,1345,1372,2023020231,2023-11-14,8481540,R
7,2,00:47,22,1,6:13,7:00,47,1573,1620,2023020231,2023-11-14,8481540,R
8,2,01:27,22,1,9:10,10:37,87,1750,1837,2023020231,2023-11-14,8481540,R
9,2,00:55,22,1,13:38,14:33,55,2018,2073,2023020231,2023-11-14,8481540,R
10,2,01:15,22,1,16:38,17:53,75,2198,2273,2023020231,2023-11-14,8481540,R
11,3,00:46,22,1,0:36,1:22,46,2436,2482,2023020231,2023-11-14,8481540,R
12,3,00:51,22,1,3:44,4:35,51,2624,2675,2023020231,2023-11-14,8481540,R
13,3,00:30,22,1,6:15,6:45,30,2775,2805,2023020231,2023-11-14,8481540,R
14,3,00:29,22,1,6:52,7:21,29,2812,2841,2023020231,2023-11-14,8481540,R
15,3,01:28,22,1,10:42,12:10,88,3042,3130,2023020231,2023-11-14,8481540,R
16,3,00:18,22,1,13:52,14:10,18,3232,3250,2023020231,2023-11-14,8481540,R
17,3,01:08,22,1,15:29,16:37,68,3329,3397,2023020231,2023-11-14,8481540,R
18,3,01:51,22,1,18:09,20:00,111,3489,3600,2023020231,2023-11-14,8481540,R
1,1,00:34,26,1,0:51,1:25,34,51,85,2023020231,2023-11-14,8480192,D
2,1,01:05,26,1,2:57,4:02,65,177,242,2023020231,2023-11-14,8480192,D
3,1,00:34,26,1,6:42,7:16,34,402,436,2023020231,2023-11-14,8480192,D
4,1,01:51,26,1,9:37,11:28,111,577,688,2023020231,2023-11-14,8480192,D
5,1,01:24,26,1,14:55,16:19,84,895,979,2023020231,2023-11-14,8480192,D
6,1,00:55,26,1,18:28,19:23,55,1108,1163,2023020231,2023-11-14,8480192,D
7,2,01:15,26,1,0:48,2:03,75,1248,1323,2023020231,2023-11-14,8480192,D
8,2,00:56,26,1,3:53,4:49,56,1433,1489,2023020231,2023-11-14,8480192,D
9,2,01:21,26,1,7:00,8:21,81,1620,1701,2023020231,2023-11-14,8480192,D
10,2,01:41,26,1,10:13,11:54,101,1813,1914,2023020231,2023-11-14,8480192,D
11,2,01:32,26,1,14:42,16:14,92,2082,2174,2023020231,2023-11-14,8480192,D
12,2,00:50,26,1,19:10,20:00,50,2350,2400,2023020231,2023-11-14,8480192,D
13,3,00:59,26,1,1:01,2:00,59,2461,2520,2023020231,2023-11-14,8480192,D
14,3,00:52,26,1,3:44,4:36,52,2624,2676,2023020231,2023-11-14,8480192,D
15,3,00:03,26,1,6:42,6:45,3,2802,2805,2023020231,2023-11-14,8480192,D
16,3,00:56,26,1,7:28,8:24,56,2848,2904,2023020231,2023-11-14,8480192,D
17,3,00:08,26,1,10:43,10:51,8,3043,3051,2023020231,2023-11-14,8480192,D
18,3,00:49,26,1,13:16,14:05,49,3196,3245,2023020231,2023-11-14,8480192,D
19,3,00:43,26,1,16:48,17:31,43,3408,3451,2023020231,2023-11-14,8480192,D
1,1,00:26,27,1,1:25,1:51,26,85,111,2023020231,2023-11-14,8480184,D
2,1,00:47,27,1,4:02,4:49,47,242,289,2023020231,2023-11-14,8480184,D
3,1,00:58,27,1,12:21,13:19,58,741,799,2023020231,2023-11-14,8480184,D
4,1,01:27,27,1,16:21,17:48,87,981,1068,2023020231,2023-11-14,8480184,D
5,2,00:51,27,1,2:01,2:52,51,1321,1372,2023020231,2023-11-14,8480184,D
6,2,01:17,27,1,5:44,7:01,77,1544,1621,2023020231,2023-11-14,8480184,D
7,2,01:16,27,1,8:57,10:13,76,1737,1813,2023020231,2023-11-14,8480184,D
8,2,00:38,27,1,13:00,13:38,38,1980,2018,2023020231,2023-11-14,8480184,D
9,3,00:56,27,1,2:02,2:58,56,2522,2578,2023020231,2023-11-14,8480184,D
10,3,00:54,27,1,4:36,5:30,54,2676,2730,2023020231,2023-11-14,8480184,D
11,3,00:49,27,1,8:24,9:13,49,2904,2953,2023020231,2023-11-14,8480184,D
1,1,00:50,28,1,0:35,1:25,50,35,85,2023020231,2023-11-14,8477989,C
2,1,01:47,28,1,4:43,6:30,107,283,390,2023020231,2023-11-14,8477989,C
3,1,01:23,28,1,10:08,11:31,83,608,691,2023020231,2023-11-14,8477989,C
4,1,01:00,28,1,13:04,14:04,60,784,844,2023020231,2023-11-14,8477989,C
5,1,00:39,28,1,17:49,18:28,39,1069,1108,2023020231,2023-11-14,8477989,C
6,2,00:29,28,1,2:23,2:52,29,1343,1372,2023020231,2023-11-14,8477989,C
7,2,00:57,28,1,3:53,4:50,57,1433,1490,2023020231,2023-11-14,8477989,C
8,2,01:20,28,1,5:46,7:06,80,1546,1626,2023020231,2023-11-14,8477989,C
9,2,01:13,28,1,9:29,10:42,73,1769,1842,2023020231,2023-11-14,8477989,C
10,2,00:54,28,1,13:38,14:32,54,2018,2072,2023020231,2023-11-14,8477989,C
11,3,00:46,28,1,0:36,1:22,46,2436,2482,2023020231,2023-11-14,8477989,C
12,3,00:54,28,1,3:44,4:38,54,2624,2678,2023020231,2023-11-14,8477989,C
13,3,00:30,28,1,6:15,6:45,30,2775,2805,2023020231,2023-11-14,8477989,C
14,3,01:16,28,1,9:24,10:40,76,2964,3040,2023020231,2023-11-14,8477989,C
15,3,01:08,28,1,12:45,13:53,68,3165,3233,2023020231,2023-11-14,8477989,C
16,3,00:38,28,1,17:31,18:09,38,3451,3489,2023020231,2023-11-14,8477989,C
1,1,20:00,35,1,0:00,20:00,1200,0,1200,2023020231,2023-11-14,8478470,G
2,2,20:00,35,1,0:00,20:00,1200,1200,2400,2023020231,2023-11-14,8478470,G
3,3,18:35,35,1,0:00,18:35,1115,2400,3515,2023020231,2023-11-14,8478470,G
1,1,01:16,49,1,2:14,3:30,76,134,210,2023020231,2023-11-14,8481093,L
2,1,01:50,49,1,9:39,11:29,110,579,689,2023020231,2023-11-14,8481093,L
3,1,01:27,49,1,14:55,16:22,87,895,982,2023020231,2023-11-14,8481093,L
4,1,00:17,49,1,19:43,20:00,17,1183,1200,2023020231,2023-11-14,8481093,L
5,2,01:32,49,1,3:15,4:47,92,1395,1487,2023020231,2023-11-14,8481093,L
6,2,00:49,49,1,10:36,11:25,49,1836,1885,2023020231,2023-11-14,8481093,L
7,2,01:13,49,1,14:33,15:46,73,2073,2146,2023020231,2023-11-14,8481093,L
8,2,00:50,49,1,19:10,20:00,50,2350,2400,2023020231,2023-11-14,8481093,L
9,3,00:44,49,1,3:00,3:44,44,2580,2624,2023020231,2023-11-14,8481093,L
10,3,01:23,49,1,8:26,9:49,83,2906,2989,2023020231,2023-11-14,8481093,L
11,3,00:58,49,1,12:54,13:52,58,3174,3232,2023020231,2023-11-14,8481093,L
12,3,00:48,49,1,16:48,17:36,48,3408,3456,2023020231,2023-11-14,8481093,L
1,1,00:51,52,1,0:00,0:51,51,0,51,2023020231,2023-11-14,8482111,D
2,1,00:58,52,1,1:54,2:52,58,114,172,2023020231,2023-11-14,8482111,D
3,1,01:36,52,1,4:50,6:26,96,290,386,2023020231,2023-11-14,8482111,D
4,1,00:52,52,1,8:45,9:37,52,525,577,2023020231,2023-11-14,8482111,D
5,1,00:50,52,1,11:29,12:19,50,689,739,2023020231,2023-11-14,8482111,D
6,1,01:36,52,1,13:19,14:55,96,799,895,2023020231,2023-11-14,8482111,D
7,1,00:40,52,1,17:48,18:28,40,1068,1108,2023020231,2023-11-14,8482111,D
8,1,00:36,52,1,19:24,20:00,36,1164,1200,2023020231,2023-11-14,8482111,D
9,2,00:48,52,1,0:00,0:48,48,1200,1248,2023020231,2023-11-14,8482111,D
10,2,01:01,52,1,2:52,3:53,61,1372,1433,2023020231,2023-11-14,8482111,D
11,2,00:59,52,1,4:47,5:46,59,1487,1546,2023020231,2023-11-14,8482111,D
12,2,00:37,52,1,8:21,8:58,37,1701,1738,2023020231,2023-11-14,8482111,D
13,2,01:07,52,1,11:53,13:00,67,1913,1980,2023020231,2023-11-14,8482111,D
14,2,01:07,52,1,13:38,14:45,67,2018,2085,2023020231,2023-11-14,8482111,D
15,2,00:24,52,1,16:14,16:38,24,2174,2198,2023020231,2023-11-14,8482111,D
16,2,01:03,52,1,18:07,19:10,63,2287,2350,2023020231,2023-11-14,8482111,D
17,3,01:01,52,1,0:00,1:01,61,2400,2461,2023020231,2023-11-14,8482111,D
18,3,00:45,52,1,2:59,3:44,45,2579,2624,2023020231,2023-11-14,8482111,D
19,3,01:12,52,1,5:30,6:42,72,2730,2802,2023020231,2023-11-14,8482111,D
20,3,00:36,52,1,6:52,7:28,36,2812,2848,2023020231,2023-11-14,8482111,D
21,3,00:52,52,1,9:38,10:30,52,2978,3030,2023020231,2023-11-14,8482111,D
22,3,00:58,52,1,12:18,13:16,58,3138,3196,2023020231,2023-11-14,8482111,D
23,3,00:28,52,1,14:06,14:34,28,3246,3274,2023020231,2023-11-14,8482111,D
24,3,01:00,52,1,15:48,16:48,60,3348,3408,2023020231,2023-11-14,8482111,D
25,3,00:37,52,1,17:32,18:09,37,3452,3489,2023020231,2023-11-14,8482111,D
1,1,00:47,56,1,2:13,3:00,47,133,180,2023020231,2023-11-14,8481058,R
2,1,00:36,56,1,9:32,10:08,36,572,608,2023020231,2023-11-14,8481058,R
3,1,01:35,56,1,14:55,16:30,95,895,990,2023020231,2023-11-14,8481058,R
4,1,00:24,56,1,19:36,20:00,24,1176,1200,2023020231,2023-11-14,8481058,R
5,2,00:38,56,1,3:15,3:53,38,1395,1433,2023020231,2023-11-14,8481058,R
6,2,00:20,56,1,5:53,6:13,20,1553,1573,2023020231,2023-11-14,8481058,R
7,2,01:05,56,1,10:37,11:42,65,1837,1902,2023020231,2023-11-14,8481058,R
8,2,00:59,56,1,14:30,15:29,59,2070,2129,2023020231,2023-11-14,8481058,R
9,2,00:48,56,1,19:12,20:00,48,2352,2400,2023020231,2023-11-14,8481058,R
10,3,00:37,56,1,3:07,3:44,37,2587,2624,2023020231,2023-11-14,8481058,R
11,3,01:14,56,1,8:24,9:38,74,2904,2978,2023020231,2023-11-14,8481058,R
1,1,00:49,70,1,1:25,2:14,49,85,134,2023020231,2023-11-14,8476871,L
2,1,00:50,70,1,6:26,7:16,50,386,436,2023020231,2023-11-14,8476871,L
3,1,00:54,70,1,8:45,9:39,54,525,579,2023020231,2023-11-14,8476871,L
4,1,00:40,70,1,12:19,12:59,40,739,779,2023020231,2023-11-14,8476871,L
5,1,00:46,70,1,16:22,17:08,46,982,1028,2023020231,2023-11-14,8476871,L
6,2,01:12,70,1,0:00,1:12,72,1200,1272,2023020231,2023-11-14,8476871,L
7,2,00:23,70,1,2:52,3:15,23,1372,1395,2023020231,2023-11-14,8476871,L
8,2,00:49,70,1,8:21,9:10,49,1701,1750,2023020231,2023-11-14,8476871,L
9,2,00:44,70,1,12:54,13:38,44,1974,2018,2023020231,2023-11-14,8476871,L
10,2,00:24,70,1,16:14,16:38,24,2174,2198,2023020231,2023-11-14,8476871,L
11,2,00:33,70,1,17:53,18:26,33,2273,2306,2023020231,2023-11-14,8476871,L
12,3,00:44,70,1,1:22,2:06,44,2482,2526,2023020231,2023-11-14,8476871,L
13,3,00:54,70,1,4:36,5:30,54,2676,2730,2023020231,2023-11-14,8476871,L
14,3,00:07,70,1,6:45,6:52,7,2805,2812,2023020231,2023-11-14,8476871,L
15,3,01:05,70,1,7:21,8:26,65,2841,2906,2023020231,2023-11-14,8476871,L
16,3,00:51,70,1,11:54,12:45,51,3114,3165,2023020231,2023-11-14,8476871,L
17,3,00:40,70,1,16:08,16:48,40,3368,3408,2023020231,2023-11-14,8476871,L
18,3,00:33,70,1,17:36,18:09,33,3456,3489,2023020231,2023-11-14,8476871,L
1,1,00:04,71,1,2:02,2:06,4,122,126,2023020231,2023-11-14,8478133,C
2,1,01:07,71,1,2:24,3:31,67,144,211,2023020231,2023-11-14,8478133,C
3,1,00:18,71,1,9:50,10:08,18,590,608,2023020231,2023-11-14,8478133,C
4,1,00:49,71,1,11:30,12:19,49,690,739,2023020231,2023-11-14,8478133,C
5,1,01:25,71,1,14:54,16:19,85,894,979,2023020231,2023-11-14,8478133,C
6,1,00:35,71,1,19:25,20:00,35,1165,1200,2023020231,2023-11-14,8478133,C
7,2,00:38,71,1,3:15,3:53,38,1395,1433,2023020231,2023-11-14,8478133,C
8,2,00:58,71,1,4:47,5:45,58,1487,1545,2023020231,2023-11-14,8478133,C
9,2,00:57,71,1,10:42,11:39,57,1842,1899,2023020231,2023-11-14,8478133,C
10,2,00:44,71,1,14:32,15:16,44,2072,2116,2023020231,2023-11-14,8478133,C
11,2,00:39,71,1,19:21,20:00,39,2361,2400,2023020231,2023-11-14,8478133,C
12,3,01:09,71,1,2:59,4:08,69,2579,2648,2023020231,2023-11-14,8478133,C
13,3,00:59,71,1,8:25,9:24,59,2905,2964,2023020231,2023-11-14,8478133,C
14,3,01:08,71,1,12:48,13:56,68,3168,3236,2023020231,2023-11-14,8478133,C
15,3,00:43,71,1,16:48,17:31,43,3408,3451,2023020231,2023-11-14,8478133,C
1,1,00:29,72,1,1:25,1:54,29,85,114,2023020231,2023-11-14,8482964,D
2,1,01:01,72,1,3:49,4:50,61,229,290,2023020231,2023-11-14,8482964,D
3,1,00:07,72,1,7:09,7:16,7,429,436,2023020231,2023-11-14,8482964,D
4,1,00:53,72,1,11:28,12:21,53,688,741,2023020231,2023-11-14,8482964,D
5,1,01:30,72,1,16:19,17:49,90,979,1069,2023020231,2023-11-14,8482964,D
6,2,00:49,72,1,2:03,2:52,49,1323,1372,2023020231,2023-11-14,8482964,D
7,2,01:16,72,1,5:45,7:01,76,1545,1621,2023020231,2023-11-14,8482964,D
8,2,01:32,72,1,8:58,10:30,92,1738,1830,2023020231,2023-11-14,8482964,D
9,2,00:38,72,1,13:00,13:38,38,1980,2018,2023020231,2023-11-14,8482964,D
10,3,00:59,72,1,2:00,2:59,59,2520,2579,2023020231,2023-11-14,8482964,D
11,3,00:51,72,1,4:35,5:26,51,2675,2726,2023020231,2023-11-14,8482964,D
12,3,00:07,72,1,6:45,6:52,7,2805,2812,2023020231,2023-11-14,8482964,D
13,3,01:15,72,1,8:23,9:38,75,2903,2978,2023020231,2023-11-14,8482964,D
14,3,01:14,72,1,14:34,15:48,74,3274,3348,2023020231,2023-11-14,8482964,D
1,1,00:37,91,1,1:25,2:02,37,85,122,2023020231,2023-11-14,8477497,C
2,1,00:18,91,1,2:06,2:24,18,126,144,2023020231,2023-11-14,8477497,C
3,1,02:15,91,1,6:30,8:45,135,390,525,2023020231,2023-11-14,8477497,C
4,1,00:45,91,1,12:19,13:04,45,739,784,2023020231,2023-11-14,8477497,C
5,1,01:29,91,1,16:19,17:48,89,979,1068,2023020231,2023-11-14,8477497,C
6,2,01:00,91,1,0:00,1:00,60,1200,1260,2023020231,2023-11-14,8477497,C
7,2,00:23,91,1,2:52,3:15,23,1372,1395,2023020231,2023-11-14,8477497,C
