shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
6,1,00:45,12,1,15:51,16:36,45,951,996,2023020082,2023-10-23,8478413,L
7,2,00:52,12,1,0:37,1:29,52,1237,1289,2023020082,2023-10-23,8478413,L
8,2,00:26,12,1,4:15,4:41,26,1455,1481,2023020082,2023-10-23,8478413,L
9,2,00:50,12,1,8:20,9:10,50,1700,1750,2023020082,2023-10-23,8478413,L
10,2,01:28,12,1,11:39,13:07,88,1899,1987,2023020082,2023-10-23,8478413,L
11,2,00:30,12,1,14:47,15:17,30,2087,2117,2023020082,2023-10-23,8478413,L
12,2,00:28,12,1,16:35,17:03,28,2195,2223,2023020082,2023-10-23,8478413,L
13,3,00:26,12,1,1:23,1:49,26,2483,2509,2023020082,2023-10-23,8478413,L
14,3,01:21,12,1,4:25,5:46,81,2665,2746,2023020082,2023-10-23,8478413,L
15,3,00:36,12,1,7:50,8:26,36,2870,2906,2023020082,2023-10-23,8478413,L
16,3,00:22,12,1,9:54,10:16,22,2994,3016,2023020082,2023-10-23,8478413,L
17,3,00:45,12,1,12:57,13:42,45,3177,3222,2023020082,2023-10-23,8478413,L
18,3,01:04,12,1,14:57,16:01,64,3297,3361,2023020082,2023-10-23,8478413,L
19,3,00:53,12,1,18:02,18:55,53,3482,3535,2023020082,2023-10-23,8478413,L
1,1,00:47,17,1,0:00,0:47,47,0,47,2023020082,2023-10-23,8479370,C
2,1,00:53,17,1,2:56,3:49,53,176,229,2023020082,2023-10-23,8479370,C
3,1,00:41,17,1,8:46,9:27,41,526,567,2023020082,2023-10-23,8479370,C
4,1,01:11,17,1,12:31,13:42,71,751,822,2023020082,2023-10-23,8479370,C
5,1,00:38,17,1,18:54,19:32,38,1134,1172,2023020082,2023-10-23,8479370,C
6,2,00:52,17,1,0:00,0:52,52,1200,1252,2023020082,2023-10-23,8479370,C
7,2,00:51,17,1,3:24,4:15,51,1404,1455,2023020082,2023-10-23,8479370,C
8,2,00:29,17,1,5:13,5:42,29,1513,1542,2023020082,2023-10-23,8479370,C
9,2,01:17,17,1,7:38,8:55,77,1658,1735,2023020082,2023-10-23,8479370,C
10,2,01:12,17,1,13:35,14:47,72,2015,2087,2023020082,2023-10-23,8479370,C
11,3,00:04,17,1,2:35,2:39,4,2555,2559,2023020082,2023-10-23,8479370,C
12,3,01:03,17,1,3:31,4:34,63,2611,2674,2023020082,2023-10-23,8479370,C
13,3,00:03,17,1,7:47,7:50,3,2867,2870,2023020082,2023-10-23,8479370,C
1,1,00:48,19,1,2:08,2:56,48,128,176,2023020082,2023-10-23,8481522,C
2,1,01:00,19,1,6:05,7:05,60,365,425,2023020082,2023-10-23,8481522,C
3,1,00:42,19,1,7:13,7:55,42,433,475,2023020082,2023-10-23,8481522,C
4,1,00:51,19,1,10:20,11:11,51,620,671,2023020082,2023-10-23,8481522,C
5,1,00:30,19,1,14:21,14:51,30,861,891,2023020082,2023-10-23,8481522,C
6,1,00:04,19,1,16:51,16:55,4,1011,1015,2023020082,2023-10-23,8481522,C
7,1,01:25,19,1,18:00,19:25,85,1080,1165,2023020082,2023-10-23,8481522,C
8,2,00:49,19,1,2:35,3:24,49,1355,1404,2023020082,2023-10-23,8481522,C
9,2,01:42,19,1,9:59,11:41,102,1799,1901,2023020082,2023-10-23,8481522,C
10,2,00:25,19,1,14:52,15:17,25,2092,2117,2023020082,2023-10-23,8481522,C
11,2,01:01,19,1,18:03,19:04,61,2283,2344,2023020082,2023-10-23,8481522,C
12,3,00:46,19,1,1:49,2:35,46,2509,2555,2023020082,2023-10-23,8481522,C
13,3,00:59,19,1,6:51,7:50,59,2811,2870,2023020082,2023-10-23,8481522,C
14,3,00:56,19,1,8:26,9:22,56,2906,2962,2023020082,2023-10-23,8481522,C
15,3,00:34,19,1,11:29,12:03,34,3089,3123,2023020082,2023-10-23,8481522,C
16,3,01:02,19,1,13:55,14:57,62,3235,3297,2023020082,2023-10-23,8481522,C
17,3,00:35,19,1,16:18,16:53,35,3378,3413,2023020082,2023-10-23,8481522,C
1,1,00:49,21,1,0:00,0:49,49,0,49,2023020082,2023-10-23,8473449,R
2,1,00:44,21,1,2:56,3:40,44,176,220,2023020082,2023-10-23,8473449,R
3,1,00:41,21,1,8:46,9:27,41,526,567,2023020082,2023-10-23,8473449,R
4,1,00:26,21,1,13:11,13:37,26,791,817,2023020082,2023-10-23,8473449,R
5,1,00:39,21,1,15:12,15:51,39,912,951,2023020082,2023-10-23,8473449,R
6,1,00:35,21,1,19:25,20:00,35,1165,1200,2023020082,2023-10-23,8473449,R
7,2,00:40,21,1,0:00,0:40,40,1200,1240,2023020082,2023-10-23,8473449,R
8,2,00:51,21,1,3:24,4:15,51,1404,1455,2023020082,2023-10-23,8473449,R
9,2,00:29,21,1,5:13,5:42,29,1513,1542,2023020082,2023-10-23,8473449,R
10,2,01:03,21,1,7:57,9:00,63,1677,1740,2023020082,2023-10-23,8473449,R
11,2,01:12,21,1,13:35,14:47,72,2015,2087,2023020082,2023-10-23,8473449,R
12,2,00:13,21,1,16:47,17:00,13,2207,2220,2023020082,2023-10-23,8473449,R
13,3,01:05,21,1,3:31,4:36,65,2611,2676,2023020082,2023-10-23,8473449,R
14,3,00:39,21,1,9:15,9:54,39,2955,2994,2023020082,2023-10-23,8473449,R
15,3,00:54,21,1,12:03,12:57,54,3123,3177,2023020082,2023-10-23,8473449,R
16,3,00:21,21,1,15:57,16:18,21,3357,3378,2023020082,2023-10-23,8473449,R
1,1,00:47,23,1,0:45,1:32,47,45,92,2023020082,2023-10-23,8480807,D
2,1,00:48,23,1,2:08,2:56,48,128,176,2023020082,2023-10-23,8480807,D
3,1,00:59,23,1,5:04,6:03,59,304,363,2023020082,2023-10-23,8480807,D
4,1,00:24,23,1,8:25,8:49,24,505,529,2023020082,2023-10-23,8480807,D
5,1,01:13,23,1,10:16,11:29,73,616,689,2023020082,2023-10-23,8480807,D
6,1,01:16,23,1,13:11,14:27,76,791,867,2023020082,2023-10-23,8480807,D
7,1,00:58,23,1,14:51,15:49,58,891,949,2023020082,2023-10-23,8480807,D
8,1,00:20,23,1,16:46,17:06,20,1006,1026,2023020082,2023-10-23,8480807,D
9,1,00:28,23,1,19:32,20:00,28,1172,1200,2023020082,2023-10-23,8480807,D
10,2,00:40,23,1,0:49,1:29,40,1249,1289,2023020082,2023-10-23,8480807,D
11,2,00:48,23,1,2:36,3:24,48,1356,1404,2023020082,2023-10-23,8480807,D
12,2,00:32,23,1,4:41,5:13,32,1481,1513,2023020082,2023-10-23,8480807,D
13,2,00:41,23,1,10:02,10:43,41,1802,1843,2023020082,2023-10-23,8480807,D
14,2,01:37,23,1,11:58,13:35,97,1918,2015,2023020082,2023-10-23,8480807,D
15,2,01:49,23,1,14:47,16:36,109,2087,2196,2023020082,2023-10-23,8480807,D
16,3,00:44,23,1,1:49,2:33,44,2509,2553,2023020082,2023-10-23,8480807,D
17,3,01:19,23,1,4:06,5:25,79,2646,2725,2023020082,2023-10-23,8480807,D
18,3,00:16,23,1,7:34,7:50,16,2854,2870,2023020082,2023-10-23,8480807,D
19,3,00:53,23,1,8:26,9:19,53,2906,2959,2023020082,2023-10-23,8480807,D
20,3,00:47,23,1,13:31,14:18,47,3211,3258,2023020082,2023-10-23,8480807,D
21,3,01:00,23,1,14:57,15:57,60,3297,3357,2023020082,2023-10-23,8480807,D
1,1,00:43,24,1,0:49,1:32,43,49,92,2023020082,2023-10-23,8481528,C
2,1,01:25,24,1,3:40,5:05,85,220,305,2023020082,2023-10-23,8481528,C
3,1,00:08,24,1,7:05,7:13,8,425,433,2023020082,2023-10-23,8481528,C
4,1,00:51,24,1,7:55,8:46,51,475,526,2023020082,2023-10-23,8481528,C
5,1,01:46,24,1,11:25,13:11,106,685,791,2023020082,2023-10-23,8481528,C
6,1,01:12,24,1,16:47,17:59,72,1007,1079,2023020082,2023-10-23,8481528,C
7,2,00:49,24,1,0:40,1:29,49,1240,1289,2023020082,2023-10-23,8481528,C
8,2,00:26,24,1,4:15,4:41,26,1455,1481,2023020082,2023-10-23,8481528,C
9,2,01:56,24,1,5:42,7:38,116,1542,1658,2023020082,2023-10-23,8481528,C
10,2,01:34,24,1,11:39,13:13,94,1899,1993,2023020082,2023-10-23,8481528,C
11,2,01:03,24,1,17:00,18:03,63,2220,2283,2023020082,2023-10-23,8481528,C
12,2,00:56,24,1,19:04,20:00,56,2344,2400,2023020082,2023-10-23,8481528,C
13,3,01:08,24,1,0:00,1:08,68,2400,2468,2023020082,2023-10-23,8481528,C
14,3,01:01,24,1,4:36,5:37,61,2676,2737,2023020082,2023-10-23,8481528,C
15,3,00:36,24,1,7:50,8:26,36,2870,2906,2023020082,2023-10-23,8481528,C
16,3,01:35,24,1,9:54,11:29,95,2994,3089,2023020082,2023-10-23,8481528,C
17,3,00:58,24,1,12:57,13:55,58,3177,3235,2023020082,2023-10-23,8481528,C
18,3,01:58,24,1,18:02,20:00,118,3482,3600,2023020082,2023-10-23,8481528,C
1,1,00:36,25,1,1:32,2:08,36,92,128,2023020082,2023-10-23,8482671,D
2,1,01:28,25,1,3:38,5:06,88,218,306,2023020082,2023-10-23,8482671,D
3,1,00:43,25,1,6:22,7:05,43,382,425,2023020082,2023-10-23,8482671,D
4,1,00:33,25,1,7:55,8:28,33,475,508,2023020082,2023-10-23,8482671,D
5,1,00:53,25,1,9:27,10:20,53,567,620,2023020082,2023-10-23,8482671,D
6,1,00:53,25,1,11:30,12:23,53,690,743,2023020082,2023-10-23,8482671,D
7,1,00:24,25,1,14:27,14:51,24,867,891,2023020082,2023-10-23,8482671,D
8,1,00:41,25,1,16:25,17:06,41,985,1026,2023020082,2023-10-23,8482671,D
9,1,01:21,25,1,18:11,19:32,81,1091,1172,2023020082,2023-10-23,8482671,D
10,2,01:07,25,1,1:29,2:36,67,1289,1356,2023020082,2023-10-23,8482671,D
11,2,00:31,25,1,4:10,4:41,31,1450,1481,2023020082,2023-10-23,8482671,D
12,2,01:10,25,1,7:46,8:56,70,1666,1736,2023020082,2023-10-23,8482671,D
13,2,01:15,25,1,10:43,11:58,75,1843,1918,2023020082,2023-10-23,8482671,D
14,2,01:29,25,1,16:34,18:03,89,2194,2283,2023020082,2023-10-23,8482671,D
15,3,00:41,25,1,1:08,1:49,41,2468,2509,2023020082,2023-10-23,8482671,D
16,3,00:34,25,1,2:39,3:13,34,2559,2593,2023020082,2023-10-23,8482671,D
17,3,00:53,25,1,5:25,6:18,53,2725,2778,2023020082,2023-10-23,8482671,D
18,3,00:40,25,1,6:54,7:34,40,2814,2854,2023020082,2023-10-23,8482671,D
19,3,00:36,25,1,7:50,8:26,36,2870,2906,2023020082,2023-10-23,8482671,D
20,3,00:35,25,1,9:19,9:54,35,2959,2994,2023020082,2023-10-23,8482671,D
21,3,01:28,25,1,11:29,12:57,88,3089,3177,2023020082,2023-10-23,8482671,D
22,3,00:39,25,1,14:18,14:57,39,3258,3297,2023020082,2023-10-23,8482671,D
23,3,00:51,25,1,16:02,16:53,51,3362,3413,2023020082,2023-10-23,8482671,D
24,3,00:47,25,1,17:53,18:40,47,3473,3520,2023020082,2023-10-23,8482671,D
1,1,00:43,26,1,0:49,1:32,43,49,92,2023020082,2023-10-23,8480839,D
2,1,00:48,26,1,2:08,2:56,48,128,176,2023020082,2023-10-23,8480839,D
3,1,00:42,26,1,5:21,6:03,42,321,363,2023020082,2023-10-23,8480839,D
4,1,00:08,26,1,7:05,7:13,8,425,433,2023020082,2023-10-23,8480839,D
5,1,00:32,26,1,8:28,9:00,32,508,540,2023020082,2023-10-23,8480839,D
6,1,01:10,26,1,10:20,11:30,70,620,690,2023020082,2023-10-23,8480839,D
7,1,01:10,26,1,13:13,14:23,70,793,863,2023020082,2023-10-23,8480839,D
8,1,01:05,26,1,17:06,18:11,65,1026,1091,2023020082,2023-10-23,8480839,D
9,1,00:39,26,1,18:53,19:32,39,1133,1172,2023020082,2023-10-23,8480839,D
10,2,01:04,26,1,0:25,1:29,64,1225,1289,2023020082,2023-10-23,8480839,D
11,2,00:49,26,1,2:35,3:24,49,1355,1404,2023020082,2023-10-23,8480839,D
12,2,00:32,26,1,4:41,5:13,32,1481,1513,2023020082,2023-10-23,8480839,D
13,2,02:04,26,1,5:42,7:46,124,1542,1666,2023020082,2023-10-23,8480839,D
14,2,01:09,26,1,9:34,10:43,69,1774,1843,2023020082,2023-10-23,8480839,D
15,2,01:57,26,1,11:38,13:35,117,1898,2015,2023020082,2023-10-23,8480839,D
16,2,01:00,26,1,17:03,18:03,60,2223,2283,2023020082,2023-10-23,8480839,D
17,2,00:56,26,1,19:04,20:00,56,2344,2400,2023020082,2023-10-23,8480839,D
18,3,01:10,26,1,0:00,1:10,70,2400,2470,2023020082,2023-10-23,8480839,D
19,3,00:29,26,1,1:49,2:18,29,2509,2538,2023020082,2023-10-23,8480839,D
20,3,00:49,26,1,4:34,5:23,49,2674,2723,2023020082,2023-10-23,8480839,D
21,3,00:35,26,1,6:19,6:54,35,2779,2814,2023020082,2023-10-23,8480839,D
22,3,01:24,26,1,7:50,9:14,84,2870,2954,2023020082,2023-10-23,8480839,D
23,3,01:35,26,1,9:54,11:29,95,2994,3089,2023020082,2023-10-23,8480839,D
24,3,00:34,26,1,12:03,12:37,34,3123,3157,2023020082,2023-10-23,8480839,D
25,3,00:41,26,1,13:30,14:11,41,3210,3251,2023020082,2023-10-23,8480839,D
26,3,01:00,26,1,16:53,17:53,60,3413,3473,2023020082,2023-10-23,8480839,D
27,3,01:27,26,1,18:33,20:00,87,3513,3600,2023020082,2023-10-23,8480839,D
1,1,00:45,28,1,0:00,0:45,45,0,45,2023020082,2023-10-23,8476878,L
2,1,00:42,28,1,2:56,3:38,42,176,218,2023020082,2023-10-23,8476878,L
3,1,00:38,28,1,8:49,9:27,38,529,567,2023020082,2023-10-23,8476878,L
4,1,00:43,28,1,12:30,13:13,43,750,793,2023020082,2023-10-23,8476878,L
5,1,00:37,28,1,15:12,15:49,37,912,949,2023020082,2023-10-23,8476878,L
6,1,00:28,28,1,19:32,20:00,28,1172,1200,2023020082,2023-10-23,8476878,L
7,2,00:37,28,1,0:00,0:37,37,1200,1237,2023020082,2023-10-23,8476878,L
8,2,00:51,28,1,3:24,4:15,51,1404,1455,2023020082,2023-10-23,8476878,L
9,2,00:22,28,1,5:13,5:35,22,1513,1535,2023020082,2023-10-23,8476878,L
10,2,00:39,28,1,7:41,8:20,39,1661,1700,2023020082,2023-10-23,8476878,L
11,2,01:12,28,1,13:35,14:47,72,2015,2087,2023020082,2023-10-23,8476878,L
12,2,01:17,28,1,15:17,16:34,77,2117,2194,2023020082,2023-10-23,8476878,L
13,3,00:06,28,1,2:33,2:39,6,2553,2559,2023020082,2023-10-23,8476878,L
14,3,00:54,28,1,3:31,4:25,54,2611,2665,2023020082,2023-10-23,8476878,L
15,3,00:32,28,1,9:22,9:54,32,2962,2994,2023020082,2023-10-23,8476878,L
16,3,00:54,28,1,12:03,12:57,54,3123,3177,2023020082,2023-10-23,8476878,L
17,3,00:52,28,1,16:01,16:53,52,3361,3413,2023020082,2023-10-23,8476878,L
1,1,06:25,31,1,0:00,6:25,385,0,385,2023020082,2023-10-23,8477480,G
2,1,12:55,31,1,7:05,20:00,775,425,1200,2023020082,2023-10-23,8477480,G
3,2,18:21,31,1,0:00,18:21,1101,1200,2301,2023020082,2023-10-23,8477480,G
4,2,00:56,31,1,19:04,20:00,56,2344,2400,2023020082,2023-10-23,8477480,G
5,3,18:16,31,1,0:00,18:16,1096,2400,3496,2023020082,2023-10-23,8477480,G
1,1,00:36,37,1,1:32,2:08,36,92,128,2023020082,2023-10-23,8479999,C
2,1,01:27,37,1,4:38,6:05,87,278,365,2023020082,2023-10-23,8479999,C
3,1,00:53,37,1,9:27,10:20,53,567,620,2023020082,2023-10-23,8479999,C
4,1,00:39,37,1,13:42,14:21,39,822,861,2023020082,2023-10-23,8479999,C
5,1,00:53,37,1,18:00,18:53,53,1080,1133,2023020082,2023-10-23,8479999,C
6,2,01:06,37,1,1:29,2:35,66,1289,1355,2023020082,2023-10-23,8479999,C
7,2,00:32,37,1,4:41,5:13,32,1481,1513,2023020082,2023-10-23,8479999,C
8,2,01:04,37,1,8:55,9:59,64,1735,1799,2023020082,2023-10-23,8479999,C
9,2,00:22,37,1,13:13,13:35,22,1993,2015,2023020082,2023-10-23,8479999,C
10,2,01:00,37,1,17:03,18:03,60,2223,2283,2023020082,2023-10-23,8479999,C
11,3,00:39,37,1,1:10,1:49,39,2470,2509,2023020082,2023-10-23,8479999,C
12,3,00:52,37,1,2:39,3:31,52,2559,2611,2023020082,2023-10-23,8479999,C
13,3,01:05,37,1,5:46,6:51,65,2746,2811,2023020082,2023-10-23,8479999,C
14,3,00:32,37,1,9:22,9:54,32,2962,2994,2023020082,2023-10-23,8479999,C
15,3,01:28,37,1,11:29,12:57,88,3089,3177,2023020082,2023-10-23,8479999,C
16,3,01:00,37,1,16:53,17:53,60,3413,3473,2023020082,2023-10-23,8479999,C
17,3,01:20,37,1,18:40,20:00,80,3520,3600,2023020082,2023-10-23,8479999,C
1,1,00:36,53,1,1:32,2:08,36,92,128,2023020082,2023-10-23,8475784,L
2,1,01:10,53,1,5:06,6:16,70,306,376,2023020082,2023-10-23,8475784,L
3,1,00:08,53,1,7:05,7:13,8,425,433,2023020082,2023-10-23,8475784,L
4,1,01:02,53,1,9:27,10:29,62,567,629,2023020082,2023-10-23,8475784,L
5,1,01:00,53,1,13:15,14:15,60,795,855,2023020082,2023-10-23,8475784,L
6,1,01:05,53,1,16:55,18:00,65,1015,1080,2023020082,2023-10-23,8475784,L
7,2,01:09,53,1,1:29,2:38,69,1289,1358,2023020082,2023-10-23,8475784,L
8,2,00:32,53,1,4:41,5:13,32,1481,1513,2023020082,2023-10-23,8475784,L
9,2,01:55,53,1,5:42,7:37,115,1542,1657,2023020082,2023-10-23,8475784,L
10,2,01:12,53,1,9:10,10:22,72,1750,1822,2023020082,2023-10-23,8475784,L
11,2,00:28,53,1,13:07,13:35,28,1987,2015,2023020082,2023-10-23,8475784,L
12,2,01:00,53,1,17:03,18:03,60,2223,2283,2023020082,2023-10-23,8475784,L
13,2,00:56,53,1,19:04,20:00,56,2344,2400,2023020082,2023-10-23,8475784,L
14,3,01:23,53,1,0:00,1:23,83,2400,2483,2023020082,2023-10-23,8475784,L
15,3,00:52,53,1,2:39,3:31,52,2559,2611,2023020082,2023-10-23,8475784,L
16,3,00:59,53,1,5:47,6:46,59,2747,2806,2023020082,2023-10-23,8475784,L
17,3,01:13,53,1,10:16,11:29,73,3016,3089,2023020082,2023-10-23,8475784,L
18,3,01:15,53,1,13:42,14:57,75,3222,3297,2023020082,2023-10-23,8475784,L
19,3,01:09,53,1,16:53,18:02,69,3413,3482,2023020082,2023-10-23,8475784,L
20,3,01:05,53,1,18:55,20:00,65,3535,3600,2023020082,2023-10-23,8475784,L
1,1,00:48,71,1,2:08,2:56,48,128,176,2023020082,2023-10-23,8478109,L
2,1,01:02,71,1,6:03,7:05,62,363,425,2023020082,2023-10-23,8478109,L
3,1,00:42,71,1,7:13,7:55,42,433,475,2023020082,2023-10-23,8478109,L
4,1,00:59,71,1,10:26,11:25,59,626,685,2023020082,2023-10-23,8478109,L
5,1,00:28,71,1,14:23,14:51,28,863,891,2023020082,2023-10-23,8478109,L
6,1,00:55,71,1,17:59,18:54,55,1079,1134,2023020082,2023-10-23,8478109,L
7,2,00:48,71,1,2:36,3:24,48,1356,1404,2023020082,2023-10-23,8478109,L
8,2,01:21,71,1,10:18,11:39,81,1818,1899,2023020082,2023-10-23,8478109,L
9,2,01:01,71,1,18:03,19:04,61,2283,2344,2023020082,2023-10-23,8478109,L
10,3,01:26,71,1,1:13,2:39,86,2473,2559,2023020082,2023-10-23,8478109,L
11,3,00:59,71,1,6:48,7:47,59,2808,2867,2023020082,2023-10-23,8478109,L
12,3,00:49,71,1,8:26,9:15,49,2906,2955,2023020082,2023-10-23,8478109,L
13,3,00:34,71,1,11:29,12:03,34,3089,3123,2023020082,2023-10-23,8478109,L
1,1,00:45,72,1,0:47,1:32,45,47,92,2023020082,2023-10-23,8479420,C
2,1,00:49,72,1,3:49,4:38,49,229,278,2023020082,2023-10-23,8479420,C
3,1,00:48,72,1,6:25,7:13,48,385,433,2023020082,2023-10-23,8479420,C
4,1,00:51,72,1,7:55,8:46,51,475,526,2023020082,2023-10-23,8479420,C
5,1,01:20,72,1,11:11,12:31,80,671,751,2023020082,2023-10-23,8479420,C
6,1,00:21,72,1,14:51,15:12,21,891,912,2023020082,2023-10-23,8479420,C
7,1,01:25,72,1,16:36,18:01,85,996,1081,2023020082,2023-10-23,8479420,C
8,1,00:28,72,1,19:32,20:00,28,1172,1200,2023020082,2023-10-23,8479420,C
9,2,00:37,72,1,0:52,1:29,37,1252,1289,2023020082,2023-10-23,8479420,C
10,2,00:26,72,1,4:15,4:41,26,1455,1481,2023020082,2023-10-23,8479420,C
11,2,01:59,72,1,5:42,7:41,119,1542,1661,2023020082,2023-10-23,8479420,C
12,2,01:35,72,1,11:41,13:16,95,1901,1996,2023020082,2023-10-23,8479420,C
13,2,00:05,72,1,14:47,14:52,5,2087,2092,2023020082,2023-10-23,8479420,C
14,2,00:27,72,1,16:36,17:03,27,2196,2223,2023020082,2023-10-23,8479420,C
15,2,01:39,72,1,18:21,20:00,99,2301,2400,2023020082,2023-10-23,8479420,C
16,3,01:13,72,1,0:00,1:13,73,2400,2473,2023020082,2023-10-23,8479420,C
17,3,01:12,72,1,4:35,5:47,72,2675,2747,2023020082,2023-10-23,8479420,C
18,3,00:36,72,1,7:50,8:26,36,2870,2906,2023020082,2023-10-23,8479420,C
19,3,01:35,72,1,9:54,11:29,95,2994,3089,2023020082,2023-10-23,8479420,C
20,3,00:58,72,1,12:57,13:55,58,3177,3235,2023020082,2023-10-23,8479420,C
21,3,01:00,72,1,14:57,15:57,60,3297,3357,2023020082,2023-10-23,8479420,C
22,3,02:07,72,1,17:53,20:00,127,3473,3600,2023020082,2023-10-23,8479420,C
1,1,00:49,75,1,0:00,0:49,49,0,49,2023020082,2023-10-23,8477365,D
2,1,00:42,75,1,2:56,3:38,42,176,218,2023020082,2023-10-23,8477365,D
3,1,01:02,75,1,6:03,7:05,62,363,425,2023020082,2023-10-23,8477365,D
4,1,00:42,75,1,7:13,7:55,42,433,475,2023020082,2023-10-23,8477365,D
5,1,00:27,75,1,9:00,9:27,27,540,567,2023020082,2023-10-23,8477365,D
6,1,00:53,75,1,12:22,13:15,53,742,795,2023020082,2023-10-23,8477365,D
7,1,00:57,75,1,15:49,16:46,57,949,1006,2023020082,2023-10-23,8477365,D
8,2,00:49,75,1,0:00,0:49,49,1200,1249,2023020082,2023-10-23,8477365,D
9,2,00:47,75,1,3:24,4:11,47,1404,1451,2023020082,2023-10-23,8477365,D
10,2,00:29,75,1,5:13,5:42,29,1513,1542,2023020082,2023-10-23,8477365,D
11,2,01:07,75,1,8:55,10:02,67,1735,1802,2023020082,2023-10-23,8477365,D
12,2,01:12,75,1,13:35,14:47,72,2015,2087,2023020082,2023-10-23,8477365,D
13,2,00:27,75,1,16:36,17:03,27,2196,2223,2023020082,2023-10-23,8477365,D
14,2,01:01,75,1,18:03,19:04,61,2283,2344,2023020082,2023-10-23,8477365,D
15,3,00:06,75,1,2:33,2:39,6,2553,2559,2023020082,2023-10-23,8477365,D
16,3,01:04,75,1,3:31,4:35,64,2611,2675,2023020082,2023-10-23,8477365,D
17,3,00:46,75,1,6:18,7:04,46,2778,2824,2023020082,2023-10-23,8477365,D
18,3,00:22,75,1,9:54,10:16,22,2994,3016,2023020082,2023-10-23,8477365,D
19,3,00:34,75,1,12:57,13:31,34,3177,3211,2023020082,2023-10-23,8477365,D
20,3,00:56,75,1,15:57,16:53,56,3357,3413,2023020082,2023-10-23,8477365,D
21,3,00:40,75,1,17:53,18:33,40,3473,3513,2023020082,2023-10-23,8477365,D
