shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
21,3,01:11,8,1,17:52,19:03,71,3472,3543,2023020337,2023-11-29,8478460,D
1,1,01:04,9,1,1:48,2:52,64,108,172,2023020337,2023-11-29,8478500,D
2,1,00:44,9,1,5:02,5:46,44,302,346,2023020337,2023-11-29,8478500,D
3,1,01:20,9,1,7:45,9:05,80,465,545,2023020337,2023-11-29,8478500,D
4,1,00:25,9,1,10:56,11:21,25,656,681,2023020337,2023-11-29,8478500,D
5,1,00:56,9,1,12:26,13:22,56,746,802,2023020337,2023-11-29,8478500,D
6,1,00:48,9,1,16:09,16:57,48,969,1017,2023020337,2023-11-29,8478500,D
7,1,00:43,9,1,19:17,20:00,43,1157,1200,2023020337,2023-11-29,8478500,D
8,2,00:32,9,1,2:13,2:45,32,1333,1365,2023020337,2023-11-29,8478500,D
9,2,01:13,9,1,3:40,4:53,73,1420,1493,2023020337,2023-11-29,8478500,D
10,2,00:48,9,1,6:48,7:36,48,1608,1656,2023020337,2023-11-29,8478500,D
11,2,00:56,9,1,9:47,10:43,56,1787,1843,2023020337,2023-11-29,8478500,D
12,2,00:49,9,1,12:53,13:42,49,1973,2022,2023020337,2023-11-29,8478500,D
13,2,02:32,9,1,15:52,18:24,152,2152,2304,2023020337,2023-11-29,8478500,D
14,3,00:43,9,1,2:00,2:43,43,2520,2563,2023020337,2023-11-29,8478500,D
15,3,01:16,9,1,5:19,6:35,76,2719,2795,2023020337,2023-11-29,8478500,D
16,3,01:05,9,1,9:59,11:04,65,2999,3064,2023020337,2023-11-29,8478500,D
17,3,01:21,9,1,11:46,13:07,81,3106,3187,2023020337,2023-11-29,8478500,D
18,3,00:25,9,1,14:57,15:22,25,3297,3322,2023020337,2023-11-29,8478500,D
19,3,01:54,9,1,15:58,17:52,114,3358,3472,2023020337,2023-11-29,8478500,D
1,1,00:37,10,1,1:37,2:14,37,97,134,2023020337,2023-11-29,8481716,L
2,1,00:38,10,1,4:55,5:33,38,295,333,2023020337,2023-11-29,8481716,L
3,1,00:58,10,1,8:58,9:56,58,538,596,2023020337,2023-11-29,8481716,L
4,1,01:01,10,1,13:22,14:23,61,802,863,2023020337,2023-11-29,8481716,L
5,1,00:58,10,1,16:58,17:56,58,1018,1076,2023020337,2023-11-29,8481716,L
6,2,01:16,10,1,0:00,1:16,76,1200,1276,2023020337,2023-11-29,8481716,L
7,2,00:33,10,1,5:22,5:55,33,1522,1555,2023020337,2023-11-29,8481716,L
8,2,00:52,10,1,9:23,10:15,52,1763,1815,2023020337,2023-11-29,8481716,L
9,2,00:44,10,1,12:09,12:53,44,1929,1973,2023020337,2023-11-29,8481716,L
10,2,00:50,10,1,15:02,15:52,50,2102,2152,2023020337,2023-11-29,8481716,L
11,2,00:37,10,1,18:32,19:09,37,2312,2349,2023020337,2023-11-29,8481716,L
12,3,00:45,10,1,1:58,2:43,45,2518,2563,2023020337,2023-11-29,8481716,L
13,3,01:13,10,1,3:56,5:09,73,2636,2709,2023020337,2023-11-29,8481716,L
14,3,00:15,10,1,7:52,8:07,15,2872,2887,2023020337,2023-11-29,8481716,L
15,3,00:47,10,1,9:55,10:42,47,2995,3042,2023020337,2023-11-29,8481716,L
16,3,00:15,10,1,11:53,12:08,15,3113,3128,2023020337,2023-11-29,8481716,L
17,3,00:41,10,1,17:03,17:44,41,3423,3464,2023020337,2023-11-29,8481716,L
18,3,00:37,10,1,19:03,19:40,37,3543,3580,2023020337,2023-11-29,8481716,L
1,1,00:44,11,1,0:51,1:35,44,51,95,2023020337,2023-11-29,8484166,C
2,1,01:05,11,1,3:50,4:55,65,230,295,2023020337,2023-11-29,8484166,C
3,1,01:25,11,1,7:34,8:59,85,454,539,2023020337,2023-11-29,8484166,C
4,1,01:26,11,1,12:09,13:35,86,729,815,2023020337,2023-11-29,8484166,C
5,1,00:55,11,1,16:05,17:00,55,965,1020,2023020337,2023-11-29,8484166,C
6,2,00:55,11,1,2:45,3:40,55,1365,1420,2023020337,2023-11-29,8484166,C
7,2,00:43,11,1,6:53,7:36,43,1613,1656,2023020337,2023-11-29,8484166,C
8,2,00:59,11,1,10:40,11:39,59,1840,1899,2023020337,2023-11-29,8484166,C
9,2,00:26,11,1,13:42,14:08,26,2022,2048,2023020337,2023-11-29,8484166,C
10,2,00:08,11,1,18:24,18:32,8,2304,2312,2023020337,2023-11-29,8484166,C
11,3,00:30,11,1,2:46,3:16,30,2566,2596,2023020337,2023-11-29,8484166,C
12,3,00:25,11,1,6:32,6:57,25,2792,2817,2023020337,2023-11-29,8484166,C
13,3,00:50,11,1,9:59,10:49,50,2999,3049,2023020337,2023-11-29,8484166,C
14,3,00:55,11,1,13:51,14:46,55,3231,3286,2023020337,2023-11-29,8484166,C
15,3,01:04,11,1,17:59,19:03,64,3479,3543,2023020337,2023-11-29,8484166,C
1,1,00:54,13,1,0:00,0:54,54,0,54,2023020337,2023-11-29,8476346,L
2,1,00:49,13,1,3:08,3:57,49,188,237,2023020337,2023-11-29,8476346,L
3,1,01:08,13,1,6:28,7:36,68,388,456,2023020337,2023-11-29,8476346,L
4,1,01:20,13,1,10:46,12:06,80,646,726,2023020337,2023-11-29,8476346,L
5,1,01:01,13,1,15:06,16:07,61,906,967,2023020337,2023-11-29,8476346,L
6,1,01:17,13,1,18:43,20:00,77,1123,1200,2023020337,2023-11-29,8476346,L
7,2,00:57,13,1,1:16,2:13,57,1276,1333,2023020337,2023-11-29,8476346,L
8,2,01:15,13,1,3:40,4:55,75,1420,1495,2023020337,2023-11-29,8476346,L
9,2,00:58,13,1,5:55,6:53,58,1555,1613,2023020337,2023-11-29,8476346,L
10,2,01:10,13,1,8:13,9:23,70,1693,1763,2023020337,2023-11-29,8476346,L
11,2,00:41,13,1,12:53,13:34,41,1973,2014,2023020337,2023-11-29,8476346,L
12,2,02:32,13,1,15:52,18:24,152,2152,2304,2023020337,2023-11-29,8476346,L
13,3,00:39,13,1,0:00,0:39,39,2400,2439,2023020337,2023-11-29,8476346,L
14,3,00:40,13,1,3:16,3:56,40,2596,2636,2023020337,2023-11-29,8476346,L
15,3,00:55,13,1,6:57,7:52,55,2817,2872,2023020337,2023-11-29,8476346,L
16,3,01:41,13,1,8:18,9:59,101,2898,2999,2023020337,2023-11-29,8476346,L
17,3,00:56,13,1,12:48,13:44,56,3168,3224,2023020337,2023-11-29,8476346,L
18,3,01:11,13,1,14:51,16:02,71,3291,3362,2023020337,2023-11-29,8476346,L
19,3,01:19,13,1,17:44,19:03,79,3464,3543,2023020337,2023-11-29,8476346,L
1,1,00:48,17,1,2:14,3:02,48,134,182,2023020337,2023-11-29,8479941,R
2,1,00:56,17,1,5:33,6:29,56,333,389,2023020337,2023-11-29,8479941,R
3,1,01:04,17,1,9:39,10:43,64,579,643,2023020337,2023-11-29,8479941,R
4,1,00:42,17,1,14:24,15:06,42,864,906,2023020337,2023-11-29,8479941,R
5,1,01:01,17,1,17:59,19:00,61,1079,1140,2023020337,2023-11-29,8479941,R
6,2,00:32,17,1,2:13,2:45,32,1333,1365,2023020337,2023-11-29,8479941,R
7,2,00:37,17,1,7:36,8:13,37,1656,1693,2023020337,2023-11-29,8479941,R
8,2,00:31,17,1,11:38,12:09,31,1898,1929,2023020337,2023-11-29,8479941,R
9,2,00:52,17,1,14:08,15:00,52,2048,2100,2023020337,2023-11-29,8479941,R
10,2,00:51,17,1,19:09,20:00,51,2349,2400,2023020337,2023-11-29,8479941,R
11,3,01:28,17,1,0:36,2:04,88,2436,2524,2023020337,2023-11-29,8479941,R
12,3,01:24,17,1,5:01,6:25,84,2701,2785,2023020337,2023-11-29,8479941,R
13,3,00:11,17,1,8:07,8:18,11,2887,2898,2023020337,2023-11-29,8479941,R
14,3,01:03,17,1,10:43,11:46,63,3043,3106,2023020337,2023-11-29,8479941,R
15,3,00:43,17,1,12:08,12:51,43,3128,3171,2023020337,2023-11-29,8479941,R
16,3,01:07,17,1,15:56,17:03,67,3356,3423,2023020337,2023-11-29,8479941,R
17,3,00:20,17,1,19:40,20:00,20,3580,3600,2023020337,2023-11-29,8479941,R
1,1,00:54,22,1,0:54,1:48,54,54,108,2023020337,2023-11-29,8479402,D
2,1,01:11,22,1,3:51,5:02,71,231,302,2023020337,2023-11-29,8479402,D
3,1,00:37,22,1,7:08,7:45,37,428,465,2023020337,2023-11-29,8479402,D
4,1,00:52,22,1,10:04,10:56,52,604,656,2023020337,2023-11-29,8479402,D
5,1,01:02,22,1,13:23,14:25,62,803,865,2023020337,2023-11-29,8479402,D
6,1,00:58,22,1,16:57,17:55,58,1017,1075,2023020337,2023-11-29,8479402,D
7,2,00:58,22,1,1:15,2:13,58,1275,1333,2023020337,2023-11-29,8479402,D
8,2,01:04,22,1,4:49,5:53,64,1489,1553,2023020337,2023-11-29,8479402,D
9,2,01:32,22,1,7:36,9:08,92,1656,1748,2023020337,2023-11-29,8479402,D
10,2,00:58,22,1,10:42,11:40,58,1842,1900,2023020337,2023-11-29,8479402,D
11,2,01:20,22,1,13:42,15:02,80,2022,2102,2023020337,2023-11-29,8479402,D
12,2,00:08,22,1,18:24,18:32,8,2304,2312,2023020337,2023-11-29,8479402,D
13,3,01:20,22,1,0:38,1:58,80,2438,2518,2023020337,2023-11-29,8479402,D
14,3,01:22,22,1,3:56,5:18,82,2636,2718,2023020337,2023-11-29,8479402,D
15,3,00:26,22,1,7:52,8:18,26,2872,2898,2023020337,2023-11-29,8479402,D
16,3,00:49,22,1,11:04,11:53,49,3064,3113,2023020337,2023-11-29,8479402,D
17,3,00:48,22,1,14:06,14:54,48,3246,3294,2023020337,2023-11-29,8479402,D
18,3,00:57,22,1,19:03,20:00,57,3543,3600,2023020337,2023-11-29,8479402,D
1,1,00:51,27,1,0:00,0:51,51,0,51,2023020337,2023-11-29,8480871,D
2,1,01:00,27,1,2:51,3:51,60,171,231,2023020337,2023-11-29,8480871,D
3,1,01:22,27,1,5:46,7:08,82,346,428,2023020337,2023-11-29,8480871,D
4,1,01:04,27,1,9:00,10:04,64,540,604,2023020337,2023-11-29,8480871,D
5,1,01:05,27,1,11:21,12:26,65,681,746,2023020337,2023-11-29,8480871,D
6,1,01:43,27,1,14:25,16:08,103,865,968,2023020337,2023-11-29,8480871,D
7,1,01:02,27,1,17:48,18:50,62,1068,1130,2023020337,2023-11-29,8480871,D
8,2,01:20,27,1,0:00,1:20,80,1200,1280,2023020337,2023-11-29,8480871,D
9,2,00:55,27,1,2:45,3:40,55,1365,1420,2023020337,2023-11-29,8480871,D
10,2,00:54,27,1,5:54,6:48,54,1554,1608,2023020337,2023-11-29,8480871,D
11,2,00:39,27,1,9:08,9:47,39,1748,1787,2023020337,2023-11-29,8480871,D
12,2,01:13,27,1,11:40,12:53,73,1900,1973,2023020337,2023-11-29,8480871,D
13,2,00:50,27,1,15:02,15:52,50,2102,2152,2023020337,2023-11-29,8480871,D
14,3,00:38,27,1,0:00,0:38,38,2400,2438,2023020337,2023-11-29,8480871,D
15,3,01:13,27,1,2:43,3:56,73,2563,2636,2023020337,2023-11-29,8480871,D
16,3,01:17,27,1,6:33,7:50,77,2793,2870,2023020337,2023-11-29,8480871,D
17,3,00:38,27,1,10:05,10:43,38,3005,3043,2023020337,2023-11-29,8480871,D
18,3,00:57,27,1,13:07,14:04,57,3187,3244,2023020337,2023-11-29,8480871,D
19,3,00:52,27,1,14:54,15:46,52,3294,3346,2023020337,2023-11-29,8480871,D
20,3,00:18,27,1,19:42,20:00,18,3582,3600,2023020337,2023-11-29,8480871,D
1,1,00:35,29,1,1:02,1:37,35,62,97,2023020337,2023-11-29,8479339,L
2,1,01:05,29,1,3:49,4:54,65,229,294,2023020337,2023-11-29,8479339,L
3,1,01:00,29,1,7:30,8:30,60,450,510,2023020337,2023-11-29,8479339,L
4,1,01:41,29,1,12:03,13:44,101,723,824,2023020337,2023-11-29,8479339,L
5,1,00:47,29,1,16:07,16:54,47,967,1014,2023020337,2023-11-29,8479339,L
6,2,00:55,29,1,2:45,3:40,55,1365,1420,2023020337,2023-11-29,8479339,L
7,2,00:39,29,1,6:57,7:36,39,1617,1656,2023020337,2023-11-29,8479339,L
8,2,01:25,29,1,10:13,11:38,85,1813,1898,2023020337,2023-11-29,8479339,L
9,2,00:14,29,1,13:54,14:08,14,2034,2048,2023020337,2023-11-29,8479339,L
10,2,00:08,29,1,18:24,18:32,8,2304,2312,2023020337,2023-11-29,8479339,L
11,3,00:28,29,1,2:48,3:16,28,2568,2596,2023020337,2023-11-29,8479339,L
12,3,00:32,29,1,6:25,6:57,32,2785,2817,2023020337,2023-11-29,8479339,L
13,3,01:41,29,1,8:18,9:59,101,2898,2999,2023020337,2023-11-29,8479339,L
14,3,00:44,29,1,13:43,14:27,44,3223,3267,2023020337,2023-11-29,8479339,L
15,3,01:09,29,1,17:54,19:03,69,3474,3543,2023020337,2023-11-29,8479339,L
1,1,00:52,38,1,0:00,0:52,52,0,52,2023020337,2023-11-29,8476432,C
2,1,00:44,38,1,3:06,3:50,44,186,230,2023020337,2023-11-29,8476432,C
3,1,01:05,38,1,6:29,7:34,65,389,454,2023020337,2023-11-29,8476432,C
4,1,01:13,38,1,10:56,12:09,73,656,729,2023020337,2023-11-29,8476432,C
5,1,00:59,38,1,15:06,16:05,59,906,965,2023020337,2023-11-29,8476432,C
6,1,01:01,38,1,18:59,20:00,61,1139,1200,2023020337,2023-11-29,8476432,C
7,2,00:50,38,1,1:23,2:13,50,1283,1333,2023020337,2023-11-29,8476432,C
8,2,00:02,38,1,3:40,3:42,2,1420,1422,2023020337,2023-11-29,8476432,C
9,2,01:01,38,1,5:52,6:53,61,1552,1613,2023020337,2023-11-29,8476432,C
10,2,00:34,38,1,9:13,9:47,34,1753,1787,2023020337,2023-11-29,8476432,C
11,2,00:49,38,1,12:53,13:42,49,1973,2022,2023020337,2023-11-29,8476432,C
12,2,02:28,38,1,15:57,18:25,148,2157,2305,2023020337,2023-11-29,8476432,C
13,3,00:36,38,1,0:00,0:36,36,2400,2436,2023020337,2023-11-29,8476432,C
14,3,00:40,38,1,3:16,3:56,40,2596,2636,2023020337,2023-11-29,8476432,C
15,3,00:43,38,1,6:57,7:40,43,2817,2860,2023020337,2023-11-29,8476432,C
16,3,01:37,38,1,8:18,9:55,97,2898,2995,2023020337,2023-11-29,8476432,C
17,3,01:08,38,1,14:46,15:54,68,3286,3354,2023020337,2023-11-29,8476432,C
18,3,01:16,38,1,17:47,19:03,76,3467,3543,2023020337,2023-11-29,8476432,C
1,1,00:43,42,1,0:54,1:37,43,54,97,2023020337,2023-11-29,8480074,C
2,1,00:58,42,1,3:57,4:55,58,237,295,2023020337,2023-11-29,8480074,C
3,1,01:22,42,1,7:36,8:58,82,456,538,2023020337,2023-11-29,8480074,C
4,1,01:16,42,1,12:06,13:22,76,726,802,2023020337,2023-11-29,8480074,C
5,1,00:51,42,1,16:07,16:58,51,967,1018,2023020337,2023-11-29,8480074,C
6,2,00:20,42,1,3:42,4:02,20,1422,1442,2023020337,2023-11-29,8480074,C
7,2,01:14,42,1,4:08,5:22,74,1448,1522,2023020337,2023-11-29,8480074,C
8,2,00:43,42,1,6:53,7:36,43,1613,1656,2023020337,2023-11-29,8480074,C
9,2,01:17,42,1,10:15,11:32,77,1815,1892,2023020337,2023-11-29,8480074,C
10,2,00:34,42,1,13:34,14:08,34,2014,2048,2023020337,2023-11-29,8480074,C
11,2,00:06,42,1,18:26,18:32,6,2306,2312,2023020337,2023-11-29,8480074,C
12,3,00:33,42,1,2:43,3:16,33,2563,2596,2023020337,2023-11-29,8480074,C
13,3,00:46,42,1,6:11,6:57,46,2771,2817,2023020337,2023-11-29,8480074,C
14,3,01:07,42,1,13:44,14:51,67,3224,3291,2023020337,2023-11-29,8480074,C
1,1,00:56,44,1,0:52,1:48,56,52,108,2023020337,2023-11-29,8475790,D
2,1,01:07,44,1,3:49,4:56,67,229,296,2023020337,2023-11-29,8475790,D
3,1,00:46,44,1,6:59,7:45,46,419,465,2023020337,2023-11-29,8475790,D
4,1,00:53,44,1,10:03,10:56,53,603,656,2023020337,2023-11-29,8475790,D
5,1,01:04,44,1,13:22,14:26,64,802,866,2023020337,2023-11-29,8475790,D
6,1,01:06,44,1,16:42,17:48,66,1002,1068,2023020337,2023-11-29,8475790,D
7,2,00:53,44,1,1:20,2:13,53,1280,1333,2023020337,2023-11-29,8475790,D
8,2,00:59,44,1,4:53,5:52,59,1493,1552,2023020337,2023-11-29,8475790,D
9,2,01:31,44,1,7:36,9:07,91,1656,1747,2023020337,2023-11-29,8475790,D
10,2,00:56,44,1,10:43,11:39,56,1843,1899,2023020337,2023-11-29,8475790,D
11,2,01:15,44,1,13:43,14:58,75,2023,2098,2023020337,2023-11-29,8475790,D
12,2,01:35,44,1,18:25,20:00,95,2305,2400,2023020337,2023-11-29,8475790,D
13,3,01:24,44,1,0:36,2:00,84,2436,2520,2023020337,2023-11-29,8475790,D
14,3,01:23,44,1,3:56,5:19,83,2636,2719,2023020337,2023-11-29,8475790,D
15,3,00:28,44,1,7:50,8:18,28,2870,2898,2023020337,2023-11-29,8475790,D
16,3,01:10,44,1,10:43,11:53,70,3043,3113,2023020337,2023-11-29,8475790,D
17,3,00:53,44,1,14:04,14:57,53,3244,3297,2023020337,2023-11-29,8475790,D
18,3,01:17,44,1,15:46,17:03,77,3346,3423,2023020337,2023-11-29,8475790,D
1,1,00:52,50,1,2:14,3:06,52,134,186,2023020337,2023-11-29,8480762,L
2,1,00:55,50,1,5:33,6:28,55,333,388,2023020337,2023-11-29,8480762,L
3,1,00:50,50,1,9:56,10:46,50,596,646,2023020337,2023-11-29,8480762,L
4,1,00:43,50,1,14:23,15:06,43,863,906,2023020337,2023-11-29,8480762,L
5,1,00:47,50,1,17:56,18:43,47,1076,1123,2023020337,2023-11-29,8480762,L
6,2,00:32,50,1,2:13,2:45,32,1333,1365,2023020337,2023-11-29,8480762,L
7,2,00:36,50,1,7:36,8:12,36,1656,1692,2023020337,2023-11-29,8480762,L
8,2,00:37,50,1,11:32,12:09,37,1892,1929,2023020337,2023-11-29,8480762,L
9,2,00:54,50,1,14:08,15:02,54,2048,2102,2023020337,2023-11-29,8480762,L
10,2,00:50,50,1,19:10,20:00,50,2350,2400,2023020337,2023-11-29,8480762,L
11,3,01:20,50,1,0:38,1:58,80,2438,2518,2023020337,2023-11-29,8480762,L
12,3,01:02,50,1,5:09,6:11,62,2709,2771,2023020337,2023-11-29,8480762,L
13,3,00:11,50,1,8:07,8:18,11,2887,2898,2023020337,2023-11-29,8480762,L
14,3,01:01,50,1,10:42,11:43,61,3042,3103,2023020337,2023-11-29,8480762,L
15,3,00:40,50,1,12:08,12:48,40,3128,3168,2023020337,2023-11-29,8480762,L
16,3,01:01,50,1,16:02,17:03,61,3362,3423,2023020337,2023-11-29,8480762,L
17,3,00:19,50,1,19:41,20:00,19,3581,3600,2023020337,2023-11-29,8480762,L
1,1,01:03,55,1,1:48,2:51,63,108,171,2023020337,2023-11-29,8483460,D
2,1,01:04,55,1,4:56,6:00,64,296,360,2023020337,2023-11-29,8483460,D
3,1,01:15,55,1,7:45,9:00,75,465,540,2023020337,2023-11-29,8483460,D
4,1,00:26,55,1,10:55,11:21,26,655,681,2023020337,2023-11-29,8483460,D
5,1,00:59,55,1,12:24,13:23,59,744,803,2023020337,2023-11-29,8483460,D
6,1,00:34,55,1,16:08,16:42,34,968,1002,2023020337,2023-11-29,8483460,D
7,1,01:10,55,1,18:50,20:00,70,1130,1200,2023020337,2023-11-29,8483460,D
8,2,00:32,55,1,2:13,2:45,32,1333,1365,2023020337,2023-11-29,8483460,D
9,2,01:09,55,1,3:40,4:49,69,1420,1489,2023020337,2023-11-29,8483460,D
10,2,00:43,55,1,6:53,7:36,43,1613,1656,2023020337,2023-11-29,8483460,D
11,2,00:55,55,1,9:47,10:42,55,1787,1842,2023020337,2023-11-29,8483460,D
12,2,00:50,55,1,12:53,13:43,50,1973,2023,2023020337,2023-11-29,8483460,D
13,2,02:32,55,1,15:54,18:26,152,2154,2306,2023020337,2023-11-29,8483460,D
14,3,00:47,55,1,1:58,2:45,47,2518,2565,2023020337,2023-11-29,8483460,D
15,3,01:14,55,1,5:18,6:32,74,2718,2792,2023020337,2023-11-29,8483460,D
16,3,01:25,55,1,11:43,13:08,85,3103,3188,2023020337,2023-11-29,8483460,D
17,3,00:51,55,1,17:03,17:54,51,3423,3474,2023020337,2023-11-29,8483460,D
18,3,00:39,55,1,19:03,19:42,39,3543,3582,2023020337,2023-11-29,8483460,D
1,1,00:37,59,1,1:37,2:14,37,97,134,2023020337,2023-11-29,8482475,R
2,1,00:39,59,1,4:54,5:33,39,294,333,2023020337,2023-11-29,8482475,R
3,1,01:09,59,1,8:30,9:39,69,510,579,2023020337,2023-11-29,8482475,R
4,1,00:40,59,1,13:44,14:24,40,824,864,2023020337,2023-11-29,8482475,R
5,1,01:05,59,1,16:54,17:59,65,1014,1079,2023020337,2023-11-29,8482475,R
6,2,01:25,59,1,0:00,1:25,85,1200,1285,2023020337,2023-11-29,8482475,R
7,2,00:59,59,1,4:55,5:54,59,1495,1554,2023020337,2023-11-29,8482475,R
8,2,00:57,59,1,9:16,10:13,57,1756,1813,2023020337,2023-11-29,8482475,R
9,2,00:44,59,1,12:09,12:53,44,1929,1973,2023020337,2023-11-29,8482475,R
10,2,00:57,59,1,15:00,15:57,57,2100,2157,2023020337,2023-11-29,8482475,R
11,2,00:38,59,1,18:32,19:10,38,2312,2350,2023020337,2023-11-29,8482475,R
12,3,00:44,59,1,2:04,2:48,44,2524,2568,2023020337,2023-11-29,8482475,R
13,3,01:05,59,1,3:56,5:01,65,2636,2701,2023020337,2023-11-29,8482475,R
14,3,00:15,59,1,7:52,8:07,15,2872,2887,2023020337,2023-11-29,8482475,R
15,3,00:44,59,1,9:59,10:43,44,2999,3043,2023020337,2023-11-29,8482475,R
16,3,00:15,59,1,11:53,12:08,15,3113,3128,2023020337,2023-11-29,8482475,R
17,3,00:52,59,1,12:51,13:43,52,3171,3223,2023020337,2023-11-29,8482475,R
18,3,00:40,59,1,17:03,17:43,40,3423,3463,2023020337,2023-11-29,8482475,R
19,3,00:39,59,1,19:03,19:42,39,3543,3582,2023020337,2023-11-29,8482475,R
1,1,01:02,86,1,0:00,1:02,62,0,62,2023020337,2023-11-29,8480893,R
2,1,00:47,86,1,3:02,3:49,47,182,229,2023020337,2023-11-29,8480893,R
