shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
30,3,00:15,4,1,15:45,16:00,15,3345,3360,2023020164,2023-11-04,8475181,D
31,3,00:35,4,1,17:57,18:32,35,3477,3512,2023020164,2023-11-04,8475181,D
1,1,00:45,6,1,2:05,2:50,45,125,170,2023020164,2023-11-04,8474618,D
2,1,01:19,6,1,3:22,4:41,79,202,281,2023020164,2023-11-04,8474618,D
3,1,00:32,6,1,6:05,6:37,32,365,397,2023020164,2023-11-04,8474618,D
4,1,00:58,6,1,8:43,9:41,58,523,581,2023020164,2023-11-04,8474618,D
5,1,00:17,6,1,11:36,11:53,17,696,713,2023020164,2023-11-04,8474618,D
6,1,01:18,6,1,13:50,15:08,78,830,908,2023020164,2023-11-04,8474618,D
7,1,00:30,6,1,17:26,17:56,30,1046,1076,2023020164,2023-11-04,8474618,D
8,2,00:41,6,1,1:19,2:00,41,1279,1320,2023020164,2023-11-04,8474618,D
9,2,00:45,6,1,5:19,6:04,45,1519,1564,2023020164,2023-11-04,8474618,D
10,2,00:17,6,1,6:24,6:41,17,1584,1601,2023020164,2023-11-04,8474618,D
11,2,01:02,6,1,8:52,9:54,62,1732,1794,2023020164,2023-11-04,8474618,D
12,2,00:42,6,1,12:19,13:01,42,1939,1981,2023020164,2023-11-04,8474618,D
13,2,00:43,6,1,16:59,17:42,43,2219,2262,2023020164,2023-11-04,8474618,D
14,3,01:20,6,1,2:50,4:10,80,2570,2650,2023020164,2023-11-04,8474618,D
15,3,00:07,6,1,5:46,5:53,7,2746,2753,2023020164,2023-11-04,8474618,D
16,3,00:49,6,1,8:00,8:49,49,2880,2929,2023020164,2023-11-04,8474618,D
17,3,01:48,6,1,10:25,12:13,108,3025,3133,2023020164,2023-11-04,8474618,D
18,3,00:37,6,1,13:34,14:11,37,3214,3251,2023020164,2023-11-04,8474618,D
19,3,01:08,6,1,16:00,17:08,68,3360,3428,2023020164,2023-11-04,8474618,D
20,3,00:10,6,1,17:47,17:57,10,3467,3477,2023020164,2023-11-04,8474618,D
21,3,01:10,6,1,18:32,19:42,70,3512,3582,2023020164,2023-11-04,8474618,D
1,1,00:43,10,1,0:41,1:24,43,41,84,2023020164,2023-11-04,8475170,C
2,1,00:36,10,1,4:01,4:37,36,241,277,2023020164,2023-11-04,8475170,C
3,1,00:52,10,1,8:43,9:35,52,523,575,2023020164,2023-11-04,8475170,C
4,1,01:22,10,1,12:10,13:32,82,730,812,2023020164,2023-11-04,8475170,C
5,1,00:16,10,1,15:40,15:56,16,940,956,2023020164,2023-11-04,8475170,C
6,1,00:47,10,1,16:37,17:24,47,997,1044,2023020164,2023-11-04,8475170,C
7,1,00:34,10,1,19:26,20:00,34,1166,1200,2023020164,2023-11-04,8475170,C
8,2,00:24,10,1,0:00,0:24,24,1200,1224,2023020164,2023-11-04,8475170,C
9,2,01:03,10,1,3:35,4:38,63,1415,1478,2023020164,2023-11-04,8475170,C
10,2,01:09,10,1,8:52,10:01,69,1732,1801,2023020164,2023-11-04,8475170,C
11,2,00:54,10,1,12:09,13:03,54,1929,1983,2023020164,2023-11-04,8475170,C
12,2,00:49,10,1,16:06,16:55,49,2166,2215,2023020164,2023-11-04,8475170,C
13,2,01:02,10,1,18:58,20:00,62,2338,2400,2023020164,2023-11-04,8475170,C
14,3,00:22,10,1,0:48,1:10,22,2448,2470,2023020164,2023-11-04,8475170,C
15,3,00:47,10,1,2:50,3:37,47,2570,2617,2023020164,2023-11-04,8475170,C
16,3,00:07,10,1,5:46,5:53,7,2746,2753,2023020164,2023-11-04,8475170,C
17,3,00:53,10,1,9:33,10:26,53,2973,3026,2023020164,2023-11-04,8475170,C
18,3,00:42,10,1,13:25,14:07,42,3205,3247,2023020164,2023-11-04,8475170,C
19,3,00:29,10,1,16:25,16:54,29,3385,3414,2023020164,2023-11-04,8475170,C
20,3,00:40,10,1,18:32,19:12,40,3512,3552,2023020164,2023-11-04,8475170,C
1,1,00:09,12,1,1:24,1:33,9,84,93,2023020164,2023-11-04,8475763,R
2,1,00:12,12,1,2:38,2:50,12,158,170,2023020164,2023-11-04,8475763,R
3,1,00:53,12,1,4:39,5:32,53,279,332,2023020164,2023-11-04,8475763,R
4,1,00:48,12,1,10:54,11:42,48,654,702,2023020164,2023-11-04,8475763,R
5,1,00:39,12,1,15:01,15:40,39,901,940,2023020164,2023-11-04,8475763,R
6,1,00:47,12,1,17:56,18:43,47,1076,1123,2023020164,2023-11-04,8475763,R
7,2,01:19,12,1,1:28,2:47,79,1288,1367,2023020164,2023-11-04,8475763,R
8,2,00:45,12,1,5:19,6:04,45,1519,1564,2023020164,2023-11-04,8475763,R
9,2,00:31,12,1,10:01,10:32,31,1801,1832,2023020164,2023-11-04,8475763,R
10,2,00:53,12,1,13:03,13:56,53,1983,2036,2023020164,2023-11-04,8475763,R
11,2,00:47,12,1,16:55,17:42,47,2215,2262,2023020164,2023-11-04,8475763,R
12,3,00:51,12,1,4:28,5:19,51,2668,2719,2023020164,2023-11-04,8475763,R
13,3,01:01,12,1,7:49,8:50,61,2869,2930,2023020164,2023-11-04,8475763,R
14,3,01:23,12,1,10:26,11:49,83,3026,3109,2023020164,2023-11-04,8475763,R
15,3,01:06,12,1,14:07,15:13,66,3247,3313,2023020164,2023-11-04,8475763,R
16,3,01:03,12,1,16:54,17:57,63,3414,3477,2023020164,2023-11-04,8475763,R
17,3,00:48,12,1,19:12,20:00,48,3552,3600,2023020164,2023-11-04,8475763,R
1,1,00:27,13,1,1:24,1:51,27,84,111,2023020164,2023-11-04,8480281,R
2,1,00:51,13,1,4:41,5:32,51,281,332,2023020164,2023-11-04,8480281,R
3,1,01:07,13,1,7:36,8:43,67,456,523,2023020164,2023-11-04,8480281,R
4,1,00:06,13,1,9:39,9:45,6,579,585,2023020164,2023-11-04,8480281,R
5,1,00:41,13,1,10:55,11:36,41,655,696,2023020164,2023-11-04,8480281,R
6,1,00:40,13,1,15:00,15:40,40,900,940,2023020164,2023-11-04,8480281,R
7,1,00:39,13,1,17:56,18:35,39,1076,1115,2023020164,2023-11-04,8480281,R
8,2,01:17,13,1,1:34,2:51,77,1294,1371,2023020164,2023-11-04,8480281,R
9,2,00:45,13,1,5:19,6:04,45,1519,1564,2023020164,2023-11-04,8480281,R
10,2,00:30,13,1,7:30,8:00,30,1650,1680,2023020164,2023-11-04,8480281,R
11,2,00:39,13,1,9:53,10:32,39,1793,1832,2023020164,2023-11-04,8480281,R
12,2,00:45,13,1,13:03,13:48,45,1983,2028,2023020164,2023-11-04,8480281,R
13,2,00:43,13,1,16:59,17:42,43,2219,2262,2023020164,2023-11-04,8480281,R
14,3,00:46,13,1,2:04,2:50,46,2524,2570,2023020164,2023-11-04,8480281,R
15,3,00:46,13,1,4:29,5:15,46,2669,2715,2023020164,2023-11-04,8480281,R
16,3,00:52,13,1,7:52,8:44,52,2872,2924,2023020164,2023-11-04,8480281,R
17,3,01:18,13,1,10:32,11:50,78,3032,3110,2023020164,2023-11-04,8480281,R
18,3,00:59,13,1,14:10,15:09,59,3250,3309,2023020164,2023-11-04,8480281,R
19,3,00:42,13,1,17:01,17:43,42,3421,3463,2023020164,2023-11-04,8480281,R
20,3,00:40,13,1,19:20,20:00,40,3560,3600,2023020164,2023-11-04,8480281,R
1,1,00:52,15,1,1:24,2:16,52,84,136,2023020164,2023-11-04,8477944,L
2,1,00:50,15,1,4:44,5:34,50,284,334,2023020164,2023-11-04,8477944,L
3,1,01:12,15,1,9:42,10:54,72,582,654,2023020164,2023-11-04,8477944,L
4,1,00:41,15,1,14:59,15:40,41,899,940,2023020164,2023-11-04,8477944,L
5,1,00:37,15,1,17:56,18:33,37,1076,1113,2023020164,2023-11-04,8477944,L
6,2,01:05,15,1,1:32,2:37,65,1292,1357,2023020164,2023-11-04,8477944,L
7,2,00:45,15,1,5:19,6:04,45,1519,1564,2023020164,2023-11-04,8477944,L
8,2,00:38,15,1,9:54,10:32,38,1794,1832,2023020164,2023-11-04,8477944,L
9,2,00:53,15,1,13:03,13:56,53,1983,2036,2023020164,2023-11-04,8477944,L
10,2,00:39,15,1,17:03,17:42,39,2223,2262,2023020164,2023-11-04,8477944,L
11,3,00:48,15,1,4:31,5:19,48,2671,2719,2023020164,2023-11-04,8477944,L
12,3,00:58,15,1,7:51,8:49,58,2871,2929,2023020164,2023-11-04,8477944,L
13,3,00:43,15,1,10:34,11:17,43,3034,3077,2023020164,2023-11-04,8477944,L
14,3,00:54,15,1,14:14,15:08,54,3254,3308,2023020164,2023-11-04,8477944,L
15,3,00:52,15,1,17:05,17:57,52,3425,3477,2023020164,2023-11-04,8477944,L
16,3,00:35,15,1,19:25,20:00,35,3565,3600,2023020164,2023-11-04,8477944,L
1,1,00:41,18,1,0:00,0:41,41,0,41,2023020164,2023-11-04,8480023,C
2,1,00:28,18,1,2:50,3:18,28,170,198,2023020164,2023-11-04,8480023,C
3,1,00:46,18,1,5:32,6:18,46,332,378,2023020164,2023-11-04,8480023,C
4,1,00:32,18,1,6:37,7:09,32,397,429,2023020164,2023-11-04,8480023,C
5,1,01:19,18,1,9:35,10:54,79,575,654,2023020164,2023-11-04,8480023,C
6,1,00:17,18,1,11:53,12:10,17,713,730,2023020164,2023-11-04,8480023,C
7,1,00:41,18,1,15:56,16:37,41,956,997,2023020164,2023-11-04,8480023,C
8,1,00:43,18,1,18:43,19:26,43,1123,1166,2023020164,2023-11-04,8480023,C
9,2,01:04,18,1,0:24,1:28,64,1224,1288,2023020164,2023-11-04,8480023,C
10,2,00:43,18,1,4:36,5:19,43,1476,1519,2023020164,2023-11-04,8480023,C
11,2,00:20,18,1,6:04,6:24,20,1564,1584,2023020164,2023-11-04,8480023,C
12,2,01:17,18,1,14:48,16:05,77,2088,2165,2023020164,2023-11-04,8480023,C
13,2,01:16,18,1,17:42,18:58,76,2262,2338,2023020164,2023-11-04,8480023,C
14,3,00:48,18,1,0:00,0:48,48,2400,2448,2023020164,2023-11-04,8480023,C
15,3,00:22,18,1,1:10,1:32,22,2470,2492,2023020164,2023-11-04,8480023,C
16,3,00:27,18,1,5:19,5:46,27,2719,2746,2023020164,2023-11-04,8480023,C
17,3,00:55,18,1,5:53,6:48,55,2753,2808,2023020164,2023-11-04,8480023,C
18,3,00:43,18,1,8:50,9:33,43,2930,2973,2023020164,2023-11-04,8480023,C
19,3,00:59,18,1,12:27,13:26,59,3147,3206,2023020164,2023-11-04,8480023,C
20,3,00:15,18,1,15:45,16:00,15,3345,3360,2023020164,2023-11-04,8480023,C
1,1,00:48,20,1,0:36,1:24,48,36,84,2023020164,2023-11-04,8476438,L
2,1,00:39,20,1,4:01,4:40,39,241,280,2023020164,2023-11-04,8476438,L
3,1,00:56,20,1,8:43,9:39,56,523,579,2023020164,2023-11-04,8476438,L
4,1,01:14,20,1,12:45,13:59,74,765,839,2023020164,2023-11-04,8476438,L
5,1,00:16,20,1,15:40,15:56,16,940,956,2023020164,2023-11-04,8476438,L
6,1,00:46,20,1,16:37,17:23,46,997,1043,2023020164,2023-11-04,8476438,L
7,1,00:37,20,1,19:23,20:00,37,1163,1200,2023020164,2023-11-04,8476438,L
8,2,00:24,20,1,0:00,0:24,24,1200,1224,2023020164,2023-11-04,8476438,L
9,2,00:52,20,1,3:39,4:31,52,1419,1471,2023020164,2023-11-04,8476438,L
10,2,01:01,20,1,8:52,9:53,61,1732,1793,2023020164,2023-11-04,8476438,L
11,2,00:44,20,1,12:19,13:03,44,1939,1983,2023020164,2023-11-04,8476438,L
12,2,01:24,20,1,15:35,16:59,84,2135,2219,2023020164,2023-11-04,8476438,L
13,2,00:44,20,1,19:16,20:00,44,2356,2400,2023020164,2023-11-04,8476438,L
14,3,00:23,20,1,0:47,1:10,23,2447,2470,2023020164,2023-11-04,8476438,L
15,3,00:53,20,1,2:50,3:43,53,2570,2623,2023020164,2023-11-04,8476438,L
16,3,00:07,20,1,5:46,5:53,7,2746,2753,2023020164,2023-11-04,8476438,L
17,3,00:54,20,1,9:38,10:32,54,2978,3032,2023020164,2023-11-04,8476438,L
18,3,00:39,20,1,13:31,14:10,39,3211,3250,2023020164,2023-11-04,8476438,L
19,3,00:36,20,1,16:25,17:01,36,3385,3421,2023020164,2023-11-04,8476438,L
20,3,00:48,20,1,18:32,19:20,48,3512,3560,2023020164,2023-11-04,8476438,L
1,1,00:42,25,1,0:42,1:24,42,42,84,2023020164,2023-11-04,8479385,C
2,1,00:43,25,1,4:01,4:44,43,241,284,2023020164,2023-11-04,8479385,C
3,1,00:59,25,1,8:43,9:42,59,523,582,2023020164,2023-11-04,8479385,C
4,1,01:15,25,1,12:47,14:02,75,767,842,2023020164,2023-11-04,8479385,C
5,1,00:16,25,1,15:40,15:56,16,940,956,2023020164,2023-11-04,8479385,C
6,1,00:58,25,1,16:37,17:35,58,997,1055,2023020164,2023-11-04,8479385,C
7,1,00:32,25,1,19:28,20:00,32,1168,1200,2023020164,2023-11-04,8479385,C
8,2,00:24,25,1,0:00,0:24,24,1200,1224,2023020164,2023-11-04,8479385,C
9,2,01:03,25,1,3:33,4:36,63,1413,1476,2023020164,2023-11-04,8479385,C
10,2,01:01,25,1,8:52,9:53,61,1732,1793,2023020164,2023-11-04,8479385,C
11,2,01:11,25,1,10:32,11:43,71,1832,1903,2023020164,2023-11-04,8479385,C
12,2,00:44,25,1,12:19,13:03,44,1939,1983,2023020164,2023-11-04,8479385,C
13,2,01:29,25,1,15:34,17:03,89,2134,2223,2023020164,2023-11-04,8479385,C
14,2,01:02,25,1,18:58,20:00,62,2338,2400,2023020164,2023-11-04,8479385,C
15,3,00:19,25,1,0:51,1:10,19,2451,2470,2023020164,2023-11-04,8479385,C
16,3,00:46,25,1,3:10,3:56,46,2590,2636,2023020164,2023-11-04,8479385,C
17,3,00:07,25,1,5:46,5:53,7,2746,2753,2023020164,2023-11-04,8479385,C
18,3,00:56,25,1,9:38,10:34,56,2978,3034,2023020164,2023-11-04,8479385,C
19,3,00:48,25,1,13:26,14:14,48,3206,3254,2023020164,2023-11-04,8479385,C
20,3,00:40,25,1,16:25,17:05,40,3385,3425,2023020164,2023-11-04,8479385,C
21,3,00:53,25,1,18:32,19:25,53,3512,3565,2023020164,2023-11-04,8479385,C
1,1,20:00,30,1,0:00,20:00,1200,0,1200,2023020164,2023-11-04,8480981,G
2,2,20:00,30,1,0:00,20:00,1200,1200,2400,2023020164,2023-11-04,8480981,G
3,3,20:00,30,1,0:00,20:00,1200,2400,3600,2023020164,2023-11-04,8480981,G
1,1,00:42,42,1,0:00,0:42,42,0,42,2023020164,2023-11-04,8477953,R
2,1,00:40,42,1,3:21,4:01,40,201,241,2023020164,2023-11-04,8477953,R
3,1,00:49,42,1,5:32,6:21,49,332,381,2023020164,2023-11-04,8477953,R
4,1,00:34,42,1,7:09,7:43,34,429,463,2023020164,2023-11-04,8477953,R
5,1,00:44,42,1,10:54,11:38,44,654,698,2023020164,2023-11-04,8477953,R
6,1,00:54,42,1,11:53,12:47,54,713,767,2023020164,2023-11-04,8477953,R
7,1,00:41,42,1,15:56,16:37,41,956,997,2023020164,2023-11-04,8477953,R
8,1,00:54,42,1,18:34,19:28,54,1114,1168,2023020164,2023-11-04,8477953,R
9,2,01:08,42,1,0:24,1:32,68,1224,1292,2023020164,2023-11-04,8477953,R
10,2,00:41,42,1,4:38,5:19,41,1478,1519,2023020164,2023-11-04,8477953,R
11,2,00:20,42,1,6:04,6:24,20,1564,1584,2023020164,2023-11-04,8477953,R
12,2,00:31,42,1,7:29,8:00,31,1649,1680,2023020164,2023-11-04,8477953,R
13,2,00:47,42,1,10:32,11:19,47,1832,1879,2023020164,2023-11-04,8477953,R
14,2,00:47,42,1,14:48,15:35,47,2088,2135,2023020164,2023-11-04,8477953,R
15,2,01:16,42,1,17:42,18:58,76,2262,2338,2023020164,2023-11-04,8477953,R
16,3,00:48,42,1,0:00,0:48,48,2400,2448,2023020164,2023-11-04,8477953,R
17,3,00:27,42,1,1:37,2:04,27,2497,2524,2023020164,2023-11-04,8477953,R
18,3,00:27,42,1,5:19,5:46,27,2719,2746,2023020164,2023-11-04,8477953,R
19,3,00:56,42,1,5:53,6:49,56,2753,2809,2023020164,2023-11-04,8477953,R
20,3,00:49,42,1,8:49,9:38,49,2929,2978,2023020164,2023-11-04,8477953,R
21,3,00:35,42,1,12:50,13:25,35,3170,3205,2023020164,2023-11-04,8477953,R
22,3,00:15,42,1,15:45,16:00,15,3345,3360,2023020164,2023-11-04,8477953,R
1,1,00:48,47,1,1:17,2:05,48,77,125,2023020164,2023-11-04,8476792,D
2,1,00:34,47,1,5:35,6:09,34,335,369,2023020164,2023-11-04,8476792,D
3,1,00:30,47,1,7:08,7:38,30,428,458,2023020164,2023-11-04,8476792,D
4,1,01:01,47,1,9:41,10:42,61,581,642,2023020164,2023-11-04,8476792,D
5,1,01:04,47,1,12:56,14:00,64,776,840,2023020164,2023-11-04,8476792,D
6,1,00:16,47,1,15:40,15:56,16,940,956,2023020164,2023-11-04,8476792,D
7,1,01:02,47,1,16:24,17:26,62,984,1046,2023020164,2023-11-04,8476792,D
8,1,00:47,47,1,18:34,19:21,47,1114,1161,2023020164,2023-11-04,8476792,D
9,2,00:24,47,1,0:00,0:24,24,1200,1224,2023020164,2023-11-04,8476792,D
10,2,00:53,47,1,1:54,2:47,53,1314,1367,2023020164,2023-11-04,8476792,D
11,2,00:49,47,1,3:31,4:20,49,1411,1460,2023020164,2023-11-04,8476792,D
12,2,00:34,47,1,7:26,8:00,34,1646,1680,2023020164,2023-11-04,8476792,D
13,2,00:40,47,1,9:52,10:32,40,1792,1832,2023020164,2023-11-04,8476792,D
14,2,00:50,47,1,10:53,11:43,50,1853,1903,2023020164,2023-11-04,8476792,D
15,2,00:53,47,1,13:01,13:54,53,1981,2034,2023020164,2023-11-04,8476792,D
16,2,00:09,47,1,14:48,14:57,9,2088,2097,2023020164,2023-11-04,8476792,D
17,2,00:52,47,1,16:05,16:57,52,2165,2217,2023020164,2023-11-04,8476792,D
18,2,01:15,47,1,18:01,19:16,75,2281,2356,2023020164,2023-11-04,8476792,D
19,3,00:22,47,1,0:48,1:10,22,2448,2470,2023020164,2023-11-04,8476792,D
20,3,00:44,47,1,2:06,2:50,44,2526,2570,2023020164,2023-11-04,8476792,D
21,3,00:31,47,1,5:15,5:46,31,2715,2746,2023020164,2023-11-04,8476792,D
22,3,01:00,47,1,7:00,8:00,60,2820,2880,2023020164,2023-11-04,8476792,D
23,3,00:47,47,1,9:38,10:25,47,2978,3025,2023020164,2023-11-04,8476792,D
24,3,00:39,47,1,12:55,13:34,39,3175,3214,2023020164,2023-11-04,8476792,D
25,3,00:12,47,1,15:33,15:45,12,3333,3345,2023020164,2023-11-04,8476792,D
26,3,00:39,47,1,17:08,17:47,39,3428,3467,2023020164,2023-11-04,8476792,D
27,3,00:15,47,1,19:45,20:00,15,3585,3600,2023020164,2023-11-04,8476792,D
1,1,01:17,55,1,0:00,1:17,77,0,77,2023020164,2023-11-04,8476892,D
2,1,00:31,55,1,2:50,3:21,31,170,201,2023020164,2023-11-04,8476892,D
3,1,00:58,55,1,4:37,5:35,58,277,335,2023020164,2023-11-04,8476892,D
4,1,00:31,55,1,6:37,7:08,31,397,428,2023020164,2023-11-04,8476892,D
5,1,01:05,55,1,7:38,8:43,65,458,523,2023020164,2023-11-04,8476892,D
6,1,00:55,55,1,10:42,11:37,55,642,697,2023020164,2023-11-04,8476892,D
7,1,01:03,55,1,11:53,12:56,63,713,776,2023020164,2023-11-04,8476892,D
8,1,00:32,55,1,15:08,15:40,32,908,940,2023020164,2023-11-04,8476892,D
9,1,00:28,55,1,15:56,16:24,28,956,984,2023020164,2023-11-04,8476892,D
10,1,00:38,55,1,17:56,18:34,38,1076,1114,2023020164,2023-11-04,8476892,D
11,1,00:39,55,1,19:21,20:00,39,1161,1200,2023020164,2023-11-04,8476892,D
12,2,00:52,55,1,0:24,1:16,52,1224,1276,2023020164,2023-11-04,8476892,D
13,2,00:44,55,1,2:47,3:31,44,1367,1411,2023020164,2023-11-04,8476892,D
14,2,00:45,55,1,4:34,5:19,45,1474,1519,2023020164,2023-11-04,8476892,D
15,2,00:20,55,1,6:04,6:24,20,1564,1584,2023020164,2023-11-04,8476892,D
16,2,00:45,55,1,6:41,7:26,45,1601,1646,2023020164,2023-11-04,8476892,D
17,2,00:52,55,1,8:00,8:52,52,1680,1732,2023020164,2023-11-04,8476892,D
18,2,00:21,55,1,10:32,10:53,21,1832,1853,2023020164,2023-11-04,8476892,D
19,2,00:36,55,1,11:43,12:19,36,1903,1939,2023020164,2023-11-04,8476892,D
20,2,00:54,55,1,13:54,14:48,54,2034,2088,2023020164,2023-11-04,8476892,D
21,2,01:09,55,1,14:57,16:06,69,2097,2166,2023020164,2023-11-04,8476892,D
22,2,00:19,55,1,17:42,18:01,19,2262,2281,2023020164,2023-11-04,8476892,D
23,2,00:44,55,1,19:16,20:00,44,2356,2400,2023020164,2023-11-04,8476892,D
24,3,00:51,55,1,0:00,0:51,51,2400,2451,2023020164,2023-11-04,8476892,D
25,3,00:55,55,1,1:10,2:05,55,2470,2525,2023020164,2023-11-04,8476892,D
26,3,01:06,55,1,4:08,5:14,66,2648,2714,2023020164,2023-11-04,8476892,D
27,3,01:07,55,1,5:53,7:00,67,2753,2820,2023020164,2023-11-04,8476892,D
28,3,00:49,55,1,8:49,9:38,49,2929,2978,2023020164,2023-11-04,8476892,D
29,3,01:06,55,1,11:49,12:55,66,3109,3175,2023020164,2023-11-04,8476892,D
30,3,01:06,55,1,14:11,15:17,66,3251,3317,2023020164,2023-11-04,8476892,D
31,3,00:15,55,1,15:45,16:00,15,3345,3360,2023020164,2023-11-04,8476892,D
32,3,00:35,55,1,17:57,18:32,35,3477,3512,2023020164,2023-11-04,8476892,D
1,1,00:34,63,1,2:16,2:50,34,136,170,2023020164,2023-11-04,8482089,L
2,1,00:16,63,1,6:21,6:37,16,381,397,2023020164,2023-11-04,8482089,L
3,1,01:00,63,1,7:43,8:43,60,463,523,2023020164,2023-11-04,8482089,L
4,1,00:15,63,1,11:38,11:53,15,698,713,2023020164,2023-11-04,8482089,L
5,1,00:57,63,1,14:02,14:59,57,842,899,2023020164,2023-11-04,8482089,L
6,1,00:21,63,1,17:35,17:56,21,1055,1076,2023020164,2023-11-04,8482089,L
7,2,00:56,63,1,2:37,3:33,56,1357,1413,2023020164,2023-11-04,8482089,L
8,2,00:17,63,1,6:24,6:41,17,1584,1601,2023020164,2023-11-04,8482089,L
9,2,00:52,63,1,8:00,8:52,52,1680,1732,2023020164,2023-11-04,8482089,L
10,2,01:00,63,1,11:19,12:19,60,1879,1939,2023020164,2023-11-04,8482089,L
11,2,00:52,63,1,13:56,14:48,52,2036,2088,2023020164,2023-11-04,8482089,L
12,3,00:32,63,1,3:56,4:28,32,2636,2668,2023020164,2023-11-04,8482089,L
13,3,01:04,63,1,6:48,7:52,64,2808,2872,2023020164,2023-11-04,8482089,L
14,3,01:14,63,1,11:17,12:31,74,3077,3151,2023020164,2023-11-04,8482089,L
15,3,00:37,63,1,15:08,15:45,37,3308,3345,2023020164,2023-11-04,8482089,L
16,3,00:25,63,1,16:00,16:25,25,3360,3385,2023020164,2023-11-04,8482089,L
17,3,00:35,63,1,17:57,18:32,35,3477,3512,2023020164,2023-11-04,8482089,L
1,1,01:05,70,1,1:33,2:38,65,93,158,2023020164,2023-11-04,8476897,C
2,1,00:43,70,1,3:18,4:01,43,198,241,2023020164,2023-11-04,8476897,C
3,1,00:19,70,1,6:18,6:37,19,378,397,2023020164,2023-11-04,8476897,C
4,1,00:28,70,1,7:08,7:36,28,428,456,2023020164,2023-11-04,8476897,C
5,1,00:11,70,1,11:42,11:53,11,702,713,2023020164,2023-11-04,8476897,C
6,1,01:29,70,1,13:32,15:01,89,812,901,2023020164,2023-11-04,8476897,C
7,1,00:32,70,1,17:24,17:56,32,1044,1076,2023020164,2023-11-04,8476897,C
8,2,00:48,70,1,2:47,3:35,48,1367,1415,2023020164,2023-11-04,8476897,C
9,2,01:05,70,1,6:24,7:29,65,1584,1649,2023020164,2023-11-04,8476897,C
10,2,00:52,70,1,8:00,8:52,52,1680,1732,2023020164,2023-11-04,8476897,C
11,2,00:26,70,1,11:43,12:09,26,1903,1929,2023020164,2023-11-04,8476897,C
12,2,00:52,70,1,13:56,14:48,52,2036,2088,2023020164,2023-11-04,8476897,C
13,3,00:34,70,1,1:32,2:06,34,2492,2526,2023020164,2023-11-04,8476897,C
14,3,00:52,70,1,3:37,4:29,52,2617,2669,2023020164,2023-11-04,8476897,C
15,3,01:02,70,1,6:49,7:51,62,2809,2871,2023020164,2023-11-04,8476897,C
16,3,00:37,70,1,11:50,12:27,37,3110,3147,2023020164,2023-11-04,8476897,C
17,3,00:32,70,1,15:13,15:45,32,3313,3345,2023020164,2023-11-04,8476897,C
18,3,00:25,70,1,16:00,16:25,25,3360,3385,2023020164,2023-11-04,8476897,C
