shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
5,1,01:28,15,1,11:19,12:47,88,679,767,2023020181,2023-11-07,8481618,C
6,1,01:02,15,1,14:31,15:33,62,871,933,2023020181,2023-11-07,8481618,C
7,1,01:10,15,1,17:27,18:37,70,1047,1117,2023020181,2023-11-07,8481618,C
8,2,01:26,15,1,3:02,4:28,86,1382,1468,2023020181,2023-11-07,8481618,C
9,2,00:55,15,1,5:17,6:12,55,1517,1572,2023020181,2023-11-07,8481618,C
10,2,00:34,15,1,8:11,8:45,34,1691,1725,2023020181,2023-11-07,8481618,C
11,2,01:00,15,1,10:01,11:01,60,1801,1861,2023020181,2023-11-07,8481618,C
12,2,00:52,15,1,17:18,18:10,52,2238,2290,2023020181,2023-11-07,8481618,C
13,3,00:22,15,1,0:40,1:02,22,2440,2462,2023020181,2023-11-07,8481618,C
14,3,01:00,15,1,3:02,4:02,60,2582,2642,2023020181,2023-11-07,8481618,C
15,3,00:55,15,1,5:14,6:09,55,2714,2769,2023020181,2023-11-07,8481618,C
16,3,00:36,15,1,7:24,8:00,36,2844,2880,2023020181,2023-11-07,8481618,C
17,3,01:06,15,1,10:41,11:47,66,3041,3107,2023020181,2023-11-07,8481618,C
18,3,00:27,15,1,14:46,15:13,27,3286,3313,2023020181,2023-11-07,8481618,C
19,3,00:27,15,1,19:33,20:00,27,3573,3600,2023020181,2023-11-07,8481618,C
1,1,01:05,17,1,1:22,2:27,65,82,147,2023020181,2023-11-07,8476981,R
2,1,01:34,17,1,2:57,4:31,94,177,271,2023020181,2023-11-07,8476981,R
3,1,01:09,17,1,5:54,7:03,69,354,423,2023020181,2023-11-07,8476981,R
4,1,00:13,17,1,10:05,10:18,13,605,618,2023020181,2023-11-07,8476981,R
5,1,01:15,17,1,11:19,12:34,75,679,754,2023020181,2023-11-07,8476981,R
6,1,00:34,17,1,14:31,15:05,34,871,905,2023020181,2023-11-07,8476981,R
7,1,00:59,17,1,16:27,17:26,59,987,1046,2023020181,2023-11-07,8476981,R
8,2,01:42,17,1,3:18,5:00,102,1398,1500,2023020181,2023-11-07,8476981,R
9,2,01:34,17,1,8:30,10:04,94,1710,1804,2023020181,2023-11-07,8476981,R
10,2,01:01,17,1,15:11,16:12,61,2111,2172,2023020181,2023-11-07,8476981,R
11,2,00:41,17,1,17:23,18:04,41,2243,2284,2023020181,2023-11-07,8476981,R
12,3,01:26,17,1,0:40,2:06,86,2440,2526,2023020181,2023-11-07,8476981,R
13,3,00:51,17,1,4:02,4:53,51,2642,2693,2023020181,2023-11-07,8476981,R
14,3,00:41,17,1,6:09,6:50,41,2769,2810,2023020181,2023-11-07,8476981,R
15,3,00:36,17,1,7:24,8:00,36,2844,2880,2023020181,2023-11-07,8476981,R
16,3,01:06,17,1,10:41,11:47,66,3041,3107,2023020181,2023-11-07,8476981,R
17,3,00:27,17,1,14:46,15:13,27,3286,3313,2023020181,2023-11-07,8476981,R
18,3,00:49,17,1,16:51,17:40,49,3411,3460,2023020181,2023-11-07,8476981,R
19,3,01:01,17,1,18:59,20:00,61,3539,3600,2023020181,2023-11-07,8476981,R
1,1,01:00,20,1,0:22,1:22,60,22,82,2023020181,2023-11-07,8483515,L
2,1,00:23,20,1,4:31,4:54,23,271,294,2023020181,2023-11-07,8483515,L
3,1,00:42,20,1,5:15,5:57,42,315,357,2023020181,2023-11-07,8483515,L
4,1,01:05,20,1,7:03,8:08,65,423,488,2023020181,2023-11-07,8483515,L
5,1,01:01,20,1,10:18,11:19,61,618,679,2023020181,2023-11-07,8483515,L
6,1,00:41,20,1,13:50,14:31,41,830,871,2023020181,2023-11-07,8483515,L
7,1,01:10,20,1,17:27,18:37,70,1047,1117,2023020181,2023-11-07,8483515,L
8,2,01:14,20,1,2:04,3:18,74,1324,1398,2023020181,2023-11-07,8483515,L
9,2,00:55,20,1,5:17,6:12,55,1517,1572,2023020181,2023-11-07,8483515,L
10,2,00:40,20,1,10:02,10:42,40,1802,1842,2023020181,2023-11-07,8483515,L
11,2,01:20,20,1,12:02,13:22,80,1922,2002,2023020181,2023-11-07,8483515,L
12,2,01:29,20,1,18:04,19:33,89,2284,2373,2023020181,2023-11-07,8483515,L
13,3,00:40,20,1,0:00,0:40,40,2400,2440,2023020181,2023-11-07,8483515,L
14,3,00:47,20,1,3:13,4:00,47,2593,2640,2023020181,2023-11-07,8483515,L
15,3,00:55,20,1,5:14,6:09,55,2714,2769,2023020181,2023-11-07,8483515,L
16,3,00:44,20,1,11:47,12:31,44,3107,3151,2023020181,2023-11-07,8483515,L
17,3,00:39,20,1,14:07,14:46,39,3247,3286,2023020181,2023-11-07,8483515,L
18,3,00:51,20,1,15:13,16:04,51,3313,3364,2023020181,2023-11-07,8483515,L
1,1,00:53,21,1,0:22,1:15,53,22,75,2023020181,2023-11-07,8482087,D
2,1,00:57,21,1,4:54,5:51,57,294,351,2023020181,2023-11-07,8482087,D
3,1,00:56,21,1,8:08,9:04,56,488,544,2023020181,2023-11-07,8482087,D
4,1,00:51,21,1,10:16,11:07,51,616,667,2023020181,2023-11-07,8482087,D
5,1,01:04,21,1,13:50,14:54,64,830,894,2023020181,2023-11-07,8482087,D
6,1,00:27,21,1,18:10,18:37,27,1090,1117,2023020181,2023-11-07,8482087,D
7,2,01:27,21,1,0:37,2:04,87,1237,1324,2023020181,2023-11-07,8482087,D
8,2,00:03,21,1,4:27,4:30,3,1467,1470,2023020181,2023-11-07,8482087,D
9,2,00:46,21,1,6:12,6:58,46,1572,1618,2023020181,2023-11-07,8482087,D
10,2,01:20,21,1,10:42,12:02,80,1842,1922,2023020181,2023-11-07,8482087,D
11,2,00:59,21,1,13:22,14:21,59,2002,2061,2023020181,2023-11-07,8482087,D
12,2,01:50,21,1,15:49,17:39,110,2149,2259,2023020181,2023-11-07,8482087,D
13,2,00:40,21,1,19:20,20:00,40,2360,2400,2023020181,2023-11-07,8482087,D
14,3,00:40,21,1,0:00,0:40,40,2400,2440,2023020181,2023-11-07,8482087,D
15,3,01:04,21,1,2:03,3:07,64,2523,2587,2023020181,2023-11-07,8482087,D
16,3,00:34,21,1,6:50,7:24,34,2810,2844,2023020181,2023-11-07,8482087,D
17,3,00:46,21,1,8:00,8:46,46,2880,2926,2023020181,2023-11-07,8482087,D
18,3,00:49,21,1,9:48,10:37,49,2988,3037,2023020181,2023-11-07,8482087,D
19,3,00:56,21,1,11:33,12:29,56,3093,3149,2023020181,2023-11-07,8482087,D
20,3,00:54,21,1,13:52,14:46,54,3232,3286,2023020181,2023-11-07,8482087,D
21,3,01:08,21,1,15:13,16:21,68,3313,3381,2023020181,2023-11-07,8482087,D
22,3,00:49,21,1,16:51,17:40,49,3411,3460,2023020181,2023-11-07,8482087,D
1,1,00:59,22,1,0:22,1:21,59,22,81,2023020181,2023-11-07,8481540,R
2,1,01:32,22,1,2:57,4:29,92,177,269,2023020181,2023-11-07,8481540,R
3,1,01:01,22,1,10:18,11:19,61,618,679,2023020181,2023-11-07,8481540,R
4,1,00:41,22,1,13:50,14:31,41,830,871,2023020181,2023-11-07,8481540,R
5,1,01:00,22,1,16:27,17:27,60,987,1047,2023020181,2023-11-07,8481540,R
6,2,01:06,22,1,1:56,3:02,66,1316,1382,2023020181,2023-11-07,8481540,R
7,2,00:47,22,1,4:30,5:17,47,1470,1517,2023020181,2023-11-07,8481540,R
8,2,01:08,22,1,6:12,7:20,68,1572,1640,2023020181,2023-11-07,8481540,R
9,2,01:17,22,1,8:45,10:02,77,1725,1802,2023020181,2023-11-07,8481540,R
10,2,01:16,22,1,12:06,13:22,76,1926,2002,2023020181,2023-11-07,8481540,R
11,2,00:48,22,1,15:22,16:10,48,2122,2170,2023020181,2023-11-07,8481540,R
12,2,01:24,22,1,18:10,19:34,84,2290,2374,2023020181,2023-11-07,8481540,R
13,3,00:40,22,1,0:00,0:40,40,2400,2440,2023020181,2023-11-07,8481540,R
14,3,01:08,22,1,2:05,3:13,68,2525,2593,2023020181,2023-11-07,8481540,R
15,3,01:14,22,1,4:00,5:14,74,2640,2714,2023020181,2023-11-07,8481540,R
16,3,00:41,22,1,6:09,6:50,41,2769,2810,2023020181,2023-11-07,8481540,R
17,3,00:48,22,1,11:47,12:35,48,3107,3155,2023020181,2023-11-07,8481540,R
18,3,00:37,22,1,14:09,14:46,37,3249,3286,2023020181,2023-11-07,8481540,R
19,3,00:52,22,1,15:13,16:05,52,3313,3365,2023020181,2023-11-07,8481540,R
1,1,00:47,26,1,1:15,2:02,47,75,122,2023020181,2023-11-07,8480192,D
2,1,00:42,26,1,6:16,6:58,42,376,418,2023020181,2023-11-07,8480192,D
3,1,00:56,26,1,8:08,9:04,56,488,544,2023020181,2023-11-07,8480192,D
4,1,01:43,26,1,11:07,12:50,103,667,770,2023020181,2023-11-07,8480192,D
5,1,00:51,26,1,14:55,15:46,51,895,946,2023020181,2023-11-07,8480192,D
6,1,01:01,26,1,18:37,19:38,61,1117,1178,2023020181,2023-11-07,8480192,D
7,2,00:40,26,1,0:00,0:40,40,1200,1240,2023020181,2023-11-07,8480192,D
8,2,00:47,26,1,3:40,4:27,47,1420,1467,2023020181,2023-11-07,8480192,D
9,2,01:48,26,1,6:44,8:32,108,1604,1712,2023020181,2023-11-07,8480192,D
10,2,00:29,26,1,12:02,12:31,29,1922,1951,2023020181,2023-11-07,8480192,D
11,2,01:00,26,1,13:22,14:22,60,2002,2062,2023020181,2023-11-07,8480192,D
12,2,01:27,26,1,17:39,19:06,87,2259,2346,2023020181,2023-11-07,8480192,D
13,3,01:13,26,1,7:24,8:37,73,2844,2917,2023020181,2023-11-07,8480192,D
14,3,00:52,26,1,9:49,10:41,52,2989,3041,2023020181,2023-11-07,8480192,D
15,3,01:24,26,1,12:29,13:53,84,3149,3233,2023020181,2023-11-07,8480192,D
16,3,01:52,26,1,16:51,18:43,112,3411,3523,2023020181,2023-11-07,8480192,D
1,1,00:49,28,1,1:25,2:14,49,85,134,2023020181,2023-11-07,8477989,C
2,1,01:10,28,1,5:53,7:03,70,353,423,2023020181,2023-11-07,8477989,C
3,1,00:17,28,1,10:01,10:18,17,601,618,2023020181,2023-11-07,8477989,C
4,1,01:15,28,1,11:18,12:33,75,678,753,2023020181,2023-11-07,8477989,C
5,1,01:09,28,1,14:31,15:40,69,871,940,2023020181,2023-11-07,8477989,C
6,2,01:21,28,1,3:04,4:25,81,1384,1465,2023020181,2023-11-07,8477989,C
7,2,00:16,28,1,8:29,8:45,16,1709,1725,2023020181,2023-11-07,8477989,C
8,2,00:50,28,1,14:20,15:10,50,2060,2110,2023020181,2023-11-07,8477989,C
9,2,00:54,28,1,17:18,18:12,54,2238,2292,2023020181,2023-11-07,8477989,C
10,3,00:22,28,1,0:40,1:02,22,2440,2462,2023020181,2023-11-07,8477989,C
11,3,00:36,28,1,7:24,8:00,36,2844,2880,2023020181,2023-11-07,8477989,C
12,3,00:39,28,1,8:43,9:22,39,2923,2962,2023020181,2023-11-07,8477989,C
13,3,01:04,28,1,10:41,11:45,64,3041,3105,2023020181,2023-11-07,8477989,C
14,3,00:27,28,1,14:46,15:13,27,3286,3313,2023020181,2023-11-07,8477989,C
15,3,00:29,28,1,19:31,20:00,29,3571,3600,2023020181,2023-11-07,8477989,C
1,1,13:50,34,1,0:00,13:50,830,0,830,2023020181,2023-11-07,8474596,G
1,1,06:10,35,1,13:50,20:00,370,830,1200,2023020181,2023-11-07,8478470,G
2,2,20:00,35,1,0:00,20:00,1200,1200,2400,2023020181,2023-11-07,8478470,G
3,3,20:00,35,1,0:00,20:00,1200,2400,3600,2023020181,2023-11-07,8478470,G
1,1,00:30,40,1,2:27,2:57,30,147,177,2023020181,2023-11-07,8476469,R
2,1,00:39,40,1,5:15,5:54,39,315,354,2023020181,2023-11-07,8476469,R
3,1,00:56,40,1,8:08,9:04,56,488,544,2023020181,2023-11-07,8476469,R
4,1,00:45,40,1,12:34,13:19,45,754,799,2023020181,2023-11-07,8476469,R
5,1,01:00,40,1,15:05,16:05,60,905,965,2023020181,2023-11-07,8476469,R
6,1,01:23,40,1,18:37,20:00,83,1117,1200,2023020181,2023-11-07,8476469,R
7,2,00:40,40,1,0:00,0:40,40,1200,1240,2023020181,2023-11-07,8476469,R
8,2,01:17,40,1,7:12,8:29,77,1632,1709,2023020181,2023-11-07,8476469,R
9,2,01:01,40,1,11:01,12:02,61,1861,1922,2023020181,2023-11-07,8476469,R
10,2,00:58,40,1,13:22,14:20,58,2002,2060,2023020181,2023-11-07,8476469,R
11,3,00:05,40,1,5:09,5:14,5,2709,2714,2023020181,2023-11-07,8476469,R
12,3,00:34,40,1,6:50,7:24,34,2810,2844,2023020181,2023-11-07,8476469,R
13,3,00:46,40,1,8:00,8:46,46,2880,2926,2023020181,2023-11-07,8476469,R
14,3,00:55,40,1,9:22,10:17,55,2962,3017,2023020181,2023-11-07,8476469,R
15,3,00:50,40,1,12:31,13:21,50,3151,3201,2023020181,2023-11-07,8476469,R
16,3,00:47,40,1,16:04,16:51,47,3364,3411,2023020181,2023-11-07,8476469,R
17,3,00:44,40,1,18:15,18:59,44,3495,3539,2023020181,2023-11-07,8476469,R
1,1,00:52,52,1,0:22,1:14,52,22,74,2023020181,2023-11-07,8482111,D
2,1,01:09,52,1,4:29,5:38,69,269,338,2023020181,2023-11-07,8482111,D
3,1,01:01,52,1,10:06,11:07,61,606,667,2023020181,2023-11-07,8482111,D
4,1,01:05,52,1,13:50,14:55,65,830,895,2023020181,2023-11-07,8482111,D
5,1,00:53,52,1,17:26,18:19,53,1046,1099,2023020181,2023-11-07,8482111,D
6,1,00:21,52,1,19:39,20:00,21,1179,1200,2023020181,2023-11-07,8482111,D
7,2,01:25,52,1,0:40,2:05,85,1240,1325,2023020181,2023-11-07,8482111,D
8,2,00:05,52,1,4:25,4:30,5,1465,1470,2023020181,2023-11-07,8482111,D
9,2,01:18,52,1,5:26,6:44,78,1526,1604,2023020181,2023-11-07,8482111,D
10,2,00:49,52,1,10:12,11:01,49,1812,1861,2023020181,2023-11-07,8482111,D
11,2,00:51,52,1,12:31,13:22,51,1951,2002,2023020181,2023-11-07,8482111,D
12,2,02:14,52,1,15:27,17:41,134,2127,2261,2023020181,2023-11-07,8482111,D
13,3,00:40,52,1,0:00,0:40,40,2400,2440,2023020181,2023-11-07,8482111,D
14,3,01:41,52,1,2:05,3:46,101,2525,2626,2023020181,2023-11-07,8482111,D
15,3,00:55,52,1,5:14,6:09,55,2714,2769,2023020181,2023-11-07,8482111,D
16,3,00:52,52,1,10:41,11:33,52,3041,3093,2023020181,2023-11-07,8482111,D
17,3,00:53,52,1,13:53,14:46,53,3233,3286,2023020181,2023-11-07,8482111,D
18,3,01:12,52,1,15:13,16:25,72,3313,3385,2023020181,2023-11-07,8482111,D
19,3,01:07,52,1,18:53,20:00,67,3533,3600,2023020181,2023-11-07,8482111,D
1,1,00:22,54,1,0:00,0:22,22,0,22,2023020181,2023-11-07,8480887,D
2,1,00:50,54,1,2:03,2:53,50,123,173,2023020181,2023-11-07,8480887,D
3,1,00:25,54,1,5:51,6:16,25,351,376,2023020181,2023-11-07,8480887,D
4,1,01:07,54,1,7:01,8:08,67,421,488,2023020181,2023-11-07,8480887,D
5,1,01:02,54,1,9:04,10:06,62,544,606,2023020181,2023-11-07,8480887,D
6,1,01:00,54,1,12:50,13:50,60,770,830,2023020181,2023-11-07,8480887,D
7,1,00:41,54,1,15:46,16:27,41,946,987,2023020181,2023-11-07,8480887,D
8,1,01:20,54,1,18:19,19:39,80,1099,1179,2023020181,2023-11-07,8480887,D
9,2,00:40,54,1,0:00,0:40,40,1200,1240,2023020181,2023-11-07,8480887,D
10,2,01:36,54,1,2:05,3:41,96,1325,1421,2023020181,2023-11-07,8480887,D
11,2,00:15,54,1,8:30,8:45,15,1710,1725,2023020181,2023-11-07,8480887,D
12,2,01:23,54,1,11:01,12:24,83,1861,1944,2023020181,2023-11-07,8480887,D
13,2,01:28,54,1,14:21,15:49,88,2061,2149,2023020181,2023-11-07,8480887,D
14,2,00:54,54,1,19:06,20:00,54,2346,2400,2023020181,2023-11-07,8480887,D
15,3,01:23,54,1,0:40,2:03,83,2440,2523,2023020181,2023-11-07,8480887,D
16,3,00:21,54,1,4:53,5:14,21,2693,2714,2023020181,2023-11-07,8480887,D
17,3,00:34,54,1,6:50,7:24,34,2810,2844,2023020181,2023-11-07,8480887,D
18,3,01:02,54,1,8:46,9:48,62,2926,2988,2023020181,2023-11-07,8480887,D
19,3,00:51,54,1,11:33,12:24,51,3093,3144,2023020181,2023-11-07,8480887,D
20,3,00:27,54,1,14:46,15:13,27,3286,3313,2023020181,2023-11-07,8480887,D
21,3,00:26,54,1,16:25,16:51,26,3385,3411,2023020181,2023-11-07,8480887,D
22,3,01:17,54,1,18:43,20:00,77,3523,3600,2023020181,2023-11-07,8480887,D
1,1,00:42,55,1,2:15,2:57,42,135,177,2023020181,2023-11-07,8479543,L
2,1,00:32,55,1,12:47,13:19,32,767,799,2023020181,2023-11-07,8479543,L
3,1,00:42,55,1,15:33,16:15,42,933,975,2023020181,2023-11-07,8479543,L
4,2,00:02,55,1,4:28,4:30,2,1468,1470,2023020181,2023-11-07,8479543,L
5,2,00:51,55,1,7:20,8:11,51,1640,1691,2023020181,2023-11-07,8479543,L
6,2,01:08,55,1,11:01,12:09,68,1861,1929,2023020181,2023-11-07,8479543,L
7,3,00:34,55,1,6:50,7:24,34,2810,2844,2023020181,2023-11-07,8479543,L
8,3,00:50,55,1,12:35,13:25,50,3155,3205,2023020181,2023-11-07,8479543,L
9,3,00:46,55,1,16:05,16:51,46,3365,3411,2023020181,2023-11-07,8479543,L
10,3,01:02,55,1,18:31,19:33,62,3511,3573,2023020181,2023-11-07,8479543,L
1,1,00:22,70,1,0:00,0:22,22,0,22,2023020181,2023-11-07,8476871,L
2,1,00:43,70,1,4:32,5:15,43,272,315,2023020181,2023-11-07,8476871,L
3,1,00:55,70,1,9:09,10:04,55,549,604,2023020181,2023-11-07,8476871,L
4,1,00:31,70,1,13:19,13:50,31,799,830,2023020181,2023-11-07,8476871,L
5,1,00:12,70,1,16:15,16:27,12,975,987,2023020181,2023-11-07,8476871,L
6,1,00:43,70,1,17:27,18:10,43,1047,1090,2023020181,2023-11-07,8476871,L
7,2,01:16,70,1,0:40,1:56,76,1240,1316,2023020181,2023-11-07,8476871,L
8,2,01:12,70,1,5:00,6:12,72,1500,1572,2023020181,2023-11-07,8476871,L
9,2,00:57,70,1,10:04,11:01,57,1804,1861,2023020181,2023-11-07,8476871,L
10,2,01:08,70,1,16:10,17:18,68,2170,2238,2023020181,2023-11-07,8476871,L
11,2,00:26,70,1,19:34,20:00,26,2374,2400,2023020181,2023-11-07,8476871,L
12,3,00:47,70,1,3:13,4:00,47,2593,2640,2023020181,2023-11-07,8476871,L
13,3,00:55,70,1,5:14,6:09,55,2714,2769,2023020181,2023-11-07,8476871,L
14,3,00:24,70,1,10:17,10:41,24,3017,3041,2023020181,2023-11-07,8476871,L
15,3,00:44,70,1,13:25,14:09,44,3205,3249,2023020181,2023-11-07,8476871,L
16,3,00:51,70,1,17:40,18:31,51,3460,3511,2023020181,2023-11-07,8476871,L
1,1,00:43,71,1,2:14,2:57,43,134,177,2023020181,2023-11-07,8478133,C
2,1,00:38,71,1,5:15,5:53,38,315,353,2023020181,2023-11-07,8478133,C
3,1,00:56,71,1,8:08,9:04,56,488,544,2023020181,2023-11-07,8478133,C
4,1,00:46,71,1,12:33,13:19,46,753,799,2023020181,2023-11-07,8478133,C
5,1,00:32,71,1,15:40,16:12,32,940,972,2023020181,2023-11-07,8478133,C
6,1,01:00,71,1,18:37,19:37,60,1117,1177,2023020181,2023-11-07,8478133,C
7,2,00:40,71,1,0:00,0:40,40,1200,1240,2023020181,2023-11-07,8478133,C
8,2,00:03,71,1,4:27,4:30,3,1467,1470,2023020181,2023-11-07,8478133,C
9,2,01:19,71,1,7:11,8:30,79,1631,1710,2023020181,2023-11-07,8478133,C
10,2,01:05,71,1,11:01,12:06,65,1861,1926,2023020181,2023-11-07,8478133,C
11,2,00:59,71,1,13:22,14:21,59,2002,2061,2023020181,2023-11-07,8478133,C
12,3,00:34,71,1,6:50,7:24,34,2810,2844,2023020181,2023-11-07,8478133,C
13,3,00:43,71,1,8:00,8:43,43,2880,2923,2023020181,2023-11-07,8478133,C
14,3,00:34,71,1,9:21,9:55,34,2961,2995,2023020181,2023-11-07,8478133,C
15,3,00:47,71,1,12:29,13:16,47,3149,3196,2023020181,2023-11-07,8478133,C
16,3,00:44,71,1,16:07,16:51,44,3367,3411,2023020181,2023-11-07,8478133,C
17,3,00:50,71,1,18:41,19:31,50,3521,3571,2023020181,2023-11-07,8478133,C
1,1,00:49,72,1,1:14,2:03,49,74,123,2023020181,2023-11-07,8482964,D
2,1,00:45,72,1,6:16,7:01,45,376,421,2023020181,2023-11-07,8482964,D
3,1,01:42,72,1,11:07,12:49,102,667,769,2023020181,2023-11-07,8482964,D
4,1,00:39,72,1,14:54,15:33,39,894,933,2023020181,2023-11-07,8482964,D
5,2,00:46,72,1,3:41,4:27,46,1421,1467,2023020181,2023-11-07,8482964,D
6,2,01:32,72,1,6:58,8:30,92,1618,1710,2023020181,2023-11-07,8482964,D
7,2,00:58,72,1,12:24,13:22,58,1944,2002,2023020181,2023-11-07,8482964,D
8,3,00:36,72,1,7:24,8:00,36,2844,2880,2023020181,2023-11-07,8482964,D
9,3,01:13,72,1,17:40,18:53,73,3460,3533,2023020181,2023-11-07,8482964,D
1,1,00:22,91,1,0:00,0:22,22,0,22,2023020181,2023-11-07,8477497,C
2,1,01:35,91,1,2:57,4:32,95,177,272,2023020181,2023-11-07,8477497,C
