shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
4,1,01:07,3,1,9:22,10:29,67,562,629,2023020195,2023-11-09,8475718,D
5,1,00:51,3,1,12:41,13:32,51,761,812,2023020195,2023-11-09,8475718,D
6,1,01:01,3,1,17:16,18:17,61,1036,1097,2023020195,2023-11-09,8475718,D
7,1,00:24,3,1,19:36,20:00,24,1176,1200,2023020195,2023-11-09,8475718,D
8,2,00:12,3,1,1:32,1:44,12,1292,1304,2023020195,2023-11-09,8475718,D
9,2,00:10,3,1,2:52,3:02,10,1372,1382,2023020195,2023-11-09,8475718,D
10,2,00:43,3,1,5:03,5:46,43,1503,1546,2023020195,2023-11-09,8475718,D
11,2,01:21,3,1,8:47,10:08,81,1727,1808,2023020195,2023-11-09,8475718,D
12,2,02:17,3,1,12:02,14:19,137,1922,2059,2023020195,2023-11-09,8475718,D
13,2,01:18,3,1,16:37,17:55,78,2197,2275,2023020195,2023-11-09,8475718,D
14,3,00:44,3,1,0:52,1:36,44,2452,2496,2023020195,2023-11-09,8475718,D
15,3,00:44,3,1,3:34,4:18,44,2614,2658,2023020195,2023-11-09,8475718,D
16,3,00:47,3,1,4:54,5:41,47,2694,2741,2023020195,2023-11-09,8475718,D
17,3,00:51,3,1,6:57,7:48,51,2817,2868,2023020195,2023-11-09,8475718,D
18,3,00:25,3,1,7:53,8:18,25,2873,2898,2023020195,2023-11-09,8475718,D
19,3,00:55,3,1,9:55,10:50,55,2995,3050,2023020195,2023-11-09,8475718,D
20,3,00:45,3,1,11:45,12:30,45,3105,3150,2023020195,2023-11-09,8475718,D
21,3,00:26,3,1,14:08,14:34,26,3248,3274,2023020195,2023-11-09,8475718,D
22,3,00:41,3,1,15:18,15:59,41,3318,3359,2023020195,2023-11-09,8475718,D
1,1,00:39,8,1,0:00,0:39,39,0,39,2023020195,2023-11-09,8475279,D
2,1,00:51,8,1,2:07,2:58,51,127,178,2023020195,2023-11-09,8475279,D
3,1,00:07,8,1,6:27,6:34,7,387,394,2023020195,2023-11-09,8475279,D
4,1,00:10,8,1,7:02,7:12,10,422,432,2023020195,2023-11-09,8475279,D
5,1,01:10,8,1,8:09,9:19,70,489,559,2023020195,2023-11-09,8475279,D
6,1,01:12,8,1,11:26,12:38,72,686,758,2023020195,2023-11-09,8475279,D
7,1,00:43,8,1,13:32,14:15,43,812,855,2023020195,2023-11-09,8475279,D
8,1,00:46,8,1,15:05,15:51,46,905,951,2023020195,2023-11-09,8475279,D
9,1,00:47,8,1,18:17,19:04,47,1097,1144,2023020195,2023-11-09,8475279,D
10,2,00:22,8,1,1:10,1:32,22,1270,1292,2023020195,2023-11-09,8475279,D
11,2,01:08,8,1,1:44,2:52,68,1304,1372,2023020195,2023-11-09,8475279,D
12,2,00:49,8,1,5:09,5:58,49,1509,1558,2023020195,2023-11-09,8475279,D
13,2,00:42,8,1,8:05,8:47,42,1685,1727,2023020195,2023-11-09,8475279,D
14,2,01:10,8,1,10:53,12:03,70,1853,1923,2023020195,2023-11-09,8475279,D
15,2,00:40,8,1,14:18,14:58,40,2058,2098,2023020195,2023-11-09,8475279,D
16,2,00:32,8,1,16:12,16:44,32,2172,2204,2023020195,2023-11-09,8475279,D
17,2,00:35,8,1,17:54,18:29,35,2274,2309,2023020195,2023-11-09,8475279,D
18,2,00:43,8,1,19:17,20:00,43,2357,2400,2023020195,2023-11-09,8475279,D
19,3,00:26,8,1,0:26,0:52,26,2426,2452,2023020195,2023-11-09,8475279,D
20,3,01:07,8,1,1:37,2:44,67,2497,2564,2023020195,2023-11-09,8475279,D
21,3,00:35,8,1,4:19,4:54,35,2659,2694,2023020195,2023-11-09,8475279,D
22,3,00:51,8,1,6:06,6:57,51,2766,2817,2023020195,2023-11-09,8475279,D
23,3,00:05,8,1,7:48,7:53,5,2868,2873,2023020195,2023-11-09,8475279,D
24,3,00:36,8,1,8:09,8:45,36,2889,2925,2023020195,2023-11-09,8475279,D
25,3,00:57,8,1,8:58,9:55,57,2938,2995,2023020195,2023-11-09,8475279,D
26,3,00:55,8,1,10:50,11:45,55,3050,3105,2023020195,2023-11-09,8475279,D
27,3,01:09,8,1,12:38,13:47,69,3158,3227,2023020195,2023-11-09,8475279,D
28,3,00:43,8,1,14:34,15:17,43,3274,3317,2023020195,2023-11-09,8475279,D
29,3,01:09,8,1,16:38,17:47,69,3398,3467,2023020195,2023-11-09,8475279,D
30,3,00:34,8,1,18:08,18:42,34,3488,3522,2023020195,2023-11-09,8475279,D
31,3,00:41,8,1,19:19,20:00,41,3559,3600,2023020195,2023-11-09,8475279,D
32,4,00:45,8,1,2:42,3:27,45,3762,3807,2023020195,2023-11-09,8475279,D
1,1,00:19,18,1,0:20,0:39,19,20,39,2023020195,2023-11-09,8477429,C
2,1,01:40,18,1,4:18,5:58,100,258,358,2023020195,2023-11-09,8477429,C
3,1,01:10,18,1,7:02,8:12,70,422,492,2023020195,2023-11-09,8477429,C
4,1,00:59,18,1,10:29,11:28,59,629,688,2023020195,2023-11-09,8477429,C
5,1,01:12,18,1,16:04,17:16,72,964,1036,2023020195,2023-11-09,8477429,C
6,1,00:37,18,1,18:59,19:36,37,1139,1176,2023020195,2023-11-09,8477429,C
7,2,01:03,18,1,1:32,2:35,63,1292,1355,2023020195,2023-11-09,8477429,C
8,2,00:48,18,1,4:36,5:24,48,1476,1524,2023020195,2023-11-09,8477429,C
9,2,01:18,18,1,7:02,8:20,78,1622,1700,2023020195,2023-11-09,8477429,C
10,2,00:34,18,1,10:53,11:27,34,1853,1887,2023020195,2023-11-09,8477429,C
11,2,01:08,18,1,16:44,17:52,68,2204,2272,2023020195,2023-11-09,8477429,C
12,2,00:23,18,1,18:29,18:52,23,2309,2332,2023020195,2023-11-09,8477429,C
13,2,00:41,18,1,19:19,20:00,41,2359,2400,2023020195,2023-11-09,8477429,C
14,3,00:26,18,1,0:00,0:26,26,2400,2426,2023020195,2023-11-09,8477429,C
15,3,01:06,18,1,2:31,3:37,66,2551,2617,2023020195,2023-11-09,8477429,C
16,3,00:26,18,1,5:40,6:06,26,2740,2766,2023020195,2023-11-09,8477429,C
17,3,00:13,18,1,8:45,8:58,13,2925,2938,2023020195,2023-11-09,8477429,C
18,3,00:49,18,1,10:13,11:02,49,3013,3062,2023020195,2023-11-09,8477429,C
19,3,00:51,18,1,13:18,14:09,51,3198,3249,2023020195,2023-11-09,8477429,C
20,3,01:02,18,1,15:59,17:01,62,3359,3421,2023020195,2023-11-09,8477429,C
21,3,00:23,18,1,18:42,19:05,23,3522,3545,2023020195,2023-11-09,8477429,C
22,4,00:49,18,1,1:52,2:41,49,3712,3761,2023020195,2023-11-09,8477429,C
1,1,00:19,21,1,0:20,0:39,19,20,39,2023020195,2023-11-09,8478512,C
2,1,00:07,21,1,6:27,6:34,7,387,394,2023020195,2023-11-09,8478512,C
3,1,00:51,21,1,13:07,13:58,51,787,838,2023020195,2023-11-09,8478512,C
4,1,00:59,21,1,18:01,19:00,59,1081,1140,2023020195,2023-11-09,8478512,C
5,2,00:27,21,1,2:35,3:02,27,1355,1382,2023020195,2023-11-09,8478512,C
6,2,00:42,21,1,15:16,15:58,42,2116,2158,2023020195,2023-11-09,8478512,C
7,3,01:09,21,1,1:34,2:43,69,2494,2563,2023020195,2023-11-09,8478512,C
8,3,00:41,21,1,4:54,5:35,41,2694,2735,2023020195,2023-11-09,8478512,C
9,3,00:25,21,1,8:20,8:45,25,2900,2925,2023020195,2023-11-09,8478512,C
10,3,00:23,21,1,14:11,14:34,23,3251,3274,2023020195,2023-11-09,8478512,C
1,1,00:47,23,1,0:39,1:26,47,39,86,2023020195,2023-11-09,8482078,L
2,1,01:23,23,1,2:58,4:21,83,178,261,2023020195,2023-11-09,8482078,L
3,1,00:28,23,1,6:34,7:02,28,394,422,2023020195,2023-11-09,8482078,L
4,1,00:57,23,1,9:22,10:19,57,562,619,2023020195,2023-11-09,8482078,L
5,1,01:05,23,1,12:04,13:09,65,724,789,2023020195,2023-11-09,8482078,L
6,1,00:50,23,1,14:15,15:05,50,855,905,2023020195,2023-11-09,8482078,L
7,1,00:45,23,1,17:05,17:50,45,1025,1070,2023020195,2023-11-09,8482078,L
8,2,00:35,23,1,0:57,1:32,35,1257,1292,2023020195,2023-11-09,8482078,L
9,2,01:29,23,1,3:02,4:31,89,1382,1471,2023020195,2023-11-09,8482078,L
10,2,00:59,23,1,5:58,6:57,59,1558,1617,2023020195,2023-11-09,8482078,L
11,2,00:45,23,1,10:08,10:53,45,1808,1853,2023020195,2023-11-09,8482078,L
12,2,00:56,23,1,14:19,15:15,56,2059,2115,2023020195,2023-11-09,8482078,L
13,2,00:34,23,1,17:55,18:29,34,2275,2309,2023020195,2023-11-09,8482078,L
14,3,00:26,23,1,0:26,0:52,26,2426,2452,2023020195,2023-11-09,8482078,L
15,3,00:42,23,1,3:37,4:19,42,2617,2659,2023020195,2023-11-09,8482078,L
16,3,00:51,23,1,6:06,6:57,51,2766,2817,2023020195,2023-11-09,8482078,L
17,3,00:36,23,1,9:37,10:13,36,2977,3013,2023020195,2023-11-09,8482078,L
18,3,00:40,23,1,12:38,13:18,40,3158,3198,2023020195,2023-11-09,8482078,L
19,3,01:28,23,1,14:34,16:02,88,3274,3362,2023020195,2023-11-09,8482078,L
20,3,00:54,23,1,17:48,18:42,54,3468,3522,2023020195,2023-11-09,8482078,L
21,4,01:06,23,1,0:46,1:52,66,3646,3712,2023020195,2023-11-09,8482078,L
1,1,00:20,24,1,0:00,0:20,20,0,20,2023020195,2023-11-09,8480011,C
2,1,00:42,24,1,2:16,2:58,42,136,178,2023020195,2023-11-09,8480011,C
3,1,00:40,24,1,5:47,6:27,40,347,387,2023020195,2023-11-09,8480011,C
4,1,00:34,24,1,11:28,12:02,34,688,722,2023020195,2023-11-09,8480011,C
5,1,00:20,24,1,19:36,19:56,20,1176,1196,2023020195,2023-11-09,8480011,C
6,2,00:53,24,1,0:00,0:53,53,1200,1253,2023020195,2023-11-09,8480011,C
7,2,00:33,24,1,5:25,5:58,33,1525,1558,2023020195,2023-11-09,8480011,C
8,2,01:41,24,1,8:27,10:08,101,1707,1808,2023020195,2023-11-09,8480011,C
9,2,00:44,24,1,16:00,16:44,44,2160,2204,2023020195,2023-11-09,8480011,C
10,3,00:52,24,1,0:52,1:44,52,2452,2504,2023020195,2023-11-09,8480011,C
11,3,00:32,24,1,4:22,4:54,32,2662,2694,2023020195,2023-11-09,8480011,C
12,3,01:12,24,1,6:57,8:09,72,2817,2889,2023020195,2023-11-09,8480011,C
13,3,00:07,24,1,8:12,8:19,7,2892,2899,2023020195,2023-11-09,8480011,C
14,3,00:36,24,1,12:02,12:38,36,3122,3158,2023020195,2023-11-09,8480011,C
1,1,00:20,27,1,0:00,0:20,20,0,20,2023020195,2023-11-09,8479992,C
2,1,00:33,27,1,2:25,2:58,33,145,178,2023020195,2023-11-09,8479992,C
3,1,00:44,27,1,5:43,6:27,44,343,387,2023020195,2023-11-09,8479992,C
4,1,01:11,27,1,8:11,9:22,71,491,562,2023020195,2023-11-09,8479992,C
5,1,00:41,27,1,11:17,11:58,41,677,718,2023020195,2023-11-09,8479992,C
6,1,01:12,27,1,16:06,17:18,72,966,1038,2023020195,2023-11-09,8479992,C
7,1,00:20,27,1,19:36,19:56,20,1176,1196,2023020195,2023-11-09,8479992,C
8,2,00:56,27,1,0:00,0:56,56,1200,1256,2023020195,2023-11-09,8479992,C
9,2,00:42,27,1,5:16,5:58,42,1516,1558,2023020195,2023-11-09,8479992,C
10,2,01:48,27,1,8:20,10:08,108,1700,1808,2023020195,2023-11-09,8479992,C
11,2,00:03,27,1,11:27,11:30,3,1887,1890,2023020195,2023-11-09,8479992,C
12,2,00:45,27,1,15:59,16:44,45,2159,2204,2023020195,2023-11-09,8479992,C
13,2,00:28,27,1,18:52,19:20,28,2332,2360,2023020195,2023-11-09,8479992,C
14,3,00:42,27,1,0:52,1:34,42,2452,2494,2023020195,2023-11-09,8479992,C
15,3,00:36,27,1,4:18,4:54,36,2658,2694,2023020195,2023-11-09,8479992,C
16,3,01:23,27,1,6:57,8:20,83,2817,2900,2023020195,2023-11-09,8479992,C
17,3,00:43,27,1,11:55,12:38,43,3115,3158,2023020195,2023-11-09,8479992,C
18,3,00:48,27,1,17:00,17:48,48,3420,3468,2023020195,2023-11-09,8479992,C
19,3,00:41,27,1,19:19,20:00,41,3559,3600,2023020195,2023-11-09,8479992,C
20,4,00:02,27,1,0:00,0:02,2,3600,3602,2023020195,2023-11-09,8479992,C
1,1,00:20,36,1,0:00,0:20,20,0,20,2023020195,2023-11-09,8478432,R
2,1,00:44,36,1,2:14,2:58,44,134,178,2023020195,2023-11-09,8478432,R
3,1,00:29,36,1,5:58,6:27,29,358,387,2023020195,2023-11-09,8478432,R
4,1,00:53,36,1,11:11,12:04,53,671,724,2023020195,2023-11-09,8478432,R
5,1,00:20,36,1,19:36,19:56,20,1176,1196,2023020195,2023-11-09,8478432,R
6,2,00:57,36,1,0:00,0:57,57,1200,1257,2023020195,2023-11-09,8478432,R
7,2,00:34,36,1,5:24,5:58,34,1524,1558,2023020195,2023-11-09,8478432,R
8,2,01:46,36,1,8:22,10:08,106,1702,1808,2023020195,2023-11-09,8478432,R
9,2,02:14,36,1,12:03,14:17,134,1923,2057,2023020195,2023-11-09,8478432,R
10,2,00:42,36,1,16:02,16:44,42,2162,2204,2023020195,2023-11-09,8478432,R
11,3,00:45,36,1,0:52,1:37,45,2452,2497,2023020195,2023-11-09,8478432,R
12,3,00:35,36,1,4:19,4:54,35,2659,2694,2023020195,2023-11-09,8478432,R
13,3,00:50,36,1,6:57,7:47,50,2817,2867,2023020195,2023-11-09,8478432,R
14,3,00:46,36,1,11:52,12:38,46,3112,3158,2023020195,2023-11-09,8478432,R
15,3,00:47,36,1,17:01,17:48,47,3421,3468,2023020195,2023-11-09,8478432,R
16,3,00:55,36,1,19:05,20:00,55,3545,3600,2023020195,2023-11-09,8478432,R
1,1,00:19,37,1,0:20,0:39,19,20,39,2023020195,2023-11-09,8477456,L
2,1,01:28,37,1,4:19,5:47,88,259,347,2023020195,2023-11-09,8477456,L
3,1,01:08,37,1,7:02,8:10,68,422,490,2023020195,2023-11-09,8477456,L
4,1,00:48,37,1,10:29,11:17,48,629,677,2023020195,2023-11-09,8477456,L
5,1,00:59,37,1,15:05,16:04,59,905,964,2023020195,2023-11-09,8477456,L
6,1,00:36,37,1,19:00,19:36,36,1140,1176,2023020195,2023-11-09,8477456,L
7,1,00:04,37,1,19:56,20:00,4,1196,1200,2023020195,2023-11-09,8477456,L
8,2,01:22,37,1,1:32,2:54,82,1292,1374,2023020195,2023-11-09,8477456,L
9,2,00:45,37,1,4:31,5:16,45,1471,1516,2023020195,2023-11-09,8477456,L
10,2,01:28,37,1,6:59,8:27,88,1619,1707,2023020195,2023-11-09,8477456,L
11,2,00:28,37,1,10:53,11:21,28,1853,1881,2023020195,2023-11-09,8477456,L
12,2,00:32,37,1,11:30,12:02,32,1890,1922,2023020195,2023-11-09,8477456,L
13,2,01:10,37,1,16:44,17:54,70,2204,2274,2023020195,2023-11-09,8477456,L
14,2,00:23,37,1,18:29,18:52,23,2309,2332,2023020195,2023-11-09,8477456,L
15,2,00:40,37,1,19:20,20:00,40,2360,2400,2023020195,2023-11-09,8477456,L
16,3,00:26,37,1,0:00,0:26,26,2400,2426,2023020195,2023-11-09,8477456,L
17,3,00:53,37,1,2:43,3:36,53,2563,2616,2023020195,2023-11-09,8477456,L
18,3,00:31,37,1,5:35,6:06,31,2735,2766,2023020195,2023-11-09,8477456,L
19,3,00:13,37,1,8:45,8:58,13,2925,2938,2023020195,2023-11-09,8477456,L
20,3,01:12,37,1,10:02,11:14,72,3002,3074,2023020195,2023-11-09,8477456,L
21,3,00:51,37,1,13:20,14:11,51,3200,3251,2023020195,2023-11-09,8477456,L
22,3,00:59,37,1,16:01,17:00,59,3361,3420,2023020195,2023-11-09,8477456,L
23,3,00:39,37,1,18:40,19:19,39,3520,3559,2023020195,2023-11-09,8477456,L
24,4,01:09,37,1,0:43,1:52,69,3643,3712,2023020195,2023-11-09,8477456,L
25,4,00:49,37,1,3:27,4:16,49,3807,3856,2023020195,2023-11-09,8477456,L
1,1,00:39,46,1,0:00,0:39,39,0,39,2023020195,2023-11-09,8473507,D
2,1,00:51,46,1,2:07,2:58,51,127,178,2023020195,2023-11-09,8473507,D
3,1,00:51,46,1,4:18,5:09,51,258,309,2023020195,2023-11-09,8473507,D
4,1,00:07,46,1,6:27,6:34,7,387,394,2023020195,2023-11-09,8473507,D
5,1,00:10,46,1,7:02,7:12,10,422,432,2023020195,2023-11-09,8473507,D
6,1,00:10,46,1,9:12,9:22,10,552,562,2023020195,2023-11-09,8473507,D
7,1,01:14,46,1,11:27,12:41,74,687,761,2023020195,2023-11-09,8473507,D
8,1,00:42,46,1,13:33,14:15,42,813,855,2023020195,2023-11-09,8473507,D
9,1,00:59,46,1,15:05,16:04,59,905,964,2023020195,2023-11-09,8473507,D
10,1,00:41,46,1,18:18,18:59,41,1098,1139,2023020195,2023-11-09,8473507,D
11,2,00:24,46,1,1:08,1:32,24,1268,1292,2023020195,2023-11-09,8473507,D
12,2,01:09,46,1,1:44,2:53,69,1304,1373,2023020195,2023-11-09,8473507,D
13,2,01:01,46,1,4:02,5:03,61,1442,1503,2023020195,2023-11-09,8473507,D
14,2,00:12,46,1,5:46,5:58,12,1546,1558,2023020195,2023-11-09,8473507,D
15,2,01:42,46,1,7:05,8:47,102,1625,1727,2023020195,2023-11-09,8473507,D
16,2,00:29,46,1,10:53,11:22,29,1853,1882,2023020195,2023-11-09,8473507,D
17,2,00:35,46,1,11:30,12:05,35,1890,1925,2023020195,2023-11-09,8473507,D
18,2,00:52,46,1,14:17,15:09,52,2057,2109,2023020195,2023-11-09,8473507,D
19,2,00:39,46,1,15:58,16:37,39,2158,2197,2023020195,2023-11-09,8473507,D
20,2,00:37,46,1,17:52,18:29,37,2272,2309,2023020195,2023-11-09,8473507,D
21,2,00:44,46,1,19:16,20:00,44,2356,2400,2023020195,2023-11-09,8473507,D
22,3,00:26,46,1,0:26,0:52,26,2426,2452,2023020195,2023-11-09,8473507,D
23,3,01:02,46,1,1:40,2:42,62,2500,2562,2023020195,2023-11-09,8473507,D
24,3,00:24,46,1,4:30,4:54,24,2670,2694,2023020195,2023-11-09,8473507,D
25,3,00:51,46,1,6:06,6:57,51,2766,2817,2023020195,2023-11-09,8473507,D
26,3,00:26,46,1,8:18,8:44,26,2898,2924,2023020195,2023-11-09,8473507,D
27,3,00:38,46,1,8:58,9:36,38,2938,2976,2023020195,2023-11-09,8473507,D
28,3,00:53,46,1,10:51,11:44,53,3051,3104,2023020195,2023-11-09,8473507,D
29,3,00:45,46,1,12:38,13:23,45,3158,3203,2023020195,2023-11-09,8473507,D
30,3,00:44,46,1,14:34,15:18,44,3274,3318,2023020195,2023-11-09,8473507,D
31,3,00:36,46,1,16:40,17:16,36,3400,3436,2023020195,2023-11-09,8473507,D
32,3,00:32,46,1,18:10,18:42,32,3490,3522,2023020195,2023-11-09,8473507,D
33,3,00:40,46,1,19:20,20:00,40,3560,3600,2023020195,2023-11-09,8473507,D
1,1,02:37,47,1,0:00,2:37,157,0,157,2023020195,2023-11-09,8473503,G
2,1,10:42,47,1,2:58,13:40,642,178,820,2023020195,2023-11-09,8473503,G
3,1,05:45,47,1,14:15,20:00,345,855,1200,2023020195,2023-11-09,8473503,G
4,2,20:00,47,1,0:00,20:00,1200,1200,2400,2023020195,2023-11-09,8473503,G
5,3,20:00,47,1,0:00,20:00,1200,2400,3600,2023020195,2023-11-09,8473503,G
6,4,04:16,47,1,0:00,4:16,256,3600,3856,2023020195,2023-11-09,8473503,G
1,1,00:53,53,1,0:39,1:32,53,39,92,2023020195,2023-11-09,8481542,D
2,1,01:20,53,1,2:58,4:18,80,178,258,2023020195,2023-11-09,8481542,D
3,1,00:21,53,1,6:06,6:27,21,366,387,2023020195,2023-11-09,8481542,D
4,1,00:28,53,1,6:34,7:02,28,394,422,2023020195,2023-11-09,8481542,D
5,1,00:57,53,1,7:12,8:09,57,432,489,2023020195,2023-11-09,8481542,D
6,1,00:03,53,1,9:19,9:22,3,559,562,2023020195,2023-11-09,8481542,D
7,1,00:57,53,1,10:29,11:26,57,629,686,2023020195,2023-11-09,8481542,D
8,1,00:50,53,1,14:15,15:05,50,855,905,2023020195,2023-11-09,8481542,D
9,1,01:12,53,1,16:04,17:16,72,964,1036,2023020195,2023-11-09,8481542,D
10,1,00:32,53,1,19:04,19:36,32,1144,1176,2023020195,2023-11-09,8481542,D
11,2,01:10,53,1,0:00,1:10,70,1200,1270,2023020195,2023-11-09,8481542,D
12,2,01:00,53,1,3:02,4:02,60,1382,1442,2023020195,2023-11-09,8481542,D
13,2,01:07,53,1,5:58,7:05,67,1558,1625,2023020195,2023-11-09,8481542,D
14,2,00:45,53,1,10:08,10:53,45,1808,1853,2023020195,2023-11-09,8481542,D
15,2,00:08,53,1,11:22,11:30,8,1882,1890,2023020195,2023-11-09,8481542,D
16,2,01:01,53,1,14:58,15:59,61,2098,2159,2023020195,2023-11-09,8481542,D
17,2,00:48,53,1,18:29,19:17,48,2309,2357,2023020195,2023-11-09,8481542,D
18,3,00:26,53,1,0:00,0:26,26,2400,2426,2023020195,2023-11-09,8481542,D
19,3,00:49,53,1,2:44,3:33,49,2564,2613,2023020195,2023-11-09,8481542,D
20,3,00:25,53,1,5:41,6:06,25,2741,2766,2023020195,2023-11-09,8481542,D
21,3,00:13,53,1,8:45,8:58,13,2925,2938,2023020195,2023-11-09,8481542,D
22,3,00:10,53,1,10:58,11:08,10,3058,3068,2023020195,2023-11-09,8481542,D
23,3,00:06,53,1,12:32,12:38,6,3152,3158,2023020195,2023-11-09,8481542,D
24,3,00:21,53,1,13:47,14:08,21,3227,3248,2023020195,2023-11-09,8481542,D
25,3,00:40,53,1,16:00,16:40,40,3360,3400,2023020195,2023-11-09,8481542,D
26,3,00:21,53,1,17:47,18:08,21,3467,3488,2023020195,2023-11-09,8481542,D
27,3,00:37,53,1,18:42,19:19,37,3522,3559,2023020195,2023-11-09,8481542,D
28,4,01:10,53,1,0:42,1:52,70,3642,3712,2023020195,2023-11-09,8481542,D
29,4,00:49,53,1,3:27,4:16,49,3807,3856,2023020195,2023-11-09,8481542,D
1,1,00:49,57,1,1:27,2:16,49,87,136,2023020195,2023-11-09,8474102,L
2,1,00:42,57,1,4:21,5:03,42,261,303,2023020195,2023-11-09,8474102,L
3,1,00:07,57,1,6:27,6:34,7,387,394,2023020195,2023-11-09,8474102,L
4,1,00:42,57,1,10:29,11:11,42,629,671,2023020195,2023-11-09,8474102,L
5,1,00:17,57,1,13:58,14:15,17,838,855,2023020195,2023-11-09,8474102,L
6,1,00:57,57,1,18:01,18:58,57,1081,1138,2023020195,2023-11-09,8474102,L
7,2,01:16,57,1,1:32,2:48,76,1292,1368,2023020195,2023-11-09,8474102,L
8,2,00:54,57,1,4:31,5:25,54,1471,1525,2023020195,2023-11-09,8474102,L
9,2,01:08,57,1,6:57,8:05,68,1617,1685,2023020195,2023-11-09,8474102,L
10,2,00:45,57,1,15:15,16:00,45,2115,2160,2023020195,2023-11-09,8474102,L
11,3,00:47,57,1,1:44,2:31,47,2504,2551,2023020195,2023-11-09,8474102,L
12,3,00:39,57,1,4:54,5:33,39,2694,2733,2023020195,2023-11-09,8474102,L
13,3,00:26,57,1,8:19,8:45,26,2899,2925,2023020195,2023-11-09,8474102,L
14,3,00:50,57,1,11:02,11:52,50,3062,3112,2023020195,2023-11-09,8474102,L
15,3,00:21,57,1,14:13,14:34,21,3253,3274,2023020195,2023-11-09,8474102,L
16,3,00:43,57,1,17:08,17:51,43,3428,3471,2023020195,2023-11-09,8474102,L
17,3,00:41,57,1,19:19,20:00,41,3559,3600,2023020195,2023-11-09,8474102,L
1,1,00:59,71,1,0:39,1:38,59,39,98,2023020195,2023-11-09,8477946,C
2,1,01:42,71,1,2:37,4:19,102,157,259,2023020195,2023-11-09,8477946,C
3,1,00:28,71,1,6:34,7:02,28,394,422,2023020195,2023-11-09,8477946,C
4,1,01:06,71,1,8:12,9:18,66,492,558,2023020195,2023-11-09,8477946,C
5,1,01:11,71,1,11:58,13:09,71,718,789,2023020195,2023-11-09,8477946,C
6,1,01:25,71,1,13:40,15:05,85,820,905,2023020195,2023-11-09,8477946,C
7,1,00:45,71,1,17:16,18:01,45,1036,1081,2023020195,2023-11-09,8477946,C
8,1,00:04,71,1,19:56,20:00,4,1196,1200,2023020195,2023-11-09,8477946,C
9,2,00:36,71,1,0:56,1:32,36,1256,1292,2023020195,2023-11-09,8477946,C
10,2,01:29,71,1,3:02,4:31,89,1382,1471,2023020195,2023-11-09,8477946,C
11,2,01:04,71,1,5:58,7:02,64,1558,1622,2023020195,2023-11-09,8477946,C
12,2,00:45,71,1,10:08,10:53,45,1808,1853,2023020195,2023-11-09,8477946,C
13,2,00:59,71,1,14:17,15:16,59,2057,2116,2023020195,2023-11-09,8477946,C
14,2,00:36,71,1,17:53,18:29,36,2273,2309,2023020195,2023-11-09,8477946,C
15,3,00:26,71,1,0:26,0:52,26,2426,2452,2023020195,2023-11-09,8477946,C
16,3,00:43,71,1,3:36,4:19,43,2616,2659,2023020195,2023-11-09,8477946,C
17,3,00:51,71,1,6:06,6:57,51,2766,2817,2023020195,2023-11-09,8477946,C
18,3,01:04,71,1,8:58,10:02,64,2938,3002,2023020195,2023-11-09,8477946,C
19,3,00:42,71,1,12:38,13:20,42,3158,3200,2023020195,2023-11-09,8477946,C
