shift_number,period,duration,sweaterNumber,is_home,startTime,endTime,duration_s,startTime_s,endTime_s,gameId,gameDate,playerId,positionCode
4,1,00:36,59,0,7:20,7:56,36,440,476,2020020001,2021-01-13,8477404,C
5,1,00:44,59,0,10:37,11:21,44,637,681,2020020001,2021-01-13,8477404,C
6,1,00:15,59,0,13:32,13:47,15,812,827,2020020001,2021-01-13,8477404,C
7,1,00:31,59,0,15:11,15:42,31,911,942,2020020001,2021-01-13,8477404,C
8,1,00:47,59,0,16:31,17:18,47,991,1038,2020020001,2021-01-13,8477404,C
9,1,00:19,59,0,19:25,19:44,19,1165,1184,2020020001,2021-01-13,8477404,C
10,1,00:02,59,0,19:58,20:00,2,1198,1200,2020020001,2021-01-13,8477404,C
11,2,00:45,59,0,0:00,0:45,45,1200,1245,2020020001,2021-01-13,8477404,C
12,2,00:43,59,0,1:50,2:33,43,1310,1353,2020020001,2021-01-13,8477404,C
13,2,00:02,59,0,3:37,3:39,2,1417,1419,2020020001,2021-01-13,8477404,C
14,2,01:09,59,0,5:16,6:25,69,1516,1585,2020020001,2021-01-13,8477404,C
15,2,01:36,59,0,7:04,8:40,96,1624,1720,2020020001,2021-01-13,8477404,C
16,2,00:54,59,0,11:00,11:54,54,1860,1914,2020020001,2021-01-13,8477404,C
17,2,00:30,59,0,14:16,14:46,30,2056,2086,2020020001,2021-01-13,8477404,C
18,2,00:39,59,0,17:09,17:48,39,2229,2268,2020020001,2021-01-13,8477404,C
19,2,00:56,59,0,18:54,19:50,56,2334,2390,2020020001,2021-01-13,8477404,C
20,3,00:39,59,0,0:00,0:39,39,2400,2439,2020020001,2021-01-13,8477404,C
21,3,00:36,59,0,3:42,4:18,36,2622,2658,2020020001,2021-01-13,8477404,C
22,3,00:36,59,0,5:01,5:37,36,2701,2737,2020020001,2021-01-13,8477404,C
23,3,01:03,59,0,7:18,8:21,63,2838,2901,2020020001,2021-01-13,8477404,C
24,3,00:45,59,0,11:06,11:51,45,3066,3111,2020020001,2021-01-13,8477404,C
25,3,00:36,59,0,13:04,13:40,36,3184,3220,2020020001,2021-01-13,8477404,C
26,3,00:43,59,0,16:34,17:17,43,3394,3437,2020020001,2021-01-13,8477404,C
1,1,00:30,71,0,0:35,1:05,30,35,65,2020020001,2021-01-13,8471215,C
2,1,01:16,71,0,2:51,4:07,76,171,247,2020020001,2021-01-13,8471215,C
3,1,01:06,71,0,5:39,6:45,66,339,405,2020020001,2021-01-13,8471215,C
4,1,00:36,71,0,7:20,7:56,36,440,476,2020020001,2021-01-13,8471215,C
5,1,00:39,71,0,8:05,8:44,39,485,524,2020020001,2021-01-13,8471215,C
6,1,00:53,71,0,9:44,10:37,53,584,637,2020020001,2021-01-13,8471215,C
7,1,00:44,71,0,12:48,13:32,44,768,812,2020020001,2021-01-13,8471215,C
8,1,00:49,71,0,15:42,16:31,49,942,991,2020020001,2021-01-13,8471215,C
9,1,01:04,71,0,18:40,19:44,64,1120,1184,2020020001,2021-01-13,8471215,C
10,1,00:02,71,0,19:58,20:00,2,1198,1200,2020020001,2021-01-13,8471215,C
11,2,00:26,71,0,0:45,1:11,26,1245,1271,2020020001,2021-01-13,8471215,C
12,2,00:41,71,0,1:52,2:33,41,1312,1353,2020020001,2021-01-13,8471215,C
13,2,00:02,71,0,3:37,3:39,2,1417,1419,2020020001,2021-01-13,8471215,C
14,2,00:39,71,0,6:25,7:04,39,1585,1624,2020020001,2021-01-13,8471215,C
15,2,01:17,71,0,7:23,8:40,77,1643,1720,2020020001,2021-01-13,8471215,C
16,2,00:37,71,0,11:54,12:31,37,1914,1951,2020020001,2021-01-13,8471215,C
17,2,00:29,71,0,14:46,15:15,29,2086,2115,2020020001,2021-01-13,8471215,C
18,2,00:51,71,0,17:42,18:33,51,2262,2313,2020020001,2021-01-13,8471215,C
19,2,00:10,71,0,19:50,20:00,10,2390,2400,2020020001,2021-01-13,8471215,C
20,3,00:01,71,0,0:38,0:39,1,2438,2439,2020020001,2021-01-13,8471215,C
21,3,00:41,71,0,3:01,3:42,41,2581,2622,2020020001,2021-01-13,8471215,C
22,3,00:14,71,0,5:37,5:51,14,2737,2751,2020020001,2021-01-13,8471215,C
23,3,01:02,71,0,6:16,7:18,62,2776,2838,2020020001,2021-01-13,8471215,C
24,3,00:47,71,0,10:19,11:06,47,3019,3066,2020020001,2021-01-13,8471215,C
25,3,00:20,71,0,12:14,12:34,20,3134,3154,2020020001,2021-01-13,8471215,C
26,3,01:07,71,0,13:40,14:47,67,3220,3287,2020020001,2021-01-13,8471215,C
27,3,00:32,71,0,17:17,17:49,32,3437,3469,2020020001,2021-01-13,8471215,C
1,1,00:35,87,0,0:00,0:35,35,0,35,2020020001,2021-01-13,8471675,C
2,1,00:42,87,0,2:09,2:51,42,129,171,2020020001,2021-01-13,8471675,C
3,1,01:33,87,0,5:12,6:45,93,312,405,2020020001,2021-01-13,8471675,C
4,1,00:36,87,0,7:20,7:56,36,440,476,2020020001,2021-01-13,8471675,C
5,1,00:44,87,0,10:37,11:21,44,637,681,2020020001,2021-01-13,8471675,C
6,1,00:15,87,0,13:32,13:47,15,812,827,2020020001,2021-01-13,8471675,C
7,1,00:31,87,0,15:11,15:42,31,911,942,2020020001,2021-01-13,8471675,C
8,1,00:37,87,0,16:31,17:08,37,991,1028,2020020001,2021-01-13,8471675,C
9,1,00:02,87,0,19:58,20:00,2,1198,1200,2020020001,2021-01-13,8471675,C
10,2,00:45,87,0,0:00,0:45,45,1200,1245,2020020001,2021-01-13,8471675,C
11,2,00:41,87,0,1:52,2:33,41,1312,1353,2020020001,2021-01-13,8471675,C
12,2,00:02,87,0,3:37,3:39,2,1417,1419,2020020001,2021-01-13,8471675,C
13,2,01:14,87,0,5:11,6:25,74,1511,1585,2020020001,2021-01-13,8471675,C
14,2,01:36,87,0,7:04,8:40,96,1624,1720,2020020001,2021-01-13,8471675,C
15,2,00:54,87,0,11:00,11:54,54,1860,1914,2020020001,2021-01-13,8471675,C
16,2,00:37,87,0,14:09,14:46,37,2049,2086,2020020001,2021-01-13,8471675,C
17,2,01:02,87,0,16:40,17:42,62,2200,2262,2020020001,2021-01-13,8471675,C
18,2,00:56,87,0,18:54,19:50,56,2334,2390,2020020001,2021-01-13,8471675,C
19,3,00:38,87,0,0:00,0:38,38,2400,2438,2020020001,2021-01-13,8471675,C
20,3,00:10,87,0,2:26,2:36,10,2546,2556,2020020001,2021-01-13,8471675,C
21,3,00:36,87,0,3:42,4:18,36,2622,2658,2020020001,2021-01-13,8471675,C
22,3,00:36,87,0,5:01,5:37,36,2701,2737,2020020001,2021-01-13,8471675,C
23,3,01:08,87,0,7:18,8:26,68,2838,2906,2020020001,2021-01-13,8471675,C
24,3,00:45,87,0,11:06,11:51,45,3066,3111,2020020001,2021-01-13,8471675,C
25,3,00:36,87,0,13:04,13:40,36,3184,3220,2020020001,2021-01-13,8471675,C
26,3,00:43,87,0,16:34,17:17,43,3394,3437,2020020001,2021-01-13,8471675,C
